-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_LW_DWN
-16.5,-62.5,2025,23,34.93
-18.5,-63.5,2025,24,32.89
-18.5,-62.5,2025,24,35.15
-17.5,-63.5,2025,24,34.64
-17.5,-62.5,2025,24,35.29
-16.5,-63.5,2025,24,35.08
-16.5,-62.5,2025,24,34.7
-18.5,-63.5,2025,25,33.1
-18.5,-62.5,2025,25,35.29
-17.5,-63.5,2025,25,35.57
-17.5,-62.5,2025,25,35.66
-16.5,-63.5,2025,25,35.83
-16.5,-62.5,2025,25,35.19
-18.5,-63.5,2025,26,32.11
-18.5,-62.5,2025,26,34.83
-17.5,-63.5,2025,26,34.65
-17.5,-62.5,2025,26,35.09
-16.5,-63.5,2025,26,35.29
-16.5,-62.5,2025,26,34.53
-18.5,-63.5,2025,27,32.62
-18.5,-62.5,2025,27,35.98
-17.5,-63.5,2025,27,36.05
-17.5,-62.5,2025,27,36.01
-16.5,-63.5,2025,27,35.91
-16.5,-62.5,2025,27,35.41
-18.5,-63.5,2025,28,33.66
-18.5,-62.5,2025,28,36.05
-17.5,-63.5,2025,28,35.72
-17.5,-62.5,2025,28,36.23
-16.5,-63.5,2025,28,36.44
-16.5,-62.5,2025,28,35.69
-18.5,-63.5,2025,29,34.36
-18.5,-62.5,2025,29,36.62
-17.5,-63.5,2025,29,36.14
-17.5,-62.5,2025,29,36.55
-16.5,-63.5,2025,29,36.49
-16.5,-62.5,2025,29,35.97
-18.5,-63.5,2025,30,34.18
-18.5,-62.5,2025,30,36.95
-17.5,-63.5,2025,30,36.81
-17.5,-62.5,2025,30,36.87
-16.5,-63.5,2025,30,36.17
-16.5,-62.5,2025,30,35.95
-18.5,-63.5,2025,31,33.73
-18.5,-62.5,2025,31,36.31
-17.5,-63.5,2025,31,35.68
-17.5,-62.5,2025,31,36.88
-16.5,-63.5,2025,31,36.5
-16.5,-62.5,2025,31,36.38
-18.5,-63.5,2025,32,32.24
-18.5,-62.5,2025,32,36.12
-17.5,-63.5,2025,32,35.56
-17.5,-62.5,2025,32,36.02
-16.5,-63.5,2025,32,35.76
-16.5,-62.5,2025,32,35.21
-18.5,-63.5,2025,33,33.3
-18.5,-62.5,2025,33,37.11
-17.5,-63.5,2025,33,36.17
-17.5,-62.5,2025,33,36.81
-16.5,-63.5,2025,33,36.19
-16.5,-62.5,2025,33,35.89
-18.5,-63.5,2025,34,32.29
-18.5,-62.5,2025,34,35.71
-17.5,-63.5,2025,34,35.96
-17.5,-62.5,2025,34,36.0
-16.5,-63.5,2025,34,36.22
-16.5,-62.5,2025,34,35.94
-18.5,-63.5,2025,35,32.99
-18.5,-62.5,2025,35,34.7
-17.5,-63.5,2025,35,35.18
-17.5,-62.5,2025,35,34.53
-16.5,-63.5,2025,35,35.49
-16.5,-62.5,2025,35,34.91
-18.5,-63.5,2025,36,33.02
-18.5,-62.5,2025,36,35.17
-17.5,-63.5,2025,36,35.89
-17.5,-62.5,2025,36,34.9
-16.5,-63.5,2025,36,35.49
-16.5,-62.5,2025,36,34.81
-18.5,-63.5,2025,37,34.42
-18.5,-62.5,2025,37,36.57
-17.5,-63.5,2025,37,36.43
-17.5,-62.5,2025,37,35.94
-16.5,-63.5,2025,37,36.67
-16.5,-62.5,2025,37,35.64
-18.5,-63.5,2025,38,34.76
-18.5,-62.5,2025,38,36.99
-17.5,-63.5,2025,38,36.49
-17.5,-62.5,2025,38,36.68
-16.5,-63.5,2025,38,36.84
-16.5,-62.5,2025,38,36.01
-18.5,-63.5,2025,39,34.45
-18.5,-62.5,2025,39,37.04
-17.5,-63.5,2025,39,36.59
-17.5,-62.5,2025,39,36.37
-16.5,-63.5,2025,39,36.6
-16.5,-62.5,2025,39,36.21
-18.5,-63.5,2025,40,34.84
-18.5,-62.5,2025,40,37.3
-17.5,-63.5,2025,40,36.44
-17.5,-62.5,2025,40,36.7
-16.5,-63.5,2025,40,36.79
-16.5,-62.5,2025,40,36.27
-18.5,-63.5,2025,41,32.21
-18.5,-62.5,2025,41,35.48
-17.5,-63.5,2025,41,34.93
-17.5,-62.5,2025,41,34.79
-16.5,-63.5,2025,41,35.2
-16.5,-62.5,2025,41,34.65
-18.5,-63.5,2025,42,32.37
-18.5,-62.5,2025,42,35.7
-17.5,-63.5,2025,42,35.53
-17.5,-62.5,2025,42,35.73
-16.5,-63.5,2025,42,35.61
-16.5,-62.5,2025,42,35.16
-18.5,-63.5,2025,43,33.22
-18.5,-62.5,2025,43,36.2
-17.5,-63.5,2025,43,36.51
-17.5,-62.5,2025,43,36.22
-16.5,-63.5,2025,43,36.41
-16.5,-62.5,2025,43,35.51
-18.5,-63.5,2025,44,33.96
-18.5,-62.5,2025,44,36.59
-17.5,-63.5,2025,44,36.38
-17.5,-62.5,2025,44,35.9
-16.5,-63.5,2025,44,36.37
-16.5,-62.5,2025,44,35.16
-18.5,-63.5,2025,45,35.1
-18.5,-62.5,2025,45,37.51
-17.5,-63.5,2025,45,36.73
-17.5,-62.5,2025,45,36.07
-16.5,-63.5,2025,45,36.48
-16.5,-62.5,2025,45,35.79
-18.5,-63.5,2025,46,34.37
-18.5,-62.5,2025,46,37.39
-17.5,-63.5,2025,46,36.76
-17.5,-62.5,2025,46,36.87
-16.5,-63.5,2025,46,36.68
-16.5,-62.5,2025,46,36.08
-18.5,-63.5,2025,47,33.34
-18.5,-62.5,2025,47,37.26
-17.5,-63.5,2025,47,36.43
-17.5,-62.5,2025,47,36.57
-16.5,-63.5,2025,47,36.72
-16.5,-62.5,2025,47,35.84
-18.5,-63.5,2025,48,33.43
-18.5,-62.5,2025,48,36.03
-17.5,-63.5,2025,48,35.7
-17.5,-62.5,2025,48,35.63
-16.5,-63.5,2025,48,35.45
-16.5,-62.5,2025,48,35.02
-18.5,-63.5,2025,49,33.95
-18.5,-62.5,2025,49,36.1
-17.5,-63.5,2025,49,35.62
-17.5,-62.5,2025,49,35.67
-16.5,-63.5,2025,49,36.32
-16.5,-62.5,2025,49,35.46
-18.5,-63.5,2025,50,34.95
-18.5,-62.5,2025,50,36.88
-17.5,-63.5,2025,50,36.46
-17.5,-62.5,2025,50,36.15
-16.5,-63.5,2025,50,35.83
-16.5,-62.5,2025,50,35.61
-18.5,-63.5,2025,51,33.83
-18.5,-62.5,2025,51,36.63
-17.5,-63.5,2025,51,36.68
-17.5,-62.5,2025,51,36.33
-16.5,-63.5,2025,51,36.13
-16.5,-62.5,2025,51,35.38
-18.5,-63.5,2025,52,33.77
-18.5,-62.5,2025,52,36.49
-17.5,-63.5,2025,52,36.1
-17.5,-62.5,2025,52,36.2
-16.5,-63.5,2025,52,36.4
-16.5,-62.5,2025,52,35.89
-18.5,-63.5,2025,53,33.31
-18.5,-62.5,2025,53,35.77
-17.5,-63.5,2025,53,35.6
-17.5,-62.5,2025,53,35.63
-16.5,-63.5,2025,53,35.75
-16.5,-62.5,2025,53,35.07
-18.5,-63.5,2025,54,31.9
-18.5,-62.5,2025,54,36.07
-17.5,-63.5,2025,54,35.24
-17.5,-62.5,2025,54,36.09
-16.5,-63.5,2025,54,35.65
-16.5,-62.5,2025,54,35.41
-18.5,-63.5,2025,55,33.1
-18.5,-62.5,2025,55,35.86
-17.5,-63.5,2025,55,36.26
-17.5,-62.5,2025,55,35.96
-16.5,-63.5,2025,55,36.19
-16.5,-62.5,2025,55,35.67
-18.5,-63.5,2025,56,33.23
-18.5,-62.5,2025,56,35.62
-17.5,-63.5,2025,56,35.99
-17.5,-62.5,2025,56,35.41
-16.5,-63.5,2025,56,35.91
-16.5,-62.5,2025,56,35.21
-18.5,-63.5,2025,57,34.07
-18.5,-62.5,2025,57,36.01
-17.5,-63.5,2025,57,36.21
-17.5,-62.5,2025,57,35.71
-16.5,-63.5,2025,57,35.82
-16.5,-62.5,2025,57,35.2
-18.5,-63.5,2025,58,33.76
-18.5,-62.5,2025,58,36.27
-17.5,-63.5,2025,58,35.72
-17.5,-62.5,2025,58,36.14
-16.5,-63.5,2025,58,35.99
-16.5,-62.5,2025,58,35.52
-18.5,-63.5,2025,59,34.19
-18.5,-62.5,2025,59,36.17
-17.5,-63.5,2025,59,36.4
-17.5,-62.5,2025,59,35.99
-16.5,-63.5,2025,59,35.86
-16.5,-62.5,2025,59,35.46
-18.5,-63.5,2025,60,34.25
-18.5,-62.5,2025,60,36.31
-17.5,-63.5,2025,60,36.44
-17.5,-62.5,2025,60,36.25
-16.5,-63.5,2025,60,36.27
-16.5,-62.5,2025,60,35.66
-18.5,-63.5,2025,61,34.08
-18.5,-62.5,2025,61,36.17
-17.5,-63.5,2025,61,36.2
-17.5,-62.5,2025,61,36.14
-16.5,-63.5,2025,61,36.27
-16.5,-62.5,2025,61,35.71
-18.5,-63.5,2025,62,34.05
-18.5,-62.5,2025,62,36.29
-17.5,-63.5,2025,62,36.61
-17.5,-62.5,2025,62,36.22
-16.5,-63.5,2025,62,36.36
-16.5,-62.5,2025,62,35.75
-18.5,-63.5,2025,63,34.63
-18.5,-62.5,2025,63,36.37
-17.5,-63.5,2025,63,36.4
-17.5,-62.5,2025,63,36.3
-16.5,-63.5,2025,63,36.25
-16.5,-62.5,2025,63,35.73
-18.5,-63.5,2025,64,34.07
-18.5,-62.5,2025,64,35.79
-17.5,-63.5,2025,64,36.2
-17.5,-62.5,2025,64,36.26
-16.5,-63.5,2025,64,36.39
-16.5,-62.5,2025,64,35.66
-18.5,-63.5,2025,65,33.99
-18.5,-62.5,2025,65,36.19
-17.5,-63.5,2025,65,36.81
-17.5,-62.5,2025,65,36.24
-16.5,-63.5,2025,65,36.67
-16.5,-62.5,2025,65,35.57
-18.5,-63.5,2025,66,33.93
-18.5,-62.5,2025,66,35.9
-17.5,-63.5,2025,66,36.29
-17.5,-62.5,2025,66,35.88
-16.5,-63.5,2025,66,36.39
-16.5,-62.5,2025,66,35.32
-18.5,-63.5,2025,67,33.51
-18.5,-62.5,2025,67,35.92
-17.5,-63.5,2025,67,36.12
-17.5,-62.5,2025,67,36.39
-16.5,-63.5,2025,67,36.58
-16.5,-62.5,2025,67,36.01
-18.5,-63.5,2025,68,34.11
-18.5,-62.5,2025,68,36.55
-17.5,-63.5,2025,68,36.07
-17.5,-62.5,2025,68,36.65
-16.5,-63.5,2025,68,35.89
-16.5,-62.5,2025,68,35.96
-18.5,-63.5,2025,69,33.56
-18.5,-62.5,2025,69,35.61
-17.5,-63.5,2025,69,35.47
-17.5,-62.5,2025,69,35.88
-16.5,-63.5,2025,69,36.03
-16.5,-62.5,2025,69,36.0
-18.5,-63.5,2025,70,33.83
-18.5,-62.5,2025,70,36.28
-17.5,-63.5,2025,70,36.04
-17.5,-62.5,2025,70,36.01
-16.5,-63.5,2025,70,36.08
-16.5,-62.5,2025,70,35.19
-18.5,-63.5,2025,71,33.85
-18.5,-62.5,2025,71,36.06
-17.5,-63.5,2025,71,35.58
-17.5,-62.5,2025,71,36.11
-16.5,-63.5,2025,71,36.35
-16.5,-62.5,2025,71,35.85
-18.5,-63.5,2025,72,33.66
-18.5,-62.5,2025,72,36.03
-17.5,-63.5,2025,72,35.39
-17.5,-62.5,2025,72,35.97
-16.5,-63.5,2025,72,35.83
-16.5,-62.5,2025,72,35.77
-18.5,-63.5,2025,73,33.45
-18.5,-62.5,2025,73,35.81
-17.5,-63.5,2025,73,35.75
-17.5,-62.5,2025,73,35.7
-16.5,-63.5,2025,73,35.89
-16.5,-62.5,2025,73,35.39
-18.5,-63.5,2025,74,34.14
-18.5,-62.5,2025,74,36.51
-17.5,-63.5,2025,74,36.2
-17.5,-62.5,2025,74,35.95
-16.5,-63.5,2025,74,35.68
-16.5,-62.5,2025,74,35.37
-18.5,-63.5,2025,75,34.34
-18.5,-62.5,2025,75,36.98
-17.5,-63.5,2025,75,36.44
-17.5,-62.5,2025,75,36.69
-16.5,-63.5,2025,75,36.23
-16.5,-62.5,2025,75,35.91
-18.5,-63.5,2025,76,33.77
-18.5,-62.5,2025,76,36.54
-17.5,-63.5,2025,76,35.89
-17.5,-62.5,2025,76,36.62
-16.5,-63.5,2025,76,36.38
-16.5,-62.5,2025,76,36.31
-18.5,-63.5,2025,77,33.86
-18.5,-62.5,2025,77,36.37
-17.5,-63.5,2025,77,35.82
-17.5,-62.5,2025,77,36.2
-16.5,-63.5,2025,77,36.26
-16.5,-62.5,2025,77,35.78
-18.5,-63.5,2025,78,33.97
-18.5,-62.5,2025,78,35.95
-17.5,-63.5,2025,78,35.91
-17.5,-62.5,2025,78,36.37
-16.5,-63.5,2025,78,36.78
-16.5,-62.5,2025,78,36.26
-18.5,-63.5,2025,79,33.67
-18.5,-62.5,2025,79,35.03
-17.5,-63.5,2025,79,35.43
-17.5,-62.5,2025,79,35.74
-16.5,-63.5,2025,79,36.16
-16.5,-62.5,2025,79,35.59
-18.5,-63.5,2025,80,33.92
-18.5,-62.5,2025,80,36.16
-17.5,-63.5,2025,80,36.36
-17.5,-62.5,2025,80,36.3
-16.5,-63.5,2025,80,36.21
-16.5,-62.5,2025,80,35.54
-18.5,-63.5,2025,81,34.56
-18.5,-62.5,2025,81,36.44
-17.5,-63.5,2025,81,36.96
-17.5,-62.5,2025,81,36.24
-16.5,-63.5,2025,81,36.37
-16.5,-62.5,2025,81,35.56
-18.5,-63.5,2025,82,34.95
-18.5,-62.5,2025,82,37.15
-17.5,-63.5,2025,82,37.23
-17.5,-62.5,2025,82,36.74
-16.5,-63.5,2025,82,36.68
-16.5,-62.5,2025,82,35.66
-18.5,-63.5,2025,83,34.26
-18.5,-62.5,2025,83,36.45
-17.5,-63.5,2025,83,36.28
-17.5,-62.5,2025,83,36.59
-16.5,-63.5,2025,83,36.51
-16.5,-62.5,2025,83,35.82
-18.5,-63.5,2025,84,33.88
-18.5,-62.5,2025,84,36.35
-17.5,-63.5,2025,84,35.69
-17.5,-62.5,2025,84,36.05
-16.5,-63.5,2025,84,36.28
-16.5,-62.5,2025,84,35.58
-18.5,-63.5,2025,85,33.7
-18.5,-62.5,2025,85,36.48
-17.5,-63.5,2025,85,36.03
-17.5,-62.5,2025,85,36.43
-16.5,-63.5,2025,85,36.49
-16.5,-62.5,2025,85,36.08
-18.5,-63.5,2025,86,33.71
-18.5,-62.5,2025,86,35.75
-17.5,-63.5,2025,86,36.03
-17.5,-62.5,2025,86,35.5
-16.5,-63.5,2025,86,35.84
-16.5,-62.5,2025,86,35.35
-18.5,-63.5,2025,87,34.33
-18.5,-62.5,2025,87,36.07
-17.5,-63.5,2025,87,36.51
-17.5,-62.5,2025,87,36.09
-16.5,-63.5,2025,87,36.45
-16.5,-62.5,2025,87,35.93
-18.5,-63.5,2025,88,33.96
-18.5,-62.5,2025,88,35.76
-17.5,-63.5,2025,88,35.73
-17.5,-62.5,2025,88,35.96
-16.5,-63.5,2025,88,36.28
-16.5,-62.5,2025,88,35.94
-18.5,-63.5,2025,89,33.62
-18.5,-62.5,2025,89,36.37
-17.5,-63.5,2025,89,35.91
-17.5,-62.5,2025,89,36.44
-16.5,-63.5,2025,89,36.2
-16.5,-62.5,2025,89,35.87
-18.5,-63.5,2025,90,33.86
-18.5,-62.5,2025,90,36.51
-17.5,-63.5,2025,90,36.44
-17.5,-62.5,2025,90,36.61
-16.5,-63.5,2025,90,36.66
-16.5,-62.5,2025,90,35.79
-18.5,-63.5,2025,91,31.37
-18.5,-62.5,2025,91,32.39
-17.5,-63.5,2025,91,32.95
-17.5,-62.5,2025,91,32.66
-16.5,-63.5,2025,91,33.47
-16.5,-62.5,2025,91,33.32
-18.5,-63.5,2025,92,32.76
-18.5,-62.5,2025,92,33.21
-17.5,-63.5,2025,92,34.02
-17.5,-62.5,2025,92,33.61
-16.5,-63.5,2025,92,34.21
-16.5,-62.5,2025,92,34.24
-18.5,-63.5,2025,93,33.74
-18.5,-62.5,2025,93,36.37
-17.5,-63.5,2025,93,35.96
-17.5,-62.5,2025,93,35.67
-16.5,-63.5,2025,93,35.85
-16.5,-62.5,2025,93,35.48
-18.5,-63.5,2025,94,32.32
-18.5,-62.5,2025,94,34.73
-17.5,-63.5,2025,94,33.51
-17.5,-62.5,2025,94,34.66
-16.5,-63.5,2025,94,34.39
-16.5,-62.5,2025,94,35.08
-18.5,-63.5,2025,95,30.4
-18.5,-62.5,2025,95,32.2
-17.5,-63.5,2025,95,31.82
-17.5,-62.5,2025,95,31.87
-16.5,-63.5,2025,95,32.96
-16.5,-62.5,2025,95,32.36
-18.5,-63.5,2025,96,31.15
-18.5,-62.5,2025,96,33.76
-17.5,-63.5,2025,96,33.22
-17.5,-62.5,2025,96,33.48
-16.5,-63.5,2025,96,33.31
-16.5,-62.5,2025,96,33.13
-18.5,-63.5,2025,97,33.18
-18.5,-62.5,2025,97,36.22
-17.5,-63.5,2025,97,34.63
-17.5,-62.5,2025,97,35.7
-16.5,-63.5,2025,97,34.79
-16.5,-62.5,2025,97,34.77
-18.5,-63.5,2025,98,34.07
-18.5,-62.5,2025,98,36.54
-17.5,-63.5,2025,98,35.27
-17.5,-62.5,2025,98,36.73
-16.5,-63.5,2025,98,35.19
-16.5,-62.5,2025,98,35.43
-18.5,-63.5,2025,99,33.89
-18.5,-62.5,2025,99,35.47
-17.5,-63.5,2025,99,35.57
-17.5,-62.5,2025,99,35.31
-16.5,-63.5,2025,99,35.3
-16.5,-62.5,2025,99,35.44
-18.5,-63.5,2025,100,34.94
-18.5,-62.5,2025,100,36.57
-17.5,-63.5,2025,100,36.12
-17.5,-62.5,2025,100,35.95
-16.5,-63.5,2025,100,35.92
-16.5,-62.5,2025,100,36.06
-18.5,-63.5,2025,101,34.38
-18.5,-62.5,2025,101,36.4
-17.5,-63.5,2025,101,36.41
-17.5,-62.5,2025,101,35.9
-16.5,-63.5,2025,101,36.08
-16.5,-62.5,2025,101,35.44
-18.5,-63.5,2025,102,34.87
-18.5,-62.5,2025,102,36.82
-17.5,-63.5,2025,102,36.38
-17.5,-62.5,2025,102,36.06
-16.5,-63.5,2025,102,36.56
-16.5,-62.5,2025,102,35.79
-18.5,-63.5,2025,103,33.25
-18.5,-62.5,2025,103,35.6
-17.5,-63.5,2025,103,35.06
-17.5,-62.5,2025,103,35.75
-16.5,-63.5,2025,103,36.05
-16.5,-62.5,2025,103,35.78
-18.5,-63.5,2025,104,33.15
-18.5,-62.5,2025,104,34.89
-17.5,-63.5,2025,104,35.07
-17.5,-62.5,2025,104,35.55
-16.5,-63.5,2025,104,35.82
-16.5,-62.5,2025,104,35.78
-18.5,-63.5,2025,105,33.69
-18.5,-62.5,2025,105,36.05
-17.5,-63.5,2025,105,35.81
-17.5,-62.5,2025,105,36.22
-16.5,-63.5,2025,105,36.17
-16.5,-62.5,2025,105,36.0
-18.5,-63.5,2025,106,35.2
-18.5,-62.5,2025,106,37.29
-17.5,-63.5,2025,106,37.12
-17.5,-62.5,2025,106,36.66
-16.5,-63.5,2025,106,36.71
-16.5,-62.5,2025,106,35.88
-18.5,-63.5,2025,107,34.1
-18.5,-62.5,2025,107,36.73
-17.5,-63.5,2025,107,36.81
-17.5,-62.5,2025,107,36.37
-16.5,-63.5,2025,107,36.6
-16.5,-62.5,2025,107,35.86
-18.5,-63.5,2025,108,35.06
-18.5,-62.5,2025,108,37.05
-17.5,-63.5,2025,108,36.86
-17.5,-62.5,2025,108,36.49
-16.5,-63.5,2025,108,36.29
-16.5,-62.5,2025,108,35.43
-18.5,-63.5,2025,109,34.38
-18.5,-62.5,2025,109,36.29
-17.5,-63.5,2025,109,36.12
-17.5,-62.5,2025,109,36.06
-16.5,-63.5,2025,109,36.64
-16.5,-62.5,2025,109,35.95
-18.5,-63.5,2025,110,34.21
-18.5,-62.5,2025,110,36.01
-17.5,-63.5,2025,110,35.6
-17.5,-62.5,2025,110,35.56
-16.5,-63.5,2025,110,35.75
-16.5,-62.5,2025,110,35.37
-18.5,-63.5,2025,111,34.3
-18.5,-62.5,2025,111,36.14
-17.5,-63.5,2025,111,36.25
-17.5,-62.5,2025,111,36.02
-16.5,-63.5,2025,111,36.26
-16.5,-62.5,2025,111,35.6
-18.5,-63.5,2025,112,33.18
-18.5,-62.5,2025,112,35.0
-17.5,-63.5,2025,112,34.97
-17.5,-62.5,2025,112,35.19
-16.5,-63.5,2025,112,35.9
-16.5,-62.5,2025,112,35.46
-18.5,-63.5,2025,113,33.98
-18.5,-62.5,2025,113,36.07
-17.5,-63.5,2025,113,35.58
-17.5,-62.5,2025,113,35.99
-16.5,-63.5,2025,113,35.78
-16.5,-62.5,2025,113,35.72
-18.5,-63.5,2025,114,33.75
-18.5,-62.5,2025,114,36.39
-17.5,-63.5,2025,114,36.28
-17.5,-62.5,2025,114,36.1
-16.5,-63.5,2025,114,36.45
-16.5,-62.5,2025,114,35.55
-18.5,-63.5,2025,115,34.05
-18.5,-62.5,2025,115,36.96
-17.5,-63.5,2025,115,36.64
-17.5,-62.5,2025,115,36.27
-16.5,-63.5,2025,115,36.24
-16.5,-62.5,2025,115,35.51
-18.5,-63.5,2025,116,34.88
-18.5,-62.5,2025,116,36.91
-17.5,-63.5,2025,116,36.44
-17.5,-62.5,2025,116,35.92
-16.5,-63.5,2025,116,36.02
-16.5,-62.5,2025,116,35.33
-18.5,-63.5,2025,117,33.83
-18.5,-62.5,2025,117,35.8
-17.5,-63.5,2025,117,35.92
-17.5,-62.5,2025,117,35.7
-16.5,-63.5,2025,117,36.46
-16.5,-62.5,2025,117,35.87
-18.5,-63.5,2025,118,31.82
-18.5,-62.5,2025,118,33.65
-17.5,-63.5,2025,118,33.35
-17.5,-62.5,2025,118,33.91
-16.5,-63.5,2025,118,34.23
-16.5,-62.5,2025,118,34.05
-18.5,-63.5,2025,119,32.4
-18.5,-62.5,2025,119,33.72
-17.5,-63.5,2025,119,33.49
-17.5,-62.5,2025,119,33.59
-16.5,-63.5,2025,119,34.16
-16.5,-62.5,2025,119,33.78
-18.5,-63.5,2025,120,32.3
-18.5,-62.5,2025,120,33.62
-17.5,-63.5,2025,120,34.15
-17.5,-62.5,2025,120,34.25
-16.5,-63.5,2025,120,34.62
-16.5,-62.5,2025,120,34.36
-18.5,-63.5,2025,121,31.63
-18.5,-62.5,2025,121,34.53
-17.5,-63.5,2025,121,33.97
-17.5,-62.5,2025,121,34.68
-16.5,-63.5,2025,121,34.76
-16.5,-62.5,2025,121,34.5
-18.5,-63.5,2025,122,33.09
-18.5,-62.5,2025,122,35.23
-17.5,-63.5,2025,122,35.24
-17.5,-62.5,2025,122,35.24
-16.5,-63.5,2025,122,35.49
-16.5,-62.5,2025,122,34.84
-18.5,-63.5,2025,123,32.95
-18.5,-62.5,2025,123,35.28
-17.5,-63.5,2025,123,35.35
-17.5,-62.5,2025,123,35.48
-16.5,-63.5,2025,123,35.68
-16.5,-62.5,2025,123,34.92
-18.5,-63.5,2025,124,32.53
-18.5,-62.5,2025,124,35.05
-17.5,-63.5,2025,124,34.59
-17.5,-62.5,2025,124,34.59
-16.5,-63.5,2025,124,34.97
-16.5,-62.5,2025,124,34.01
-18.5,-63.5,2025,125,33.18
-18.5,-62.5,2025,125,35.22
-17.5,-63.5,2025,125,35.2
-17.5,-62.5,2025,125,34.89
-16.5,-63.5,2025,125,35.02
-16.5,-62.5,2025,125,34.54
-18.5,-63.5,2025,126,32.86
-18.5,-62.5,2025,126,35.17
-17.5,-63.5,2025,126,35.29
-17.5,-62.5,2025,126,34.91
-16.5,-63.5,2025,126,35.21
-16.5,-62.5,2025,126,34.46
-18.5,-63.5,2025,127,32.65
-18.5,-62.5,2025,127,34.58
-17.5,-63.5,2025,127,35.01
-17.5,-62.5,2025,127,34.9
-16.5,-63.5,2025,127,35.22
-16.5,-62.5,2025,127,34.67
-18.5,-63.5,2025,128,32.27
-18.5,-62.5,2025,128,35.06
-17.5,-63.5,2025,128,34.95
-17.5,-62.5,2025,128,34.94
-16.5,-63.5,2025,128,35.02
-16.5,-62.5,2025,128,34.62
-18.5,-63.5,2025,129,33.86
-18.5,-62.5,2025,129,35.95
-17.5,-63.5,2025,129,35.82
-17.5,-62.5,2025,129,35.54
-16.5,-63.5,2025,129,35.35
-16.5,-62.5,2025,129,34.7
-18.5,-63.5,2025,130,31.01
-18.5,-62.5,2025,130,31.82
-17.5,-63.5,2025,130,32.83
-17.5,-62.5,2025,130,32.94
-16.5,-63.5,2025,130,33.6
-16.5,-62.5,2025,130,32.83
-18.5,-63.5,2025,131,27.84
-18.5,-62.5,2025,131,28.22
-17.5,-63.5,2025,131,29.44
-17.5,-62.5,2025,131,28.83
-16.5,-63.5,2025,131,29.97
-16.5,-62.5,2025,131,29.19
-18.5,-63.5,2025,132,26.8
-18.5,-62.5,2025,132,28.42
-17.5,-63.5,2025,132,28.38
-17.5,-62.5,2025,132,29.42
-16.5,-63.5,2025,132,29.9
-16.5,-62.5,2025,132,30.36
-18.5,-63.5,2025,133,28.75
-18.5,-62.5,2025,133,31.99
-17.5,-63.5,2025,133,31.47
-17.5,-62.5,2025,133,32.44
-16.5,-63.5,2025,133,32.77
-16.5,-62.5,2025,133,32.22
-18.5,-63.5,2025,134,30.59
-18.5,-62.5,2025,134,33.47
-17.5,-63.5,2025,134,33.36
-17.5,-62.5,2025,134,33.64
-16.5,-63.5,2025,134,34.23
-16.5,-62.5,2025,134,33.32
-18.5,-63.5,2025,135,30.98
-18.5,-62.5,2025,135,33.25
-17.5,-63.5,2025,135,33.27
-17.5,-62.5,2025,135,33.44
-16.5,-63.5,2025,135,34.34
-16.5,-62.5,2025,135,33.77
-18.5,-63.5,2025,136,31.03
-18.5,-62.5,2025,136,33.48
-17.5,-63.5,2025,136,32.88
-17.5,-62.5,2025,136,34.5
-16.5,-63.5,2025,136,35.13
-16.5,-62.5,2025,136,35.04
-18.5,-63.5,2025,137,31.99
-18.5,-62.5,2025,137,34.4
-17.5,-63.5,2025,137,35.18
-17.5,-62.5,2025,137,34.56
-16.5,-63.5,2025,137,34.73
-16.5,-62.5,2025,137,34.03
-18.5,-63.5,2025,138,30.89
-18.5,-62.5,2025,138,34.78
-17.5,-63.5,2025,138,34.82
-17.5,-62.5,2025,138,34.68
-16.5,-63.5,2025,138,34.99
-16.5,-62.5,2025,138,34.18
-18.5,-63.5,2025,139,32.81
-18.5,-62.5,2025,139,34.54
-17.5,-63.5,2025,139,35.84
-17.5,-62.5,2025,139,35.17
-16.5,-63.5,2025,139,36.17
-16.5,-62.5,2025,139,35.04
-18.5,-63.5,2025,140,34.13
-18.5,-62.5,2025,140,36.24
-17.5,-63.5,2025,140,36.17
-17.5,-62.5,2025,140,35.38
-16.5,-63.5,2025,140,35.96
-16.5,-62.5,2025,140,35.22
-18.5,-63.5,2025,141,33.67
-18.5,-62.5,2025,141,35.69
-17.5,-63.5,2025,141,35.24
-17.5,-62.5,2025,141,34.98
-16.5,-63.5,2025,141,35.09
-16.5,-62.5,2025,141,33.86
-18.5,-63.5,2025,142,34.22
-18.5,-62.5,2025,142,36.49
-17.5,-63.5,2025,142,35.56
-17.5,-62.5,2025,142,35.75
-16.5,-63.5,2025,142,35.58
-16.5,-62.5,2025,142,34.54
-18.5,-63.5,2025,143,33.37
-18.5,-62.5,2025,143,35.48
-17.5,-63.5,2025,143,34.85
-17.5,-62.5,2025,143,34.4
-16.5,-63.5,2025,143,34.85
-16.5,-62.5,2025,143,33.35
-18.5,-63.5,2025,144,32.71
-18.5,-62.5,2025,144,34.43
