-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,CLRSKY_SFC_SW_DWN
-17.5,-63.5,2025,21,28.43
-17.5,-62.5,2025,21,27.77
-16.5,-63.5,2025,21,27.84
-16.5,-62.5,2025,21,27.8
-18.5,-63.5,2025,22,29.08
-18.5,-62.5,2025,22,28.92
-17.5,-63.5,2025,22,28.58
-17.5,-62.5,2025,22,28.59
-16.5,-63.5,2025,22,28.14
-16.5,-62.5,2025,22,28.54
-18.5,-63.5,2025,23,29.41
-18.5,-62.5,2025,23,29.31
-17.5,-63.5,2025,23,28.82
-17.5,-62.5,2025,23,28.95
-16.5,-63.5,2025,23,28.3
-16.5,-62.5,2025,23,28.25
-18.5,-63.5,2025,24,29.39
-18.5,-62.5,2025,24,29.29
-17.5,-63.5,2025,24,28.96
-17.5,-62.5,2025,24,28.87
-16.5,-63.5,2025,24,28.43
-16.5,-62.5,2025,24,28.77
-18.5,-63.5,2025,25,29.8
-18.5,-62.5,2025,25,29.31
-17.5,-63.5,2025,25,29.1
-17.5,-62.5,2025,25,28.88
-16.5,-63.5,2025,25,28.35
-16.5,-62.5,2025,25,28.39
-18.5,-63.5,2025,26,29.99
-18.5,-62.5,2025,26,29.59
-17.5,-63.5,2025,26,29.33
-17.5,-62.5,2025,26,29.14
-16.5,-63.5,2025,26,28.84
-16.5,-62.5,2025,26,29.03
-18.5,-63.5,2025,27,29.63
-18.5,-62.5,2025,27,29.08
-17.5,-63.5,2025,27,28.88
-17.5,-62.5,2025,27,28.69
-16.5,-63.5,2025,27,28.43
-16.5,-62.5,2025,27,28.6
-18.5,-63.5,2025,28,29.39
-18.5,-62.5,2025,28,28.92
-17.5,-63.5,2025,28,28.73
-17.5,-62.5,2025,28,28.49
-16.5,-63.5,2025,28,28.01
-16.5,-62.5,2025,28,28.36
-18.5,-63.5,2025,29,28.43
-18.5,-62.5,2025,29,28.71
-17.5,-63.5,2025,29,27.92
-17.5,-62.5,2025,29,28.41
-16.5,-63.5,2025,29,28.06
-16.5,-62.5,2025,29,28.03
-18.5,-63.5,2025,30,28.5
-18.5,-62.5,2025,30,28.01
-17.5,-63.5,2025,30,27.85
-17.5,-62.5,2025,30,27.66
-16.5,-63.5,2025,30,27.4
-16.5,-62.5,2025,30,27.58
-18.5,-63.5,2025,31,29.57
-18.5,-62.5,2025,31,29.1
-17.5,-63.5,2025,31,28.99
-17.5,-62.5,2025,31,28.52
-16.5,-63.5,2025,31,27.96
-16.5,-62.5,2025,31,27.86
-18.5,-63.5,2025,32,30.73
-18.5,-62.5,2025,32,29.91
-17.5,-63.5,2025,32,29.85
-17.5,-62.5,2025,32,29.43
-16.5,-63.5,2025,32,29.24
-16.5,-62.5,2025,32,29.06
-18.5,-63.5,2025,33,30.07
-18.5,-62.5,2025,33,29.41
-17.5,-63.5,2025,33,29.35
-17.5,-62.5,2025,33,28.9
-16.5,-63.5,2025,33,28.74
-16.5,-62.5,2025,33,28.94
-18.5,-63.5,2025,34,30.37
-18.5,-62.5,2025,34,29.84
-17.5,-63.5,2025,34,29.69
-17.5,-62.5,2025,34,29.38
-16.5,-63.5,2025,34,28.55
-16.5,-62.5,2025,34,28.87
-18.5,-63.5,2025,35,30.41
-18.5,-62.5,2025,35,29.78
-17.5,-63.5,2025,35,29.62
-17.5,-62.5,2025,35,29.36
-16.5,-63.5,2025,35,28.73
-16.5,-62.5,2025,35,28.63
-18.5,-63.5,2025,36,29.88
-18.5,-62.5,2025,36,29.32
-17.5,-63.5,2025,36,29.21
-17.5,-62.5,2025,36,28.99
-16.5,-63.5,2025,36,28.51
-16.5,-62.5,2025,36,28.54
-18.5,-63.5,2025,37,29.26
-18.5,-62.5,2025,37,28.49
-17.5,-63.5,2025,37,28.7
-17.5,-62.5,2025,37,28.18
-16.5,-63.5,2025,37,27.93
-16.5,-62.5,2025,37,27.89
-18.5,-63.5,2025,38,28.8
-18.5,-62.5,2025,38,27.86
-17.5,-63.5,2025,38,28.23
-17.5,-62.5,2025,38,27.55
-16.5,-63.5,2025,38,27.42
-16.5,-62.5,2025,38,27.49
-18.5,-63.5,2025,39,28.86
-18.5,-62.5,2025,39,28.04
-17.5,-63.5,2025,39,28.4
-17.5,-62.5,2025,39,27.82
-16.5,-63.5,2025,39,27.37
-16.5,-62.5,2025,39,27.9
-18.5,-63.5,2025,40,28.88
-18.5,-62.5,2025,40,28.23
-17.5,-63.5,2025,40,28.46
-17.5,-62.5,2025,40,27.94
-16.5,-63.5,2025,40,27.77
-16.5,-62.5,2025,40,28.23
-18.5,-63.5,2025,41,29.58
-18.5,-62.5,2025,41,29.17
-17.5,-63.5,2025,41,29.07
-17.5,-62.5,2025,41,28.88
-16.5,-63.5,2025,41,28.53
-16.5,-62.5,2025,41,28.74
-18.5,-63.5,2025,42,29.14
-18.5,-62.5,2025,42,28.31
-17.5,-63.5,2025,42,28.63
-17.5,-62.5,2025,42,27.97
-16.5,-63.5,2025,42,28.03
-16.5,-62.5,2025,42,28.01
-18.5,-63.5,2025,43,29.16
-18.5,-62.5,2025,43,28.24
-17.5,-63.5,2025,43,28.66
-17.5,-62.5,2025,43,27.92
-16.5,-63.5,2025,43,27.94
-16.5,-62.5,2025,43,27.69
-18.5,-63.5,2025,44,29.07
-18.5,-62.5,2025,44,28.15
-17.5,-63.5,2025,44,28.42
-17.5,-62.5,2025,44,27.77
-16.5,-63.5,2025,44,27.84
-16.5,-62.5,2025,44,27.68
-18.5,-63.5,2025,45,28.51
-18.5,-62.5,2025,45,28.21
-17.5,-63.5,2025,45,28.02
-17.5,-62.5,2025,45,27.86
-16.5,-63.5,2025,45,27.4
-16.5,-62.5,2025,45,27.59
-18.5,-63.5,2025,46,28.41
-18.5,-62.5,2025,46,28.13
-17.5,-63.5,2025,46,27.85
-17.5,-62.5,2025,46,27.84
-16.5,-63.5,2025,46,27.51
-16.5,-62.5,2025,46,27.71
-18.5,-63.5,2025,47,28.28
-18.5,-62.5,2025,47,28.02
-17.5,-63.5,2025,47,27.83
-17.5,-62.5,2025,47,27.72
-16.5,-63.5,2025,47,27.18
-16.5,-62.5,2025,47,27.65
-18.5,-63.5,2025,48,28.25
-18.5,-62.5,2025,48,27.87
-17.5,-63.5,2025,48,27.82
-17.5,-62.5,2025,48,27.57
-16.5,-63.5,2025,48,27.25
-16.5,-62.5,2025,48,27.57
-18.5,-63.5,2025,49,27.25
-18.5,-62.5,2025,49,27.41
-17.5,-63.5,2025,49,26.87
-17.5,-62.5,2025,49,27.2
-16.5,-63.5,2025,49,27.14
-16.5,-62.5,2025,49,27.32
-18.5,-63.5,2025,50,27.58
-18.5,-62.5,2025,50,27.14
-17.5,-63.5,2025,50,27.12
-17.5,-62.5,2025,50,26.97
-16.5,-63.5,2025,50,27.04
-16.5,-62.5,2025,50,27.09
-18.5,-63.5,2025,51,28.03
-18.5,-62.5,2025,51,27.72
-17.5,-63.5,2025,51,27.5
-17.5,-62.5,2025,51,27.44
-16.5,-63.5,2025,51,27.22
-16.5,-62.5,2025,51,27.53
-18.5,-63.5,2025,52,28.32
-18.5,-62.5,2025,52,27.77
-17.5,-63.5,2025,52,27.79
-17.5,-62.5,2025,52,27.47
-16.5,-63.5,2025,52,27.17
-16.5,-62.5,2025,52,27.62
-18.5,-63.5,2025,53,28.21
-18.5,-62.5,2025,53,28.2
-17.5,-63.5,2025,53,27.91
-17.5,-62.5,2025,53,27.87
-16.5,-63.5,2025,53,27.45
-16.5,-62.5,2025,53,27.95
-18.5,-63.5,2025,54,28.63
-18.5,-62.5,2025,54,27.99
-17.5,-63.5,2025,54,28.04
-17.5,-62.5,2025,54,27.5
-16.5,-63.5,2025,54,27.42
-16.5,-62.5,2025,54,27.38
-18.5,-63.5,2025,55,28.48
-18.5,-62.5,2025,55,27.65
-17.5,-63.5,2025,55,27.91
-17.5,-62.5,2025,55,27.16
-16.5,-63.5,2025,55,27.17
-16.5,-62.5,2025,55,27.06
-18.5,-63.5,2025,56,28.28
-18.5,-62.5,2025,56,27.74
-17.5,-63.5,2025,56,27.84
-17.5,-62.5,2025,56,27.34
-16.5,-63.5,2025,56,27.15
-16.5,-62.5,2025,56,26.95
-18.5,-63.5,2025,57,28.0
-18.5,-62.5,2025,57,27.28
-17.5,-63.5,2025,57,27.52
-17.5,-62.5,2025,57,26.91
-16.5,-63.5,2025,57,26.87
-16.5,-62.5,2025,57,26.78
-18.5,-63.5,2025,58,27.17
-18.5,-62.5,2025,58,26.72
-17.5,-63.5,2025,58,26.7
-17.5,-62.5,2025,58,26.44
-16.5,-63.5,2025,58,26.43
-16.5,-62.5,2025,58,26.49
-18.5,-63.5,2025,59,27.22
-18.5,-62.5,2025,59,26.7
-17.5,-63.5,2025,59,26.74
-17.5,-62.5,2025,59,26.35
-16.5,-63.5,2025,59,26.13
-16.5,-62.5,2025,59,26.39
-18.5,-63.5,2025,60,27.05
-18.5,-62.5,2025,60,26.84
-17.5,-63.5,2025,60,26.67
-17.5,-62.5,2025,60,26.45
-16.5,-63.5,2025,60,26.09
-16.5,-62.5,2025,60,26.22
-18.5,-63.5,2025,61,26.91
-18.5,-62.5,2025,61,26.76
-17.5,-63.5,2025,61,26.52
-17.5,-62.5,2025,61,26.34
-16.5,-63.5,2025,61,25.81
-16.5,-62.5,2025,61,26.5
-18.5,-63.5,2025,62,26.85
-18.5,-62.5,2025,62,26.43
-17.5,-63.5,2025,62,26.49
-17.5,-62.5,2025,62,26.05
-16.5,-63.5,2025,62,25.8
-16.5,-62.5,2025,62,25.9
-18.5,-63.5,2025,63,26.58
-18.5,-62.5,2025,63,26.55
-17.5,-63.5,2025,63,26.25
-17.5,-62.5,2025,63,26.05
-16.5,-63.5,2025,63,25.51
-16.5,-62.5,2025,63,25.73
-18.5,-63.5,2025,64,26.44
-18.5,-62.5,2025,64,26.21
-17.5,-63.5,2025,64,26.05
-17.5,-62.5,2025,64,25.88
-16.5,-63.5,2025,64,25.66
-16.5,-62.5,2025,64,26.04
-18.5,-63.5,2025,65,26.39
-18.5,-62.5,2025,65,26.19
-17.5,-63.5,2025,65,26.02
-17.5,-62.5,2025,65,25.84
-16.5,-63.5,2025,65,24.94
-16.5,-62.5,2025,65,25.64
-18.5,-63.5,2025,66,26.82
-18.5,-62.5,2025,66,26.62
-17.5,-63.5,2025,66,26.38
-17.5,-62.5,2025,66,26.18
-16.5,-63.5,2025,66,25.69
-16.5,-62.5,2025,66,26.34
-18.5,-63.5,2025,67,26.54
-18.5,-62.5,2025,67,26.25
-17.5,-63.5,2025,67,26.21
-17.5,-62.5,2025,67,25.9
-16.5,-63.5,2025,67,25.54
-16.5,-62.5,2025,67,25.83
-18.5,-63.5,2025,68,25.85
-18.5,-62.5,2025,68,25.68
-17.5,-63.5,2025,68,25.54
-17.5,-62.5,2025,68,25.46
-16.5,-63.5,2025,68,25.01
-16.5,-62.5,2025,68,25.52
-18.5,-63.5,2025,69,25.87
-18.5,-62.5,2025,69,26.0
-17.5,-63.5,2025,69,25.55
-17.5,-62.5,2025,69,25.7
-16.5,-63.5,2025,69,25.01
-16.5,-62.5,2025,69,25.46
-18.5,-63.5,2025,70,25.31
-18.5,-62.5,2025,70,25.77
-17.5,-63.5,2025,70,24.97
-17.5,-62.5,2025,70,25.52
-16.5,-63.5,2025,70,25.05
-16.5,-62.5,2025,70,25.14
-18.5,-63.5,2025,71,24.93
-18.5,-62.5,2025,71,25.03
-17.5,-63.5,2025,71,24.67
-17.5,-62.5,2025,71,24.74
-16.5,-63.5,2025,71,24.68
-16.5,-62.5,2025,71,25.26
-18.5,-63.5,2025,72,24.93
-18.5,-62.5,2025,72,24.15
-17.5,-63.5,2025,72,24.51
-17.5,-62.5,2025,72,23.88
-16.5,-63.5,2025,72,24.6
-16.5,-62.5,2025,72,25.1
-18.5,-63.5,2025,73,25.13
-18.5,-62.5,2025,73,24.56
-17.5,-63.5,2025,73,24.78
-17.5,-62.5,2025,73,24.36
-16.5,-63.5,2025,73,24.7
-16.5,-62.5,2025,73,24.68
-18.5,-63.5,2025,74,25.2
-18.5,-62.5,2025,74,24.67
-17.5,-63.5,2025,74,24.88
-17.5,-62.5,2025,74,24.47
-16.5,-63.5,2025,74,24.85
-16.5,-62.5,2025,74,25.1
-18.5,-63.5,2025,75,25.03
-18.5,-62.5,2025,75,25.06
-17.5,-63.5,2025,75,24.69
-17.5,-62.5,2025,75,24.81
-16.5,-63.5,2025,75,24.76
-16.5,-62.5,2025,75,25.27
-18.5,-63.5,2025,76,24.95
-18.5,-62.5,2025,76,24.92
-17.5,-63.5,2025,76,24.68
-17.5,-62.5,2025,76,24.74
-16.5,-63.5,2025,76,24.16
-16.5,-62.5,2025,76,25.19
-18.5,-63.5,2025,77,25.09
-18.5,-62.5,2025,77,24.87
-17.5,-63.5,2025,77,24.81
-17.5,-62.5,2025,77,24.74
-16.5,-63.5,2025,77,24.69
-16.5,-62.5,2025,77,25.21
-18.5,-63.5,2025,78,25.14
-18.5,-62.5,2025,78,24.82
-17.5,-63.5,2025,78,24.86
-17.5,-62.5,2025,78,24.64
-16.5,-63.5,2025,78,24.37
-16.5,-62.5,2025,78,24.63
-18.5,-63.5,2025,79,25.19
-18.5,-62.5,2025,79,25.19
-17.5,-63.5,2025,79,24.96
-17.5,-62.5,2025,79,24.94
-16.5,-63.5,2025,79,24.42
-16.5,-62.5,2025,79,24.83
-18.5,-63.5,2025,80,25.25
-18.5,-62.5,2025,80,24.87
-17.5,-63.5,2025,80,24.89
-17.5,-62.5,2025,80,24.71
-16.5,-63.5,2025,80,24.45
-16.5,-62.5,2025,80,24.93
-18.5,-63.5,2025,81,25.18
-18.5,-62.5,2025,81,24.71
-17.5,-63.5,2025,81,24.9
-17.5,-62.5,2025,81,24.54
-16.5,-63.5,2025,81,24.62
-16.5,-62.5,2025,81,24.75
-18.5,-63.5,2025,82,25.02
-18.5,-62.5,2025,82,24.66
-17.5,-63.5,2025,82,24.84
-17.5,-62.5,2025,82,24.55
-16.5,-63.5,2025,82,23.85
-16.5,-62.5,2025,82,24.1
-18.5,-63.5,2025,83,24.75
-18.5,-62.5,2025,83,24.29
-17.5,-63.5,2025,83,24.58
-17.5,-62.5,2025,83,24.18
-16.5,-63.5,2025,83,24.0
-16.5,-62.5,2025,83,24.17
-18.5,-63.5,2025,84,24.42
-18.5,-62.5,2025,84,24.19
-17.5,-63.5,2025,84,24.25
-17.5,-62.5,2025,84,24.13
-16.5,-63.5,2025,84,23.63
-16.5,-62.5,2025,84,23.99
-18.5,-63.5,2025,85,23.89
-18.5,-62.5,2025,85,23.81
-17.5,-63.5,2025,85,23.61
-17.5,-62.5,2025,85,23.74
-16.5,-63.5,2025,85,23.62
-16.5,-62.5,2025,85,24.0
-18.5,-63.5,2025,86,23.77
-18.5,-62.5,2025,86,23.96
-17.5,-63.5,2025,86,23.52
-17.5,-62.5,2025,86,23.88
-16.5,-63.5,2025,86,23.43
-16.5,-62.5,2025,86,23.92
-18.5,-63.5,2025,87,23.87
-18.5,-62.5,2025,87,23.86
-17.5,-63.5,2025,87,23.66
-17.5,-62.5,2025,87,23.79
-16.5,-63.5,2025,87,23.53
-16.5,-62.5,2025,87,23.96
-18.5,-63.5,2025,88,24.16
-18.5,-62.5,2025,88,23.67
-17.5,-63.5,2025,88,24.01
-17.5,-62.5,2025,88,23.63
-16.5,-63.5,2025,88,23.23
-16.5,-62.5,2025,88,23.8
-18.5,-63.5,2025,89,23.96
-18.5,-62.5,2025,89,23.73
-17.5,-63.5,2025,89,23.74
-17.5,-62.5,2025,89,23.63
-16.5,-63.5,2025,89,23.27
-16.5,-62.5,2025,89,23.44
-18.5,-63.5,2025,90,23.68
-18.5,-62.5,2025,90,23.0
-17.5,-63.5,2025,90,23.47
-17.5,-62.5,2025,90,22.96
-16.5,-63.5,2025,90,21.68
-16.5,-62.5,2025,90,22.44
-18.5,-63.5,2025,91,23.82
-18.5,-62.5,2025,91,23.62
-17.5,-63.5,2025,91,23.73
-17.5,-62.5,2025,91,23.45
-16.5,-63.5,2025,91,23.52
-16.5,-62.5,2025,91,23.65
-18.5,-63.5,2025,92,23.98
-18.5,-62.5,2025,92,23.8
-17.5,-63.5,2025,92,23.88
-17.5,-62.5,2025,92,23.51
-16.5,-63.5,2025,92,23.54
-16.5,-62.5,2025,92,23.53
-18.5,-63.5,2025,93,23.66
-18.5,-62.5,2025,93,23.27
-17.5,-63.5,2025,93,23.43
-17.5,-62.5,2025,93,23.08
-16.5,-63.5,2025,93,23.21
-16.5,-62.5,2025,93,23.39
-18.5,-63.5,2025,94,23.33
-18.5,-62.5,2025,94,22.66
-17.5,-63.5,2025,94,23.22
-17.5,-62.5,2025,94,22.48
-16.5,-63.5,2025,94,22.97
-16.5,-62.5,2025,94,22.51
-18.5,-63.5,2025,95,23.5
-18.5,-62.5,2025,95,23.42
-17.5,-63.5,2025,95,23.46
-17.5,-62.5,2025,95,23.2
-16.5,-63.5,2025,95,22.98
-16.5,-62.5,2025,95,23.3
-18.5,-63.5,2025,96,23.37
-18.5,-62.5,2025,96,23.58
-17.5,-63.5,2025,96,23.25
-17.5,-62.5,2025,96,23.3
-16.5,-63.5,2025,96,23.39
-16.5,-62.5,2025,96,23.22
-18.5,-63.5,2025,97,23.01
-18.5,-62.5,2025,97,23.0
-17.5,-63.5,2025,97,22.92
-17.5,-62.5,2025,97,22.65
-16.5,-63.5,2025,97,22.8
-16.5,-62.5,2025,97,22.87
-18.5,-63.5,2025,98,23.02
-18.5,-62.5,2025,98,22.17
-17.5,-63.5,2025,98,22.9
-17.5,-62.5,2025,98,21.96
-16.5,-63.5,2025,98,22.78
-16.5,-62.5,2025,98,22.62
-18.5,-63.5,2025,99,22.72
-18.5,-62.5,2025,99,22.19
-17.5,-63.5,2025,99,22.6
-17.5,-62.5,2025,99,22.0
-16.5,-63.5,2025,99,22.43
-16.5,-62.5,2025,99,22.52
-18.5,-63.5,2025,100,22.91
-18.5,-62.5,2025,100,22.54
-17.5,-63.5,2025,100,22.86
-17.5,-62.5,2025,100,22.29
-16.5,-63.5,2025,100,22.42
-16.5,-62.5,2025,100,22.47
-18.5,-63.5,2025,101,22.57
-18.5,-62.5,2025,101,22.29
-17.5,-63.5,2025,101,22.32
-17.5,-62.5,2025,101,22.08
-16.5,-63.5,2025,101,22.09
-16.5,-62.5,2025,101,22.27
-18.5,-63.5,2025,102,22.34
-18.5,-62.5,2025,102,21.63
-17.5,-63.5,2025,102,22.29
-17.5,-62.5,2025,102,21.31
-16.5,-63.5,2025,102,21.52
-16.5,-62.5,2025,102,21.82
-18.5,-63.5,2025,103,21.3
-18.5,-62.5,2025,103,20.96
-17.5,-63.5,2025,103,21.2
-17.5,-62.5,2025,103,20.61
-16.5,-63.5,2025,103,21.43
-16.5,-62.5,2025,103,20.84
-18.5,-63.5,2025,104,21.69
-18.5,-62.5,2025,104,21.22
-17.5,-63.5,2025,104,21.65
-17.5,-62.5,2025,104,21.11
-16.5,-63.5,2025,104,20.98
-16.5,-62.5,2025,104,21.41
-18.5,-63.5,2025,105,22.49
-18.5,-62.5,2025,105,21.99
-17.5,-63.5,2025,105,22.47
-17.5,-62.5,2025,105,21.8
-16.5,-63.5,2025,105,21.61
-16.5,-62.5,2025,105,21.8
-18.5,-63.5,2025,106,21.73
-18.5,-62.5,2025,106,21.86
-17.5,-63.5,2025,106,21.77
-17.5,-62.5,2025,106,21.64
-16.5,-63.5,2025,106,21.61
-16.5,-62.5,2025,106,21.76
-18.5,-63.5,2025,107,21.67
-18.5,-62.5,2025,107,21.66
-17.5,-63.5,2025,107,21.64
-17.5,-62.5,2025,107,21.5
-16.5,-63.5,2025,107,21.21
-16.5,-62.5,2025,107,21.58
-18.5,-63.5,2025,108,21.34
-18.5,-62.5,2025,108,21.18
-17.5,-63.5,2025,108,21.26
-17.5,-62.5,2025,108,21.14
-16.5,-63.5,2025,108,21.41
-16.5,-62.5,2025,108,21.73
-18.5,-63.5,2025,109,21.43
-18.5,-62.5,2025,109,21.13
-17.5,-63.5,2025,109,21.38
-17.5,-62.5,2025,109,21.0
-16.5,-63.5,2025,109,21.18
-16.5,-62.5,2025,109,21.57
-18.5,-63.5,2025,110,21.3
-18.5,-62.5,2025,110,21.13
-17.5,-63.5,2025,110,21.24
-17.5,-62.5,2025,110,20.99
-16.5,-63.5,2025,110,21.2
-16.5,-62.5,2025,110,21.27
-18.5,-63.5,2025,111,20.66
-18.5,-62.5,2025,111,20.98
-17.5,-63.5,2025,111,20.67
-17.5,-62.5,2025,111,20.69
-16.5,-63.5,2025,111,21.0
-16.5,-62.5,2025,111,21.19
-18.5,-63.5,2025,112,20.64
-18.5,-62.5,2025,112,20.84
-17.5,-63.5,2025,112,20.65
-17.5,-62.5,2025,112,20.56
-16.5,-63.5,2025,112,20.88
-16.5,-62.5,2025,112,20.91
-18.5,-63.5,2025,113,20.35
-18.5,-62.5,2025,113,20.18
-17.5,-63.5,2025,113,20.28
-17.5,-62.5,2025,113,19.99
-16.5,-63.5,2025,113,20.54
-16.5,-62.5,2025,113,20.81
-18.5,-63.5,2025,114,20.63
-18.5,-62.5,2025,114,20.19
-17.5,-63.5,2025,114,20.44
-17.5,-62.5,2025,114,20.12
-16.5,-63.5,2025,114,20.42
-16.5,-62.5,2025,114,20.66
-18.5,-63.5,2025,115,20.74
-18.5,-62.5,2025,115,20.44
-17.5,-63.5,2025,115,20.7
-17.5,-62.5,2025,115,20.25
-16.5,-63.5,2025,115,20.48
-16.5,-62.5,2025,115,20.39
-18.5,-63.5,2025,116,20.44
-18.5,-62.5,2025,116,20.35
-17.5,-63.5,2025,116,20.52
-17.5,-62.5,2025,116,20.32
-16.5,-63.5,2025,116,20.29
-16.5,-62.5,2025,116,20.47
-18.5,-63.5,2025,117,20.14
-18.5,-62.5,2025,117,19.85
-17.5,-63.5,2025,117,20.24
-17.5,-62.5,2025,117,19.73
-16.5,-63.5,2025,117,20.04
-16.5,-62.5,2025,117,20.08
-18.5,-63.5,2025,118,20.33
-18.5,-62.5,2025,118,20.25
-17.5,-63.5,2025,118,20.35
-17.5,-62.5,2025,118,20.08
-16.5,-63.5,2025,118,19.85
-16.5,-62.5,2025,118,19.9
-18.5,-63.5,2025,119,20.32
-18.5,-62.5,2025,119,20.57
-17.5,-63.5,2025,119,20.26
-17.5,-62.5,2025,119,20.39
-16.5,-63.5,2025,119,20.24
-16.5,-62.5,2025,119,20.17
-18.5,-63.5,2025,120,20.46
-18.5,-62.5,2025,120,20.77
-17.5,-63.5,2025,120,20.46
-17.5,-62.5,2025,120,20.63
-16.5,-63.5,2025,120,19.72
-16.5,-62.5,2025,120,20.32
-18.5,-63.5,2025,121,20.5
-18.5,-62.5,2025,121,20.56
-17.5,-63.5,2025,121,20.42
-17.5,-62.5,2025,121,20.34
-16.5,-63.5,2025,121,20.07
-16.5,-62.5,2025,121,20.47
-18.5,-63.5,2025,122,20.15
-18.5,-62.5,2025,122,20.06
-17.5,-63.5,2025,122,20.09
-17.5,-62.5,2025,122,19.91
-16.5,-63.5,2025,122,19.91
-16.5,-62.5,2025,122,20.09
-18.5,-63.5,2025,123,19.73
-18.5,-62.5,2025,123,19.8
-17.5,-63.5,2025,123,19.75
-17.5,-62.5,2025,123,19.69
-16.5,-63.5,2025,123,19.91
-16.5,-62.5,2025,123,20.11
-18.5,-63.5,2025,124,19.62
-18.5,-62.5,2025,124,19.73
-17.5,-63.5,2025,124,19.7
-17.5,-62.5,2025,124,19.69
-16.5,-63.5,2025,124,19.78
-16.5,-62.5,2025,124,19.91
-18.5,-63.5,2025,125,19.48
-18.5,-62.5,2025,125,19.28
-17.5,-63.5,2025,125,19.48
-17.5,-62.5,2025,125,19.18
-16.5,-63.5,2025,125,19.47
-16.5,-62.5,2025,125,19.41
-18.5,-63.5,2025,126,19.61
-18.5,-62.5,2025,126,19.24
-17.5,-63.5,2025,126,19.64
-17.5,-62.5,2025,126,19.17
-16.5,-63.5,2025,126,19.46
-16.5,-62.5,2025,126,19.48
-18.5,-63.5,2025,127,19.61
-18.5,-62.5,2025,127,19.72
-17.5,-63.5,2025,127,19.72
-17.5,-62.5,2025,127,19.55
-16.5,-63.5,2025,127,19.59
-16.5,-62.5,2025,127,19.73
-18.5,-63.5,2025,128,19.41
-18.5,-62.5,2025,128,19.59
-17.5,-63.5,2025,128,19.46
-17.5,-62.5,2025,128,19.43
-16.5,-63.5,2025,128,19.44
-16.5,-62.5,2025,128,19.71
-18.5,-63.5,2025,129,18.87
-18.5,-62.5,2025,129,18.79
-17.5,-63.5,2025,129,18.91
-17.5,-62.5,2025,129,18.87
-16.5,-63.5,2025,129,19.3
-16.5,-62.5,2025,129,19.66
-18.5,-63.5,2025,130,18.88
-18.5,-62.5,2025,130,19.39
-17.5,-63.5,2025,130,18.96
-17.5,-62.5,2025,130,19.18
-16.5,-63.5,2025,130,19.13
-16.5,-62.5,2025,130,19.62
-18.5,-63.5,2025,131,19.9
-18.5,-62.5,2025,131,20.5
-17.5,-63.5,2025,131,19.84
-17.5,-62.5,2025,131,20.18
-16.5,-63.5,2025,131,19.99
-16.5,-62.5,2025,131,20.11
-18.5,-63.5,2025,132,20.79
-18.5,-62.5,2025,132,20.76
-17.5,-63.5,2025,132,20.8
-17.5,-62.5,2025,132,20.38
-16.5,-63.5,2025,132,20.52
-16.5,-62.5,2025,132,20.3
-18.5,-63.5,2025,133,20.16
-18.5,-62.5,2025,133,19.78
-17.5,-63.5,2025,133,20.02
-17.5,-62.5,2025,133,19.7
-16.5,-63.5,2025,133,19.94
-16.5,-62.5,2025,133,20.01
-18.5,-63.5,2025,134,19.51
-18.5,-62.5,2025,134,19.45
-17.5,-63.5,2025,134,19.46
-17.5,-62.5,2025,134,19.4
-16.5,-63.5,2025,134,19.49
-16.5,-62.5,2025,134,19.59
-18.5,-63.5,2025,135,19.29
-18.5,-62.5,2025,135,19.21
-17.5,-63.5,2025,135,19.39
-17.5,-62.5,2025,135,19.16
-16.5,-63.5,2025,135,19.37
-16.5,-62.5,2025,135,19.45
-18.5,-63.5,2025,136,19.04
-18.5,-62.5,2025,136,18.87
-17.5,-63.5,2025,136,19.12
-17.5,-62.5,2025,136,18.81
-16.5,-63.5,2025,136,18.83
-16.5,-62.5,2025,136,19.27
-18.5,-63.5,2025,137,18.9
-18.5,-62.5,2025,137,18.99
-17.5,-63.5,2025,137,18.91
-17.5,-62.5,2025,137,18.98
-16.5,-63.5,2025,137,18.9
-16.5,-62.5,2025,137,19.38
-18.5,-63.5,2025,138,19.32
-18.5,-62.5,2025,138,18.55
-17.5,-63.5,2025,138,18.98
-17.5,-62.5,2025,138,18.54
-16.5,-63.5,2025,138,18.48
-16.5,-62.5,2025,138,18.82
-18.5,-63.5,2025,139,18.24
-18.5,-62.5,2025,139,18.17
-17.5,-63.5,2025,139,18.19
-17.5,-62.5,2025,139,18.15
-16.5,-63.5,2025,139,17.89
-16.5,-62.5,2025,139,18.39
-18.5,-63.5,2025,140,17.17
-18.5,-62.5,2025,140,17.55
-17.5,-63.5,2025,140,17.32
-17.5,-62.5,2025,140,17.61
-16.5,-63.5,2025,140,17.56
-16.5,-62.5,2025,140,18.21
-18.5,-63.5,2025,141,17.63
-18.5,-62.5,2025,141,17.83
-17.5,-63.5,2025,141,17.71
-17.5,-62.5,2025,141,17.91
-16.5,-63.5,2025,141,18.0
