-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
-17.5,-62.5,2024,322,25.43
-17.0,-63.75,2024,322,24.91
-17.0,-63.125,2024,322,25.64
-17.0,-62.5,2024,322,25.1
-16.5,-63.75,2024,322,25.01
-16.5,-63.125,2024,322,26.0
-16.5,-62.5,2024,322,24.43
-18.5,-63.75,2024,323,18.73
-18.5,-63.125,2024,323,24.84
-18.5,-62.5,2024,323,26.04
-18.0,-63.75,2024,323,19.61
-18.0,-63.125,2024,323,24.45
-18.0,-62.5,2024,323,25.61
-17.5,-63.75,2024,323,24.09
-17.5,-63.125,2024,323,24.75
-17.5,-62.5,2024,323,25.2
-17.0,-63.75,2024,323,24.82
-17.0,-63.125,2024,323,25.13
-17.0,-62.5,2024,323,24.68
-16.5,-63.75,2024,323,24.38
-16.5,-63.125,2024,323,24.72
-16.5,-62.5,2024,323,23.3
-18.5,-63.75,2024,324,18.57
-18.5,-63.125,2024,324,22.34
-18.5,-62.5,2024,324,24.13
-18.0,-63.75,2024,324,19.14
-18.0,-63.125,2024,324,23.79
-18.0,-62.5,2024,324,25.21
-17.5,-63.75,2024,324,22.5
-17.5,-63.125,2024,324,24.36
-17.5,-62.5,2024,324,24.56
-17.0,-63.75,2024,324,24.1
-17.0,-63.125,2024,324,24.58
-17.0,-62.5,2024,324,23.88
-16.5,-63.75,2024,324,24.27
-16.5,-63.125,2024,324,24.24
-16.5,-62.5,2024,324,23.03
-18.5,-63.75,2024,325,16.75
-18.5,-63.125,2024,325,21.93
-18.5,-62.5,2024,325,23.27
-18.0,-63.75,2024,325,17.41
-18.0,-63.125,2024,325,21.98
-18.0,-62.5,2024,325,23.46
-17.5,-63.75,2024,325,21.34
-17.5,-63.125,2024,325,22.6
-17.5,-62.5,2024,325,23.09
-17.0,-63.75,2024,325,22.78
-17.0,-63.125,2024,325,22.93
-17.0,-62.5,2024,325,23.23
-16.5,-63.75,2024,325,22.85
-16.5,-63.125,2024,325,23.24
-16.5,-62.5,2024,325,23.12
-18.5,-63.75,2024,326,17.42
-18.5,-63.125,2024,326,23.03
-18.5,-62.5,2024,326,24.6
-18.0,-63.75,2024,326,18.45
-18.0,-63.125,2024,326,22.84
-18.0,-62.5,2024,326,24.49
-17.5,-63.75,2024,326,22.39
-17.5,-63.125,2024,326,23.7
-17.5,-62.5,2024,326,24.36
-17.0,-63.75,2024,326,23.84
-17.0,-63.125,2024,326,24.59
-17.0,-62.5,2024,326,24.38
-16.5,-63.75,2024,326,24.08
-16.5,-63.125,2024,326,24.9
-16.5,-62.5,2024,326,23.99
-18.5,-63.75,2024,327,17.28
-18.5,-63.125,2024,327,22.84
-18.5,-62.5,2024,327,24.93
-18.0,-63.75,2024,327,18.38
-18.0,-63.125,2024,327,22.51
-18.0,-62.5,2024,327,24.37
-17.5,-63.75,2024,327,23.38
-17.5,-63.125,2024,327,24.24
-17.5,-62.5,2024,327,24.32
-17.0,-63.75,2024,327,23.92
-17.0,-63.125,2024,327,23.75
-17.0,-62.5,2024,327,23.48
-16.5,-63.75,2024,327,23.94
-16.5,-63.125,2024,327,23.55
-16.5,-62.5,2024,327,23.47
-18.5,-63.75,2024,328,18.35
-18.5,-63.125,2024,328,23.48
-18.5,-62.5,2024,328,23.86
-18.0,-63.75,2024,328,19.33
-18.0,-63.125,2024,328,23.3
-18.0,-62.5,2024,328,23.63
-17.5,-63.75,2024,328,22.8
-17.5,-63.125,2024,328,23.19
-17.5,-62.5,2024,328,23.13
-17.0,-63.75,2024,328,22.78
-17.0,-63.125,2024,328,23.04
-17.0,-62.5,2024,328,22.73
-16.5,-63.75,2024,328,22.44
-16.5,-63.125,2024,328,22.5
-16.5,-62.5,2024,328,22.22
-18.5,-63.75,2024,329,18.12
-18.5,-63.125,2024,329,23.92
-18.5,-62.5,2024,329,24.59
-18.0,-63.75,2024,329,19.33
-18.0,-63.125,2024,329,23.94
-18.0,-62.5,2024,329,24.75
-17.5,-63.75,2024,329,23.31
-17.5,-63.125,2024,329,24.44
-17.5,-62.5,2024,329,24.73
-17.0,-63.75,2024,329,24.62
-17.0,-63.125,2024,329,24.73
-17.0,-62.5,2024,329,24.4
-16.5,-63.75,2024,329,24.52
-16.5,-63.125,2024,329,24.44
-16.5,-62.5,2024,329,23.32
-18.5,-63.75,2024,330,19.22
-18.5,-63.125,2024,330,24.23
-18.5,-62.5,2024,330,25.06
-18.0,-63.75,2024,330,20.1
-18.0,-63.125,2024,330,24.15
-18.0,-62.5,2024,330,24.96
-17.5,-63.75,2024,330,23.78
-17.5,-63.125,2024,330,24.25
-17.5,-62.5,2024,330,24.74
-17.0,-63.75,2024,330,24.85
-17.0,-63.125,2024,330,24.56
-17.0,-62.5,2024,330,24.5
-16.5,-63.75,2024,330,24.63
-16.5,-63.125,2024,330,24.7
-16.5,-62.5,2024,330,23.18
-18.5,-63.75,2024,331,20.01
-18.5,-63.125,2024,331,24.85
-18.5,-62.5,2024,331,25.56
-18.0,-63.75,2024,331,20.51
-18.0,-63.125,2024,331,24.64
-18.0,-62.5,2024,331,25.36
-17.5,-63.75,2024,331,24.03
-17.5,-63.125,2024,331,24.89
-17.5,-62.5,2024,331,25.06
-17.0,-63.75,2024,331,25.37
-17.0,-63.125,2024,331,25.17
-17.0,-62.5,2024,331,24.89
-16.5,-63.75,2024,331,25.43
-16.5,-63.125,2024,331,25.51
-16.5,-62.5,2024,331,23.75
-18.5,-63.75,2024,332,20.72
-18.5,-63.125,2024,332,25.26
-18.5,-62.5,2024,332,26.22
-18.0,-63.75,2024,332,20.99
-18.0,-63.125,2024,332,24.87
-18.0,-62.5,2024,332,25.68
-17.5,-63.75,2024,332,24.47
-17.5,-63.125,2024,332,25.01
-17.5,-62.5,2024,332,25.24
-17.0,-63.75,2024,332,25.47
-17.0,-63.125,2024,332,25.07
-17.0,-62.5,2024,332,24.81
-16.5,-63.75,2024,332,25.53
-16.5,-63.125,2024,332,24.8
-16.5,-62.5,2024,332,23.87
-18.5,-63.75,2024,333,20.83
-18.5,-63.125,2024,333,25.62
-18.5,-62.5,2024,333,25.75
-18.0,-63.75,2024,333,20.83
-18.0,-63.125,2024,333,24.85
-18.0,-62.5,2024,333,25.49
-17.5,-63.75,2024,333,24.44
-17.5,-63.125,2024,333,25.36
-17.5,-62.5,2024,333,25.04
-17.0,-63.75,2024,333,26.18
-17.0,-63.125,2024,333,25.55
-17.0,-62.5,2024,333,24.69
-16.5,-63.75,2024,333,26.31
-16.5,-63.125,2024,333,25.18
-16.5,-62.5,2024,333,23.29
-18.5,-63.75,2024,334,20.67
-18.5,-63.125,2024,334,25.13
-18.5,-62.5,2024,334,26.02
-18.0,-63.75,2024,334,20.69
-18.0,-63.125,2024,334,24.85
-18.0,-62.5,2024,334,26.18
-17.5,-63.75,2024,334,24.29
-17.5,-63.125,2024,334,25.74
-17.5,-62.5,2024,334,26.47
-17.0,-63.75,2024,334,26.01
-17.0,-63.125,2024,334,26.64
-17.0,-62.5,2024,334,26.29
-16.5,-63.75,2024,334,26.03
-16.5,-63.125,2024,334,26.74
-16.5,-62.5,2024,334,24.39
-18.5,-63.75,2024,335,20.56
-18.5,-63.125,2024,335,25.41
-18.5,-62.5,2024,335,25.91
-18.0,-63.75,2024,335,20.18
-18.0,-63.125,2024,335,24.67
-18.0,-62.5,2024,335,25.52
-17.5,-63.75,2024,335,23.6
-17.5,-63.125,2024,335,25.02
-17.5,-62.5,2024,335,25.41
-17.0,-63.75,2024,335,24.59
-17.0,-63.125,2024,335,25.27
-17.0,-62.5,2024,335,25.07
-16.5,-63.75,2024,335,24.78
-16.5,-63.125,2024,335,25.48
-16.5,-62.5,2024,335,23.93
-18.5,-63.75,2024,336,19.21
-18.5,-63.125,2024,336,24.96
-18.5,-62.5,2024,336,25.98
-18.0,-63.75,2024,336,19.51
-18.0,-63.125,2024,336,24.58
-18.0,-62.5,2024,336,25.53
-17.5,-63.75,2024,336,24.0
-17.5,-63.125,2024,336,25.1
-17.5,-62.5,2024,336,25.27
-17.0,-63.75,2024,336,25.3
-17.0,-63.125,2024,336,25.47
-17.0,-62.5,2024,336,24.8
-16.5,-63.75,2024,336,25.36
-16.5,-63.125,2024,336,25.71
-16.5,-62.5,2024,336,23.42
-18.5,-63.75,2024,337,18.78
-18.5,-63.125,2024,337,21.59
-18.5,-62.5,2024,337,22.34
-18.0,-63.75,2024,337,21.03
-18.0,-63.125,2024,337,23.17
-18.0,-62.5,2024,337,23.75
-17.5,-63.75,2024,337,24.77
-17.5,-63.125,2024,337,25.84
-17.5,-62.5,2024,337,26.12
-17.0,-63.75,2024,337,25.92
-17.0,-63.125,2024,337,26.15
-17.0,-62.5,2024,337,26.09
-16.5,-63.75,2024,337,26.12
-16.5,-63.125,2024,337,25.81
-16.5,-62.5,2024,337,25.16
-18.5,-63.75,2024,338,16.23
-18.5,-63.125,2024,338,19.4
-18.5,-62.5,2024,338,19.97
-18.0,-63.75,2024,338,17.93
-18.0,-63.125,2024,338,19.48
-18.0,-62.5,2024,338,20.3
-17.5,-63.75,2024,338,21.61
-17.5,-63.125,2024,338,21.2
-17.5,-62.5,2024,338,21.75
-17.0,-63.75,2024,338,23.98
-17.0,-63.125,2024,338,23.23
-17.0,-62.5,2024,338,23.05
-16.5,-63.75,2024,338,25.21
-16.5,-63.125,2024,338,24.76
-16.5,-62.5,2024,338,23.51
-18.5,-63.75,2024,339,15.64
-18.5,-63.125,2024,339,19.93
-18.5,-62.5,2024,339,20.52
-18.0,-63.75,2024,339,16.98
-18.0,-63.125,2024,339,19.77
-18.0,-62.5,2024,339,20.7
-17.5,-63.75,2024,339,20.19
-17.5,-63.125,2024,339,20.62
-17.5,-62.5,2024,339,21.13
-17.0,-63.75,2024,339,21.22
-17.0,-63.125,2024,339,21.41
-17.0,-62.5,2024,339,21.39
-16.5,-63.75,2024,339,22.15
-16.5,-63.125,2024,339,22.07
-16.5,-62.5,2024,339,21.63
-18.5,-63.75,2024,340,16.96
-18.5,-63.125,2024,340,22.04
-18.5,-62.5,2024,340,23.14
-18.0,-63.75,2024,340,18.05
-18.0,-63.125,2024,340,22.06
-18.0,-62.5,2024,340,23.32
-17.5,-63.75,2024,340,21.75
-17.5,-63.125,2024,340,22.74
-17.5,-62.5,2024,340,23.2
-17.0,-63.75,2024,340,23.35
-17.0,-63.125,2024,340,23.15
-17.0,-62.5,2024,340,22.82
-16.5,-63.75,2024,340,23.69
-16.5,-63.125,2024,340,23.14
-16.5,-62.5,2024,340,21.65
-18.5,-63.75,2024,341,20.04
-18.5,-63.125,2024,341,24.51
-18.5,-62.5,2024,341,24.38
-18.0,-63.75,2024,341,20.54
-18.0,-63.125,2024,341,24.01
-18.0,-62.5,2024,341,24.07
-17.5,-63.75,2024,341,23.94
-17.5,-63.125,2024,341,24.25
-17.5,-62.5,2024,341,24.15
-17.0,-63.75,2024,341,24.59
-17.0,-63.125,2024,341,24.25
-17.0,-62.5,2024,341,24.04
-16.5,-63.75,2024,341,24.58
-16.5,-63.125,2024,341,24.3
-16.5,-62.5,2024,341,23.53
-18.5,-63.75,2024,342,18.73
-18.5,-63.125,2024,342,23.84
-18.5,-62.5,2024,342,24.36
-18.0,-63.75,2024,342,19.84
-18.0,-63.125,2024,342,23.83
-18.0,-62.5,2024,342,24.23
-17.5,-63.75,2024,342,23.46
-17.5,-63.125,2024,342,24.36
-17.5,-62.5,2024,342,24.27
-17.0,-63.75,2024,342,24.77
-17.0,-63.125,2024,342,24.67
-17.0,-62.5,2024,342,24.09
-16.5,-63.75,2024,342,24.91
-16.5,-63.125,2024,342,24.61
-16.5,-62.5,2024,342,23.26
-18.5,-63.75,2024,343,17.47
-18.5,-63.125,2024,343,22.5
-18.5,-62.5,2024,343,23.16
-18.0,-63.75,2024,343,18.25
-18.0,-63.125,2024,343,22.26
-18.0,-62.5,2024,343,23.47
-17.5,-63.75,2024,343,22.59
-17.5,-63.125,2024,343,23.5
-17.5,-62.5,2024,343,23.66
-17.0,-63.75,2024,343,23.93
-17.0,-63.125,2024,343,23.92
-17.0,-62.5,2024,343,23.7
-16.5,-63.75,2024,343,24.21
-16.5,-63.125,2024,343,24.22
-16.5,-62.5,2024,343,23.01
-18.5,-63.75,2024,344,16.15
-18.5,-63.125,2024,344,21.51
-18.5,-62.5,2024,344,22.53
-18.0,-63.75,2024,344,17.63
-18.0,-63.125,2024,344,21.37
-18.0,-62.5,2024,344,22.71
-17.5,-63.75,2024,344,21.6
-17.5,-63.125,2024,344,22.72
-17.5,-62.5,2024,344,22.69
-17.0,-63.75,2024,344,23.64
-17.0,-63.125,2024,344,23.29
-17.0,-62.5,2024,344,23.02
-16.5,-63.75,2024,344,23.37
-16.5,-63.125,2024,344,23.79
-16.5,-62.5,2024,344,23.34
-18.5,-63.75,2024,345,17.93
-18.5,-63.125,2024,345,22.18
-18.5,-62.5,2024,345,23.25
-18.0,-63.75,2024,345,19.01
-18.0,-63.125,2024,345,22.21
-18.0,-62.5,2024,345,23.24
-17.5,-63.75,2024,345,22.53
-17.5,-63.125,2024,345,23.22
-17.5,-62.5,2024,345,23.4
-17.0,-63.75,2024,345,23.66
-17.0,-63.125,2024,345,23.51
-17.0,-62.5,2024,345,23.16
-16.5,-63.75,2024,345,23.82
-16.5,-63.125,2024,345,23.5
-16.5,-62.5,2024,345,22.5
-18.5,-63.75,2024,346,18.15
-18.5,-63.125,2024,346,23.24
-18.5,-62.5,2024,346,24.35
-18.0,-63.75,2024,346,19.7
-18.0,-63.125,2024,346,23.36
-18.0,-62.5,2024,346,24.17
-17.5,-63.75,2024,346,23.17
-17.5,-63.125,2024,346,24.04
-17.5,-62.5,2024,346,24.11
-17.0,-63.75,2024,346,24.29
-17.0,-63.125,2024,346,24.4
-17.0,-62.5,2024,346,24.25
-16.5,-63.75,2024,346,24.34
-16.5,-63.125,2024,346,24.4
-16.5,-62.5,2024,346,23.72
-18.5,-63.75,2024,347,19.29
-18.5,-63.125,2024,347,23.74
-18.5,-62.5,2024,347,24.86
-18.0,-63.75,2024,347,19.66
-18.0,-63.125,2024,347,23.92
-18.0,-62.5,2024,347,24.75
-17.5,-63.75,2024,347,23.0
-17.5,-63.125,2024,347,24.25
-17.5,-62.5,2024,347,24.99
-17.0,-63.75,2024,347,24.49
-17.0,-63.125,2024,347,25.01
-17.0,-62.5,2024,347,25.08
-16.5,-63.75,2024,347,24.79
-16.5,-63.125,2024,347,25.33
-16.5,-62.5,2024,347,24.59
-18.5,-63.75,2024,348,19.33
-18.5,-63.125,2024,348,23.86
-18.5,-62.5,2024,348,24.73
-18.0,-63.75,2024,348,20.0
-18.0,-63.125,2024,348,23.66
-18.0,-62.5,2024,348,24.6
-17.5,-63.75,2024,348,23.29
-17.5,-63.125,2024,348,24.21
-17.5,-62.5,2024,348,24.45
-17.0,-63.75,2024,348,24.43
-17.0,-63.125,2024,348,24.34
-17.0,-62.5,2024,348,23.92
-16.5,-63.75,2024,348,24.48
-16.5,-63.125,2024,348,24.2
-16.5,-62.5,2024,348,22.98
-18.5,-63.75,2024,349,18.46
-18.5,-63.125,2024,349,23.42
-18.5,-62.5,2024,349,24.06
-18.0,-63.75,2024,349,19.26
-18.0,-63.125,2024,349,23.32
-18.0,-62.5,2024,349,24.15
-17.5,-63.75,2024,349,23.07
-17.5,-63.125,2024,349,23.79
-17.5,-62.5,2024,349,24.02
-17.0,-63.75,2024,349,24.02
-17.0,-63.125,2024,349,23.88
-17.0,-62.5,2024,349,23.67
-16.5,-63.75,2024,349,24.12
-16.5,-63.125,2024,349,24.03
-16.5,-62.5,2024,349,23.08
-18.5,-63.75,2024,350,16.78
-18.5,-63.125,2024,350,21.98
-18.5,-62.5,2024,350,23.03
-18.0,-63.75,2024,350,17.93
-18.0,-63.125,2024,350,21.72
-18.0,-62.5,2024,350,23.05
-17.5,-63.75,2024,350,22.28
-17.5,-63.125,2024,350,22.48
-17.5,-62.5,2024,350,23.04
-17.0,-63.75,2024,350,23.52
-17.0,-63.125,2024,350,23.26
-17.0,-62.5,2024,350,23.0
-16.5,-63.75,2024,350,23.6
-16.5,-63.125,2024,350,23.38
-16.5,-62.5,2024,350,22.42
-18.5,-63.75,2024,351,15.97
-18.5,-63.125,2024,351,20.77
-18.5,-62.5,2024,351,21.07
-18.0,-63.75,2024,351,17.36
-18.0,-63.125,2024,351,21.04
-18.0,-62.5,2024,351,21.64
-17.5,-63.75,2024,351,22.27
-17.5,-63.125,2024,351,21.81
-17.5,-62.5,2024,351,22.52
-17.0,-63.75,2024,351,22.75
-17.0,-63.125,2024,351,22.52
-17.0,-62.5,2024,351,23.05
-16.5,-63.75,2024,351,23.37
-16.5,-63.125,2024,351,23.7
-16.5,-62.5,2024,351,22.87
-18.5,-63.75,2024,352,17.35
-18.5,-63.125,2024,352,23.08
-18.5,-62.5,2024,352,21.61
-18.0,-63.75,2024,352,19.21
-18.0,-63.125,2024,352,23.37
-18.0,-62.5,2024,352,22.94
-17.5,-63.75,2024,352,22.69
-17.5,-63.125,2024,352,23.52
-17.5,-62.5,2024,352,23.45
-17.0,-63.75,2024,352,23.77
-17.0,-63.125,2024,352,24.11
-17.0,-62.5,2024,352,23.75
-16.5,-63.75,2024,352,24.69
-16.5,-63.125,2024,352,24.79
-16.5,-62.5,2024,352,23.09
-18.5,-63.75,2024,353,17.22
-18.5,-63.125,2024,353,23.05
-18.5,-62.5,2024,353,24.44
-18.0,-63.75,2024,353,17.91
-18.0,-63.125,2024,353,23.09
-18.0,-62.5,2024,353,24.28
-17.5,-63.75,2024,353,22.54
-17.5,-63.125,2024,353,23.91
-17.5,-62.5,2024,353,24.06
-17.0,-63.75,2024,353,23.78
-17.0,-63.125,2024,353,24.53
-17.0,-62.5,2024,353,23.53
-16.5,-63.75,2024,353,24.11
-16.5,-63.125,2024,353,24.02
-16.5,-62.5,2024,353,22.34
-18.5,-63.75,2024,354,16.32
-18.5,-63.125,2024,354,21.9
-18.5,-62.5,2024,354,22.52
-18.0,-63.75,2024,354,18.02
-18.0,-63.125,2024,354,22.28
-18.0,-62.5,2024,354,23.19
-17.5,-63.75,2024,354,23.13
-17.5,-63.125,2024,354,24.02
-17.5,-62.5,2024,354,24.08
-17.0,-63.75,2024,354,24.81
-17.0,-63.125,2024,354,25.06
-17.0,-62.5,2024,354,24.27
-16.5,-63.75,2024,354,24.75
-16.5,-63.125,2024,354,24.93
-16.5,-62.5,2024,354,23.36
-18.5,-63.75,2024,355,15.27
-18.5,-63.125,2024,355,20.39
-18.5,-62.5,2024,355,21.71
-18.0,-63.75,2024,355,16.75
-18.0,-63.125,2024,355,20.5
-18.0,-62.5,2024,355,21.94
-17.5,-63.75,2024,355,19.89
-17.5,-63.125,2024,355,22.08
-17.5,-62.5,2024,355,23.0
-17.0,-63.75,2024,355,23.34
-17.0,-63.125,2024,355,24.23
-17.0,-62.5,2024,355,23.65
-16.5,-63.75,2024,355,24.15
-16.5,-63.125,2024,355,23.71
-16.5,-62.5,2024,355,23.05
-18.5,-63.75,2024,356,18.84
-18.5,-63.125,2024,356,23.41
-18.5,-62.5,2024,356,24.19
-18.0,-63.75,2024,356,19.59
-18.0,-63.125,2024,356,23.55
-18.0,-62.5,2024,356,24.19
-17.5,-63.75,2024,356,23.21
-17.5,-63.125,2024,356,23.96
-17.5,-62.5,2024,356,24.2
-17.0,-63.75,2024,356,24.61
-17.0,-63.125,2024,356,24.4
-17.0,-62.5,2024,356,24.22
-16.5,-63.75,2024,356,24.77
-16.5,-63.125,2024,356,24.97
-16.5,-62.5,2024,356,23.69
-18.5,-63.75,2024,357,18.09
-18.5,-63.125,2024,357,23.44
-18.5,-62.5,2024,357,24.33
-18.0,-63.75,2024,357,18.77
-18.0,-63.125,2024,357,23.33
-18.0,-62.5,2024,357,24.3
-17.5,-63.75,2024,357,22.46
-17.5,-63.125,2024,357,23.88
-17.5,-62.5,2024,357,24.14
-17.0,-63.75,2024,357,24.38
-17.0,-63.125,2024,357,24.72
-17.0,-62.5,2024,357,24.24
-16.5,-63.75,2024,357,24.83
-16.5,-63.125,2024,357,25.08
-16.5,-62.5,2024,357,23.52
-18.5,-63.75,2024,358,16.88
-18.5,-63.125,2024,358,22.7
-18.5,-62.5,2024,358,23.26
-18.0,-63.75,2024,358,17.5
-18.0,-63.125,2024,358,22.34
-18.0,-62.5,2024,358,23.46
-17.5,-63.75,2024,358,21.01
-17.5,-63.125,2024,358,22.66
-17.5,-62.5,2024,358,23.35
-17.0,-63.75,2024,358,22.65
-17.0,-63.125,2024,358,23.26
-17.0,-62.5,2024,358,23.21
-16.5,-63.75,2024,358,23.8
-16.5,-63.125,2024,358,23.91
-16.5,-62.5,2024,358,22.83
-18.5,-63.75,2024,359,16.02
-18.5,-63.125,2024,359,21.16
-18.5,-62.5,2024,359,22.35
-18.0,-63.75,2024,359,16.97
-18.0,-63.125,2024,359,21.25
-18.0,-62.5,2024,359,22.75
-17.5,-63.75,2024,359,20.87
-17.5,-63.125,2024,359,22.19
-17.5,-62.5,2024,359,22.73
-17.0,-63.75,2024,359,22.85
-17.0,-63.125,2024,359,23.15
-17.0,-62.5,2024,359,22.63
-16.5,-63.75,2024,359,22.71
-16.5,-63.125,2024,359,23.06
-16.5,-62.5,2024,359,21.91
-18.5,-63.75,2024,360,14.02
-18.5,-63.125,2024,360,18.54
-18.5,-62.5,2024,360,18.84
-18.0,-63.75,2024,360,14.56
-18.0,-63.125,2024,360,17.58
-18.0,-62.5,2024,360,18.53
-17.5,-63.75,2024,360,18.56
-17.5,-63.125,2024,360,18.14
-17.5,-62.5,2024,360,18.96
-17.0,-63.75,2024,360,20.5
-17.0,-63.125,2024,360,19.46
-17.0,-62.5,2024,360,19.01
-16.5,-63.75,2024,360,20.52
-16.5,-63.125,2024,360,20.01
-16.5,-62.5,2024,360,17.62
-18.5,-63.75,2024,361,12.0
-18.5,-63.125,2024,361,16.62
-18.5,-62.5,2024,361,16.51
-18.0,-63.75,2024,361,12.48
-18.0,-63.125,2024,361,16.08
-18.0,-62.5,2024,361,16.45
-17.5,-63.75,2024,361,16.06
-17.5,-63.125,2024,361,15.9
-17.5,-62.5,2024,361,16.01
-17.0,-63.75,2024,361,17.23
-17.0,-63.125,2024,361,16.48
-17.0,-62.5,2024,361,16.17
-16.5,-63.75,2024,361,18.08
-16.5,-63.125,2024,361,17.67
-16.5,-62.5,2024,361,16.04
-18.5,-63.75,2024,362,13.09
-18.5,-63.125,2024,362,17.6
-18.5,-62.5,2024,362,16.83
-18.0,-63.75,2024,362,14.38
-18.0,-63.125,2024,362,18.13
-18.0,-62.5,2024,362,16.7
-17.5,-63.75,2024,362,19.42
-17.5,-63.125,2024,362,18.9
-17.5,-62.5,2024,362,17.02
-17.0,-63.75,2024,362,19.18
-17.0,-63.125,2024,362,18.46
-17.0,-62.5,2024,362,16.92
-16.5,-63.75,2024,362,18.8
-16.5,-63.125,2024,362,17.95
-16.5,-62.5,2024,362,16.15
-18.5,-63.75,2024,363,14.06
-18.5,-63.125,2024,363,18.88
-18.5,-62.5,2024,363,18.36
-18.0,-63.75,2024,363,14.59
-18.0,-63.125,2024,363,18.74
-18.0,-62.5,2024,363,18.45
-17.5,-63.75,2024,363,19.5
-17.5,-63.125,2024,363,19.46
-17.5,-62.5,2024,363,18.84
-17.0,-63.75,2024,363,20.28
-17.0,-63.125,2024,363,19.78
-17.0,-62.5,2024,363,18.81
-16.5,-63.75,2024,363,20.31
-16.5,-63.125,2024,363,19.93
-16.5,-62.5,2024,363,18.15
-18.5,-63.75,2024,364,16.07
-18.5,-63.125,2024,364,20.82
-18.5,-62.5,2024,364,20.82
-18.0,-63.75,2024,364,16.27
-18.0,-63.125,2024,364,20.27
-18.0,-62.5,2024,364,20.46
-17.5,-63.75,2024,364,20.9
-17.5,-63.125,2024,364,20.01
-17.5,-62.5,2024,364,19.71
-17.0,-63.75,2024,364,19.84
-17.0,-63.125,2024,364,19.37
-17.0,-62.5,2024,364,19.76
-16.5,-63.75,2024,364,20.36
-16.5,-63.125,2024,364,20.92
-16.5,-62.5,2024,364,19.03
-18.5,-63.75,2024,365,17.26
-18.5,-63.125,2024,365,22.6
-18.5,-62.5,2024,365,22.29
-18.0,-63.75,2024,365,17.6
-18.0,-63.125,2024,365,22.11
-18.0,-62.5,2024,365,23.18
-17.5,-63.75,2024,365,21.99
-17.5,-63.125,2024,365,22.28
-17.5,-62.5,2024,365,23.55
-17.0,-63.75,2024,365,21.89
-17.0,-63.125,2024,365,21.9
-17.0,-62.5,2024,365,22.89
-16.5,-63.75,2024,365,21.85
-16.5,-63.125,2024,365,23.0
-16.5,-62.5,2024,365,22.37
-18.5,-63.75,2024,366,16.8
-18.5,-63.125,2024,366,22.46
-18.5,-62.5,2024,366,24.14
-18.0,-63.75,2024,366,16.47
-18.0,-63.125,2024,366,22.32
-18.0,-62.5,2024,366,23.83
-17.5,-63.75,2024,366,21.45
-17.5,-63.125,2024,366,22.34
-17.5,-62.5,2024,366,23.28
-17.0,-63.75,2024,366,22.25
-17.0,-63.125,2024,366,23.4
-17.0,-62.5,2024,366,22.91
-16.5,-63.75,2024,366,22.39
-16.5,-63.125,2024,366,24.14
-16.5,-62.5,2024,366,21.87
-18.5,-63.75,2025,1,19.14
-18.5,-63.125,2025,1,23.57
-18.5,-62.5,2025,1,25.09
-18.0,-63.75,2025,1,18.76
-18.0,-63.125,2025,1,23.44
-18.0,-62.5,2025,1,24.62
-17.5,-63.75,2025,1,22.63
-17.5,-63.125,2025,1,23.83
-17.5,-62.5,2025,1,24.43
-17.0,-63.75,2025,1,24.21
-17.0,-63.125,2025,1,25.1
-17.0,-62.5,2025,1,24.57
-16.5,-63.75,2025,1,24.57
-16.5,-63.125,2025,1,25.55
-16.5,-62.5,2025,1,23.29
-18.5,-63.75,2025,2,19.7
-18.5,-63.125,2025,2,24.28
-18.5,-62.5,2025,2,25.6
-18.0,-63.75,2025,2,20.2
-18.0,-63.125,2025,2,24.38
-18.0,-62.5,2025,2,25.7
-17.5,-63.75,2025,2,23.84
-17.5,-63.125,2025,2,24.94
-17.5,-62.5,2025,2,25.49
-17.0,-63.75,2025,2,24.86
-17.0,-63.125,2025,2,25.99
-17.0,-62.5,2025,2,25.25
-16.5,-63.75,2025,2,24.73
-16.5,-63.125,2025,2,26.21
-16.5,-62.5,2025,2,24.22
-18.5,-63.75,2025,3,19.07
-18.5,-63.125,2025,3,23.76
-18.5,-62.5,2025,3,25.26
-18.0,-63.75,2025,3,19.99
-18.0,-63.125,2025,3,24.11
-18.0,-62.5,2025,3,25.52
-17.5,-63.75,2025,3,23.55
-17.5,-63.125,2025,3,24.77
-17.5,-62.5,2025,3,25.51
-17.0,-63.75,2025,3,24.77
-17.0,-63.125,2025,3,24.88
-17.0,-62.5,2025,3,24.89
-16.5,-63.75,2025,3,24.85
-16.5,-63.125,2025,3,24.92
-16.5,-62.5,2025,3,23.99
-18.5,-63.75,2025,4,18.2
-18.5,-63.125,2025,4,22.92
-18.5,-62.5,2025,4,23.9
-18.0,-63.75,2025,4,18.37
-18.0,-63.125,2025,4,22.87
-18.0,-62.5,2025,4,24.36
-17.5,-63.75,2025,4,22.79
-17.5,-63.125,2025,4,23.89
-17.5,-62.5,2025,4,24.34
-17.0,-63.75,2025,4,24.13
-17.0,-63.125,2025,4,24.3
-17.0,-62.5,2025,4,23.85
-16.5,-63.75,2025,4,24.1
