-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT
-16.5,-63.5,2022,298,12.01
-16.5,-62.5,2022,298,11.36
-18.5,-63.5,2022,299,12.01
-18.5,-62.5,2022,299,12.38
-17.5,-63.5,2022,299,11.77
-17.5,-62.5,2022,299,12.05
-16.5,-63.5,2022,299,11.23
-16.5,-62.5,2022,299,11.53
-18.5,-63.5,2022,300,5.15
-18.5,-62.5,2022,300,5.5
-17.5,-63.5,2022,300,2.21
-17.5,-62.5,2022,300,2.99
-16.5,-63.5,2022,300,1.71
-16.5,-62.5,2022,300,2.2
-18.5,-63.5,2022,301,11.43
-18.5,-62.5,2022,301,11.73
-17.5,-63.5,2022,301,11.41
-17.5,-62.5,2022,301,11.42
-16.5,-63.5,2022,301,10.98
-16.5,-62.5,2022,301,11.39
-18.5,-63.5,2022,302,12.37
-18.5,-62.5,2022,302,12.08
-17.5,-63.5,2022,302,11.02
-17.5,-62.5,2022,302,11.84
-16.5,-63.5,2022,302,11.72
-16.5,-62.5,2022,302,11.09
-18.5,-63.5,2022,303,11.94
-18.5,-62.5,2022,303,10.64
-17.5,-63.5,2022,303,8.78
-17.5,-62.5,2022,303,11.26
-16.5,-63.5,2022,303,11.24
-16.5,-62.5,2022,303,10.29
-18.5,-63.5,2022,304,2.65
-18.5,-62.5,2022,304,2.97
-17.5,-63.5,2022,304,2.09
-17.5,-62.5,2022,304,2.46
-16.5,-63.5,2022,304,3.28
-16.5,-62.5,2022,304,4.68
-18.5,-63.5,2022,305,12.03
-18.5,-62.5,2022,305,11.45
-17.5,-63.5,2022,305,10.99
-17.5,-62.5,2022,305,10.42
-16.5,-63.5,2022,305,8.35
-16.5,-62.5,2022,305,10.39
-18.5,-63.5,2022,306,13.44
-18.5,-62.5,2022,306,13.65
-17.5,-63.5,2022,306,13.19
-17.5,-62.5,2022,306,12.67
-16.5,-63.5,2022,306,12.43
-16.5,-62.5,2022,306,12.25
-18.5,-63.5,2022,307,13.69
-18.5,-62.5,2022,307,13.89
-17.5,-63.5,2022,307,13.63
-17.5,-62.5,2022,307,13.66
-16.5,-63.5,2022,307,13.46
-16.5,-62.5,2022,307,13.32
-18.5,-63.5,2022,308,13.66
-18.5,-62.5,2022,308,13.81
-17.5,-63.5,2022,308,13.56
-17.5,-62.5,2022,308,13.58
-16.5,-63.5,2022,308,13.48
-16.5,-62.5,2022,308,13.3
-18.5,-63.5,2022,309,13.37
-18.5,-62.5,2022,309,13.73
-17.5,-63.5,2022,309,13.33
-17.5,-62.5,2022,309,13.49
-16.5,-63.5,2022,309,13.26
-16.5,-62.5,2022,309,13.25
-18.5,-63.5,2022,310,13.17
-18.5,-62.5,2022,310,13.37
-17.5,-63.5,2022,310,13.19
-17.5,-62.5,2022,310,13.31
-16.5,-63.5,2022,310,12.97
-16.5,-62.5,2022,310,13.12
-18.5,-63.5,2022,311,12.19
-18.5,-62.5,2022,311,12.95
-17.5,-63.5,2022,311,12.82
-17.5,-62.5,2022,311,12.79
-16.5,-63.5,2022,311,12.56
-16.5,-62.5,2022,311,12.41
-18.5,-63.5,2022,312,11.51
-18.5,-62.5,2022,312,12.28
-17.5,-63.5,2022,312,12.47
-17.5,-62.5,2022,312,12.27
-16.5,-63.5,2022,312,12.01
-16.5,-62.5,2022,312,11.68
-18.5,-63.5,2022,313,12.0
-18.5,-62.5,2022,313,11.05
-17.5,-63.5,2022,313,11.88
-17.5,-62.5,2022,313,11.08
-16.5,-63.5,2022,313,11.35
-16.5,-62.5,2022,313,11.24
-18.5,-63.5,2022,314,10.14
-18.5,-62.5,2022,314,8.84
-17.5,-63.5,2022,314,9.29
-17.5,-62.5,2022,314,9.01
-16.5,-63.5,2022,314,7.74
-16.5,-62.5,2022,314,8.55
-18.5,-63.5,2022,315,12.62
-18.5,-62.5,2022,315,12.13
-17.5,-63.5,2022,315,12.38
-17.5,-62.5,2022,315,11.69
-16.5,-63.5,2022,315,11.11
-16.5,-62.5,2022,315,10.25
-18.5,-63.5,2022,316,11.05
-18.5,-62.5,2022,316,9.4
-17.5,-63.5,2022,316,6.67
-17.5,-62.5,2022,316,6.63
-16.5,-63.5,2022,316,8.56
-16.5,-62.5,2022,316,8.83
-18.5,-63.5,2022,317,12.0
-18.5,-62.5,2022,317,11.18
-17.5,-63.5,2022,317,9.77
-17.5,-62.5,2022,317,9.8
-16.5,-63.5,2022,317,9.84
-16.5,-62.5,2022,317,10.09
-18.5,-63.5,2022,318,4.69
-18.5,-62.5,2022,318,6.5
-17.5,-63.5,2022,318,5.12
-17.5,-62.5,2022,318,3.18
-16.5,-63.5,2022,318,3.2
-16.5,-62.5,2022,318,2.68
-18.5,-63.5,2022,319,7.99
-18.5,-62.5,2022,319,10.11
-17.5,-63.5,2022,319,10.73
-17.5,-62.5,2022,319,11.47
-16.5,-63.5,2022,319,11.05
-16.5,-62.5,2022,319,11.34
-18.5,-63.5,2022,320,12.01
-18.5,-62.5,2022,320,12.86
-17.5,-63.5,2022,320,13.24
-17.5,-62.5,2022,320,13.53
-16.5,-63.5,2022,320,13.33
-16.5,-62.5,2022,320,13.32
-18.5,-63.5,2022,321,13.81
-18.5,-62.5,2022,321,14.0
-17.5,-63.5,2022,321,13.72
-17.5,-62.5,2022,321,13.79
-16.5,-63.5,2022,321,13.3
-16.5,-62.5,2022,321,13.41
-18.5,-63.5,2022,322,13.62
-18.5,-62.5,2022,322,13.8
-17.5,-63.5,2022,322,13.56
-17.5,-62.5,2022,322,13.43
-16.5,-63.5,2022,322,13.26
-16.5,-62.5,2022,322,12.81
-18.5,-63.5,2022,323,12.11
-18.5,-62.5,2022,323,13.02
-17.5,-63.5,2022,323,11.62
-17.5,-62.5,2022,323,12.78
-16.5,-63.5,2022,323,12.58
-16.5,-62.5,2022,323,12.37
-18.5,-63.5,2022,324,9.94
-18.5,-62.5,2022,324,11.27
-17.5,-63.5,2022,324,9.69
-17.5,-62.5,2022,324,11.64
-16.5,-63.5,2022,324,11.1
-16.5,-62.5,2022,324,11.58
-18.5,-63.5,2022,325,7.68
-18.5,-62.5,2022,325,8.5
-17.5,-63.5,2022,325,7.36
-17.5,-62.5,2022,325,6.98
-16.5,-63.5,2022,325,5.47
-16.5,-62.5,2022,325,6.01
-18.5,-63.5,2022,326,8.59
-18.5,-62.5,2022,326,12.29
-17.5,-63.5,2022,326,11.09
-17.5,-62.5,2022,326,11.6
-16.5,-63.5,2022,326,9.95
-16.5,-62.5,2022,326,9.07
-18.5,-63.5,2022,327,12.46
-18.5,-62.5,2022,327,13.33
-17.5,-63.5,2022,327,12.98
-17.5,-62.5,2022,327,13.11
-16.5,-63.5,2022,327,12.05
-16.5,-62.5,2022,327,11.17
-18.5,-63.5,2022,328,13.72
-18.5,-62.5,2022,328,13.63
-17.5,-63.5,2022,328,12.68
-17.5,-62.5,2022,328,12.91
-16.5,-63.5,2022,328,12.92
-16.5,-62.5,2022,328,12.52
-18.5,-63.5,2022,329,13.56
-18.5,-62.5,2022,329,13.39
-17.5,-63.5,2022,329,13.8
-17.5,-62.5,2022,329,13.76
-16.5,-63.5,2022,329,13.48
-16.5,-62.5,2022,329,13.5
-18.5,-63.5,2022,330,13.95
-18.5,-62.5,2022,330,14.08
-17.5,-63.5,2022,330,13.88
-17.5,-62.5,2022,330,13.8
-16.5,-63.5,2022,330,13.66
-16.5,-62.5,2022,330,13.58
-18.5,-63.5,2022,331,13.71
-18.5,-62.5,2022,331,13.64
-17.5,-63.5,2022,331,13.82
-17.5,-62.5,2022,331,13.05
-16.5,-63.5,2022,331,13.43
-16.5,-62.5,2022,331,12.81
-18.5,-63.5,2022,332,13.8
-18.5,-62.5,2022,332,13.74
-17.5,-63.5,2022,332,13.75
-17.5,-62.5,2022,332,13.6
-16.5,-63.5,2022,332,13.53
-16.5,-62.5,2022,332,13.13
-18.5,-63.5,2022,333,11.72
-18.5,-62.5,2022,333,12.39
-17.5,-63.5,2022,333,12.73
-17.5,-62.5,2022,333,13.01
-16.5,-63.5,2022,333,12.35
-16.5,-62.5,2022,333,12.21
-18.5,-63.5,2022,334,10.93
-18.5,-62.5,2022,334,11.78
-17.5,-63.5,2022,334,7.44
-17.5,-62.5,2022,334,5.17
-16.5,-63.5,2022,334,5.37
-16.5,-62.5,2022,334,3.57
-18.5,-63.5,2022,335,8.86
-18.5,-62.5,2022,335,9.29
-17.5,-63.5,2022,335,9.75
-17.5,-62.5,2022,335,8.71
-16.5,-63.5,2022,335,10.36
-16.5,-62.5,2022,335,9.38
-18.5,-63.5,2022,336,7.11
-18.5,-62.5,2022,336,9.3
-17.5,-63.5,2022,336,11.12
-17.5,-62.5,2022,336,10.08
-16.5,-63.5,2022,336,9.39
-16.5,-62.5,2022,336,7.62
-18.5,-63.5,2022,337,11.85
-18.5,-62.5,2022,337,11.48
-17.5,-63.5,2022,337,13.1
-17.5,-62.5,2022,337,12.23
-16.5,-63.5,2022,337,12.41
-16.5,-62.5,2022,337,11.36
-18.5,-63.5,2022,338,12.24
-18.5,-62.5,2022,338,11.41
-17.5,-63.5,2022,338,13.22
-17.5,-62.5,2022,338,12.3
-16.5,-63.5,2022,338,12.79
-16.5,-62.5,2022,338,11.45
-18.5,-63.5,2022,339,12.13
-18.5,-62.5,2022,339,11.85
-17.5,-63.5,2022,339,12.33
-17.5,-62.5,2022,339,12.51
-16.5,-63.5,2022,339,9.96
-16.5,-62.5,2022,339,11.13
-18.5,-63.5,2022,340,9.21
-18.5,-62.5,2022,340,10.46
-17.5,-63.5,2022,340,9.35
-17.5,-62.5,2022,340,9.46
-16.5,-63.5,2022,340,8.31
-16.5,-62.5,2022,340,7.64
-18.5,-63.5,2022,341,9.91
-18.5,-62.5,2022,341,11.96
-17.5,-63.5,2022,341,11.9
-17.5,-62.5,2022,341,11.89
-16.5,-63.5,2022,341,10.36
-16.5,-62.5,2022,341,10.38
-18.5,-63.5,2022,342,13.31
-18.5,-62.5,2022,342,13.48
-17.5,-63.5,2022,342,12.26
-17.5,-62.5,2022,342,13.11
-16.5,-63.5,2022,342,11.43
-16.5,-62.5,2022,342,12.21
-18.5,-63.5,2022,343,12.75
-18.5,-62.5,2022,343,12.65
-17.5,-63.5,2022,343,11.58
-17.5,-62.5,2022,343,11.44
-16.5,-63.5,2022,343,10.67
-16.5,-62.5,2022,343,10.98
-18.5,-63.5,2022,344,11.63
-18.5,-62.5,2022,344,11.64
-17.5,-63.5,2022,344,10.14
-17.5,-62.5,2022,344,10.03
-16.5,-63.5,2022,344,9.8
-16.5,-62.5,2022,344,9.49
-18.5,-63.5,2022,345,5.22
-18.5,-62.5,2022,345,5.25
-17.5,-63.5,2022,345,3.56
-17.5,-62.5,2022,345,3.06
-16.5,-63.5,2022,345,2.71
-16.5,-62.5,2022,345,2.8
-18.5,-63.5,2022,346,11.25
-18.5,-62.5,2022,346,11.5
-17.5,-63.5,2022,346,8.89
-17.5,-62.5,2022,346,8.87
-16.5,-63.5,2022,346,7.74
-16.5,-62.5,2022,346,8.9
-18.5,-63.5,2022,347,4.45
-18.5,-62.5,2022,347,7.25
-17.5,-63.5,2022,347,8.71
-17.5,-62.5,2022,347,9.79
-16.5,-63.5,2022,347,11.59
-16.5,-62.5,2022,347,11.01
-18.5,-63.5,2022,348,10.76
-18.5,-62.5,2022,348,10.3
-17.5,-63.5,2022,348,9.97
-17.5,-62.5,2022,348,9.26
-16.5,-63.5,2022,348,8.52
-16.5,-62.5,2022,348,7.53
-18.5,-63.5,2022,349,12.55
-18.5,-62.5,2022,349,11.75
-17.5,-63.5,2022,349,10.83
-17.5,-62.5,2022,349,11.39
-16.5,-63.5,2022,349,10.28
-16.5,-62.5,2022,349,10.17
-18.5,-63.5,2022,350,9.81
-18.5,-62.5,2022,350,9.59
-17.5,-63.5,2022,350,11.54
-17.5,-62.5,2022,350,9.93
-16.5,-63.5,2022,350,10.17
-16.5,-62.5,2022,350,9.15
-18.5,-63.5,2022,351,9.83
-18.5,-62.5,2022,351,11.34
-17.5,-63.5,2022,351,11.75
-17.5,-62.5,2022,351,12.21
-16.5,-63.5,2022,351,12.23
-16.5,-62.5,2022,351,11.24
-18.5,-63.5,2022,352,4.76
-18.5,-62.5,2022,352,4.63
-17.5,-63.5,2022,352,6.14
-17.5,-62.5,2022,352,6.19
-16.5,-63.5,2022,352,8.0
-16.5,-62.5,2022,352,7.69
-18.5,-63.5,2022,353,8.91
-18.5,-62.5,2022,353,9.89
-17.5,-63.5,2022,353,6.53
-17.5,-62.5,2022,353,6.03
-16.5,-63.5,2022,353,3.6
-16.5,-62.5,2022,353,2.54
-18.5,-63.5,2022,354,11.39
-18.5,-62.5,2022,354,11.37
-17.5,-63.5,2022,354,12.25
-17.5,-62.5,2022,354,12.23
-16.5,-63.5,2022,354,11.8
-16.5,-62.5,2022,354,10.54
-18.5,-63.5,2022,355,12.85
-18.5,-62.5,2022,355,12.16
-17.5,-63.5,2022,355,13.03
-17.5,-62.5,2022,355,12.75
-16.5,-63.5,2022,355,13.06
-16.5,-62.5,2022,355,11.92
-18.5,-63.5,2022,356,12.46
-18.5,-62.5,2022,356,12.58
-17.5,-63.5,2022,356,13.22
-17.5,-62.5,2022,356,13.16
-16.5,-63.5,2022,356,12.0
-16.5,-62.5,2022,356,11.52
-18.5,-63.5,2022,357,13.11
-18.5,-62.5,2022,357,13.28
-17.5,-63.5,2022,357,12.8
-17.5,-62.5,2022,357,13.32
-16.5,-63.5,2022,357,12.29
-16.5,-62.5,2022,357,12.66
-18.5,-63.5,2022,358,4.9
-18.5,-62.5,2022,358,4.73
-17.5,-63.5,2022,358,3.5
-17.5,-62.5,2022,358,2.07
-16.5,-63.5,2022,358,4.03
-16.5,-62.5,2022,358,2.4
-18.5,-63.5,2022,359,7.33
-18.5,-62.5,2022,359,10.12
-17.5,-63.5,2022,359,9.98
-17.5,-62.5,2022,359,8.52
-16.5,-63.5,2022,359,8.59
-16.5,-62.5,2022,359,7.73
-18.5,-63.5,2022,360,10.09
-18.5,-62.5,2022,360,11.86
-17.5,-63.5,2022,360,11.93
-17.5,-62.5,2022,360,12.3
-16.5,-63.5,2022,360,11.8
-16.5,-62.5,2022,360,10.8
-18.5,-63.5,2022,361,11.73
-18.5,-62.5,2022,361,12.77
-17.5,-63.5,2022,361,12.63
-17.5,-62.5,2022,361,12.66
-16.5,-63.5,2022,361,11.94
-16.5,-62.5,2022,361,12.41
-18.5,-63.5,2022,362,6.98
-18.5,-62.5,2022,362,7.31
-17.5,-63.5,2022,362,8.36
-17.5,-62.5,2022,362,5.81
-16.5,-63.5,2022,362,7.96
-16.5,-62.5,2022,362,8.06
-18.5,-63.5,2022,363,3.64
-18.5,-62.5,2022,363,6.16
-17.5,-63.5,2022,363,6.96
-17.5,-62.5,2022,363,7.68
-16.5,-63.5,2022,363,5.42
-16.5,-62.5,2022,363,4.4
-18.5,-63.5,2022,364,12.83
-18.5,-62.5,2022,364,13.41
-17.5,-63.5,2022,364,13.1
-17.5,-62.5,2022,364,13.13
-16.5,-63.5,2022,364,11.88
-16.5,-62.5,2022,364,10.44
-18.5,-63.5,2022,365,11.56
-18.5,-62.5,2022,365,11.37
-17.5,-63.5,2022,365,10.89
-17.5,-62.5,2022,365,9.22
-16.5,-63.5,2022,365,7.32
-16.5,-62.5,2022,365,6.95
-18.5,-63.5,2023,1,12.06
-18.5,-62.5,2023,1,10.08
-17.5,-63.5,2023,1,10.01
-17.5,-62.5,2023,1,10.86
-16.5,-63.5,2023,1,11.09
-16.5,-62.5,2023,1,11.71
-18.5,-63.5,2023,2,4.12
-18.5,-62.5,2023,2,7.04
-17.5,-63.5,2023,2,7.19
-17.5,-62.5,2023,2,9.21
-16.5,-63.5,2023,2,8.74
-16.5,-62.5,2023,2,8.73
-18.5,-63.5,2023,3,5.18
-18.5,-62.5,2023,3,6.33
-17.5,-63.5,2023,3,3.89
-17.5,-62.5,2023,3,4.75
-16.5,-63.5,2023,3,5.22
-16.5,-62.5,2023,3,6.29
-18.5,-63.5,2023,4,4.27
-18.5,-62.5,2023,4,4.69
-17.5,-63.5,2023,4,2.63
-17.5,-62.5,2023,4,2.98
-16.5,-63.5,2023,4,1.9
-16.5,-62.5,2023,4,3.05
-18.5,-63.5,2023,5,13.5
-18.5,-62.5,2023,5,13.14
-17.5,-63.5,2023,5,13.4
-17.5,-62.5,2023,5,13.48
-16.5,-63.5,2023,5,12.7
-16.5,-62.5,2023,5,13.33
-18.5,-63.5,2023,6,13.78
-18.5,-62.5,2023,6,13.72
-17.5,-63.5,2023,6,13.66
-17.5,-62.5,2023,6,13.78
-16.5,-63.5,2023,6,13.66
-16.5,-62.5,2023,6,13.41
-18.5,-63.5,2023,7,13.43
-18.5,-62.5,2023,7,13.45
-17.5,-63.5,2023,7,13.32
-17.5,-62.5,2023,7,13.46
-16.5,-63.5,2023,7,13.57
-16.5,-62.5,2023,7,13.55
-18.5,-63.5,2023,8,9.23
-18.5,-62.5,2023,8,11.67
-17.5,-63.5,2023,8,10.66
-17.5,-62.5,2023,8,11.7
-16.5,-63.5,2023,8,12.15
-16.5,-62.5,2023,8,12.16
-18.5,-63.5,2023,9,8.37
-18.5,-62.5,2023,9,8.82
-17.5,-63.5,2023,9,6.09
-17.5,-62.5,2023,9,7.36
-16.5,-63.5,2023,9,4.71
-16.5,-62.5,2023,9,4.6
-18.5,-63.5,2023,10,10.35
-18.5,-62.5,2023,10,11.73
-17.5,-63.5,2023,10,10.04
-17.5,-62.5,2023,10,11.12
-16.5,-63.5,2023,10,9.52
-16.5,-62.5,2023,10,10.82
-18.5,-63.5,2023,11,12.1
-18.5,-62.5,2023,11,11.86
-17.5,-63.5,2023,11,10.97
-17.5,-62.5,2023,11,12.38
-16.5,-63.5,2023,11,11.49
-16.5,-62.5,2023,11,11.22
-18.5,-63.5,2023,12,11.15
-18.5,-62.5,2023,12,6.95
-17.5,-63.5,2023,12,5.65
-17.5,-62.5,2023,12,5.08
-16.5,-63.5,2023,12,5.27
-16.5,-62.5,2023,12,5.19
-18.5,-63.5,2023,13,6.41
-18.5,-62.5,2023,13,6.22
-17.5,-63.5,2023,13,7.22
-17.5,-62.5,2023,13,8.24
-16.5,-63.5,2023,13,9.52
-16.5,-62.5,2023,13,8.57
-18.5,-63.5,2023,14,6.59
-18.5,-62.5,2023,14,8.32
-17.5,-63.5,2023,14,3.98
-17.5,-62.5,2023,14,5.25
-16.5,-63.5,2023,14,3.13
-16.5,-62.5,2023,14,4.32
-18.5,-63.5,2023,15,12.82
-18.5,-62.5,2023,15,12.38
-17.5,-63.5,2023,15,13.28
-17.5,-62.5,2023,15,12.18
-16.5,-63.5,2023,15,11.81
-16.5,-62.5,2023,15,12.17
-18.5,-63.5,2023,16,13.47
-18.5,-62.5,2023,16,13.4
-17.5,-63.5,2023,16,13.11
-17.5,-62.5,2023,16,12.64
-16.5,-63.5,2023,16,11.76
-16.5,-62.5,2023,16,11.39
-18.5,-63.5,2023,17,12.08
-18.5,-62.5,2023,17,10.56
-17.5,-63.5,2023,17,10.09
-17.5,-62.5,2023,17,7.57
-16.5,-63.5,2023,17,8.76
-16.5,-62.5,2023,17,5.72
-18.5,-63.5,2023,18,11.85
-18.5,-62.5,2023,18,11.13
-17.5,-63.5,2023,18,11.33
-17.5,-62.5,2023,18,10.94
-16.5,-63.5,2023,18,10.8
-16.5,-62.5,2023,18,10.49
-18.5,-63.5,2023,19,11.47
-18.5,-62.5,2023,19,13.16
-17.5,-63.5,2023,19,12.16
-17.5,-62.5,2023,19,12.94
-16.5,-63.5,2023,19,12.05
-16.5,-62.5,2023,19,11.7
-18.5,-63.5,2023,20,13.73
-18.5,-62.5,2023,20,13.84
-17.5,-63.5,2023,20,13.17
-17.5,-62.5,2023,20,13.53
-16.5,-63.5,2023,20,13.34
-16.5,-62.5,2023,20,13.26
-18.5,-63.5,2023,21,13.33
-18.5,-62.5,2023,21,12.9
-17.5,-63.5,2023,21,11.34
-17.5,-62.5,2023,21,11.97
-16.5,-63.5,2023,21,12.78
-16.5,-62.5,2023,21,12.75
-18.5,-63.5,2023,22,12.79
-18.5,-62.5,2023,22,12.67
-17.5,-63.5,2023,22,10.57
-17.5,-62.5,2023,22,11.71
-16.5,-63.5,2023,22,12.24
-16.5,-62.5,2023,22,12.34
-18.5,-63.5,2023,23,8.65
-18.5,-62.5,2023,23,10.64
-17.5,-63.5,2023,23,10.49
-17.5,-62.5,2023,23,11.26
-16.5,-63.5,2023,23,11.45
-16.5,-62.5,2023,23,11.43
-18.5,-63.5,2023,24,10.69
-18.5,-62.5,2023,24,9.31
-17.5,-63.5,2023,24,6.31
-17.5,-62.5,2023,24,7.14
-16.5,-63.5,2023,24,7.31
-16.5,-62.5,2023,24,7.52
-18.5,-63.5,2023,25,10.76
-18.5,-62.5,2023,25,10.27
-17.5,-63.5,2023,25,9.88
-17.5,-62.5,2023,25,11.07
-16.5,-63.5,2023,25,11.02
-16.5,-62.5,2023,25,11.16
-18.5,-63.5,2023,26,10.3
-18.5,-62.5,2023,26,10.51
-17.5,-63.5,2023,26,8.71
-17.5,-62.5,2023,26,8.25
-16.5,-63.5,2023,26,7.98
-16.5,-62.5,2023,26,5.62
-18.5,-63.5,2023,27,10.79
-18.5,-62.5,2023,27,9.29
-17.5,-63.5,2023,27,6.81
-17.5,-62.5,2023,27,7.75
-16.5,-63.5,2023,27,7.69
-16.5,-62.5,2023,27,6.98
-18.5,-63.5,2023,28,11.13
-18.5,-62.5,2023,28,10.16
-17.5,-63.5,2023,28,9.79
-17.5,-62.5,2023,28,9.46
-16.5,-63.5,2023,28,8.43
-16.5,-62.5,2023,28,8.17
-18.5,-63.5,2023,29,7.03
-18.5,-62.5,2023,29,8.77
-17.5,-63.5,2023,29,6.19
-17.5,-62.5,2023,29,6.4
-16.5,-63.5,2023,29,1.31
-16.5,-62.5,2023,29,3.52
-18.5,-63.5,2023,30,10.3
-18.5,-62.5,2023,30,10.73
-17.5,-63.5,2023,30,6.86
