-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,CLRSKY_SFC_SW_DWN
-17.5,-62.5,2022,285,25.38
-16.5,-63.5,2022,285,24.76
-16.5,-62.5,2022,285,25.44
-18.5,-63.5,2022,286,25.69
-18.5,-62.5,2022,286,25.31
-17.5,-63.5,2022,286,25.41
-17.5,-62.5,2022,286,25.1
-16.5,-63.5,2022,286,23.29
-16.5,-62.5,2022,286,24.61
-18.5,-63.5,2022,287,25.33
-18.5,-62.5,2022,287,23.76
-17.5,-63.5,2022,287,24.94
-17.5,-62.5,2022,287,23.71
-16.5,-63.5,2022,287,24.1
-16.5,-62.5,2022,287,23.78
-18.5,-63.5,2022,288,26.57
-18.5,-62.5,2022,288,25.54
-17.5,-63.5,2022,288,26.23
-17.5,-62.5,2022,288,25.35
-16.5,-63.5,2022,288,25.45
-16.5,-62.5,2022,288,24.96
-18.5,-63.5,2022,289,26.52
-18.5,-62.5,2022,289,26.01
-17.5,-63.5,2022,289,26.16
-17.5,-62.5,2022,289,25.88
-16.5,-63.5,2022,289,25.91
-16.5,-62.5,2022,289,26.04
-18.5,-63.5,2022,290,26.66
-18.5,-62.5,2022,290,26.33
-17.5,-63.5,2022,290,26.35
-17.5,-62.5,2022,290,26.2
-16.5,-63.5,2022,290,25.39
-16.5,-62.5,2022,290,25.94
-18.5,-63.5,2022,291,25.59
-18.5,-62.5,2022,291,25.18
-17.5,-63.5,2022,291,25.28
-17.5,-62.5,2022,291,25.0
-16.5,-63.5,2022,291,24.64
-16.5,-62.5,2022,291,25.21
-18.5,-63.5,2022,292,26.58
-18.5,-62.5,2022,292,25.54
-17.5,-63.5,2022,292,26.15
-17.5,-62.5,2022,292,25.42
-16.5,-63.5,2022,292,24.94
-16.5,-62.5,2022,292,25.73
-18.5,-63.5,2022,293,27.77
-18.5,-62.5,2022,293,26.09
-17.5,-63.5,2022,293,27.08
-17.5,-62.5,2022,293,25.9
-16.5,-63.5,2022,293,26.27
-16.5,-62.5,2022,293,25.53
-18.5,-63.5,2022,294,27.79
-18.5,-62.5,2022,294,26.69
-17.5,-63.5,2022,294,27.31
-17.5,-62.5,2022,294,26.4
-16.5,-63.5,2022,294,26.25
-16.5,-62.5,2022,294,25.84
-18.5,-63.5,2022,295,26.78
-18.5,-62.5,2022,295,26.97
-17.5,-63.5,2022,295,26.43
-17.5,-62.5,2022,295,26.76
-16.5,-63.5,2022,295,25.2
-16.5,-62.5,2022,295,25.35
-18.5,-63.5,2022,296,28.21
-18.5,-62.5,2022,296,27.07
-17.5,-63.5,2022,296,27.47
-17.5,-62.5,2022,296,26.71
-16.5,-63.5,2022,296,26.41
-16.5,-62.5,2022,296,26.38
-18.5,-63.5,2022,297,28.26
-18.5,-62.5,2022,297,28.02
-17.5,-63.5,2022,297,27.77
-17.5,-62.5,2022,297,27.72
-16.5,-63.5,2022,297,27.36
-16.5,-62.5,2022,297,27.5
-18.5,-63.5,2022,298,27.97
-18.5,-62.5,2022,298,27.82
-17.5,-63.5,2022,298,27.43
-17.5,-62.5,2022,298,27.57
-16.5,-63.5,2022,298,26.99
-16.5,-62.5,2022,298,27.52
-18.5,-63.5,2022,299,28.08
-18.5,-62.5,2022,299,27.9
-17.5,-63.5,2022,299,27.51
-17.5,-62.5,2022,299,27.66
-16.5,-63.5,2022,299,26.75
-16.5,-62.5,2022,299,27.46
-18.5,-63.5,2022,300,26.37
-18.5,-62.5,2022,300,26.0
-17.5,-63.5,2022,300,25.81
-17.5,-62.5,2022,300,25.65
-16.5,-63.5,2022,300,26.61
-16.5,-62.5,2022,300,26.77
-18.5,-63.5,2022,301,27.94
-18.5,-62.5,2022,301,27.55
-17.5,-63.5,2022,301,27.32
-17.5,-62.5,2022,301,27.29
-16.5,-63.5,2022,301,27.0
-16.5,-62.5,2022,301,27.27
-18.5,-63.5,2022,302,28.67
-18.5,-62.5,2022,302,27.7
-17.5,-63.5,2022,302,27.98
-17.5,-62.5,2022,302,27.48
-16.5,-63.5,2022,302,27.07
-16.5,-62.5,2022,302,26.89
-18.5,-63.5,2022,303,28.93
-18.5,-62.5,2022,303,27.91
-17.5,-63.5,2022,303,28.1
-17.5,-62.5,2022,303,27.68
-16.5,-63.5,2022,303,27.21
-16.5,-62.5,2022,303,27.56
-18.5,-63.5,2022,304,29.39
-18.5,-62.5,2022,304,28.86
-17.5,-63.5,2022,304,28.75
-17.5,-62.5,2022,304,28.41
-16.5,-63.5,2022,304,28.16
-16.5,-62.5,2022,304,27.84
-18.5,-63.5,2022,305,29.69
-18.5,-62.5,2022,305,29.41
-17.5,-63.5,2022,305,29.38
-17.5,-62.5,2022,305,29.05
-16.5,-63.5,2022,305,28.86
-16.5,-62.5,2022,305,29.03
-18.5,-63.5,2022,306,31.2
-18.5,-62.5,2022,306,31.35
-17.5,-63.5,2022,306,30.81
-17.5,-62.5,2022,306,30.91
-16.5,-63.5,2022,306,30.21
-16.5,-62.5,2022,306,30.54
-18.5,-63.5,2022,307,31.94
-18.5,-62.5,2022,307,31.93
-17.5,-63.5,2022,307,31.56
-17.5,-62.5,2022,307,31.55
-16.5,-63.5,2022,307,31.08
-16.5,-62.5,2022,307,31.5
-18.5,-63.5,2022,308,31.42
-18.5,-62.5,2022,308,30.91
-17.5,-63.5,2022,308,30.81
-17.5,-62.5,2022,308,30.52
-16.5,-63.5,2022,308,30.5
-16.5,-62.5,2022,308,30.43
-18.5,-63.5,2022,309,30.43
-18.5,-62.5,2022,309,30.5
-17.5,-63.5,2022,309,29.89
-17.5,-62.5,2022,309,30.15
-16.5,-63.5,2022,309,29.66
-16.5,-62.5,2022,309,30.08
-18.5,-63.5,2022,310,29.92
-18.5,-62.5,2022,310,30.01
-17.5,-63.5,2022,310,29.51
-17.5,-62.5,2022,310,29.68
-16.5,-63.5,2022,310,29.03
-16.5,-62.5,2022,310,29.68
-18.5,-63.5,2022,311,29.0
-18.5,-62.5,2022,311,28.94
-17.5,-63.5,2022,311,28.64
-17.5,-62.5,2022,311,28.6
-16.5,-63.5,2022,311,28.3
-16.5,-62.5,2022,311,28.77
-18.5,-63.5,2022,312,28.39
-18.5,-62.5,2022,312,28.25
-17.5,-63.5,2022,312,28.0
-17.5,-62.5,2022,312,27.94
-16.5,-63.5,2022,312,27.04
-16.5,-62.5,2022,312,27.83
-18.5,-63.5,2022,313,27.33
-18.5,-62.5,2022,313,26.29
-17.5,-63.5,2022,313,27.01
-17.5,-62.5,2022,313,26.21
-16.5,-63.5,2022,313,25.98
-16.5,-62.5,2022,313,27.21
-18.5,-63.5,2022,314,27.15
-18.5,-62.5,2022,314,25.17
-17.5,-63.5,2022,314,26.58
-17.5,-62.5,2022,314,25.08
-16.5,-63.5,2022,314,24.9
-16.5,-62.5,2022,314,25.27
-18.5,-63.5,2022,315,28.18
-18.5,-62.5,2022,315,26.53
-17.5,-63.5,2022,315,27.49
-17.5,-62.5,2022,315,26.39
-16.5,-63.5,2022,315,26.19
-16.5,-62.5,2022,315,25.55
-18.5,-63.5,2022,316,28.65
-18.5,-62.5,2022,316,27.2
-17.5,-63.5,2022,316,28.04
-17.5,-62.5,2022,316,26.92
-16.5,-63.5,2022,316,26.58
-16.5,-62.5,2022,316,27.09
-18.5,-63.5,2022,317,29.77
-18.5,-62.5,2022,317,28.75
-17.5,-63.5,2022,317,28.7
-17.5,-62.5,2022,317,28.26
-16.5,-63.5,2022,317,27.71
-16.5,-62.5,2022,317,27.8
-18.5,-63.5,2022,318,28.58
-18.5,-62.5,2022,318,28.04
-17.5,-63.5,2022,318,27.97
-17.5,-62.5,2022,318,27.54
-16.5,-63.5,2022,318,27.71
-16.5,-62.5,2022,318,27.26
-18.5,-63.5,2022,319,28.87
-18.5,-62.5,2022,319,29.02
-17.5,-63.5,2022,319,28.3
-17.5,-62.5,2022,319,28.48
-16.5,-63.5,2022,319,27.82
-16.5,-62.5,2022,319,27.98
-18.5,-63.5,2022,320,30.02
-18.5,-62.5,2022,320,30.31
-17.5,-63.5,2022,320,29.5
-17.5,-62.5,2022,320,29.78
-16.5,-63.5,2022,320,29.06
-16.5,-62.5,2022,320,29.48
-18.5,-63.5,2022,321,30.78
-18.5,-62.5,2022,321,30.9
-17.5,-63.5,2022,321,30.37
-17.5,-62.5,2022,321,30.4
-16.5,-63.5,2022,321,29.82
-16.5,-62.5,2022,321,30.11
-18.5,-63.5,2022,322,30.5
-18.5,-62.5,2022,322,30.65
-17.5,-63.5,2022,322,29.98
-17.5,-62.5,2022,322,30.04
-16.5,-63.5,2022,322,29.55
-16.5,-62.5,2022,322,29.67
-18.5,-63.5,2022,323,29.47
-18.5,-62.5,2022,323,29.31
-17.5,-63.5,2022,323,28.99
-17.5,-62.5,2022,323,28.8
-16.5,-63.5,2022,323,28.73
-16.5,-62.5,2022,323,28.63
-18.5,-63.5,2022,324,27.79
-18.5,-62.5,2022,324,28.16
-17.5,-63.5,2022,324,27.39
-17.5,-62.5,2022,324,27.79
-16.5,-63.5,2022,324,27.51
-16.5,-62.5,2022,324,27.93
-18.5,-63.5,2022,325,26.31
-18.5,-62.5,2022,325,26.03
-17.5,-63.5,2022,325,25.84
-17.5,-62.5,2022,325,25.7
-16.5,-63.5,2022,325,26.16
-16.5,-62.5,2022,325,26.44
-18.5,-63.5,2022,326,28.98
-18.5,-62.5,2022,326,28.32
-17.5,-63.5,2022,326,28.52
-17.5,-62.5,2022,326,27.9
-16.5,-63.5,2022,326,26.82
-16.5,-62.5,2022,326,27.25
-18.5,-63.5,2022,327,29.32
-18.5,-62.5,2022,327,29.28
-17.5,-63.5,2022,327,28.75
-17.5,-62.5,2022,327,28.78
-16.5,-63.5,2022,327,28.34
-16.5,-62.5,2022,327,28.67
-18.5,-63.5,2022,328,30.77
-18.5,-62.5,2022,328,30.51
-17.5,-63.5,2022,328,30.18
-17.5,-62.5,2022,328,29.95
-16.5,-63.5,2022,328,28.96
-16.5,-62.5,2022,328,29.16
-18.5,-63.5,2022,329,31.43
-18.5,-62.5,2022,329,31.0
-17.5,-63.5,2022,329,30.88
-17.5,-62.5,2022,329,30.67
-16.5,-63.5,2022,329,30.07
-16.5,-62.5,2022,329,30.19
-18.5,-63.5,2022,330,31.62
-18.5,-62.5,2022,330,31.07
-17.5,-63.5,2022,330,30.91
-17.5,-62.5,2022,330,30.61
-16.5,-63.5,2022,330,30.4
-16.5,-62.5,2022,330,30.48
-18.5,-63.5,2022,331,31.4
-18.5,-62.5,2022,331,30.81
-17.5,-63.5,2022,331,30.73
-17.5,-62.5,2022,331,30.35
-16.5,-63.5,2022,331,30.01
-16.5,-62.5,2022,331,30.29
-18.5,-63.5,2022,332,31.0
-18.5,-62.5,2022,332,30.61
-17.5,-63.5,2022,332,30.5
-17.5,-62.5,2022,332,30.25
-16.5,-63.5,2022,332,29.99
-16.5,-62.5,2022,332,29.88
-18.5,-63.5,2022,333,29.13
-18.5,-62.5,2022,333,29.62
-17.5,-63.5,2022,333,28.51
-17.5,-62.5,2022,333,29.19
-16.5,-63.5,2022,333,27.65
-16.5,-62.5,2022,333,28.3
-18.5,-63.5,2022,334,27.42
-18.5,-62.5,2022,334,28.45
-17.5,-63.5,2022,334,26.93
-17.5,-62.5,2022,334,28.06
-16.5,-63.5,2022,334,24.88
-16.5,-62.5,2022,334,26.02
-18.5,-63.5,2022,335,28.4
-18.5,-62.5,2022,335,28.4
-17.5,-63.5,2022,335,27.73
-17.5,-62.5,2022,335,28.09
-16.5,-63.5,2022,335,26.92
-16.5,-62.5,2022,335,26.37
-18.5,-63.5,2022,336,29.26
-18.5,-62.5,2022,336,28.51
-17.5,-63.5,2022,336,28.65
-17.5,-62.5,2022,336,28.2
-16.5,-63.5,2022,336,28.14
-16.5,-62.5,2022,336,28.17
-18.5,-63.5,2022,337,29.98
-18.5,-62.5,2022,337,29.18
-17.5,-63.5,2022,337,29.36
-17.5,-62.5,2022,337,28.91
-16.5,-63.5,2022,337,28.54
-16.5,-62.5,2022,337,28.57
-18.5,-63.5,2022,338,30.49
-18.5,-62.5,2022,338,29.79
-17.5,-63.5,2022,338,29.98
-17.5,-62.5,2022,338,29.48
-16.5,-63.5,2022,338,28.93
-16.5,-62.5,2022,338,28.82
-18.5,-63.5,2022,339,30.72
-18.5,-62.5,2022,339,29.86
-17.5,-63.5,2022,339,30.04
-17.5,-62.5,2022,339,29.39
-16.5,-63.5,2022,339,28.96
-16.5,-62.5,2022,339,28.88
-18.5,-63.5,2022,340,29.93
-18.5,-62.5,2022,340,29.09
-17.5,-63.5,2022,340,29.24
-17.5,-62.5,2022,340,28.71
-16.5,-63.5,2022,340,28.0
-16.5,-62.5,2022,340,28.51
-18.5,-63.5,2022,341,29.2
-18.5,-62.5,2022,341,28.87
-17.5,-63.5,2022,341,28.58
-17.5,-62.5,2022,341,28.63
-16.5,-63.5,2022,341,28.25
-16.5,-62.5,2022,341,28.62
-18.5,-63.5,2022,342,29.95
-18.5,-62.5,2022,342,29.57
-17.5,-63.5,2022,342,29.15
-17.5,-62.5,2022,342,29.16
-16.5,-63.5,2022,342,28.72
-16.5,-62.5,2022,342,29.1
-18.5,-63.5,2022,343,29.83
-18.5,-62.5,2022,343,29.22
-17.5,-63.5,2022,343,29.1
-17.5,-62.5,2022,343,28.88
-16.5,-63.5,2022,343,28.46
-16.5,-62.5,2022,343,28.6
-18.5,-63.5,2022,344,29.63
-18.5,-62.5,2022,344,28.95
-17.5,-63.5,2022,344,28.98
-17.5,-62.5,2022,344,28.42
-16.5,-63.5,2022,344,28.11
-16.5,-62.5,2022,344,28.19
-18.5,-63.5,2022,345,29.14
-18.5,-62.5,2022,345,28.43
-17.5,-63.5,2022,345,28.46
-17.5,-62.5,2022,345,28.01
-16.5,-63.5,2022,345,27.85
-16.5,-62.5,2022,345,27.79
-18.5,-63.5,2022,346,29.96
-18.5,-62.5,2022,346,29.25
-17.5,-63.5,2022,346,29.23
-17.5,-62.5,2022,346,28.85
-16.5,-63.5,2022,346,28.26
-16.5,-62.5,2022,346,28.39
-18.5,-63.5,2022,347,29.73
-18.5,-62.5,2022,347,29.14
-17.5,-63.5,2022,347,29.08
-17.5,-62.5,2022,347,28.8
-16.5,-63.5,2022,347,28.6
-16.5,-62.5,2022,347,28.89
-18.5,-63.5,2022,348,29.7
-18.5,-62.5,2022,348,29.0
-17.5,-63.5,2022,348,29.13
-17.5,-62.5,2022,348,28.62
-16.5,-63.5,2022,348,27.97
-16.5,-62.5,2022,348,27.8
-18.5,-63.5,2022,349,30.05
-18.5,-62.5,2022,349,29.22
-17.5,-63.5,2022,349,29.31
-17.5,-62.5,2022,349,28.86
-16.5,-63.5,2022,349,28.06
-16.5,-62.5,2022,349,28.01
-18.5,-63.5,2022,350,29.71
-18.5,-62.5,2022,350,29.18
-17.5,-63.5,2022,350,28.94
-17.5,-62.5,2022,350,28.7
-16.5,-63.5,2022,350,28.3
-16.5,-62.5,2022,350,28.07
-18.5,-63.5,2022,351,29.37
-18.5,-62.5,2022,351,29.05
-17.5,-63.5,2022,351,28.77
-17.5,-62.5,2022,351,28.8
-16.5,-63.5,2022,351,28.75
-16.5,-62.5,2022,351,28.72
-18.5,-63.5,2022,352,29.48
-18.5,-62.5,2022,352,28.49
-17.5,-63.5,2022,352,28.84
-17.5,-62.5,2022,352,28.05
-16.5,-63.5,2022,352,28.5
-16.5,-62.5,2022,352,28.59
-18.5,-63.5,2022,353,29.28
-18.5,-62.5,2022,353,28.76
-17.5,-63.5,2022,353,28.6
-17.5,-62.5,2022,353,28.25
-16.5,-63.5,2022,353,27.77
-16.5,-62.5,2022,353,28.0
-18.5,-63.5,2022,354,29.92
-18.5,-62.5,2022,354,29.48
-17.5,-63.5,2022,354,29.17
-17.5,-62.5,2022,354,29.05
-16.5,-63.5,2022,354,28.6
-16.5,-62.5,2022,354,28.41
-18.5,-63.5,2022,355,30.3
-18.5,-62.5,2022,355,30.15
-17.5,-63.5,2022,355,29.53
-17.5,-62.5,2022,355,29.61
-16.5,-63.5,2022,355,28.79
-16.5,-62.5,2022,355,28.9
-18.5,-63.5,2022,356,29.8
-18.5,-62.5,2022,356,29.52
-17.5,-63.5,2022,356,29.06
-17.5,-62.5,2022,356,29.14
-16.5,-63.5,2022,356,28.9
-16.5,-62.5,2022,356,29.05
-18.5,-63.5,2022,357,30.29
-18.5,-62.5,2022,357,29.88
-17.5,-63.5,2022,357,29.47
-17.5,-62.5,2022,357,29.45
-16.5,-63.5,2022,357,29.04
-16.5,-62.5,2022,357,29.32
-18.5,-63.5,2022,358,29.49
-18.5,-62.5,2022,358,29.29
-17.5,-63.5,2022,358,28.87
-17.5,-62.5,2022,358,28.81
-16.5,-63.5,2022,358,28.36
-16.5,-62.5,2022,358,28.72
-18.5,-63.5,2022,359,29.35
-18.5,-62.5,2022,359,29.24
-17.5,-63.5,2022,359,28.61
-17.5,-62.5,2022,359,28.61
-16.5,-63.5,2022,359,27.83
-16.5,-62.5,2022,359,28.01
-18.5,-63.5,2022,360,29.96
-18.5,-62.5,2022,360,29.84
-17.5,-63.5,2022,360,29.36
-17.5,-62.5,2022,360,29.4
-16.5,-63.5,2022,360,28.73
-16.5,-62.5,2022,360,28.86
-18.5,-63.5,2022,361,29.97
-18.5,-62.5,2022,361,29.47
-17.5,-63.5,2022,361,29.24
-17.5,-62.5,2022,361,29.0
-16.5,-63.5,2022,361,28.66
-16.5,-62.5,2022,361,28.68
-18.5,-63.5,2022,362,29.37
-18.5,-62.5,2022,362,28.9
-17.5,-63.5,2022,362,28.57
-17.5,-62.5,2022,362,28.35
-16.5,-63.5,2022,362,28.3
-16.5,-62.5,2022,362,28.08
-18.5,-63.5,2022,363,28.95
-18.5,-62.5,2022,363,28.86
-17.5,-63.5,2022,363,28.24
-17.5,-62.5,2022,363,28.2
-16.5,-63.5,2022,363,27.72
-16.5,-62.5,2022,363,27.58
-18.5,-63.5,2022,364,30.25
-18.5,-62.5,2022,364,30.15
-17.5,-63.5,2022,364,29.49
-17.5,-62.5,2022,364,29.53
-16.5,-63.5,2022,364,28.56
-16.5,-62.5,2022,364,28.72
-18.5,-63.5,2022,365,30.02
-18.5,-62.5,2022,365,29.1
-17.5,-63.5,2022,365,29.05
-17.5,-62.5,2022,365,28.57
-16.5,-63.5,2022,365,28.29
-16.5,-62.5,2022,365,28.29
-18.5,-63.5,2023,1,29.77
-18.5,-62.5,2023,1,28.97
-17.5,-63.5,2023,1,28.97
-17.5,-62.5,2023,1,28.58
-16.5,-63.5,2023,1,28.42
-16.5,-62.5,2023,1,28.72
-18.5,-63.5,2023,2,28.9
-18.5,-62.5,2023,2,28.84
-17.5,-63.5,2023,2,28.33
-17.5,-62.5,2023,2,28.41
-16.5,-63.5,2023,2,28.24
-16.5,-62.5,2023,2,28.43
-18.5,-63.5,2023,3,29.11
-18.5,-62.5,2023,3,28.87
-17.5,-63.5,2023,3,28.39
-17.5,-62.5,2023,3,28.39
-16.5,-63.5,2023,3,27.52
-16.5,-62.5,2023,3,28.38
-18.5,-63.5,2023,4,29.88
-18.5,-62.5,2023,4,29.68
-17.5,-63.5,2023,4,29.1
-17.5,-62.5,2023,4,28.99
-16.5,-63.5,2023,4,27.49
-16.5,-62.5,2023,4,27.84
-18.5,-63.5,2023,5,30.77
-18.5,-62.5,2023,5,30.62
-17.5,-63.5,2023,5,30.18
-17.5,-62.5,2023,5,30.29
-16.5,-63.5,2023,5,29.46
-16.5,-62.5,2023,5,29.81
-18.5,-63.5,2023,6,31.02
-18.5,-62.5,2023,6,30.8
-17.5,-63.5,2023,6,30.5
-17.5,-62.5,2023,6,30.37
-16.5,-63.5,2023,6,29.86
-16.5,-62.5,2023,6,30.0
-18.5,-63.5,2023,7,30.33
-18.5,-62.5,2023,7,30.51
-17.5,-63.5,2023,7,29.77
-17.5,-62.5,2023,7,30.1
-16.5,-63.5,2023,7,29.61
-16.5,-62.5,2023,7,30.06
-18.5,-63.5,2023,8,29.46
-18.5,-62.5,2023,8,29.85
-17.5,-63.5,2023,8,28.68
-17.5,-62.5,2023,8,29.46
-16.5,-63.5,2023,8,28.84
-16.5,-62.5,2023,8,29.28
-18.5,-63.5,2023,9,29.53
-18.5,-62.5,2023,9,28.98
-17.5,-63.5,2023,9,28.87
-17.5,-62.5,2023,9,28.61
-16.5,-63.5,2023,9,28.16
-16.5,-62.5,2023,9,28.32
-18.5,-63.5,2023,10,29.52
-18.5,-62.5,2023,10,29.15
-17.5,-63.5,2023,10,28.77
-17.5,-62.5,2023,10,28.77
-16.5,-63.5,2023,10,28.01
-16.5,-62.5,2023,10,28.65
-18.5,-63.5,2023,11,29.97
-18.5,-62.5,2023,11,29.37
-17.5,-63.5,2023,11,29.17
-17.5,-62.5,2023,11,28.93
-16.5,-63.5,2023,11,27.95
-16.5,-62.5,2023,11,28.52
-18.5,-63.5,2023,12,30.53
-18.5,-62.5,2023,12,29.77
-17.5,-63.5,2023,12,29.74
-17.5,-62.5,2023,12,29.36
-16.5,-63.5,2023,12,28.88
-16.5,-62.5,2023,12,28.5
-18.5,-63.5,2023,13,29.39
-18.5,-62.5,2023,13,29.17
-17.5,-63.5,2023,13,28.73
-17.5,-62.5,2023,13,28.75
-16.5,-63.5,2023,13,28.6
-16.5,-62.5,2023,13,28.67
-18.5,-63.5,2023,14,28.76
-18.5,-62.5,2023,14,28.76
-17.5,-63.5,2023,14,28.15
-17.5,-62.5,2023,14,28.35
-16.5,-63.5,2023,14,28.57
-16.5,-62.5,2023,14,28.28
-18.5,-63.5,2023,15,30.03
-18.5,-62.5,2023,15,29.43
-17.5,-63.5,2023,15,29.25
-17.5,-62.5,2023,15,28.95
-16.5,-63.5,2023,15,28.67
-16.5,-62.5,2023,15,28.72
-18.5,-63.5,2023,16,30.5
-18.5,-62.5,2023,16,29.35
-17.5,-63.5,2023,16,29.49
-17.5,-62.5,2023,16,28.9
-16.5,-63.5,2023,16,28.37
-16.5,-62.5,2023,16,28.26
-18.5,-63.5,2023,17,29.72
-18.5,-62.5,2023,17,28.85
-17.5,-63.5,2023,17,28.95
-17.5,-62.5,2023,17,28.52
-16.5,-63.5,2023,17,27.86
-16.5,-62.5,2023,17,28.03
-18.5,-63.5,2023,18,29.73
-18.5,-62.5,2023,18,29.14
-17.5,-63.5,2023,18,29.03
-17.5,-62.5,2023,18,28.74
-16.5,-63.5,2023,18,28.19
-16.5,-62.5,2023,18,28.18
-18.5,-63.5,2023,19,29.84
-18.5,-62.5,2023,19,29.41
-17.5,-63.5,2023,19,29.27
-17.5,-62.5,2023,19,29.08
-16.5,-63.5,2023,19,28.78
-16.5,-62.5,2023,19,29.07
-18.5,-63.5,2023,20,30.58
-18.5,-62.5,2023,20,30.06
-17.5,-63.5,2023,20,29.83
-17.5,-62.5,2023,20,29.52
-16.5,-63.5,2023,20,29.17
-16.5,-62.5,2023,20,29.34
-18.5,-63.5,2023,21,30.65
-18.5,-62.5,2023,21,30.07
-17.5,-63.5,2023,21,29.88
-17.5,-62.5,2023,21,29.48
-16.5,-63.5,2023,21,29.03
-16.5,-62.5,2023,21,29.17
-18.5,-63.5,2023,22,30.37
-18.5,-62.5,2023,22,29.76
-17.5,-63.5,2023,22,29.72
-17.5,-62.5,2023,22,29.27
-16.5,-63.5,2023,22,29.04
-16.5,-62.5,2023,22,29.1
-18.5,-63.5,2023,23,29.38
-18.5,-62.5,2023,23,28.87
-17.5,-63.5,2023,23,28.72
-17.5,-62.5,2023,23,28.42
-16.5,-63.5,2023,23,28.37
-16.5,-62.5,2023,23,28.19
-18.5,-63.5,2023,24,29.37
-18.5,-62.5,2023,24,28.46
-17.5,-63.5,2023,24,28.75
-17.5,-62.5,2023,24,28.11
-16.5,-63.5,2023,24,28.08
-16.5,-62.5,2023,24,27.79
-18.5,-63.5,2023,25,29.46
-18.5,-62.5,2023,25,29.04
-17.5,-63.5,2023,25,28.84
-17.5,-62.5,2023,25,28.7
-16.5,-63.5,2023,25,28.24
-16.5,-62.5,2023,25,28.38
-18.5,-63.5,2023,26,29.31
-18.5,-62.5,2023,26,28.56
-17.5,-63.5,2023,26,28.59
-17.5,-62.5,2023,26,28.18
-16.5,-63.5,2023,26,27.68
-16.5,-62.5,2023,26,28.09
-18.5,-63.5,2023,27,29.05
-18.5,-62.5,2023,27,28.23
-17.5,-63.5,2023,27,28.34
-17.5,-62.5,2023,27,27.83
-16.5,-63.5,2023,27,27.35
-16.5,-62.5,2023,27,27.69
-18.5,-63.5,2023,28,28.71
-18.5,-62.5,2023,28,27.47
-17.5,-63.5,2023,28,28.02
-17.5,-62.5,2023,28,27.16
-16.5,-63.5,2023,28,27.61
-16.5,-62.5,2023,28,27.31
-18.5,-63.5,2023,29,28.42
-18.5,-62.5,2023,29,28.11
-17.5,-63.5,2023,29,27.89
-17.5,-62.5,2023,29,27.9
-16.5,-63.5,2023,29,27.61
-16.5,-62.5,2023,29,27.57
-18.5,-63.5,2023,30,29.18
-18.5,-62.5,2023,30,28.64
