-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
IMERG_PRECTOT     MERRA-2 Total Precipitation (mm/day) 
Message(s): 
The IMERG Source Data is not available at the Local Solar Time (LST) standard. 
-END HEADER-
LAT,LON,YEAR,DOY,IMERG_PRECTOT
-18.73,-62.23,2022,321,-999.0
-16.35,-64.3,2022,321,-999.0
-16.35,-62.23,2022,321,-999.0
-18.73,-64.3,2022,322,-999.0
-18.73,-62.23,2022,322,-999.0
-16.35,-64.3,2022,322,-999.0
-16.35,-62.23,2022,322,-999.0
-18.73,-64.3,2022,323,-999.0
-18.73,-62.23,2022,323,-999.0
-16.35,-64.3,2022,323,-999.0
-16.35,-62.23,2022,323,-999.0
-18.73,-64.3,2022,324,-999.0
-18.73,-62.23,2022,324,-999.0
-16.35,-64.3,2022,324,-999.0
-16.35,-62.23,2022,324,-999.0
-18.73,-64.3,2022,325,-999.0
-18.73,-62.23,2022,325,-999.0
-16.35,-64.3,2022,325,-999.0
-16.35,-62.23,2022,325,-999.0
-18.73,-64.3,2022,326,-999.0
-18.73,-62.23,2022,326,-999.0
-16.35,-64.3,2022,326,-999.0
-16.35,-62.23,2022,326,-999.0
-18.73,-64.3,2022,327,-999.0
-18.73,-62.23,2022,327,-999.0
-16.35,-64.3,2022,327,-999.0
-16.35,-62.23,2022,327,-999.0
-18.73,-64.3,2022,328,-999.0
-18.73,-62.23,2022,328,-999.0
-16.35,-64.3,2022,328,-999.0
-16.35,-62.23,2022,328,-999.0
-18.73,-64.3,2022,329,-999.0
-18.73,-62.23,2022,329,-999.0
-16.35,-64.3,2022,329,-999.0
-16.35,-62.23,2022,329,-999.0
-18.73,-64.3,2022,330,-999.0
-18.73,-62.23,2022,330,-999.0
-16.35,-64.3,2022,330,-999.0
-16.35,-62.23,2022,330,-999.0
-18.73,-64.3,2022,331,-999.0
-18.73,-62.23,2022,331,-999.0
-16.35,-64.3,2022,331,-999.0
-16.35,-62.23,2022,331,-999.0
-18.73,-64.3,2022,332,-999.0
-18.73,-62.23,2022,332,-999.0
-16.35,-64.3,2022,332,-999.0
-16.35,-62.23,2022,332,-999.0
-18.73,-64.3,2022,333,-999.0
-18.73,-62.23,2022,333,-999.0
-16.35,-64.3,2022,333,-999.0
-16.35,-62.23,2022,333,-999.0
-18.73,-64.3,2022,334,-999.0
-18.73,-62.23,2022,334,-999.0
-16.35,-64.3,2022,334,-999.0
-16.35,-62.23,2022,334,-999.0
-18.73,-64.3,2022,335,-999.0
-18.73,-62.23,2022,335,-999.0
-16.35,-64.3,2022,335,-999.0
-16.35,-62.23,2022,335,-999.0
-18.73,-64.3,2022,336,-999.0
-18.73,-62.23,2022,336,-999.0
-16.35,-64.3,2022,336,-999.0
-16.35,-62.23,2022,336,-999.0
-18.73,-64.3,2022,337,-999.0
-18.73,-62.23,2022,337,-999.0
-16.35,-64.3,2022,337,-999.0
-16.35,-62.23,2022,337,-999.0
-18.73,-64.3,2022,338,-999.0
-18.73,-62.23,2022,338,-999.0
-16.35,-64.3,2022,338,-999.0
-16.35,-62.23,2022,338,-999.0
-18.73,-64.3,2022,339,-999.0
-18.73,-62.23,2022,339,-999.0
-16.35,-64.3,2022,339,-999.0
-16.35,-62.23,2022,339,-999.0
-18.73,-64.3,2022,340,-999.0
-18.73,-62.23,2022,340,-999.0
-16.35,-64.3,2022,340,-999.0
-16.35,-62.23,2022,340,-999.0
-18.73,-64.3,2022,341,-999.0
-18.73,-62.23,2022,341,-999.0
-16.35,-64.3,2022,341,-999.0
-16.35,-62.23,2022,341,-999.0
-18.73,-64.3,2022,342,-999.0
-18.73,-62.23,2022,342,-999.0
-16.35,-64.3,2022,342,-999.0
-16.35,-62.23,2022,342,-999.0
-18.73,-64.3,2022,343,-999.0
-18.73,-62.23,2022,343,-999.0
-16.35,-64.3,2022,343,-999.0
-16.35,-62.23,2022,343,-999.0
-18.73,-64.3,2022,344,-999.0
-18.73,-62.23,2022,344,-999.0
-16.35,-64.3,2022,344,-999.0
-16.35,-62.23,2022,344,-999.0
-18.73,-64.3,2022,345,-999.0
-18.73,-62.23,2022,345,-999.0
-16.35,-64.3,2022,345,-999.0
-16.35,-62.23,2022,345,-999.0
-18.73,-64.3,2022,346,-999.0
-18.73,-62.23,2022,346,-999.0
-16.35,-64.3,2022,346,-999.0
-16.35,-62.23,2022,346,-999.0
-18.73,-64.3,2022,347,-999.0
-18.73,-62.23,2022,347,-999.0
-16.35,-64.3,2022,347,-999.0
-16.35,-62.23,2022,347,-999.0
-18.73,-64.3,2022,348,-999.0
-18.73,-62.23,2022,348,-999.0
-16.35,-64.3,2022,348,-999.0
-16.35,-62.23,2022,348,-999.0
-18.73,-64.3,2022,349,-999.0
-18.73,-62.23,2022,349,-999.0
-16.35,-64.3,2022,349,-999.0
-16.35,-62.23,2022,349,-999.0
-18.73,-64.3,2022,350,-999.0
-18.73,-62.23,2022,350,-999.0
-16.35,-64.3,2022,350,-999.0
-16.35,-62.23,2022,350,-999.0
-18.73,-64.3,2022,351,-999.0
-18.73,-62.23,2022,351,-999.0
-16.35,-64.3,2022,351,-999.0
-16.35,-62.23,2022,351,-999.0
-18.73,-64.3,2022,352,-999.0
-18.73,-62.23,2022,352,-999.0
-16.35,-64.3,2022,352,-999.0
-16.35,-62.23,2022,352,-999.0
-18.73,-64.3,2022,353,-999.0
-18.73,-62.23,2022,353,-999.0
-16.35,-64.3,2022,353,-999.0
-16.35,-62.23,2022,353,-999.0
-18.73,-64.3,2022,354,-999.0
-18.73,-62.23,2022,354,-999.0
-16.35,-64.3,2022,354,-999.0
-16.35,-62.23,2022,354,-999.0
-18.73,-64.3,2022,355,-999.0
-18.73,-62.23,2022,355,-999.0
-16.35,-64.3,2022,355,-999.0
-16.35,-62.23,2022,355,-999.0
-18.73,-64.3,2022,356,-999.0
-18.73,-62.23,2022,356,-999.0
-16.35,-64.3,2022,356,-999.0
-16.35,-62.23,2022,356,-999.0
-18.73,-64.3,2022,357,-999.0
-18.73,-62.23,2022,357,-999.0
-16.35,-64.3,2022,357,-999.0
-16.35,-62.23,2022,357,-999.0
-18.73,-64.3,2022,358,-999.0
-18.73,-62.23,2022,358,-999.0
-16.35,-64.3,2022,358,-999.0
-16.35,-62.23,2022,358,-999.0
-18.73,-64.3,2022,359,-999.0
-18.73,-62.23,2022,359,-999.0
-16.35,-64.3,2022,359,-999.0
-16.35,-62.23,2022,359,-999.0
-18.73,-64.3,2022,360,-999.0
-18.73,-62.23,2022,360,-999.0
-16.35,-64.3,2022,360,-999.0
-16.35,-62.23,2022,360,-999.0
-18.73,-64.3,2022,361,-999.0
-18.73,-62.23,2022,361,-999.0
-16.35,-64.3,2022,361,-999.0
-16.35,-62.23,2022,361,-999.0
-18.73,-64.3,2022,362,-999.0
-18.73,-62.23,2022,362,-999.0
-16.35,-64.3,2022,362,-999.0
-16.35,-62.23,2022,362,-999.0
-18.73,-64.3,2022,363,-999.0
-18.73,-62.23,2022,363,-999.0
-16.35,-64.3,2022,363,-999.0
-16.35,-62.23,2022,363,-999.0
-18.73,-64.3,2022,364,-999.0
-18.73,-62.23,2022,364,-999.0
-16.35,-64.3,2022,364,-999.0
-16.35,-62.23,2022,364,-999.0
-18.73,-64.3,2022,365,-999.0
-18.73,-62.23,2022,365,-999.0
-16.35,-64.3,2022,365,-999.0
-16.35,-62.23,2022,365,-999.0
-18.73,-64.3,2023,1,-999.0
-18.73,-62.23,2023,1,-999.0
-16.35,-64.3,2023,1,-999.0
-16.35,-62.23,2023,1,-999.0
-18.73,-64.3,2023,2,-999.0
-18.73,-62.23,2023,2,-999.0
-16.35,-64.3,2023,2,-999.0
-16.35,-62.23,2023,2,-999.0
-18.73,-64.3,2023,3,-999.0
-18.73,-62.23,2023,3,-999.0
-16.35,-64.3,2023,3,-999.0
-16.35,-62.23,2023,3,-999.0
-18.73,-64.3,2023,4,-999.0
-18.73,-62.23,2023,4,-999.0
-16.35,-64.3,2023,4,-999.0
-16.35,-62.23,2023,4,-999.0
-18.73,-64.3,2023,5,-999.0
-18.73,-62.23,2023,5,-999.0
-16.35,-64.3,2023,5,-999.0
-16.35,-62.23,2023,5,-999.0
-18.73,-64.3,2023,6,-999.0
-18.73,-62.23,2023,6,-999.0
-16.35,-64.3,2023,6,-999.0
-16.35,-62.23,2023,6,-999.0
-18.73,-64.3,2023,7,-999.0
-18.73,-62.23,2023,7,-999.0
-16.35,-64.3,2023,7,-999.0
-16.35,-62.23,2023,7,-999.0
-18.73,-64.3,2023,8,-999.0
-18.73,-62.23,2023,8,-999.0
-16.35,-64.3,2023,8,-999.0
-16.35,-62.23,2023,8,-999.0
-18.73,-64.3,2023,9,-999.0
-18.73,-62.23,2023,9,-999.0
-16.35,-64.3,2023,9,-999.0
-16.35,-62.23,2023,9,-999.0
-18.73,-64.3,2023,10,-999.0
-18.73,-62.23,2023,10,-999.0
-16.35,-64.3,2023,10,-999.0
-16.35,-62.23,2023,10,-999.0
-18.73,-64.3,2023,11,-999.0
-18.73,-62.23,2023,11,-999.0
-16.35,-64.3,2023,11,-999.0
-16.35,-62.23,2023,11,-999.0
-18.73,-64.3,2023,12,-999.0
-18.73,-62.23,2023,12,-999.0
-16.35,-64.3,2023,12,-999.0
-16.35,-62.23,2023,12,-999.0
-18.73,-64.3,2023,13,-999.0
-18.73,-62.23,2023,13,-999.0
-16.35,-64.3,2023,13,-999.0
-16.35,-62.23,2023,13,-999.0
-18.73,-64.3,2023,14,-999.0
-18.73,-62.23,2023,14,-999.0
-16.35,-64.3,2023,14,-999.0
-16.35,-62.23,2023,14,-999.0
-18.73,-64.3,2023,15,-999.0
-18.73,-62.23,2023,15,-999.0
-16.35,-64.3,2023,15,-999.0
-16.35,-62.23,2023,15,-999.0
-18.73,-64.3,2023,16,-999.0
-18.73,-62.23,2023,16,-999.0
-16.35,-64.3,2023,16,-999.0
-16.35,-62.23,2023,16,-999.0
-18.73,-64.3,2023,17,-999.0
-18.73,-62.23,2023,17,-999.0
-16.35,-64.3,2023,17,-999.0
-16.35,-62.23,2023,17,-999.0
-18.73,-64.3,2023,18,-999.0
-18.73,-62.23,2023,18,-999.0
-16.35,-64.3,2023,18,-999.0
-16.35,-62.23,2023,18,-999.0
-18.73,-64.3,2023,19,-999.0
-18.73,-62.23,2023,19,-999.0
-16.35,-64.3,2023,19,-999.0
-16.35,-62.23,2023,19,-999.0
-18.73,-64.3,2023,20,-999.0
-18.73,-62.23,2023,20,-999.0
-16.35,-64.3,2023,20,-999.0
-16.35,-62.23,2023,20,-999.0
-18.73,-64.3,2023,21,-999.0
-18.73,-62.23,2023,21,-999.0
-16.35,-64.3,2023,21,-999.0
-16.35,-62.23,2023,21,-999.0
-18.73,-64.3,2023,22,-999.0
-18.73,-62.23,2023,22,-999.0
-16.35,-64.3,2023,22,-999.0
-16.35,-62.23,2023,22,-999.0
-18.73,-64.3,2023,23,-999.0
-18.73,-62.23,2023,23,-999.0
-16.35,-64.3,2023,23,-999.0
-16.35,-62.23,2023,23,-999.0
-18.73,-64.3,2023,24,-999.0
-18.73,-62.23,2023,24,-999.0
-16.35,-64.3,2023,24,-999.0
-16.35,-62.23,2023,24,-999.0
-18.73,-64.3,2023,25,-999.0
-18.73,-62.23,2023,25,-999.0
-16.35,-64.3,2023,25,-999.0
-16.35,-62.23,2023,25,-999.0
-18.73,-64.3,2023,26,-999.0
-18.73,-62.23,2023,26,-999.0
-16.35,-64.3,2023,26,-999.0
-16.35,-62.23,2023,26,-999.0
-18.73,-64.3,2023,27,-999.0
-18.73,-62.23,2023,27,-999.0
-16.35,-64.3,2023,27,-999.0
-16.35,-62.23,2023,27,-999.0
-18.73,-64.3,2023,28,-999.0
-18.73,-62.23,2023,28,-999.0
-16.35,-64.3,2023,28,-999.0
-16.35,-62.23,2023,28,-999.0
-18.73,-64.3,2023,29,-999.0
-18.73,-62.23,2023,29,-999.0
-16.35,-64.3,2023,29,-999.0
-16.35,-62.23,2023,29,-999.0
-18.73,-64.3,2023,30,-999.0
-18.73,-62.23,2023,30,-999.0
-16.35,-64.3,2023,30,-999.0
-16.35,-62.23,2023,30,-999.0
-18.73,-64.3,2023,31,-999.0
-18.73,-62.23,2023,31,-999.0
-16.35,-64.3,2023,31,-999.0
-16.35,-62.23,2023,31,-999.0
-18.73,-64.3,2023,32,-999.0
-18.73,-62.23,2023,32,-999.0
-16.35,-64.3,2023,32,-999.0
-16.35,-62.23,2023,32,-999.0
-18.73,-64.3,2023,33,-999.0
-18.73,-62.23,2023,33,-999.0
-16.35,-64.3,2023,33,-999.0
-16.35,-62.23,2023,33,-999.0
-18.73,-64.3,2023,34,-999.0
-18.73,-62.23,2023,34,-999.0
-16.35,-64.3,2023,34,-999.0
-16.35,-62.23,2023,34,-999.0
-18.73,-64.3,2023,35,-999.0
-18.73,-62.23,2023,35,-999.0
-16.35,-64.3,2023,35,-999.0
-16.35,-62.23,2023,35,-999.0
-18.73,-64.3,2023,36,-999.0
-18.73,-62.23,2023,36,-999.0
-16.35,-64.3,2023,36,-999.0
-16.35,-62.23,2023,36,-999.0
-18.73,-64.3,2023,37,-999.0
-18.73,-62.23,2023,37,-999.0
-16.35,-64.3,2023,37,-999.0
-16.35,-62.23,2023,37,-999.0
-18.73,-64.3,2023,38,-999.0
-18.73,-62.23,2023,38,-999.0
-16.35,-64.3,2023,38,-999.0
-16.35,-62.23,2023,38,-999.0
-18.73,-64.3,2023,39,-999.0
-18.73,-62.23,2023,39,-999.0
-16.35,-64.3,2023,39,-999.0
-16.35,-62.23,2023,39,-999.0
-18.73,-64.3,2023,40,-999.0
-18.73,-62.23,2023,40,-999.0
-16.35,-64.3,2023,40,-999.0
-16.35,-62.23,2023,40,-999.0
-18.73,-64.3,2023,41,-999.0
-18.73,-62.23,2023,41,-999.0
-16.35,-64.3,2023,41,-999.0
-16.35,-62.23,2023,41,-999.0
-18.73,-64.3,2023,42,-999.0
-18.73,-62.23,2023,42,-999.0
-16.35,-64.3,2023,42,-999.0
-16.35,-62.23,2023,42,-999.0
-18.73,-64.3,2023,43,-999.0
-18.73,-62.23,2023,43,-999.0
-16.35,-64.3,2023,43,-999.0
-16.35,-62.23,2023,43,-999.0
-18.73,-64.3,2023,44,-999.0
-18.73,-62.23,2023,44,-999.0
-16.35,-64.3,2023,44,-999.0
-16.35,-62.23,2023,44,-999.0
-18.73,-64.3,2023,45,-999.0
-18.73,-62.23,2023,45,-999.0
-16.35,-64.3,2023,45,-999.0
-16.35,-62.23,2023,45,-999.0
-18.73,-64.3,2023,46,-999.0
-18.73,-62.23,2023,46,-999.0
-16.35,-64.3,2023,46,-999.0
-16.35,-62.23,2023,46,-999.0
-18.73,-64.3,2023,47,-999.0
-18.73,-62.23,2023,47,-999.0
-16.35,-64.3,2023,47,-999.0
-16.35,-62.23,2023,47,-999.0
-18.73,-64.3,2023,48,-999.0
-18.73,-62.23,2023,48,-999.0
-16.35,-64.3,2023,48,-999.0
-16.35,-62.23,2023,48,-999.0
-18.73,-64.3,2023,49,-999.0
-18.73,-62.23,2023,49,-999.0
-16.35,-64.3,2023,49,-999.0
-16.35,-62.23,2023,49,-999.0
-18.73,-64.3,2023,50,-999.0
-18.73,-62.23,2023,50,-999.0
-16.35,-64.3,2023,50,-999.0
-16.35,-62.23,2023,50,-999.0
-18.73,-64.3,2023,51,-999.0
-18.73,-62.23,2023,51,-999.0
-16.35,-64.3,2023,51,-999.0
-16.35,-62.23,2023,51,-999.0
-18.73,-64.3,2023,52,-999.0
-18.73,-62.23,2023,52,-999.0
-16.35,-64.3,2023,52,-999.0
-16.35,-62.23,2023,52,-999.0
-18.73,-64.3,2023,53,-999.0
-18.73,-62.23,2023,53,-999.0
-16.35,-64.3,2023,53,-999.0
-16.35,-62.23,2023,53,-999.0
-18.73,-64.3,2023,54,-999.0
-18.73,-62.23,2023,54,-999.0
-16.35,-64.3,2023,54,-999.0
-16.35,-62.23,2023,54,-999.0
-18.73,-64.3,2023,55,-999.0
-18.73,-62.23,2023,55,-999.0
-16.35,-64.3,2023,55,-999.0
-16.35,-62.23,2023,55,-999.0
-18.73,-64.3,2023,56,-999.0
-18.73,-62.23,2023,56,-999.0
-16.35,-64.3,2023,56,-999.0
-16.35,-62.23,2023,56,-999.0
-18.73,-64.3,2023,57,-999.0
-18.73,-62.23,2023,57,-999.0
-16.35,-64.3,2023,57,-999.0
-16.35,-62.23,2023,57,-999.0
-18.73,-64.3,2023,58,-999.0
-18.73,-62.23,2023,58,-999.0
-16.35,-64.3,2023,58,-999.0
-16.35,-62.23,2023,58,-999.0
-18.73,-64.3,2023,59,-999.0
-18.73,-62.23,2023,59,-999.0
-16.35,-64.3,2023,59,-999.0
-16.35,-62.23,2023,59,-999.0
-18.73,-64.3,2023,60,-999.0
-18.73,-62.23,2023,60,-999.0
-16.35,-64.3,2023,60,-999.0
-16.35,-62.23,2023,60,-999.0
-18.73,-64.3,2023,61,-999.0
-18.73,-62.23,2023,61,-999.0
-16.35,-64.3,2023,61,-999.0
-16.35,-62.23,2023,61,-999.0
-18.73,-64.3,2023,62,-999.0
-18.73,-62.23,2023,62,-999.0
-16.35,-64.3,2023,62,-999.0
-16.35,-62.23,2023,62,-999.0
-18.73,-64.3,2023,63,-999.0
-18.73,-62.23,2023,63,-999.0
-16.35,-64.3,2023,63,-999.0
-16.35,-62.23,2023,63,-999.0
-18.73,-64.3,2023,64,-999.0
-18.73,-62.23,2023,64,-999.0
-16.35,-64.3,2023,64,-999.0
-16.35,-62.23,2023,64,-999.0
-18.73,-64.3,2023,65,-999.0
-18.73,-62.23,2023,65,-999.0
-16.35,-64.3,2023,65,-999.0
-16.35,-62.23,2023,65,-999.0
-18.73,-64.3,2023,66,-999.0
-18.73,-62.23,2023,66,-999.0
-16.35,-64.3,2023,66,-999.0
-16.35,-62.23,2023,66,-999.0
-18.73,-64.3,2023,67,-999.0
-18.73,-62.23,2023,67,-999.0
-16.35,-64.3,2023,67,-999.0
-16.35,-62.23,2023,67,-999.0
-18.73,-64.3,2023,68,-999.0
-18.73,-62.23,2023,68,-999.0
-16.35,-64.3,2023,68,-999.0
-16.35,-62.23,2023,68,-999.0
-18.73,-64.3,2023,69,-999.0
-18.73,-62.23,2023,69,-999.0
-16.35,-64.3,2023,69,-999.0
-16.35,-62.23,2023,69,-999.0
-18.73,-64.3,2023,70,-999.0
-18.73,-62.23,2023,70,-999.0
-16.35,-64.3,2023,70,-999.0
-16.35,-62.23,2023,70,-999.0
-18.73,-64.3,2023,71,-999.0
-18.73,-62.23,2023,71,-999.0
-16.35,-64.3,2023,71,-999.0
-16.35,-62.23,2023,71,-999.0
-18.73,-64.3,2023,72,-999.0
-18.73,-62.23,2023,72,-999.0
-16.35,-64.3,2023,72,-999.0
-16.35,-62.23,2023,72,-999.0
-18.73,-64.3,2023,73,-999.0
-18.73,-62.23,2023,73,-999.0
-16.35,-64.3,2023,73,-999.0
-16.35,-62.23,2023,73,-999.0
-18.73,-64.3,2023,74,-999.0
-18.73,-62.23,2023,74,-999.0
-16.35,-64.3,2023,74,-999.0
-16.35,-62.23,2023,74,-999.0
-18.73,-64.3,2023,75,-999.0
-18.73,-62.23,2023,75,-999.0
-16.35,-64.3,2023,75,-999.0
-16.35,-62.23,2023,75,-999.0
-18.73,-64.3,2023,76,-999.0
-18.73,-62.23,2023,76,-999.0
-16.35,-64.3,2023,76,-999.0
-16.35,-62.23,2023,76,-999.0
-18.73,-64.3,2023,77,-999.0
-18.73,-62.23,2023,77,-999.0
-16.35,-64.3,2023,77,-999.0
-16.35,-62.23,2023,77,-999.0
-18.73,-64.3,2023,78,-999.0
-18.73,-62.23,2023,78,-999.0
-16.35,-64.3,2023,78,-999.0
-16.35,-62.23,2023,78,-999.0
-18.73,-64.3,2023,79,-999.0
-18.73,-62.23,2023,79,-999.0
-16.35,-64.3,2023,79,-999.0
-16.35,-62.23,2023,79,-999.0
-18.73,-64.3,2023,80,-999.0
-18.73,-62.23,2023,80,-999.0
