-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
-16.5,-63.75,2022,320,36.62
-16.5,-63.125,2022,320,36.85
-16.5,-62.5,2022,320,37.18
-18.5,-63.75,2022,321,32.86
-18.5,-63.125,2022,321,37.89
-18.5,-62.5,2022,321,39.75
-18.0,-63.75,2022,321,32.22
-18.0,-63.125,2022,321,37.23
-18.0,-62.5,2022,321,38.86
-17.5,-63.75,2022,321,37.53
-17.5,-63.125,2022,321,38.49
-17.5,-62.5,2022,321,38.95
-17.0,-63.75,2022,321,39.61
-17.0,-63.125,2022,321,39.35
-17.0,-62.5,2022,321,39.75
-16.5,-63.75,2022,321,39.05
-16.5,-63.125,2022,321,39.69
-16.5,-62.5,2022,321,39.35
-18.5,-63.75,2022,322,33.52
-18.5,-63.125,2022,322,38.53
-18.5,-62.5,2022,322,40.0
-18.0,-63.75,2022,322,32.96
-18.0,-63.125,2022,322,38.05
-18.0,-62.5,2022,322,39.33
-17.5,-63.75,2022,322,37.82
-17.5,-63.125,2022,322,39.14
-17.5,-62.5,2022,322,39.36
-17.0,-63.75,2022,322,39.74
-17.0,-63.125,2022,322,39.72
-17.0,-62.5,2022,322,39.53
-16.5,-63.75,2022,322,39.44
-16.5,-63.125,2022,322,39.42
-16.5,-62.5,2022,322,39.05
-18.5,-63.75,2022,323,32.33
-18.5,-63.125,2022,323,38.53
-18.5,-62.5,2022,323,40.08
-18.0,-63.75,2022,323,31.97
-18.0,-63.125,2022,323,37.82
-18.0,-62.5,2022,323,39.78
-17.5,-63.75,2022,323,36.86
-17.5,-63.125,2022,323,39.14
-17.5,-62.5,2022,323,39.61
-17.0,-63.75,2022,323,38.98
-17.0,-63.125,2022,323,39.56
-17.0,-62.5,2022,323,39.28
-16.5,-63.75,2022,323,38.77
-16.5,-63.125,2022,323,39.05
-16.5,-62.5,2022,323,38.96
-18.5,-63.75,2022,324,31.2
-18.5,-63.125,2022,324,37.48
-18.5,-62.5,2022,324,39.19
-18.0,-63.75,2022,324,31.12
-18.0,-63.125,2022,324,37.04
-18.0,-62.5,2022,324,39.09
-17.5,-63.75,2022,324,36.15
-17.5,-63.125,2022,324,38.44
-17.5,-62.5,2022,324,38.87
-17.0,-63.75,2022,324,38.29
-17.0,-63.125,2022,324,38.84
-17.0,-62.5,2022,324,38.23
-16.5,-63.75,2022,324,37.87
-16.5,-63.125,2022,324,38.02
-16.5,-62.5,2022,324,37.6
-18.5,-63.75,2022,325,29.36
-18.5,-63.125,2022,325,33.67
-18.5,-62.5,2022,325,34.69
-18.0,-63.75,2022,325,26.96
-18.0,-63.125,2022,325,31.02
-18.0,-62.5,2022,325,33.28
-17.5,-63.75,2022,325,29.33
-17.5,-63.125,2022,325,30.69
-17.5,-62.5,2022,325,31.74
-17.0,-63.75,2022,325,29.12
-17.0,-63.125,2022,325,30.25
-17.0,-62.5,2022,325,30.61
-16.5,-63.75,2022,325,28.65
-16.5,-63.125,2022,325,29.76
-16.5,-62.5,2022,325,29.24
-18.5,-63.75,2022,326,25.36
-18.5,-63.125,2022,326,33.86
-18.5,-62.5,2022,326,33.49
-18.0,-63.75,2022,326,27.32
-18.0,-63.125,2022,326,32.58
-18.0,-62.5,2022,326,31.99
-17.5,-63.75,2022,326,31.9
-17.5,-63.125,2022,326,32.36
-17.5,-62.5,2022,326,30.24
-17.0,-63.75,2022,326,32.51
-17.0,-63.125,2022,326,31.75
-17.0,-62.5,2022,326,29.05
-16.5,-63.75,2022,326,31.37
-16.5,-63.125,2022,326,30.72
-16.5,-62.5,2022,326,28.11
-18.5,-63.75,2022,327,28.38
-18.5,-63.125,2022,327,35.74
-18.5,-62.5,2022,327,36.66
-18.0,-63.75,2022,327,29.42
-18.0,-63.125,2022,327,33.97
-18.0,-62.5,2022,327,35.3
-17.5,-63.75,2022,327,33.05
-17.5,-63.125,2022,327,34.29
-17.5,-62.5,2022,327,35.3
-17.0,-63.75,2022,327,34.5
-17.0,-63.125,2022,327,35.18
-17.0,-62.5,2022,327,35.22
-16.5,-63.75,2022,327,35.22
-16.5,-63.125,2022,327,35.74
-16.5,-62.5,2022,327,34.77
-18.5,-63.75,2022,328,30.75
-18.5,-63.125,2022,328,37.95
-18.5,-62.5,2022,328,39.45
-18.0,-63.75,2022,328,32.28
-18.0,-63.125,2022,328,37.28
-18.0,-62.5,2022,328,39.12
-17.5,-63.75,2022,328,36.64
-17.5,-63.125,2022,328,38.34
-17.5,-62.5,2022,328,38.69
-17.0,-63.75,2022,328,38.41
-17.0,-63.125,2022,328,38.42
-17.0,-62.5,2022,328,38.31
-16.5,-63.75,2022,328,38.59
-16.5,-63.125,2022,328,38.61
-16.5,-62.5,2022,328,37.86
-18.5,-63.75,2022,329,30.97
-18.5,-63.125,2022,329,37.39
-18.5,-62.5,2022,329,38.12
-18.0,-63.75,2022,329,32.22
-18.0,-63.125,2022,329,35.86
-18.0,-62.5,2022,329,37.06
-17.5,-63.75,2022,329,36.22
-17.5,-63.125,2022,329,36.68
-17.5,-62.5,2022,329,36.46
-17.0,-63.75,2022,329,37.96
-17.0,-63.125,2022,329,37.52
-17.0,-62.5,2022,329,36.85
-16.5,-63.75,2022,329,38.18
-16.5,-63.125,2022,329,37.72
-16.5,-62.5,2022,329,37.75
-18.5,-63.75,2022,330,31.34
-18.5,-63.125,2022,330,38.85
-18.5,-62.5,2022,330,40.24
-18.0,-63.75,2022,330,32.87
-18.0,-63.125,2022,330,37.98
-18.0,-62.5,2022,330,39.76
-17.5,-63.75,2022,330,37.76
-17.5,-63.125,2022,330,38.98
-17.5,-62.5,2022,330,39.12
-17.0,-63.75,2022,330,39.24
-17.0,-63.125,2022,330,39.16
-17.0,-62.5,2022,330,38.6
-16.5,-63.75,2022,330,38.99
-16.5,-63.125,2022,330,38.7
-16.5,-62.5,2022,330,38.32
-18.5,-63.75,2022,331,32.23
-18.5,-63.125,2022,331,39.62
-18.5,-62.5,2022,331,41.24
-18.0,-63.75,2022,331,33.96
-18.0,-63.125,2022,331,38.8
-18.0,-62.5,2022,331,40.71
-17.5,-63.75,2022,331,38.63
-17.5,-63.125,2022,331,39.9
-17.5,-62.5,2022,331,40.3
-17.0,-63.75,2022,331,40.43
-17.0,-63.125,2022,331,40.44
-17.0,-62.5,2022,331,40.08
-16.5,-63.75,2022,331,40.51
-16.5,-63.125,2022,331,40.1
-16.5,-62.5,2022,331,39.8
-18.5,-63.75,2022,332,32.38
-18.5,-63.125,2022,332,39.28
-18.5,-62.5,2022,332,40.97
-18.0,-63.75,2022,332,34.15
-18.0,-63.125,2022,332,38.69
-18.0,-62.5,2022,332,40.63
-17.5,-63.75,2022,332,38.37
-17.5,-63.125,2022,332,39.87
-17.5,-62.5,2022,332,40.4
-17.0,-63.75,2022,332,40.78
-17.0,-63.125,2022,332,40.59
-17.0,-62.5,2022,332,40.48
-16.5,-63.75,2022,332,41.12
-16.5,-63.125,2022,332,40.9
-16.5,-62.5,2022,332,40.57
-18.5,-63.75,2022,333,31.61
-18.5,-63.125,2022,333,39.8
-18.5,-62.5,2022,333,41.77
-18.0,-63.75,2022,333,32.53
-18.0,-63.125,2022,333,39.49
-18.0,-62.5,2022,333,41.46
-17.5,-63.75,2022,333,37.74
-17.5,-63.125,2022,333,40.69
-17.5,-62.5,2022,333,41.27
-17.0,-63.75,2022,333,40.13
-17.0,-63.125,2022,333,40.64
-17.0,-62.5,2022,333,40.58
-16.5,-63.75,2022,333,39.58
-16.5,-63.125,2022,333,39.58
-16.5,-62.5,2022,333,39.64
-18.5,-63.75,2022,334,28.97
-18.5,-63.125,2022,334,36.52
-18.5,-62.5,2022,334,37.64
-18.0,-63.75,2022,334,28.53
-18.0,-63.125,2022,334,35.61
-18.0,-62.5,2022,334,37.43
-17.5,-63.75,2022,334,35.02
-17.5,-63.125,2022,334,36.39
-17.5,-62.5,2022,334,36.68
-17.0,-63.75,2022,334,37.44
-17.0,-63.125,2022,334,36.91
-17.0,-62.5,2022,334,36.0
-16.5,-63.75,2022,334,36.83
-16.5,-63.125,2022,334,36.33
-16.5,-62.5,2022,334,35.39
-18.5,-63.75,2022,335,26.33
-18.5,-63.125,2022,335,30.44
-18.5,-62.5,2022,335,30.07
-18.0,-63.75,2022,335,27.15
-18.0,-63.125,2022,335,31.68
-18.0,-62.5,2022,335,29.6
-17.5,-63.75,2022,335,33.14
-17.5,-63.125,2022,335,33.57
-17.5,-62.5,2022,335,31.63
-17.0,-63.75,2022,335,36.28
-17.0,-63.125,2022,335,35.36
-17.0,-62.5,2022,335,34.1
-16.5,-63.75,2022,335,35.8
-16.5,-63.125,2022,335,35.28
-16.5,-62.5,2022,335,34.14
-18.5,-63.75,2022,336,24.73
-18.5,-63.125,2022,336,31.01
-18.5,-62.5,2022,336,32.43
-18.0,-63.75,2022,336,25.87
-18.0,-63.125,2022,336,29.87
-18.0,-62.5,2022,336,31.39
-17.5,-63.75,2022,336,29.32
-17.5,-63.125,2022,336,30.03
-17.5,-62.5,2022,336,30.58
-17.0,-63.75,2022,336,29.61
-17.0,-63.125,2022,336,29.6
-17.0,-62.5,2022,336,29.79
-16.5,-63.75,2022,336,27.7
-16.5,-63.125,2022,336,28.21
-16.5,-62.5,2022,336,28.65
-18.5,-63.75,2022,337,27.59
-18.5,-63.125,2022,337,34.32
-18.5,-62.5,2022,337,35.51
-18.0,-63.75,2022,337,28.37
-18.0,-63.125,2022,337,33.55
-18.0,-62.5,2022,337,34.26
-17.5,-63.75,2022,337,33.14
-17.5,-63.125,2022,337,34.79
-17.5,-62.5,2022,337,33.99
-17.0,-63.75,2022,337,35.25
-17.0,-63.125,2022,337,35.04
-17.0,-62.5,2022,337,34.46
-16.5,-63.75,2022,337,35.5
-16.5,-63.125,2022,337,35.21
-16.5,-62.5,2022,337,33.96
-18.5,-63.75,2022,338,29.69
-18.5,-63.125,2022,338,37.81
-18.5,-62.5,2022,338,38.87
-18.0,-63.75,2022,338,31.13
-18.0,-63.125,2022,338,37.06
-18.0,-62.5,2022,338,38.11
-17.5,-63.75,2022,338,36.4
-17.5,-63.125,2022,338,38.14
-17.5,-62.5,2022,338,37.67
-17.0,-63.75,2022,338,38.48
-17.0,-63.125,2022,338,38.37
-17.0,-62.5,2022,338,37.7
-16.5,-63.75,2022,338,38.34
-16.5,-63.125,2022,338,38.11
-16.5,-62.5,2022,338,37.14
-18.5,-63.75,2022,339,30.58
-18.5,-63.125,2022,339,37.75
-18.5,-62.5,2022,339,38.58
-18.0,-63.75,2022,339,31.95
-18.0,-63.125,2022,339,36.61
-18.0,-62.5,2022,339,36.99
-17.5,-63.75,2022,339,36.45
-17.5,-63.125,2022,339,37.14
-17.5,-62.5,2022,339,35.6
-17.0,-63.75,2022,339,37.5
-17.0,-63.125,2022,339,36.75
-17.0,-62.5,2022,339,34.54
-16.5,-63.75,2022,339,37.28
-16.5,-63.125,2022,339,35.97
-16.5,-62.5,2022,339,33.3
-18.5,-63.75,2022,340,27.59
-18.5,-63.125,2022,340,35.91
-18.5,-62.5,2022,340,36.86
-18.0,-63.75,2022,340,28.37
-18.0,-63.125,2022,340,34.21
-18.0,-62.5,2022,340,35.8
-17.5,-63.75,2022,340,32.39
-17.5,-63.125,2022,340,34.21
-17.5,-62.5,2022,340,35.25
-17.0,-63.75,2022,340,33.17
-17.0,-63.125,2022,340,33.63
-17.0,-62.5,2022,340,34.35
-16.5,-63.75,2022,340,32.39
-16.5,-63.125,2022,340,33.39
-16.5,-62.5,2022,340,32.64
-18.5,-63.75,2022,341,28.16
-18.5,-63.125,2022,341,35.97
-18.5,-62.5,2022,341,37.1
-18.0,-63.75,2022,341,27.71
-18.0,-63.125,2022,341,35.1
-18.0,-62.5,2022,341,37.4
-17.5,-63.75,2022,341,32.65
-17.5,-63.125,2022,341,36.1
-17.5,-62.5,2022,341,37.1
-17.0,-63.75,2022,341,34.74
-17.0,-63.125,2022,341,36.41
-17.0,-62.5,2022,341,36.44
-16.5,-63.75,2022,341,34.34
-16.5,-63.125,2022,341,35.77
-16.5,-62.5,2022,341,35.4
-18.5,-63.75,2022,342,33.46
-18.5,-63.125,2022,342,36.52
-18.5,-62.5,2022,342,37.1
-18.0,-63.75,2022,342,30.34
-18.0,-63.125,2022,342,34.06
-18.0,-62.5,2022,342,36.25
-17.5,-63.75,2022,342,33.21
-17.5,-63.125,2022,342,35.19
-17.5,-62.5,2022,342,36.69
-17.0,-63.75,2022,342,35.04
-17.0,-63.125,2022,342,36.43
-17.0,-62.5,2022,342,36.96
-16.5,-63.75,2022,342,34.76
-16.5,-63.125,2022,342,36.08
-16.5,-62.5,2022,342,36.52
-18.5,-63.75,2022,343,33.48
-18.5,-63.125,2022,343,38.69
-18.5,-62.5,2022,343,39.43
-18.0,-63.75,2022,343,31.14
-18.0,-63.125,2022,343,36.5
-18.0,-62.5,2022,343,38.83
-17.5,-63.75,2022,343,34.27
-17.5,-63.125,2022,343,37.32
-17.5,-62.5,2022,343,38.43
-17.0,-63.75,2022,343,36.24
-17.0,-63.125,2022,343,37.01
-17.0,-62.5,2022,343,36.92
-16.5,-63.75,2022,343,35.63
-16.5,-63.125,2022,343,35.42
-16.5,-62.5,2022,343,34.73
-18.5,-63.75,2022,344,31.45
-18.5,-63.125,2022,344,37.33
-18.5,-62.5,2022,344,37.09
-18.0,-63.75,2022,344,28.64
-18.0,-63.125,2022,344,34.81
-18.0,-62.5,2022,344,36.69
-17.5,-63.75,2022,344,33.75
-17.5,-63.125,2022,344,35.8
-17.5,-62.5,2022,344,35.63
-17.0,-63.75,2022,344,36.2
-17.0,-63.125,2022,344,35.84
-17.0,-62.5,2022,344,34.34
-16.5,-63.75,2022,344,35.14
-16.5,-63.125,2022,344,33.92
-16.5,-62.5,2022,344,32.87
-18.5,-63.75,2022,345,25.36
-18.5,-63.125,2022,345,29.45
-18.5,-62.5,2022,345,28.97
-18.0,-63.75,2022,345,24.61
-18.0,-63.125,2022,345,28.84
-18.0,-62.5,2022,345,29.33
-17.5,-63.75,2022,345,27.1
-17.5,-63.125,2022,345,29.02
-17.5,-62.5,2022,345,29.88
-17.0,-63.75,2022,345,28.4
-17.0,-63.125,2022,345,29.38
-17.0,-62.5,2022,345,30.11
-16.5,-63.75,2022,345,28.18
-16.5,-63.125,2022,345,29.77
-16.5,-62.5,2022,345,30.15
-18.5,-63.75,2022,346,30.11
-18.5,-63.125,2022,346,33.77
-18.5,-62.5,2022,346,31.95
-18.0,-63.75,2022,346,27.33
-18.0,-63.125,2022,346,30.06
-18.0,-62.5,2022,346,30.53
-17.5,-63.75,2022,346,28.89
-17.5,-63.125,2022,346,29.74
-17.5,-62.5,2022,346,31.31
-17.0,-63.75,2022,346,30.48
-17.0,-63.125,2022,346,31.34
-17.0,-62.5,2022,346,32.83
-16.5,-63.75,2022,346,30.53
-16.5,-63.125,2022,346,32.02
-16.5,-62.5,2022,346,32.64
-18.5,-63.75,2022,347,27.35
-18.5,-63.125,2022,347,33.47
-18.5,-62.5,2022,347,33.27
-18.0,-63.75,2022,347,27.58
-18.0,-63.125,2022,347,31.56
-18.0,-62.5,2022,347,32.89
-17.5,-63.75,2022,347,29.63
-17.5,-63.125,2022,347,30.37
-17.5,-62.5,2022,347,31.73
-17.0,-63.75,2022,347,31.15
-17.0,-63.125,2022,347,30.34
-17.0,-62.5,2022,347,33.22
-16.5,-63.75,2022,347,29.29
-16.5,-63.125,2022,347,32.34
-16.5,-62.5,2022,347,34.19
-18.5,-63.75,2022,348,26.86
-18.5,-63.125,2022,348,33.32
-18.5,-62.5,2022,348,34.33
-18.0,-63.75,2022,348,28.57
-18.0,-63.125,2022,348,33.88
-18.0,-62.5,2022,348,34.57
-17.5,-63.75,2022,348,33.1
-17.5,-63.125,2022,348,34.18
-17.5,-62.5,2022,348,34.57
-17.0,-63.75,2022,348,32.8
-17.0,-63.125,2022,348,33.08
-17.0,-62.5,2022,348,33.71
-16.5,-63.75,2022,348,29.68
-16.5,-63.125,2022,348,30.6
-16.5,-62.5,2022,348,31.41
-18.5,-63.75,2022,349,29.78
-18.5,-63.125,2022,349,34.16
-18.5,-62.5,2022,349,34.04
-18.0,-63.75,2022,349,27.91
-18.0,-63.125,2022,349,32.28
-18.0,-62.5,2022,349,33.42
-17.5,-63.75,2022,349,31.79
-17.5,-63.125,2022,349,32.83
-17.5,-62.5,2022,349,34.26
-17.0,-63.75,2022,349,33.47
-17.0,-63.125,2022,349,33.79
-17.0,-62.5,2022,349,34.42
-16.5,-63.75,2022,349,32.57
-16.5,-63.125,2022,349,32.81
-16.5,-62.5,2022,349,33.31
-18.5,-63.75,2022,350,20.68
-18.5,-63.125,2022,350,27.95
-18.5,-62.5,2022,350,30.49
-18.0,-63.75,2022,350,22.48
-18.0,-63.125,2022,350,28.13
-18.0,-62.5,2022,350,31.67
-17.5,-63.75,2022,350,26.05
-17.5,-63.125,2022,350,28.99
-17.5,-62.5,2022,350,31.61
-17.0,-63.75,2022,350,25.83
-17.0,-63.125,2022,350,27.31
-17.0,-62.5,2022,350,30.15
-16.5,-63.75,2022,350,25.56
-16.5,-63.125,2022,350,25.51
-16.5,-62.5,2022,350,26.86
-18.5,-63.75,2022,351,25.78
-18.5,-63.125,2022,351,32.75
-18.5,-62.5,2022,351,33.9
-18.0,-63.75,2022,351,25.22
-18.0,-63.125,2022,351,31.36
-18.0,-62.5,2022,351,32.8
-17.5,-63.75,2022,351,30.93
-17.5,-63.125,2022,351,32.6
-17.5,-62.5,2022,351,33.22
-17.0,-63.75,2022,351,31.13
-17.0,-63.125,2022,351,32.57
-17.0,-62.5,2022,351,33.57
-16.5,-63.75,2022,351,28.22
-16.5,-63.125,2022,351,30.26
-16.5,-62.5,2022,351,32.51
-18.5,-63.75,2022,352,22.55
-18.5,-63.125,2022,352,27.78
-18.5,-62.5,2022,352,28.9
-18.0,-63.75,2022,352,24.28
-18.0,-63.125,2022,352,27.94
-18.0,-62.5,2022,352,29.05
-17.5,-63.75,2022,352,27.8
-17.5,-63.125,2022,352,28.59
-17.5,-62.5,2022,352,29.36
-17.0,-63.75,2022,352,28.09
-17.0,-63.125,2022,352,28.28
-17.0,-62.5,2022,352,29.51
-16.5,-63.75,2022,352,26.51
-16.5,-63.125,2022,352,27.57
-16.5,-62.5,2022,352,28.37
-18.5,-63.75,2022,353,21.76
-18.5,-63.125,2022,353,27.57
-18.5,-62.5,2022,353,26.83
-18.0,-63.75,2022,353,22.16
-18.0,-63.125,2022,353,25.27
-18.0,-62.5,2022,353,26.1
-17.5,-63.75,2022,353,24.64
-17.5,-63.125,2022,353,24.87
-17.5,-62.5,2022,353,24.63
-17.0,-63.75,2022,353,23.83
-17.0,-63.125,2022,353,24.06
-17.0,-62.5,2022,353,24.72
-16.5,-63.75,2022,353,24.39
-16.5,-63.125,2022,353,24.84
-16.5,-62.5,2022,353,25.35
-18.5,-63.75,2022,354,25.19
-18.5,-63.125,2022,354,31.56
-18.5,-62.5,2022,354,32.25
-18.0,-63.75,2022,354,25.87
-18.0,-63.125,2022,354,30.53
-18.0,-62.5,2022,354,31.39
-17.5,-63.75,2022,354,29.87
-17.5,-63.125,2022,354,31.0
-17.5,-62.5,2022,354,30.83
-17.0,-63.75,2022,354,29.28
-17.0,-63.125,2022,354,30.42
-17.0,-62.5,2022,354,30.81
-16.5,-63.75,2022,354,28.52
-16.5,-63.125,2022,354,29.31
-16.5,-62.5,2022,354,31.01
-18.5,-63.75,2022,355,27.13
-18.5,-63.125,2022,355,34.08
-18.5,-62.5,2022,355,34.31
-18.0,-63.75,2022,355,27.86
-18.0,-63.125,2022,355,33.14
-18.0,-62.5,2022,355,33.78
-17.5,-63.75,2022,355,32.54
-17.5,-63.125,2022,355,33.58
-17.5,-62.5,2022,355,33.56
-17.0,-63.75,2022,355,31.78
-17.0,-63.125,2022,355,32.44
-17.0,-62.5,2022,355,33.44
-16.5,-63.75,2022,355,30.76
-16.5,-63.125,2022,355,31.97
-16.5,-62.5,2022,355,32.64
-18.5,-63.75,2022,356,27.86
-18.5,-63.125,2022,356,34.67
-18.5,-62.5,2022,356,34.64
-18.0,-63.75,2022,356,28.65
-18.0,-63.125,2022,356,33.73
-18.0,-62.5,2022,356,33.98
-17.5,-63.75,2022,356,33.31
-17.5,-63.125,2022,356,33.93
-17.5,-62.5,2022,356,34.19
-17.0,-63.75,2022,356,33.0
-17.0,-63.125,2022,356,33.47
-17.0,-62.5,2022,356,34.62
-16.5,-63.75,2022,356,32.15
-16.5,-63.125,2022,356,33.34
-16.5,-62.5,2022,356,33.6
-18.5,-63.75,2022,357,28.61
-18.5,-63.125,2022,357,33.97
-18.5,-62.5,2022,357,34.44
-18.0,-63.75,2022,357,27.62
-18.0,-63.125,2022,357,32.58
-18.0,-62.5,2022,357,33.75
-17.5,-63.75,2022,357,31.67
-17.5,-63.125,2022,357,33.12
-17.5,-62.5,2022,357,33.92
-17.0,-63.75,2022,357,32.17
-17.0,-63.125,2022,357,32.76
-17.0,-62.5,2022,357,34.26
-16.5,-63.75,2022,357,31.53
-16.5,-63.125,2022,357,32.75
-16.5,-62.5,2022,357,33.95
-18.5,-63.75,2022,358,27.05
-18.5,-63.125,2022,358,30.73
-18.5,-62.5,2022,358,30.98
-18.0,-63.75,2022,358,26.28
-18.0,-63.125,2022,358,29.89
-18.0,-62.5,2022,358,30.87
-17.5,-63.75,2022,358,30.01
-17.5,-63.125,2022,358,30.61
-17.5,-62.5,2022,358,31.15
-17.0,-63.75,2022,358,30.82
-17.0,-63.125,2022,358,30.98
-17.0,-62.5,2022,358,31.26
-16.5,-63.75,2022,358,30.73
-16.5,-63.125,2022,358,30.48
-16.5,-62.5,2022,358,30.51
-18.5,-63.75,2022,359,25.53
-18.5,-63.125,2022,359,31.74
-18.5,-62.5,2022,359,32.35
-18.0,-63.75,2022,359,26.15
-18.0,-63.125,2022,359,29.85
-18.0,-62.5,2022,359,30.96
-17.5,-63.75,2022,359,29.75
-17.5,-63.125,2022,359,29.26
-17.5,-62.5,2022,359,29.47
-17.0,-63.75,2022,359,27.74
-17.0,-63.125,2022,359,28.0
-17.0,-62.5,2022,359,27.85
-16.5,-63.75,2022,359,26.06
-16.5,-63.125,2022,359,26.57
-16.5,-62.5,2022,359,26.99
-18.5,-63.75,2022,360,25.83
-18.5,-63.125,2022,360,31.77
-18.5,-62.5,2022,360,32.33
-18.0,-63.75,2022,360,25.74
-18.0,-63.125,2022,360,30.2
-18.0,-62.5,2022,360,31.3
-17.5,-63.75,2022,360,29.61
-17.5,-63.125,2022,360,31.13
-17.5,-62.5,2022,360,31.25
-17.0,-63.75,2022,360,30.34
-17.0,-63.125,2022,360,31.5
-17.0,-62.5,2022,360,31.25
-16.5,-63.75,2022,360,30.33
-16.5,-63.125,2022,360,31.72
-16.5,-62.5,2022,360,31.15
-18.5,-63.75,2022,361,28.07
-18.5,-63.125,2022,361,33.29
-18.5,-62.5,2022,361,33.9
-18.0,-63.75,2022,361,27.23
-18.0,-63.125,2022,361,32.09
-18.0,-62.5,2022,361,33.01
-17.5,-63.75,2022,361,31.84
-17.5,-63.125,2022,361,32.57
-17.5,-62.5,2022,361,33.09
-17.0,-63.75,2022,361,32.12
-17.0,-63.125,2022,361,32.64
-17.0,-62.5,2022,361,33.39
-16.5,-63.75,2022,361,31.8
-16.5,-63.125,2022,361,33.03
-16.5,-62.5,2022,361,32.92
-18.5,-63.75,2022,362,26.29
-18.5,-63.125,2022,362,31.93
-18.5,-62.5,2022,362,32.31
-18.0,-63.75,2022,362,26.26
-18.0,-63.125,2022,362,30.16
-18.0,-62.5,2022,362,30.83
-17.5,-63.75,2022,362,28.99
-17.5,-63.125,2022,362,29.5
-17.5,-62.5,2022,362,30.08
-17.0,-63.75,2022,362,29.6
-17.0,-63.125,2022,362,29.55
-17.0,-62.5,2022,362,29.99
-16.5,-63.75,2022,362,29.6
-16.5,-63.125,2022,362,29.13
-16.5,-62.5,2022,362,29.33
-18.5,-63.75,2022,363,20.54
-18.5,-63.125,2022,363,27.01
-18.5,-62.5,2022,363,31.25
-18.0,-63.75,2022,363,23.94
-18.0,-63.125,2022,363,28.21
-18.0,-62.5,2022,363,29.65
-17.5,-63.75,2022,363,26.9
-17.5,-63.125,2022,363,28.23
-17.5,-62.5,2022,363,29.18
-17.0,-63.75,2022,363,25.7
-17.0,-63.125,2022,363,26.75
-17.0,-62.5,2022,363,27.82
-16.5,-63.75,2022,363,25.17
-16.5,-63.125,2022,363,26.31
-16.5,-62.5,2022,363,26.5
-18.5,-63.75,2022,364,26.65
-18.5,-63.125,2022,364,34.35
-18.5,-62.5,2022,364,35.78
-18.0,-63.75,2022,364,27.07
-18.0,-63.125,2022,364,33.32
-18.0,-62.5,2022,364,34.05
-17.5,-63.75,2022,364,32.14
-17.5,-63.125,2022,364,33.61
-17.5,-62.5,2022,364,33.88
-17.0,-63.75,2022,364,32.5
-17.0,-63.125,2022,364,32.42
-17.0,-62.5,2022,364,32.64
-16.5,-63.75,2022,364,31.55
-16.5,-63.125,2022,364,31.13
-16.5,-62.5,2022,364,30.6
-18.5,-63.75,2022,365,28.22
-18.5,-63.125,2022,365,33.31
-18.5,-62.5,2022,365,33.98
-18.0,-63.75,2022,365,27.41
-18.0,-63.125,2022,365,31.33
-18.0,-62.5,2022,365,32.21
-17.5,-63.75,2022,365,30.97
-17.5,-63.125,2022,365,30.52
-17.5,-62.5,2022,365,31.66
-17.0,-63.75,2022,365,30.28
-17.0,-63.125,2022,365,29.2
-17.0,-62.5,2022,365,29.8
-16.5,-63.75,2022,365,29.41
-16.5,-63.125,2022,365,27.5
-16.5,-62.5,2022,365,27.52
-18.5,-63.75,2023,1,28.65
-18.5,-63.125,2023,1,31.16
-18.5,-62.5,2023,1,32.15
-18.0,-63.75,2023,1,28.21
-18.0,-63.125,2023,1,30.94
-18.0,-62.5,2023,1,32.57
-17.5,-63.75,2023,1,30.71
-17.5,-63.125,2023,1,31.33
-17.5,-62.5,2023,1,32.02
-17.0,-63.75,2023,1,31.82
-17.0,-63.125,2023,1,31.12
-17.0,-62.5,2023,1,30.66
-16.5,-63.75,2023,1,31.13
-16.5,-63.125,2023,1,29.9
-16.5,-62.5,2023,1,29.15
-18.5,-63.75,2023,2,26.58
-18.5,-63.125,2023,2,30.42
-18.5,-62.5,2023,2,29.77
-18.0,-63.75,2023,2,25.37
-18.0,-63.125,2023,2,28.82
-18.0,-62.5,2023,2,28.73
-17.5,-63.75,2023,2,29.04
-17.5,-63.125,2023,2,29.45
-17.5,-62.5,2023,2,28.64
-17.0,-63.75,2023,2,30.49
-17.0,-63.125,2023,2,29.34
-17.0,-62.5,2023,2,28.04
-16.5,-63.75,2023,2,30.31
-16.5,-63.125,2023,2,28.73
-16.5,-62.5,2023,2,27.98
-18.5,-63.75,2023,3,26.39
-18.5,-63.125,2023,3,31.25
-18.5,-62.5,2023,3,30.89
-18.0,-63.75,2023,3,24.44
-18.0,-63.125,2023,3,29.07
-18.0,-62.5,2023,3,30.03
-17.5,-63.75,2023,3,27.58
-17.5,-63.125,2023,3,28.79
-17.5,-62.5,2023,3,30.06
-17.0,-63.75,2023,3,28.75
-17.0,-63.125,2023,3,29.36
-17.0,-62.5,2023,3,29.49
-16.5,-63.75,2023,3,28.93
-16.5,-63.125,2023,3,28.74
-16.5,-62.5,2023,3,28.05
-18.5,-63.75,2023,4,20.55
-18.5,-63.125,2023,4,25.69
