-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
-18.5,-63.75,2022,297,0.41
-18.5,-63.125,2022,297,0.33
-18.5,-62.5,2022,297,0.27
-18.0,-63.75,2022,297,0.45
-18.0,-63.125,2022,297,0.34
-18.0,-62.5,2022,297,0.28
-17.5,-63.75,2022,297,0.41
-17.5,-63.125,2022,297,0.39
-17.5,-62.5,2022,297,0.39
-17.0,-63.75,2022,297,0.59
-17.0,-63.125,2022,297,0.43
-17.0,-62.5,2022,297,0.49
-16.5,-63.75,2022,297,0.52
-16.5,-63.125,2022,297,0.41
-16.5,-62.5,2022,297,0.48
-18.5,-63.75,2022,298,0.4
-18.5,-63.125,2022,298,0.32
-18.5,-62.5,2022,298,0.26
-18.0,-63.75,2022,298,0.45
-18.0,-63.125,2022,298,0.33
-18.0,-62.5,2022,298,0.27
-17.5,-63.75,2022,298,0.4
-17.5,-63.125,2022,298,0.37
-17.5,-62.5,2022,298,0.38
-17.0,-63.75,2022,298,0.59
-17.0,-63.125,2022,298,0.41
-17.0,-62.5,2022,298,0.48
-16.5,-63.75,2022,298,0.51
-16.5,-63.125,2022,298,0.39
-16.5,-62.5,2022,298,0.48
-18.5,-63.75,2022,299,0.41
-18.5,-63.125,2022,299,0.33
-18.5,-62.5,2022,299,0.27
-18.0,-63.75,2022,299,0.46
-18.0,-63.125,2022,299,0.35
-18.0,-62.5,2022,299,0.28
-17.5,-63.75,2022,299,0.42
-17.5,-63.125,2022,299,0.4
-17.5,-62.5,2022,299,0.39
-17.0,-63.75,2022,299,0.6
-17.0,-63.125,2022,299,0.43
-17.0,-62.5,2022,299,0.49
-16.5,-63.75,2022,299,0.5
-16.5,-63.125,2022,299,0.39
-16.5,-62.5,2022,299,0.48
-18.5,-63.75,2022,300,0.44
-18.5,-63.125,2022,300,0.44
-18.5,-62.5,2022,300,0.41
-18.0,-63.75,2022,300,0.49
-18.0,-63.125,2022,300,0.45
-18.0,-62.5,2022,300,0.43
-17.5,-63.75,2022,300,0.47
-17.5,-63.125,2022,300,0.49
-17.5,-62.5,2022,300,0.48
-17.0,-63.75,2022,300,0.66
-17.0,-63.125,2022,300,0.52
-17.0,-62.5,2022,300,0.53
-16.5,-63.75,2022,300,0.61
-16.5,-63.125,2022,300,0.46
-16.5,-62.5,2022,300,0.52
-18.5,-63.75,2022,301,0.41
-18.5,-63.125,2022,301,0.37
-18.5,-62.5,2022,301,0.32
-18.0,-63.75,2022,301,0.46
-18.0,-63.125,2022,301,0.38
-18.0,-62.5,2022,301,0.33
-17.5,-63.75,2022,301,0.42
-17.5,-63.125,2022,301,0.41
-17.5,-62.5,2022,301,0.41
-17.0,-63.75,2022,301,0.61
-17.0,-63.125,2022,301,0.45
-17.0,-62.5,2022,301,0.49
-16.5,-63.75,2022,301,0.55
-16.5,-63.125,2022,301,0.42
-16.5,-62.5,2022,301,0.49
-18.5,-63.75,2022,302,0.4
-18.5,-63.125,2022,302,0.34
-18.5,-62.5,2022,302,0.29
-18.0,-63.75,2022,302,0.45
-18.0,-63.125,2022,302,0.35
-18.0,-62.5,2022,302,0.3
-17.5,-63.75,2022,302,0.41
-17.5,-63.125,2022,302,0.39
-17.5,-62.5,2022,302,0.39
-17.0,-63.75,2022,302,0.6
-17.0,-63.125,2022,302,0.43
-17.0,-62.5,2022,302,0.48
-16.5,-63.75,2022,302,0.52
-16.5,-63.125,2022,302,0.4
-16.5,-62.5,2022,302,0.48
-18.5,-63.75,2022,303,0.4
-18.5,-63.125,2022,303,0.33
-18.5,-62.5,2022,303,0.27
-18.0,-63.75,2022,303,0.46
-18.0,-63.125,2022,303,0.35
-18.0,-62.5,2022,303,0.29
-17.5,-63.75,2022,303,0.43
-17.5,-63.125,2022,303,0.4
-17.5,-62.5,2022,303,0.39
-17.0,-63.75,2022,303,0.6
-17.0,-63.125,2022,303,0.43
-17.0,-62.5,2022,303,0.48
-16.5,-63.75,2022,303,0.51
-16.5,-63.125,2022,303,0.39
-16.5,-62.5,2022,303,0.48
-18.5,-63.75,2022,304,0.5
-18.5,-63.125,2022,304,0.54
-18.5,-62.5,2022,304,0.54
-18.0,-63.75,2022,304,0.55
-18.0,-63.125,2022,304,0.57
-18.0,-62.5,2022,304,0.56
-17.5,-63.75,2022,304,0.56
-17.5,-63.125,2022,304,0.61
-17.5,-62.5,2022,304,0.59
-17.0,-63.75,2022,304,0.73
-17.0,-63.125,2022,304,0.63
-17.0,-62.5,2022,304,0.59
-16.5,-63.75,2022,304,0.64
-16.5,-63.125,2022,304,0.53
-16.5,-62.5,2022,304,0.55
-18.5,-63.75,2022,305,0.42
-18.5,-63.125,2022,305,0.39
-18.5,-62.5,2022,305,0.36
-18.0,-63.75,2022,305,0.47
-18.0,-63.125,2022,305,0.41
-18.0,-62.5,2022,305,0.36
-17.5,-63.75,2022,305,0.44
-17.5,-63.125,2022,305,0.45
-17.5,-62.5,2022,305,0.45
-17.0,-63.75,2022,305,0.62
-17.0,-63.125,2022,305,0.49
-17.0,-62.5,2022,305,0.52
-16.5,-63.75,2022,305,0.53
-16.5,-63.125,2022,305,0.43
-16.5,-62.5,2022,305,0.49
-18.5,-63.75,2022,306,0.41
-18.5,-63.125,2022,306,0.35
-18.5,-62.5,2022,306,0.31
-18.0,-63.75,2022,306,0.46
-18.0,-63.125,2022,306,0.37
-18.0,-62.5,2022,306,0.3
-17.5,-63.75,2022,306,0.42
-17.5,-63.125,2022,306,0.42
-17.5,-62.5,2022,306,0.41
-17.0,-63.75,2022,306,0.6
-17.0,-63.125,2022,306,0.45
-17.0,-62.5,2022,306,0.5
-16.5,-63.75,2022,306,0.5
-16.5,-63.125,2022,306,0.39
-16.5,-62.5,2022,306,0.48
-18.5,-63.75,2022,307,0.41
-18.5,-63.125,2022,307,0.34
-18.5,-62.5,2022,307,0.28
-18.0,-63.75,2022,307,0.46
-18.0,-63.125,2022,307,0.36
-18.0,-62.5,2022,307,0.28
-17.5,-63.75,2022,307,0.41
-17.5,-63.125,2022,307,0.41
-17.5,-62.5,2022,307,0.4
-17.0,-63.75,2022,307,0.6
-17.0,-63.125,2022,307,0.43
-17.0,-62.5,2022,307,0.5
-16.5,-63.75,2022,307,0.49
-16.5,-63.125,2022,307,0.38
-16.5,-62.5,2022,307,0.48
-18.5,-63.75,2022,308,0.4
-18.5,-63.125,2022,308,0.33
-18.5,-62.5,2022,308,0.27
-18.0,-63.75,2022,308,0.45
-18.0,-63.125,2022,308,0.35
-18.0,-62.5,2022,308,0.28
-17.5,-63.75,2022,308,0.41
-17.5,-63.125,2022,308,0.39
-17.5,-62.5,2022,308,0.39
-17.0,-63.75,2022,308,0.59
-17.0,-63.125,2022,308,0.42
-17.0,-62.5,2022,308,0.49
-16.5,-63.75,2022,308,0.48
-16.5,-63.125,2022,308,0.37
-16.5,-62.5,2022,308,0.47
-18.5,-63.75,2022,309,0.4
-18.5,-63.125,2022,309,0.32
-18.5,-62.5,2022,309,0.25
-18.0,-63.75,2022,309,0.45
-18.0,-63.125,2022,309,0.34
-18.0,-62.5,2022,309,0.27
-17.5,-63.75,2022,309,0.41
-17.5,-63.125,2022,309,0.38
-17.5,-62.5,2022,309,0.38
-17.0,-63.75,2022,309,0.59
-17.0,-63.125,2022,309,0.41
-17.0,-62.5,2022,309,0.48
-16.5,-63.75,2022,309,0.47
-16.5,-63.125,2022,309,0.37
-16.5,-62.5,2022,309,0.47
-18.5,-63.75,2022,310,0.4
-18.5,-63.125,2022,310,0.32
-18.5,-62.5,2022,310,0.24
-18.0,-63.75,2022,310,0.45
-18.0,-63.125,2022,310,0.33
-18.0,-62.5,2022,310,0.26
-17.5,-63.75,2022,310,0.4
-17.5,-63.125,2022,310,0.37
-17.5,-62.5,2022,310,0.37
-17.0,-63.75,2022,310,0.58
-17.0,-63.125,2022,310,0.4
-17.0,-62.5,2022,310,0.48
-16.5,-63.75,2022,310,0.47
-16.5,-63.125,2022,310,0.36
-16.5,-62.5,2022,310,0.47
-18.5,-63.75,2022,311,0.4
-18.5,-63.125,2022,311,0.31
-18.5,-62.5,2022,311,0.22
-18.0,-63.75,2022,311,0.44
-18.0,-63.125,2022,311,0.32
-18.0,-62.5,2022,311,0.24
-17.5,-63.75,2022,311,0.4
-17.5,-63.125,2022,311,0.36
-17.5,-62.5,2022,311,0.36
-17.0,-63.75,2022,311,0.58
-17.0,-63.125,2022,311,0.4
-17.0,-62.5,2022,311,0.47
-16.5,-63.75,2022,311,0.46
-16.5,-63.125,2022,311,0.36
-16.5,-62.5,2022,311,0.46
-18.5,-63.75,2022,312,0.39
-18.5,-63.125,2022,312,0.3
-18.5,-62.5,2022,312,0.21
-18.0,-63.75,2022,312,0.44
-18.0,-63.125,2022,312,0.31
-18.0,-62.5,2022,312,0.22
-17.5,-63.75,2022,312,0.39
-17.5,-63.125,2022,312,0.35
-17.5,-62.5,2022,312,0.36
-17.0,-63.75,2022,312,0.57
-17.0,-63.125,2022,312,0.39
-17.0,-62.5,2022,312,0.47
-16.5,-63.75,2022,312,0.45
-16.5,-63.125,2022,312,0.35
-16.5,-62.5,2022,312,0.46
-18.5,-63.75,2022,313,0.39
-18.5,-63.125,2022,313,0.29
-18.5,-62.5,2022,313,0.21
-18.0,-63.75,2022,313,0.44
-18.0,-63.125,2022,313,0.3
-18.0,-62.5,2022,313,0.21
-17.5,-63.75,2022,313,0.39
-17.5,-63.125,2022,313,0.35
-17.5,-62.5,2022,313,0.35
-17.0,-63.75,2022,313,0.57
-17.0,-63.125,2022,313,0.39
-17.0,-62.5,2022,313,0.46
-16.5,-63.75,2022,313,0.44
-16.5,-63.125,2022,313,0.35
-16.5,-62.5,2022,313,0.45
-18.5,-63.75,2022,314,0.39
-18.5,-63.125,2022,314,0.29
-18.5,-62.5,2022,314,0.21
-18.0,-63.75,2022,314,0.43
-18.0,-63.125,2022,314,0.3
-18.0,-62.5,2022,314,0.21
-17.5,-63.75,2022,314,0.39
-17.5,-63.125,2022,314,0.35
-17.5,-62.5,2022,314,0.34
-17.0,-63.75,2022,314,0.55
-17.0,-63.125,2022,314,0.38
-17.0,-62.5,2022,314,0.45
-16.5,-63.75,2022,314,0.44
-16.5,-63.125,2022,314,0.34
-16.5,-62.5,2022,314,0.44
-18.5,-63.75,2022,315,0.38
-18.5,-63.125,2022,315,0.29
-18.5,-62.5,2022,315,0.21
-18.0,-63.75,2022,315,0.44
-18.0,-63.125,2022,315,0.31
-18.0,-62.5,2022,315,0.21
-17.5,-63.75,2022,315,0.39
-17.5,-63.125,2022,315,0.36
-17.5,-62.5,2022,315,0.34
-17.0,-63.75,2022,315,0.54
-17.0,-63.125,2022,315,0.39
-17.0,-62.5,2022,315,0.45
-16.5,-63.75,2022,315,0.44
-16.5,-63.125,2022,315,0.35
-16.5,-62.5,2022,315,0.44
-18.5,-63.75,2022,316,0.39
-18.5,-63.125,2022,316,0.28
-18.5,-62.5,2022,316,0.22
-18.0,-63.75,2022,316,0.44
-18.0,-63.125,2022,316,0.31
-18.0,-62.5,2022,316,0.21
-17.5,-63.75,2022,316,0.39
-17.5,-63.125,2022,316,0.36
-17.5,-62.5,2022,316,0.34
-17.0,-63.75,2022,316,0.53
-17.0,-63.125,2022,316,0.39
-17.0,-62.5,2022,316,0.44
-16.5,-63.75,2022,316,0.43
-16.5,-63.125,2022,316,0.35
-16.5,-62.5,2022,316,0.43
-18.5,-63.75,2022,317,0.38
-18.5,-63.125,2022,317,0.28
-18.5,-62.5,2022,317,0.22
-18.0,-63.75,2022,317,0.44
-18.0,-63.125,2022,317,0.32
-18.0,-62.5,2022,317,0.23
-17.5,-63.75,2022,317,0.41
-17.5,-63.125,2022,317,0.38
-17.5,-62.5,2022,317,0.35
-17.0,-63.75,2022,317,0.53
-17.0,-63.125,2022,317,0.4
-17.0,-62.5,2022,317,0.44
-16.5,-63.75,2022,317,0.43
-16.5,-63.125,2022,317,0.35
-16.5,-62.5,2022,317,0.42
-18.5,-63.75,2022,318,0.42
-18.5,-63.125,2022,318,0.41
-18.5,-62.5,2022,318,0.38
-18.0,-63.75,2022,318,0.48
-18.0,-63.125,2022,318,0.45
-18.0,-62.5,2022,318,0.41
-17.5,-63.75,2022,318,0.47
-17.5,-63.125,2022,318,0.52
-17.5,-62.5,2022,318,0.5
-17.0,-63.75,2022,318,0.66
-17.0,-63.125,2022,318,0.58
-17.0,-62.5,2022,318,0.56
-16.5,-63.75,2022,318,0.58
-16.5,-63.125,2022,318,0.54
-16.5,-62.5,2022,318,0.55
-18.5,-63.75,2022,319,0.39
-18.5,-63.125,2022,319,0.34
-18.5,-62.5,2022,319,0.29
-18.0,-63.75,2022,319,0.44
-18.0,-63.125,2022,319,0.36
-18.0,-62.5,2022,319,0.3
-17.5,-63.75,2022,319,0.41
-17.5,-63.125,2022,319,0.41
-17.5,-62.5,2022,319,0.41
-17.0,-63.75,2022,319,0.61
-17.0,-63.125,2022,319,0.48
-17.0,-62.5,2022,319,0.5
-16.5,-63.75,2022,319,0.58
-16.5,-63.125,2022,319,0.48
-16.5,-62.5,2022,319,0.51
-18.5,-63.75,2022,320,0.38
-18.5,-63.125,2022,320,0.3
-18.5,-62.5,2022,320,0.24
-18.0,-63.75,2022,320,0.43
-18.0,-63.125,2022,320,0.33
-18.0,-62.5,2022,320,0.25
-17.5,-63.75,2022,320,0.39
-17.5,-63.125,2022,320,0.37
-17.5,-62.5,2022,320,0.38
-17.0,-63.75,2022,320,0.59
-17.0,-63.125,2022,320,0.43
-17.0,-62.5,2022,320,0.48
-16.5,-63.75,2022,320,0.5
-16.5,-63.125,2022,320,0.41
-16.5,-62.5,2022,320,0.47
-18.5,-63.75,2022,321,0.38
-18.5,-63.125,2022,321,0.28
-18.5,-62.5,2022,321,0.21
-18.0,-63.75,2022,321,0.43
-18.0,-63.125,2022,321,0.3
-18.0,-62.5,2022,321,0.21
-17.5,-63.75,2022,321,0.38
-17.5,-63.125,2022,321,0.35
-17.5,-62.5,2022,321,0.35
-17.0,-63.75,2022,321,0.57
-17.0,-63.125,2022,321,0.4
-17.0,-62.5,2022,321,0.47
-16.5,-63.75,2022,321,0.48
-16.5,-63.125,2022,321,0.38
-16.5,-62.5,2022,321,0.47
-18.5,-63.75,2022,322,0.37
-18.5,-63.125,2022,322,0.26
-18.5,-62.5,2022,322,0.19
-18.0,-63.75,2022,322,0.42
-18.0,-63.125,2022,322,0.29
-18.0,-62.5,2022,322,0.19
-17.5,-63.75,2022,322,0.37
-17.5,-63.125,2022,322,0.34
-17.5,-62.5,2022,322,0.34
-17.0,-63.75,2022,322,0.55
-17.0,-63.125,2022,322,0.39
-17.0,-62.5,2022,322,0.47
-16.5,-63.75,2022,322,0.46
-16.5,-63.125,2022,322,0.37
-16.5,-62.5,2022,322,0.46
-18.5,-63.75,2022,323,0.37
-18.5,-63.125,2022,323,0.25
-18.5,-62.5,2022,323,0.18
-18.0,-63.75,2022,323,0.42
-18.0,-63.125,2022,323,0.28
-18.0,-62.5,2022,323,0.17
-17.5,-63.75,2022,323,0.36
-17.5,-63.125,2022,323,0.33
-17.5,-62.5,2022,323,0.32
-17.0,-63.75,2022,323,0.52
-17.0,-63.125,2022,323,0.38
-17.0,-62.5,2022,323,0.46
-16.5,-63.75,2022,323,0.45
-16.5,-63.125,2022,323,0.36
-16.5,-62.5,2022,323,0.46
-18.5,-63.75,2022,324,0.37
-18.5,-63.125,2022,324,0.24
-18.5,-62.5,2022,324,0.18
-18.0,-63.75,2022,324,0.41
-18.0,-63.125,2022,324,0.27
-18.0,-62.5,2022,324,0.17
-17.5,-63.75,2022,324,0.36
-17.5,-63.125,2022,324,0.33
-17.5,-62.5,2022,324,0.31
