-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,CLRSKY_SFC_SW_DWN
-18.5,-62.5,2024,19,28.84
-17.5,-63.5,2024,19,28.59
-17.5,-62.5,2024,19,28.48
-16.5,-63.5,2024,19,28.15
-16.5,-62.5,2024,19,28.5
-18.5,-63.5,2024,20,29.22
-18.5,-62.5,2024,20,28.57
-17.5,-63.5,2024,20,28.59
-17.5,-62.5,2024,20,28.27
-16.5,-63.5,2024,20,28.33
-16.5,-62.5,2024,20,28.67
-18.5,-63.5,2024,21,28.71
-18.5,-62.5,2024,21,28.34
-17.5,-63.5,2024,21,28.06
-17.5,-62.5,2024,21,27.97
-16.5,-63.5,2024,21,27.81
-16.5,-62.5,2024,21,28.38
-18.5,-63.5,2024,22,28.4
-18.5,-62.5,2024,22,28.34
-17.5,-63.5,2024,22,27.79
-17.5,-62.5,2024,22,27.93
-16.5,-63.5,2024,22,27.17
-16.5,-62.5,2024,22,28.12
-18.5,-63.5,2024,23,28.63
-18.5,-62.5,2024,23,28.62
-17.5,-63.5,2024,23,28.07
-17.5,-62.5,2024,23,28.14
-16.5,-63.5,2024,23,27.62
-16.5,-62.5,2024,23,27.27
-18.5,-63.5,2024,24,28.77
-18.5,-62.5,2024,24,29.21
-17.5,-63.5,2024,24,28.21
-17.5,-62.5,2024,24,28.8
-16.5,-63.5,2024,24,27.96
-16.5,-62.5,2024,24,28.24
-18.5,-63.5,2024,25,29.0
-18.5,-62.5,2024,25,29.43
-17.5,-63.5,2024,25,28.42
-17.5,-62.5,2024,25,28.94
-16.5,-63.5,2024,25,27.82
-16.5,-62.5,2024,25,28.35
-18.5,-63.5,2024,26,30.02
-18.5,-62.5,2024,26,30.0
-17.5,-63.5,2024,26,29.32
-17.5,-62.5,2024,26,29.6
-16.5,-63.5,2024,26,28.47
-16.5,-62.5,2024,26,29.12
-18.5,-63.5,2024,27,30.2
-18.5,-62.5,2024,27,30.26
-17.5,-63.5,2024,27,29.63
-17.5,-62.5,2024,27,29.95
-16.5,-63.5,2024,27,28.84
-16.5,-62.5,2024,27,29.57
-18.5,-63.5,2024,28,29.29
-18.5,-62.5,2024,28,29.13
-17.5,-63.5,2024,28,28.66
-17.5,-62.5,2024,28,28.7
-16.5,-63.5,2024,28,28.37
-16.5,-62.5,2024,28,28.82
-18.5,-63.5,2024,29,29.22
-18.5,-62.5,2024,29,28.51
-17.5,-63.5,2024,29,28.65
-17.5,-62.5,2024,29,28.17
-16.5,-63.5,2024,29,27.97
-16.5,-62.5,2024,29,28.14
-18.5,-63.5,2024,30,29.48
-18.5,-62.5,2024,30,29.04
-17.5,-63.5,2024,30,28.91
-17.5,-62.5,2024,30,28.63
-16.5,-63.5,2024,30,27.95
-16.5,-62.5,2024,30,28.3
-18.5,-63.5,2024,31,29.97
-18.5,-62.5,2024,31,29.36
-17.5,-63.5,2024,31,29.42
-17.5,-62.5,2024,31,28.99
-16.5,-63.5,2024,31,28.43
-16.5,-62.5,2024,31,28.62
-18.5,-63.5,2024,32,29.77
-18.5,-62.5,2024,32,29.01
-17.5,-63.5,2024,32,29.21
-17.5,-62.5,2024,32,28.78
-16.5,-63.5,2024,32,28.64
-16.5,-62.5,2024,32,28.67
-18.5,-63.5,2024,33,29.44
-18.5,-62.5,2024,33,28.53
-17.5,-63.5,2024,33,28.8
-17.5,-62.5,2024,33,28.18
-16.5,-63.5,2024,33,28.25
-16.5,-62.5,2024,33,28.54
-18.5,-63.5,2024,34,29.82
-18.5,-62.5,2024,34,29.46
-17.5,-63.5,2024,34,29.24
-17.5,-62.5,2024,34,29.13
-16.5,-63.5,2024,34,28.65
-16.5,-62.5,2024,34,28.94
-18.5,-63.5,2024,35,29.66
-18.5,-62.5,2024,35,29.07
-17.5,-63.5,2024,35,29.08
-17.5,-62.5,2024,35,28.75
-16.5,-63.5,2024,35,28.46
-16.5,-62.5,2024,35,28.45
-18.5,-63.5,2024,36,29.24
-18.5,-62.5,2024,36,28.74
-17.5,-63.5,2024,36,28.65
-17.5,-62.5,2024,36,28.35
-16.5,-63.5,2024,36,28.08
-16.5,-62.5,2024,36,28.35
-18.5,-63.5,2024,37,29.07
-18.5,-62.5,2024,37,28.61
-17.5,-63.5,2024,37,28.48
-17.5,-62.5,2024,37,28.31
-16.5,-63.5,2024,37,28.27
-16.5,-62.5,2024,37,28.27
-18.5,-63.5,2024,38,29.42
-18.5,-62.5,2024,38,28.97
-17.5,-63.5,2024,38,28.96
-17.5,-62.5,2024,38,28.67
-16.5,-63.5,2024,38,28.58
-16.5,-62.5,2024,38,28.69
-18.5,-63.5,2024,39,28.63
-18.5,-62.5,2024,39,28.51
-17.5,-63.5,2024,39,28.21
-17.5,-62.5,2024,39,28.25
-16.5,-63.5,2024,39,28.17
-16.5,-62.5,2024,39,28.4
-18.5,-63.5,2024,40,27.95
-18.5,-62.5,2024,40,28.07
-17.5,-63.5,2024,40,27.5
-17.5,-62.5,2024,40,27.91
-16.5,-63.5,2024,40,27.57
-16.5,-62.5,2024,40,27.89
-18.5,-63.5,2024,41,26.92
-18.5,-62.5,2024,41,27.82
-17.5,-63.5,2024,41,26.62
-17.5,-62.5,2024,41,27.59
-16.5,-63.5,2024,41,27.28
-16.5,-62.5,2024,41,27.6
-18.5,-63.5,2024,42,27.96
-18.5,-62.5,2024,42,27.41
-17.5,-63.5,2024,42,27.45
-17.5,-62.5,2024,42,27.19
-16.5,-63.5,2024,42,26.6
-16.5,-62.5,2024,42,26.77
-18.5,-63.5,2024,43,28.21
-18.5,-62.5,2024,43,27.1
-17.5,-63.5,2024,43,27.66
-17.5,-62.5,2024,43,26.95
-16.5,-63.5,2024,43,26.85
-16.5,-62.5,2024,43,27.14
-18.5,-63.5,2024,44,26.38
-18.5,-62.5,2024,44,27.08
-17.5,-63.5,2024,44,25.94
-17.5,-62.5,2024,44,26.84
-16.5,-63.5,2024,44,26.4
-16.5,-62.5,2024,44,26.16
-18.5,-63.5,2024,45,28.04
-18.5,-62.5,2024,45,27.26
-17.5,-63.5,2024,45,27.69
-17.5,-62.5,2024,45,27.1
-16.5,-63.5,2024,45,27.15
-16.5,-62.5,2024,45,27.72
-18.5,-63.5,2024,46,27.81
-18.5,-62.5,2024,46,27.35
-17.5,-63.5,2024,46,27.44
-17.5,-62.5,2024,46,27.12
-16.5,-63.5,2024,46,27.17
-16.5,-62.5,2024,46,27.5
-18.5,-63.5,2024,47,28.42
-18.5,-62.5,2024,47,27.65
-17.5,-63.5,2024,47,28.1
-17.5,-62.5,2024,47,27.49
-16.5,-63.5,2024,47,27.46
-16.5,-62.5,2024,47,27.59
-18.5,-63.5,2024,48,28.51
-18.5,-62.5,2024,48,27.94
-17.5,-63.5,2024,48,28.09
-17.5,-62.5,2024,48,27.69
-16.5,-63.5,2024,48,27.2
-16.5,-62.5,2024,48,27.67
-18.5,-63.5,2024,49,28.2
-18.5,-62.5,2024,49,27.67
-17.5,-63.5,2024,49,27.77
-17.5,-62.5,2024,49,27.39
-16.5,-63.5,2024,49,27.06
-16.5,-62.5,2024,49,27.53
-18.5,-63.5,2024,50,27.21
-18.5,-62.5,2024,50,26.8
-17.5,-63.5,2024,50,26.71
-17.5,-62.5,2024,50,26.47
-16.5,-63.5,2024,50,26.67
-16.5,-62.5,2024,50,26.88
-18.5,-63.5,2024,51,28.18
-18.5,-62.5,2024,51,27.94
-17.5,-63.5,2024,51,27.5
-17.5,-62.5,2024,51,27.51
-16.5,-63.5,2024,51,26.8
-16.5,-62.5,2024,51,27.33
-18.5,-63.5,2024,52,28.11
-18.5,-62.5,2024,52,27.79
-17.5,-63.5,2024,52,27.59
-17.5,-62.5,2024,52,27.55
-16.5,-63.5,2024,52,26.79
-16.5,-62.5,2024,52,27.12
-18.5,-63.5,2024,53,27.83
-18.5,-62.5,2024,53,27.02
-17.5,-63.5,2024,53,27.34
-17.5,-62.5,2024,53,26.85
-16.5,-63.5,2024,53,26.37
-16.5,-62.5,2024,53,26.25
-18.5,-63.5,2024,54,27.61
-18.5,-62.5,2024,54,25.91
-17.5,-63.5,2024,54,27.17
-17.5,-62.5,2024,54,25.82
-16.5,-63.5,2024,54,25.9
-16.5,-62.5,2024,54,25.37
-18.5,-63.5,2024,55,26.57
-18.5,-62.5,2024,55,25.09
-17.5,-63.5,2024,55,26.22
-17.5,-62.5,2024,55,25.02
-16.5,-63.5,2024,55,25.22
-16.5,-62.5,2024,55,25.6
-18.5,-63.5,2024,56,25.85
-18.5,-62.5,2024,56,26.53
-17.5,-63.5,2024,56,25.51
-17.5,-62.5,2024,56,26.39
-16.5,-63.5,2024,56,26.18
-16.5,-62.5,2024,56,26.37
-18.5,-63.5,2024,57,27.26
-18.5,-62.5,2024,57,26.7
-17.5,-63.5,2024,57,26.93
-17.5,-62.5,2024,57,26.55
-16.5,-63.5,2024,57,26.42
-16.5,-62.5,2024,57,26.99
-18.5,-63.5,2024,58,27.78
-18.5,-62.5,2024,58,27.45
-17.5,-63.5,2024,58,27.37
-17.5,-62.5,2024,58,27.27
-16.5,-63.5,2024,58,26.94
-16.5,-62.5,2024,58,27.32
-18.5,-63.5,2024,59,28.14
-18.5,-62.5,2024,59,27.67
-17.5,-63.5,2024,59,27.6
-17.5,-62.5,2024,59,27.45
-16.5,-63.5,2024,59,27.3
-16.5,-62.5,2024,59,27.39
-18.5,-63.5,2024,60,27.75
-18.5,-62.5,2024,60,27.43
-17.5,-63.5,2024,60,27.43
-17.5,-62.5,2024,60,27.33
-16.5,-63.5,2024,60,27.25
-16.5,-62.5,2024,60,27.39
-18.5,-63.5,2024,61,27.9
-18.5,-62.5,2024,61,27.3
-17.5,-63.5,2024,61,27.41
-17.5,-62.5,2024,61,27.03
-16.5,-63.5,2024,61,26.83
-16.5,-62.5,2024,61,26.93
-18.5,-63.5,2024,62,27.54
-18.5,-62.5,2024,62,26.99
-17.5,-63.5,2024,62,26.98
-17.5,-62.5,2024,62,26.75
-16.5,-63.5,2024,62,26.26
-16.5,-62.5,2024,62,26.44
-18.5,-63.5,2024,63,26.83
-18.5,-62.5,2024,63,26.38
-17.5,-63.5,2024,63,26.48
-17.5,-62.5,2024,63,26.23
-16.5,-63.5,2024,63,25.87
-16.5,-62.5,2024,63,26.1
-18.5,-63.5,2024,64,26.29
-18.5,-62.5,2024,64,25.49
-17.5,-63.5,2024,64,25.94
-17.5,-62.5,2024,64,25.38
-16.5,-63.5,2024,64,25.66
-16.5,-62.5,2024,64,25.91
-18.5,-63.5,2024,65,25.8
-18.5,-62.5,2024,65,25.77
-17.5,-63.5,2024,65,25.48
-17.5,-62.5,2024,65,25.67
-16.5,-63.5,2024,65,25.97
-16.5,-62.5,2024,65,26.35
-18.5,-63.5,2024,66,26.33
-18.5,-62.5,2024,66,26.01
-17.5,-63.5,2024,66,25.88
-17.5,-62.5,2024,66,25.93
-16.5,-63.5,2024,66,25.97
-16.5,-62.5,2024,66,26.23
-18.5,-63.5,2024,67,26.05
-18.5,-62.5,2024,67,25.78
-17.5,-63.5,2024,67,25.71
-17.5,-62.5,2024,67,25.67
-16.5,-63.5,2024,67,25.66
-16.5,-62.5,2024,67,25.9
-18.5,-63.5,2024,68,26.17
-18.5,-62.5,2024,68,25.82
-17.5,-63.5,2024,68,25.72
-17.5,-62.5,2024,68,25.73
-16.5,-63.5,2024,68,25.36
-16.5,-62.5,2024,68,25.52
-18.5,-63.5,2024,69,26.16
-18.5,-62.5,2024,69,25.31
-17.5,-63.5,2024,69,25.82
-17.5,-62.5,2024,69,25.29
-16.5,-63.5,2024,69,25.01
-16.5,-62.5,2024,69,25.37
-18.5,-63.5,2024,70,25.97
-18.5,-62.5,2024,70,25.53
-17.5,-63.5,2024,70,25.62
-17.5,-62.5,2024,70,25.49
-16.5,-63.5,2024,70,25.36
-16.5,-62.5,2024,70,25.77
-18.5,-63.5,2024,71,26.32
-18.5,-62.5,2024,71,25.62
-17.5,-63.5,2024,71,25.97
-17.5,-62.5,2024,71,25.59
-16.5,-63.5,2024,71,25.49
-16.5,-62.5,2024,71,25.56
-18.5,-63.5,2024,72,25.86
-18.5,-62.5,2024,72,25.27
-17.5,-63.5,2024,72,25.65
-17.5,-62.5,2024,72,25.26
-16.5,-63.5,2024,72,25.2
-16.5,-62.5,2024,72,25.3
-18.5,-63.5,2024,73,25.66
-18.5,-62.5,2024,73,25.22
-17.5,-63.5,2024,73,25.37
-17.5,-62.5,2024,73,25.18
-16.5,-63.5,2024,73,24.71
-16.5,-62.5,2024,73,25.21
-18.5,-63.5,2024,74,25.92
-18.5,-62.5,2024,74,25.3
-17.5,-63.5,2024,74,25.53
-17.5,-62.5,2024,74,25.3
-16.5,-63.5,2024,74,25.05
-16.5,-62.5,2024,74,25.25
-18.5,-63.5,2024,75,26.04
-18.5,-62.5,2024,75,25.18
-17.5,-63.5,2024,75,25.57
-17.5,-62.5,2024,75,25.09
-16.5,-63.5,2024,75,25.17
-16.5,-62.5,2024,75,25.24
-18.5,-63.5,2024,76,25.8
-18.5,-62.5,2024,76,25.13
-17.5,-63.5,2024,76,25.43
-17.5,-62.5,2024,76,25.08
-16.5,-63.5,2024,76,25.02
-16.5,-62.5,2024,76,25.14
-18.5,-63.5,2024,77,25.04
-18.5,-62.5,2024,77,24.69
-17.5,-63.5,2024,77,24.69
-17.5,-62.5,2024,77,24.55
-16.5,-63.5,2024,77,24.37
-16.5,-62.5,2024,77,24.75
-18.5,-63.5,2024,78,25.03
-18.5,-62.5,2024,78,24.69
-17.5,-63.5,2024,78,24.74
-17.5,-62.5,2024,78,24.68
-16.5,-63.5,2024,78,24.14
-16.5,-62.5,2024,78,24.8
-18.5,-63.5,2024,79,25.28
-18.5,-62.5,2024,79,25.02
-17.5,-63.5,2024,79,24.92
-17.5,-62.5,2024,79,24.98
-16.5,-63.5,2024,79,24.71
-16.5,-62.5,2024,79,24.92
-18.5,-63.5,2024,80,24.81
-18.5,-62.5,2024,80,24.72
-17.5,-63.5,2024,80,24.59
-17.5,-62.5,2024,80,24.66
-16.5,-63.5,2024,80,24.05
-16.5,-62.5,2024,80,24.74
-18.5,-63.5,2024,81,24.21
-18.5,-62.5,2024,81,23.64
-17.5,-63.5,2024,81,24.05
-17.5,-62.5,2024,81,23.63
-16.5,-63.5,2024,81,23.68
-16.5,-62.5,2024,81,23.79
-18.5,-63.5,2024,82,25.12
-18.5,-62.5,2024,82,23.53
-17.5,-63.5,2024,82,24.88
-17.5,-62.5,2024,82,23.65
-16.5,-63.5,2024,82,24.56
-16.5,-62.5,2024,82,24.06
-18.5,-63.5,2024,83,25.4
-18.5,-62.5,2024,83,24.15
-17.5,-63.5,2024,83,25.13
-17.5,-62.5,2024,83,24.11
-16.5,-63.5,2024,83,23.74
-16.5,-62.5,2024,83,23.64
-18.5,-63.5,2024,84,25.03
-18.5,-62.5,2024,84,24.31
-17.5,-63.5,2024,84,24.78
-17.5,-62.5,2024,84,24.36
-16.5,-63.5,2024,84,24.39
-16.5,-62.5,2024,84,24.27
-18.5,-63.5,2024,85,24.73
-18.5,-62.5,2024,85,24.66
-17.5,-63.5,2024,85,24.43
-17.5,-62.5,2024,85,24.5
-16.5,-63.5,2024,85,24.24
-16.5,-62.5,2024,85,24.41
-18.5,-63.5,2024,86,25.64
-18.5,-62.5,2024,86,25.48
-17.5,-63.5,2024,86,25.59
-17.5,-62.5,2024,86,25.48
-16.5,-63.5,2024,86,25.56
-16.5,-62.5,2024,86,25.62
-18.5,-63.5,2024,87,25.91
-18.5,-62.5,2024,87,24.89
-17.5,-63.5,2024,87,25.57
-17.5,-62.5,2024,87,24.7
-16.5,-63.5,2024,87,25.2
-16.5,-62.5,2024,87,24.77
-18.5,-63.5,2024,88,25.24
-18.5,-62.5,2024,88,24.5
-17.5,-63.5,2024,88,25.04
-17.5,-62.5,2024,88,24.34
-16.5,-63.5,2024,88,24.27
-16.5,-62.5,2024,88,23.92
-18.5,-63.5,2024,89,24.59
-18.5,-62.5,2024,89,23.54
-17.5,-63.5,2024,89,24.21
-17.5,-62.5,2024,89,23.29
-16.5,-63.5,2024,89,22.62
-16.5,-62.5,2024,89,23.05
-18.5,-63.5,2024,90,23.61
-18.5,-62.5,2024,90,23.23
-17.5,-63.5,2024,90,23.51
-17.5,-62.5,2024,90,23.18
-16.5,-63.5,2024,90,22.79
-16.5,-62.5,2024,90,22.96
-18.5,-63.5,2024,91,23.56
-18.5,-62.5,2024,91,23.24
-17.5,-63.5,2024,91,23.37
-17.5,-62.5,2024,91,23.16
-16.5,-63.5,2024,91,22.68
-16.5,-62.5,2024,91,23.29
-18.5,-63.5,2024,92,23.48
-18.5,-62.5,2024,92,23.55
-17.5,-63.5,2024,92,23.39
-17.5,-62.5,2024,92,23.45
-16.5,-63.5,2024,92,23.08
-16.5,-62.5,2024,92,23.72
-18.5,-63.5,2024,93,23.77
-18.5,-62.5,2024,93,23.41
-17.5,-63.5,2024,93,23.54
-17.5,-62.5,2024,93,23.11
-16.5,-63.5,2024,93,22.74
-16.5,-62.5,2024,93,22.7
-18.5,-63.5,2024,94,23.66
-18.5,-62.5,2024,94,23.43
-17.5,-63.5,2024,94,23.53
-17.5,-62.5,2024,94,23.23
-16.5,-63.5,2024,94,23.01
-16.5,-62.5,2024,94,23.46
-18.5,-63.5,2024,95,23.1
-18.5,-62.5,2024,95,23.15
-17.5,-63.5,2024,95,23.07
-17.5,-62.5,2024,95,23.03
-16.5,-63.5,2024,95,22.85
-16.5,-62.5,2024,95,23.2
-18.5,-63.5,2024,96,23.11
-18.5,-62.5,2024,96,22.67
-17.5,-63.5,2024,96,22.9
-17.5,-62.5,2024,96,22.41
-16.5,-63.5,2024,96,22.57
-16.5,-62.5,2024,96,23.04
-18.5,-63.5,2024,97,22.8
-18.5,-62.5,2024,97,22.78
-17.5,-63.5,2024,97,22.71
-17.5,-62.5,2024,97,22.51
-16.5,-63.5,2024,97,22.43
-16.5,-62.5,2024,97,23.09
-18.5,-63.5,2024,98,22.56
-18.5,-62.5,2024,98,22.49
-17.5,-63.5,2024,98,22.43
-17.5,-62.5,2024,98,22.28
-16.5,-63.5,2024,98,22.35
-16.5,-62.5,2024,98,22.78
-18.5,-63.5,2024,99,22.43
-18.5,-62.5,2024,99,22.14
-17.5,-63.5,2024,99,22.3
-17.5,-62.5,2024,99,21.9
-16.5,-63.5,2024,99,22.13
-16.5,-62.5,2024,99,22.32
-18.5,-63.5,2024,100,22.41
-18.5,-62.5,2024,100,22.46
-17.5,-63.5,2024,100,22.22
-17.5,-62.5,2024,100,22.22
-16.5,-63.5,2024,100,22.31
-16.5,-62.5,2024,100,22.16
-18.5,-63.5,2024,101,22.23
-18.5,-62.5,2024,101,22.05
-17.5,-63.5,2024,101,22.09
-17.5,-62.5,2024,101,21.94
-16.5,-63.5,2024,101,22.0
-16.5,-62.5,2024,101,22.24
-18.5,-63.5,2024,102,21.43
-18.5,-62.5,2024,102,21.84
-17.5,-63.5,2024,102,21.37
-17.5,-62.5,2024,102,21.68
-16.5,-63.5,2024,102,21.61
-16.5,-62.5,2024,102,22.21
-18.5,-63.5,2024,103,21.17
-18.5,-62.5,2024,103,22.0
-17.5,-63.5,2024,103,21.23
-17.5,-62.5,2024,103,21.73
-16.5,-63.5,2024,103,21.64
-16.5,-62.5,2024,103,21.86
-18.5,-63.5,2024,104,20.88
-18.5,-62.5,2024,104,21.43
-17.5,-63.5,2024,104,20.9
-17.5,-62.5,2024,104,21.31
-16.5,-63.5,2024,104,21.43
-16.5,-62.5,2024,104,21.98
-18.5,-63.5,2024,105,19.95
-18.5,-62.5,2024,105,20.52
-17.5,-63.5,2024,105,19.94
-17.5,-62.5,2024,105,20.41
-16.5,-63.5,2024,105,20.08
-16.5,-62.5,2024,105,20.91
-18.5,-63.5,2024,106,20.71
-18.5,-62.5,2024,106,20.3
-17.5,-63.5,2024,106,20.6
-17.5,-62.5,2024,106,20.21
-16.5,-63.5,2024,106,19.66
-16.5,-62.5,2024,106,20.8
-18.5,-63.5,2024,107,21.98
-18.5,-62.5,2024,107,20.67
-17.5,-63.5,2024,107,21.82
-17.5,-62.5,2024,107,20.53
-16.5,-63.5,2024,107,20.29
-16.5,-62.5,2024,107,20.63
-18.5,-63.5,2024,108,21.65
-18.5,-62.5,2024,108,20.92
-17.5,-63.5,2024,108,21.69
-17.5,-62.5,2024,108,20.79
-16.5,-63.5,2024,108,21.06
-16.5,-62.5,2024,108,21.07
-18.5,-63.5,2024,109,21.69
-18.5,-62.5,2024,109,21.5
-17.5,-63.5,2024,109,21.66
-17.5,-62.5,2024,109,21.26
-16.5,-63.5,2024,109,21.37
-16.5,-62.5,2024,109,21.09
-18.5,-63.5,2024,110,22.19
-18.5,-62.5,2024,110,22.19
-17.5,-63.5,2024,110,21.93
-17.5,-62.5,2024,110,21.92
-16.5,-63.5,2024,110,21.65
-16.5,-62.5,2024,110,21.91
-18.5,-63.5,2024,111,22.16
-18.5,-62.5,2024,111,21.86
-17.5,-63.5,2024,111,21.94
-17.5,-62.5,2024,111,21.67
-16.5,-63.5,2024,111,21.76
-16.5,-62.5,2024,111,21.75
-18.5,-63.5,2024,112,21.67
-18.5,-62.5,2024,112,21.24
-17.5,-63.5,2024,112,21.52
-17.5,-62.5,2024,112,21.14
-16.5,-63.5,2024,112,21.19
-16.5,-62.5,2024,112,21.25
-18.5,-63.5,2024,113,21.35
-18.5,-62.5,2024,113,20.95
-17.5,-63.5,2024,113,21.24
-17.5,-62.5,2024,113,20.85
-16.5,-63.5,2024,113,20.86
-16.5,-62.5,2024,113,20.96
-18.5,-63.5,2024,114,21.42
-18.5,-62.5,2024,114,21.17
-17.5,-63.5,2024,114,21.18
-17.5,-62.5,2024,114,21.06
-16.5,-63.5,2024,114,21.07
-16.5,-62.5,2024,114,21.28
-18.5,-63.5,2024,115,21.21
-18.5,-62.5,2024,115,21.23
-17.5,-63.5,2024,115,20.94
-17.5,-62.5,2024,115,21.0
-16.5,-63.5,2024,115,21.17
-16.5,-62.5,2024,115,21.43
-18.5,-63.5,2024,116,21.04
-18.5,-62.5,2024,116,20.79
-17.5,-63.5,2024,116,20.76
-17.5,-62.5,2024,116,20.72
-16.5,-63.5,2024,116,20.76
-16.5,-62.5,2024,116,21.32
-18.5,-63.5,2024,117,21.21
-18.5,-62.5,2024,117,21.03
-17.5,-63.5,2024,117,21.04
-17.5,-62.5,2024,117,20.93
-16.5,-63.5,2024,117,21.06
-16.5,-62.5,2024,117,21.32
-18.5,-63.5,2024,118,21.07
-18.5,-62.5,2024,118,20.89
-17.5,-63.5,2024,118,20.98
-17.5,-62.5,2024,118,20.8
-16.5,-63.5,2024,118,20.93
-16.5,-62.5,2024,118,21.03
-18.5,-63.5,2024,119,20.54
-18.5,-62.5,2024,119,20.53
-17.5,-63.5,2024,119,20.56
-17.5,-62.5,2024,119,20.44
-16.5,-63.5,2024,119,20.57
-16.5,-62.5,2024,119,20.67
-18.5,-63.5,2024,120,20.55
-18.5,-62.5,2024,120,20.24
-17.5,-63.5,2024,120,20.34
-17.5,-62.5,2024,120,20.19
-16.5,-63.5,2024,120,20.21
-16.5,-62.5,2024,120,20.43
-18.5,-63.5,2024,121,20.6
-18.5,-62.5,2024,121,20.05
-17.5,-63.5,2024,121,20.48
-17.5,-62.5,2024,121,20.02
-16.5,-63.5,2024,121,20.24
-16.5,-62.5,2024,121,20.37
-18.5,-63.5,2024,122,20.28
-18.5,-62.5,2024,122,20.31
-17.5,-63.5,2024,122,20.25
-17.5,-62.5,2024,122,20.15
-16.5,-63.5,2024,122,20.25
-16.5,-62.5,2024,122,20.61
-18.5,-63.5,2024,123,19.53
-18.5,-62.5,2024,123,19.91
-17.5,-63.5,2024,123,19.64
-17.5,-62.5,2024,123,19.84
-16.5,-63.5,2024,123,20.01
-16.5,-62.5,2024,123,20.54
-18.5,-63.5,2024,124,19.75
-18.5,-62.5,2024,124,19.85
-17.5,-63.5,2024,124,19.73
-17.5,-62.5,2024,124,19.65
-16.5,-63.5,2024,124,20.0
-16.5,-62.5,2024,124,20.41
-18.5,-63.5,2024,125,19.57
-18.5,-62.5,2024,125,19.5
-17.5,-63.5,2024,125,19.59
-17.5,-62.5,2024,125,19.42
-16.5,-63.5,2024,125,19.57
-16.5,-62.5,2024,125,20.02
-18.5,-63.5,2024,126,20.04
-18.5,-62.5,2024,126,20.07
-17.5,-63.5,2024,126,19.9
-17.5,-62.5,2024,126,19.85
-16.5,-63.5,2024,126,19.77
-16.5,-62.5,2024,126,20.19
-18.5,-63.5,2024,127,19.76
-18.5,-62.5,2024,127,19.68
-17.5,-63.5,2024,127,19.78
-17.5,-62.5,2024,127,19.55
-16.5,-63.5,2024,127,19.63
-16.5,-62.5,2024,127,20.02
-18.5,-63.5,2024,128,19.73
-18.5,-62.5,2024,128,19.43
-17.5,-63.5,2024,128,19.65
-17.5,-62.5,2024,128,19.26
-16.5,-63.5,2024,128,19.2
-16.5,-62.5,2024,128,19.63
-18.5,-63.5,2024,129,19.67
-18.5,-62.5,2024,129,19.3
-17.5,-63.5,2024,129,19.66
-17.5,-62.5,2024,129,19.18
-16.5,-63.5,2024,129,19.27
-16.5,-62.5,2024,129,19.52
-18.5,-63.5,2024,130,19.36
-18.5,-62.5,2024,130,19.35
-17.5,-63.5,2024,130,19.51
-17.5,-62.5,2024,130,19.31
-16.5,-63.5,2024,130,19.51
-16.5,-62.5,2024,130,19.79
-18.5,-63.5,2024,131,19.19
-18.5,-62.5,2024,131,19.47
-17.5,-63.5,2024,131,19.3
-17.5,-62.5,2024,131,19.44
-16.5,-63.5,2024,131,19.49
-16.5,-62.5,2024,131,20.07
-18.5,-63.5,2024,132,18.85
-18.5,-62.5,2024,132,19.2
-17.5,-63.5,2024,132,18.95
-17.5,-62.5,2024,132,19.22
-16.5,-63.5,2024,132,19.47
-16.5,-62.5,2024,132,19.98
-18.5,-63.5,2024,133,18.89
-18.5,-62.5,2024,133,19.13
-17.5,-63.5,2024,133,18.96
-17.5,-62.5,2024,133,19.18
-16.5,-63.5,2024,133,19.39
-16.5,-62.5,2024,133,19.92
-18.5,-63.5,2024,134,19.17
-18.5,-62.5,2024,134,19.02
-17.5,-63.5,2024,134,19.21
-17.5,-62.5,2024,134,18.9
-16.5,-63.5,2024,134,19.44
-16.5,-62.5,2024,134,19.4
-18.5,-63.5,2024,135,18.16
-18.5,-62.5,2024,135,19.08
-17.5,-63.5,2024,135,18.35
-17.5,-62.5,2024,135,19.01
-16.5,-63.5,2024,135,18.94
-16.5,-62.5,2024,135,19.27
-18.5,-63.5,2024,136,18.15
-18.5,-62.5,2024,136,18.95
-17.5,-63.5,2024,136,18.33
-17.5,-62.5,2024,136,18.84
-16.5,-63.5,2024,136,18.46
-16.5,-62.5,2024,136,19.2
-18.5,-63.5,2024,137,18.47
-18.5,-62.5,2024,137,18.75
-17.5,-63.5,2024,137,18.67
-17.5,-62.5,2024,137,18.75
-16.5,-63.5,2024,137,18.81
-16.5,-62.5,2024,137,19.51
-18.5,-63.5,2024,138,17.83
-18.5,-62.5,2024,138,18.18
-17.5,-63.5,2024,138,17.97
-17.5,-62.5,2024,138,18.25
-16.5,-63.5,2024,138,18.61
-16.5,-62.5,2024,138,19.28
-18.5,-63.5,2024,139,18.15
-18.5,-62.5,2024,139,17.96
-17.5,-63.5,2024,139,18.29
-17.5,-62.5,2024,139,17.92
