-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
-16.5,-63.5,2024,23,18.48
-16.5,-62.5,2024,23,18.48
-18.5,-63.5,2024,24,12.85
-18.5,-62.5,2024,24,19.47
-17.5,-63.5,2024,24,16.45
-17.5,-62.5,2024,24,16.69
-16.5,-63.5,2024,24,17.76
-16.5,-62.5,2024,24,17.22
-18.5,-63.5,2024,25,23.26
-18.5,-62.5,2024,25,23.58
-17.5,-63.5,2024,25,22.54
-17.5,-62.5,2024,25,22.64
-16.5,-63.5,2024,25,23.79
-16.5,-62.5,2024,25,24.85
-18.5,-63.5,2024,26,27.27
-18.5,-62.5,2024,26,27.42
-17.5,-63.5,2024,26,26.44
-17.5,-62.5,2024,26,26.24
-16.5,-63.5,2024,26,26.1
-16.5,-62.5,2024,26,25.59
-18.5,-63.5,2024,27,26.73
-18.5,-62.5,2024,27,27.51
-17.5,-63.5,2024,27,28.73
-17.5,-62.5,2024,27,26.82
-16.5,-63.5,2024,27,26.77
-16.5,-62.5,2024,27,25.89
-18.5,-63.5,2024,28,26.0
-18.5,-62.5,2024,28,25.7
-17.5,-63.5,2024,28,26.27
-17.5,-62.5,2024,28,25.91
-16.5,-63.5,2024,28,22.98
-16.5,-62.5,2024,28,26.61
-18.5,-63.5,2024,29,18.28
-18.5,-62.5,2024,29,22.37
-17.5,-63.5,2024,29,18.93
-17.5,-62.5,2024,29,21.23
-16.5,-63.5,2024,29,11.52
-16.5,-62.5,2024,29,11.8
-18.5,-63.5,2024,30,25.83
-18.5,-62.5,2024,30,26.54
-17.5,-63.5,2024,30,21.81
-17.5,-62.5,2024,30,22.61
-16.5,-63.5,2024,30,20.44
-16.5,-62.5,2024,30,22.09
-18.5,-63.5,2024,31,28.69
-18.5,-62.5,2024,31,28.27
-17.5,-63.5,2024,31,28.48
-17.5,-62.5,2024,31,28.7
-16.5,-63.5,2024,31,27.71
-16.5,-62.5,2024,31,27.71
-18.5,-63.5,2024,32,21.02
-18.5,-62.5,2024,32,17.0
-17.5,-63.5,2024,32,21.59
-17.5,-62.5,2024,32,18.76
-16.5,-63.5,2024,32,24.6
-16.5,-62.5,2024,32,19.61
-18.5,-63.5,2024,33,26.56
-18.5,-62.5,2024,33,26.33
-17.5,-63.5,2024,33,26.63
-17.5,-62.5,2024,33,26.74
-16.5,-63.5,2024,33,27.3
-16.5,-62.5,2024,33,26.08
-18.5,-63.5,2024,34,27.38
-18.5,-62.5,2024,34,27.22
-17.5,-63.5,2024,34,27.84
-17.5,-62.5,2024,34,27.36
-16.5,-63.5,2024,34,27.52
-16.5,-62.5,2024,34,23.35
-18.5,-63.5,2024,35,26.75
-18.5,-62.5,2024,35,24.51
-17.5,-63.5,2024,35,26.73
-17.5,-62.5,2024,35,23.16
-16.5,-63.5,2024,35,27.85
-16.5,-62.5,2024,35,25.48
-18.5,-63.5,2024,36,26.6
-18.5,-62.5,2024,36,22.15
-17.5,-63.5,2024,36,26.34
-17.5,-62.5,2024,36,22.05
-16.5,-63.5,2024,36,25.65
-16.5,-62.5,2024,36,18.99
-18.5,-63.5,2024,37,19.93
-18.5,-62.5,2024,37,22.8
-17.5,-63.5,2024,37,24.55
-17.5,-62.5,2024,37,25.14
-16.5,-63.5,2024,37,20.25
-16.5,-62.5,2024,37,22.93
-18.5,-63.5,2024,38,28.95
-18.5,-62.5,2024,38,27.94
-17.5,-63.5,2024,38,26.29
-17.5,-62.5,2024,38,27.24
-16.5,-63.5,2024,38,26.82
-16.5,-62.5,2024,38,26.9
-18.5,-63.5,2024,39,20.95
-18.5,-62.5,2024,39,23.28
-17.5,-63.5,2024,39,19.88
-17.5,-62.5,2024,39,22.33
-16.5,-63.5,2024,39,21.54
-16.5,-62.5,2024,39,23.49
-18.5,-63.5,2024,40,10.64
-18.5,-62.5,2024,40,16.88
-17.5,-63.5,2024,40,5.8
-17.5,-62.5,2024,40,14.35
-16.5,-63.5,2024,40,10.82
-16.5,-62.5,2024,40,17.63
-18.5,-63.5,2024,41,15.31
-18.5,-62.5,2024,41,18.05
-17.5,-63.5,2024,41,11.04
-17.5,-62.5,2024,41,10.55
-16.5,-63.5,2024,41,11.78
-16.5,-62.5,2024,41,7.28
-18.5,-63.5,2024,42,17.09
-18.5,-62.5,2024,42,13.81
-17.5,-63.5,2024,42,17.47
-17.5,-62.5,2024,42,16.97
-16.5,-63.5,2024,42,15.93
-16.5,-62.5,2024,42,14.89
-18.5,-63.5,2024,43,23.65
-18.5,-62.5,2024,43,21.04
-17.5,-63.5,2024,43,17.35
-17.5,-62.5,2024,43,19.05
-16.5,-63.5,2024,43,19.22
-16.5,-62.5,2024,43,20.52
-18.5,-63.5,2024,44,9.12
-18.5,-62.5,2024,44,8.24
-17.5,-63.5,2024,44,9.25
-17.5,-62.5,2024,44,8.47
-16.5,-63.5,2024,44,10.55
-16.5,-62.5,2024,44,9.27
-18.5,-63.5,2024,45,18.98
-18.5,-62.5,2024,45,19.69
-17.5,-63.5,2024,45,22.08
-17.5,-62.5,2024,45,21.26
-16.5,-63.5,2024,45,23.2
-16.5,-62.5,2024,45,21.39
-18.5,-63.5,2024,46,13.62
-18.5,-62.5,2024,46,17.63
-17.5,-63.5,2024,46,21.31
-17.5,-62.5,2024,46,22.56
-16.5,-63.5,2024,46,24.41
-16.5,-62.5,2024,46,23.42
-18.5,-63.5,2024,47,23.74
-18.5,-62.5,2024,47,23.88
-17.5,-63.5,2024,47,25.51
-17.5,-62.5,2024,47,25.29
-16.5,-63.5,2024,47,24.83
-16.5,-62.5,2024,47,24.13
-18.5,-63.5,2024,48,22.28
-18.5,-62.5,2024,48,24.26
-17.5,-63.5,2024,48,19.96
-17.5,-62.5,2024,48,23.0
-16.5,-63.5,2024,48,19.68
-16.5,-62.5,2024,48,24.48
-18.5,-63.5,2024,49,13.31
-18.5,-62.5,2024,49,15.87
-17.5,-63.5,2024,49,19.86
-17.5,-62.5,2024,49,22.03
-16.5,-63.5,2024,49,18.93
-16.5,-62.5,2024,49,22.87
-18.5,-63.5,2024,50,14.55
-18.5,-62.5,2024,50,13.54
-17.5,-63.5,2024,50,8.38
-17.5,-62.5,2024,50,5.74
-16.5,-63.5,2024,50,7.32
-16.5,-62.5,2024,50,4.61
-18.5,-63.5,2024,51,23.27
-18.5,-62.5,2024,51,22.82
-17.5,-63.5,2024,51,19.02
-17.5,-62.5,2024,51,21.58
-16.5,-63.5,2024,51,14.34
-16.5,-62.5,2024,51,16.73
-18.5,-63.5,2024,52,22.87
-18.5,-62.5,2024,52,24.09
-17.5,-63.5,2024,52,21.1
-17.5,-62.5,2024,52,22.44
-16.5,-63.5,2024,52,15.01
-16.5,-62.5,2024,52,15.47
-18.5,-63.5,2024,53,24.1
-18.5,-62.5,2024,53,20.45
-17.5,-63.5,2024,53,18.22
-17.5,-62.5,2024,53,20.07
-16.5,-63.5,2024,53,14.68
-16.5,-62.5,2024,53,15.07
-18.5,-63.5,2024,54,22.01
-18.5,-62.5,2024,54,14.53
-17.5,-63.5,2024,54,11.45
-17.5,-62.5,2024,54,14.91
-16.5,-63.5,2024,54,13.71
-16.5,-62.5,2024,54,14.87
-18.5,-63.5,2024,55,16.5
-18.5,-62.5,2024,55,11.54
-17.5,-63.5,2024,55,11.24
-17.5,-62.5,2024,55,11.99
-16.5,-63.5,2024,55,8.21
-16.5,-62.5,2024,55,10.97
-18.5,-63.5,2024,56,11.03
-18.5,-62.5,2024,56,11.9
-17.5,-63.5,2024,56,11.65
-17.5,-62.5,2024,56,13.89
-16.5,-63.5,2024,56,13.27
-16.5,-62.5,2024,56,16.63
-18.5,-63.5,2024,57,24.52
-18.5,-62.5,2024,57,23.07
-17.5,-63.5,2024,57,19.91
-17.5,-62.5,2024,57,20.53
-16.5,-63.5,2024,57,19.34
-16.5,-62.5,2024,57,21.6
-18.5,-63.5,2024,58,26.74
-18.5,-62.5,2024,58,26.7
-17.5,-63.5,2024,58,26.36
-17.5,-62.5,2024,58,26.86
-16.5,-63.5,2024,58,25.9
-16.5,-62.5,2024,58,25.86
-18.5,-63.5,2024,59,27.04
-18.5,-62.5,2024,59,26.64
-17.5,-63.5,2024,59,26.39
-17.5,-62.5,2024,59,26.74
-16.5,-63.5,2024,59,26.14
-16.5,-62.5,2024,59,26.18
-18.5,-63.5,2024,60,25.25
-18.5,-62.5,2024,60,26.01
-17.5,-63.5,2024,60,25.65
-17.5,-62.5,2024,60,24.12
-16.5,-63.5,2024,60,26.5
-16.5,-62.5,2024,60,23.86
-18.5,-63.5,2024,61,26.15
-18.5,-62.5,2024,61,27.14
-17.5,-63.5,2024,61,26.21
-17.5,-62.5,2024,61,26.74
-16.5,-63.5,2024,61,24.15
-16.5,-62.5,2024,61,25.15
-18.5,-63.5,2024,62,24.31
-18.5,-62.5,2024,62,24.7
-17.5,-63.5,2024,62,23.79
-17.5,-62.5,2024,62,25.17
-16.5,-63.5,2024,62,23.13
-16.5,-62.5,2024,62,24.08
-18.5,-63.5,2024,63,22.5
-18.5,-62.5,2024,63,24.24
-17.5,-63.5,2024,63,20.63
-17.5,-62.5,2024,63,23.19
-16.5,-63.5,2024,63,21.67
-16.5,-62.5,2024,63,21.94
-18.5,-63.5,2024,64,16.61
-18.5,-62.5,2024,64,16.71
-17.5,-63.5,2024,64,11.6
-17.5,-62.5,2024,64,17.59
-16.5,-63.5,2024,64,10.9
-16.5,-62.5,2024,64,15.57
-18.5,-63.5,2024,65,13.83
-18.5,-62.5,2024,65,15.5
-17.5,-63.5,2024,65,15.79
-17.5,-62.5,2024,65,13.77
-16.5,-63.5,2024,65,17.01
-16.5,-62.5,2024,65,15.67
-18.5,-63.5,2024,66,17.22
-18.5,-62.5,2024,66,21.38
-17.5,-63.5,2024,66,20.64
-17.5,-62.5,2024,66,23.06
-16.5,-63.5,2024,66,22.02
-16.5,-62.5,2024,66,21.41
-18.5,-63.5,2024,67,20.6
-18.5,-62.5,2024,67,18.72
-17.5,-63.5,2024,67,19.51
-17.5,-62.5,2024,67,18.84
-16.5,-63.5,2024,67,21.04
-16.5,-62.5,2024,67,16.57
-18.5,-63.5,2024,68,23.65
-18.5,-62.5,2024,68,22.1
-17.5,-63.5,2024,68,16.54
-17.5,-62.5,2024,68,20.35
-16.5,-63.5,2024,68,17.2
-16.5,-62.5,2024,68,21.21
-18.5,-63.5,2024,69,24.3
-18.5,-62.5,2024,69,21.26
-17.5,-63.5,2024,69,17.18
-17.5,-62.5,2024,69,20.39
-16.5,-63.5,2024,69,19.54
-16.5,-62.5,2024,69,21.57
-18.5,-63.5,2024,70,19.69
-18.5,-62.5,2024,70,21.21
-17.5,-63.5,2024,70,18.39
-17.5,-62.5,2024,70,19.73
-16.5,-63.5,2024,70,18.66
-16.5,-62.5,2024,70,20.31
-18.5,-63.5,2024,71,25.37
-18.5,-62.5,2024,71,24.0
-17.5,-63.5,2024,71,22.77
-17.5,-62.5,2024,71,23.91
-16.5,-63.5,2024,71,23.32
-16.5,-62.5,2024,71,22.74
-18.5,-63.5,2024,72,23.79
-18.5,-62.5,2024,72,23.1
-17.5,-63.5,2024,72,21.31
-17.5,-62.5,2024,72,22.34
-16.5,-63.5,2024,72,22.28
-16.5,-62.5,2024,72,21.55
-18.5,-63.5,2024,73,23.0
-18.5,-62.5,2024,73,22.74
-17.5,-63.5,2024,73,18.76
-17.5,-62.5,2024,73,22.83
-16.5,-63.5,2024,73,21.45
-16.5,-62.5,2024,73,22.55
-18.5,-63.5,2024,74,25.37
-18.5,-62.5,2024,74,23.34
-17.5,-63.5,2024,74,20.62
-17.5,-62.5,2024,74,22.5
-16.5,-63.5,2024,74,22.36
-16.5,-62.5,2024,74,22.65
-18.5,-63.5,2024,75,25.05
-18.5,-62.5,2024,75,22.22
-17.5,-63.5,2024,75,20.99
-17.5,-62.5,2024,75,21.65
-16.5,-63.5,2024,75,22.74
-16.5,-62.5,2024,75,22.31
-18.5,-63.5,2024,76,24.42
-18.5,-62.5,2024,76,22.3
-17.5,-63.5,2024,76,18.57
-17.5,-62.5,2024,76,21.82
-16.5,-63.5,2024,76,21.96
-16.5,-62.5,2024,76,22.71
-18.5,-63.5,2024,77,18.11
-18.5,-62.5,2024,77,21.06
-17.5,-63.5,2024,77,10.34
-17.5,-62.5,2024,77,17.47
-16.5,-63.5,2024,77,12.4
-16.5,-62.5,2024,77,13.59
-18.5,-63.5,2024,78,24.38
-18.5,-62.5,2024,78,23.91
-17.5,-63.5,2024,78,17.99
-17.5,-62.5,2024,78,22.24
-16.5,-63.5,2024,78,21.08
-16.5,-62.5,2024,78,21.41
-18.5,-63.5,2024,79,23.67
-18.5,-62.5,2024,79,21.0
-17.5,-63.5,2024,79,18.25
-17.5,-62.5,2024,79,20.84
-16.5,-63.5,2024,79,22.0
-16.5,-62.5,2024,79,21.64
-18.5,-63.5,2024,80,19.68
-18.5,-62.5,2024,80,18.25
-17.5,-63.5,2024,80,15.18
-17.5,-62.5,2024,80,18.18
-16.5,-63.5,2024,80,18.31
-16.5,-62.5,2024,80,20.3
-18.5,-63.5,2024,81,2.35
-18.5,-62.5,2024,81,7.93
-17.5,-63.5,2024,81,9.37
-17.5,-62.5,2024,81,16.27
-16.5,-63.5,2024,81,17.69
-16.5,-62.5,2024,81,19.79
-18.5,-63.5,2024,82,19.24
-18.5,-62.5,2024,82,16.01
-17.5,-63.5,2024,82,22.38
-17.5,-62.5,2024,82,16.68
-16.5,-63.5,2024,82,18.6
-16.5,-62.5,2024,82,11.68
-18.5,-63.5,2024,83,23.2
-18.5,-62.5,2024,83,21.18
-17.5,-63.5,2024,83,24.25
-17.5,-62.5,2024,83,17.15
-16.5,-63.5,2024,83,18.96
-16.5,-62.5,2024,83,13.22
-18.5,-63.5,2024,84,22.62
-18.5,-62.5,2024,84,21.12
-17.5,-63.5,2024,84,23.99
-17.5,-62.5,2024,84,22.88
-16.5,-63.5,2024,84,23.12
-16.5,-62.5,2024,84,20.04
-18.5,-63.5,2024,85,20.16
-18.5,-62.5,2024,85,20.04
-17.5,-63.5,2024,85,22.47
-17.5,-62.5,2024,85,21.19
-16.5,-63.5,2024,85,22.08
-16.5,-62.5,2024,85,19.98
-18.5,-63.5,2024,86,23.29
-18.5,-62.5,2024,86,23.6
-17.5,-63.5,2024,86,24.99
-17.5,-62.5,2024,86,24.28
-16.5,-63.5,2024,86,24.54
-16.5,-62.5,2024,86,24.6
-18.5,-63.5,2024,87,25.26
-18.5,-62.5,2024,87,22.42
-17.5,-63.5,2024,87,25.3
-17.5,-62.5,2024,87,21.36
-16.5,-63.5,2024,87,24.92
-16.5,-62.5,2024,87,22.84
-18.5,-63.5,2024,88,19.66
-18.5,-62.5,2024,88,18.72
-17.5,-63.5,2024,88,18.61
-17.5,-62.5,2024,88,18.44
-16.5,-63.5,2024,88,18.71
-16.5,-62.5,2024,88,19.26
-18.5,-63.5,2024,89,20.52
-18.5,-62.5,2024,89,15.58
-17.5,-63.5,2024,89,17.55
-17.5,-62.5,2024,89,14.32
-16.5,-63.5,2024,89,14.23
-16.5,-62.5,2024,89,13.34
-18.5,-63.5,2024,90,17.13
-18.5,-62.5,2024,90,15.44
-17.5,-63.5,2024,90,17.24
-17.5,-62.5,2024,90,16.47
-16.5,-63.5,2024,90,14.48
-16.5,-62.5,2024,90,11.82
-18.5,-63.5,2024,91,17.62
-18.5,-62.5,2024,91,14.73
-17.5,-63.5,2024,91,13.87
-17.5,-62.5,2024,91,17.85
-16.5,-63.5,2024,91,14.87
-16.5,-62.5,2024,91,18.37
-18.5,-63.5,2024,92,20.02
-18.5,-62.5,2024,92,20.92
-17.5,-63.5,2024,92,19.97
-17.5,-62.5,2024,92,20.6
-16.5,-63.5,2024,92,20.58
-16.5,-62.5,2024,92,21.04
-18.5,-63.5,2024,93,19.9
-18.5,-62.5,2024,93,18.26
-17.5,-63.5,2024,93,12.67
-17.5,-62.5,2024,93,12.47
-16.5,-63.5,2024,93,9.57
-16.5,-62.5,2024,93,12.54
-18.5,-63.5,2024,94,22.07
-18.5,-62.5,2024,94,16.79
-17.5,-63.5,2024,94,14.74
-17.5,-62.5,2024,94,18.35
-16.5,-63.5,2024,94,18.53
-16.5,-62.5,2024,94,19.31
-18.5,-63.5,2024,95,15.31
-18.5,-62.5,2024,95,18.02
-17.5,-63.5,2024,95,19.35
-17.5,-62.5,2024,95,20.04
-16.5,-63.5,2024,95,19.75
-16.5,-62.5,2024,95,19.17
-18.5,-63.5,2024,96,15.26
-18.5,-62.5,2024,96,18.17
-17.5,-63.5,2024,96,19.57
-17.5,-62.5,2024,96,20.29
-16.5,-63.5,2024,96,19.73
-16.5,-62.5,2024,96,19.88
-18.5,-63.5,2024,97,16.48
-18.5,-62.5,2024,97,16.15
-17.5,-63.5,2024,97,19.03
-17.5,-62.5,2024,97,17.85
-16.5,-63.5,2024,97,16.67
-16.5,-62.5,2024,97,16.58
-18.5,-63.5,2024,98,18.82
-18.5,-62.5,2024,98,19.93
-17.5,-63.5,2024,98,18.1
-17.5,-62.5,2024,98,17.55
-16.5,-63.5,2024,98,18.06
-16.5,-62.5,2024,98,17.64
-18.5,-63.5,2024,99,14.96
-18.5,-62.5,2024,99,13.69
-17.5,-63.5,2024,99,9.16
-17.5,-62.5,2024,99,5.98
-16.5,-63.5,2024,99,9.53
-16.5,-62.5,2024,99,5.79
-18.5,-63.5,2024,100,12.07
-18.5,-62.5,2024,100,13.53
-17.5,-63.5,2024,100,13.25
-17.5,-62.5,2024,100,18.41
-16.5,-63.5,2024,100,17.3
-16.5,-62.5,2024,100,16.96
-18.5,-63.5,2024,101,18.06
-18.5,-62.5,2024,101,17.98
-17.5,-63.5,2024,101,14.85
-17.5,-62.5,2024,101,15.77
-16.5,-63.5,2024,101,14.75
-16.5,-62.5,2024,101,15.86
-18.5,-63.5,2024,102,10.91
-18.5,-62.5,2024,102,11.57
-17.5,-63.5,2024,102,8.14
-17.5,-62.5,2024,102,7.01
-16.5,-63.5,2024,102,7.81
-16.5,-62.5,2024,102,7.78
-18.5,-63.5,2024,103,10.22
-18.5,-62.5,2024,103,9.28
-17.5,-63.5,2024,103,7.57
-17.5,-62.5,2024,103,7.39
-16.5,-63.5,2024,103,4.77
-16.5,-62.5,2024,103,6.72
-18.5,-63.5,2024,104,8.34
-18.5,-62.5,2024,104,8.31
-17.5,-63.5,2024,104,5.37
-17.5,-62.5,2024,104,10.1
-16.5,-63.5,2024,104,7.92
-16.5,-62.5,2024,104,14.09
-18.5,-63.5,2024,105,5.95
-18.5,-62.5,2024,105,3.81
-17.5,-63.5,2024,105,5.9
-17.5,-62.5,2024,105,9.52
-16.5,-63.5,2024,105,13.13
-16.5,-62.5,2024,105,13.86
-18.5,-63.5,2024,106,9.61
-18.5,-62.5,2024,106,6.29
-17.5,-63.5,2024,106,4.23
-17.5,-62.5,2024,106,5.99
-16.5,-63.5,2024,106,5.86
-16.5,-62.5,2024,106,4.98
-18.5,-63.5,2024,107,8.93
-18.5,-62.5,2024,107,7.06
-17.5,-63.5,2024,107,6.07
-17.5,-62.5,2024,107,6.45
-16.5,-63.5,2024,107,5.52
-16.5,-62.5,2024,107,8.04
-18.5,-63.5,2024,108,12.73
-18.5,-62.5,2024,108,14.16
-17.5,-63.5,2024,108,12.78
-17.5,-62.5,2024,108,13.99
-16.5,-63.5,2024,108,13.73
-16.5,-62.5,2024,108,11.66
-18.5,-63.5,2024,109,14.63
-18.5,-62.5,2024,109,14.69
-17.5,-63.5,2024,109,14.21
-17.5,-62.5,2024,109,16.07
-16.5,-63.5,2024,109,16.99
-16.5,-62.5,2024,109,15.4
-18.5,-63.5,2024,110,21.7
-18.5,-62.5,2024,110,22.03
-17.5,-63.5,2024,110,21.4
-17.5,-62.5,2024,110,21.84
-16.5,-63.5,2024,110,21.24
-16.5,-62.5,2024,110,21.3
-18.5,-63.5,2024,111,21.9
-18.5,-62.5,2024,111,21.57
-17.5,-63.5,2024,111,20.95
-17.5,-62.5,2024,111,21.29
-16.5,-63.5,2024,111,20.93
-16.5,-62.5,2024,111,20.78
-18.5,-63.5,2024,112,18.64
-18.5,-62.5,2024,112,18.49
-17.5,-63.5,2024,112,18.07
-17.5,-62.5,2024,112,19.37
-16.5,-63.5,2024,112,18.9
-16.5,-62.5,2024,112,18.86
-18.5,-63.5,2024,113,17.53
-18.5,-62.5,2024,113,17.47
-17.5,-63.5,2024,113,15.65
-17.5,-62.5,2024,113,18.0
-16.5,-63.5,2024,113,17.91
-16.5,-62.5,2024,113,17.77
-18.5,-63.5,2024,114,16.34
-18.5,-62.5,2024,114,17.95
-17.5,-63.5,2024,114,15.08
-17.5,-62.5,2024,114,19.36
-16.5,-63.5,2024,114,18.31
-16.5,-62.5,2024,114,19.97
-18.5,-63.5,2024,115,16.24
-18.5,-62.5,2024,115,16.79
-17.5,-63.5,2024,115,15.29
-17.5,-62.5,2024,115,17.8
-16.5,-63.5,2024,115,16.91
-16.5,-62.5,2024,115,18.08
-18.5,-63.5,2024,116,17.96
-18.5,-62.5,2024,116,16.53
-17.5,-63.5,2024,116,15.42
-17.5,-62.5,2024,116,16.79
-16.5,-63.5,2024,116,17.08
-16.5,-62.5,2024,116,18.51
-18.5,-63.5,2024,117,18.6
-18.5,-62.5,2024,117,18.31
-17.5,-63.5,2024,117,15.43
-17.5,-62.5,2024,117,18.99
-16.5,-63.5,2024,117,19.08
-16.5,-62.5,2024,117,19.77
-18.5,-63.5,2024,118,17.14
-18.5,-62.5,2024,118,18.58
-17.5,-63.5,2024,118,15.86
-17.5,-62.5,2024,118,19.52
-16.5,-63.5,2024,118,19.55
-16.5,-62.5,2024,118,19.68
-18.5,-63.5,2024,119,13.19
-18.5,-62.5,2024,119,15.96
-17.5,-63.5,2024,119,15.5
-17.5,-62.5,2024,119,18.39
-16.5,-63.5,2024,119,17.42
-16.5,-62.5,2024,119,18.05
-18.5,-63.5,2024,120,18.91
-18.5,-62.5,2024,120,16.74
-17.5,-63.5,2024,120,15.91
-17.5,-62.5,2024,120,18.05
-16.5,-63.5,2024,120,17.94
-16.5,-62.5,2024,120,17.94
-18.5,-63.5,2024,121,19.41
-18.5,-62.5,2024,121,16.86
-17.5,-63.5,2024,121,15.96
-17.5,-62.5,2024,121,17.76
-16.5,-63.5,2024,121,18.49
-16.5,-62.5,2024,121,18.34
-18.5,-63.5,2024,122,15.39
-18.5,-62.5,2024,122,16.53
-17.5,-63.5,2024,122,15.56
-17.5,-62.5,2024,122,18.97
-16.5,-63.5,2024,122,19.18
-16.5,-62.5,2024,122,19.62
-18.5,-63.5,2024,123,12.78
-18.5,-62.5,2024,123,12.4
-17.5,-63.5,2024,123,12.17
-17.5,-62.5,2024,123,16.98
-16.5,-63.5,2024,123,17.15
-16.5,-62.5,2024,123,17.51
-18.5,-63.5,2024,124,1.42
-18.5,-62.5,2024,124,2.57
-17.5,-63.5,2024,124,5.6
-17.5,-62.5,2024,124,11.25
-16.5,-63.5,2024,124,12.38
-16.5,-62.5,2024,124,17.27
-18.5,-63.5,2024,125,11.11
-18.5,-62.5,2024,125,7.22
-17.5,-63.5,2024,125,9.76
-17.5,-62.5,2024,125,11.23
-16.5,-63.5,2024,125,13.53
-16.5,-62.5,2024,125,11.14
-18.5,-63.5,2024,126,15.31
-18.5,-62.5,2024,126,16.5
-17.5,-63.5,2024,126,14.71
-17.5,-62.5,2024,126,17.61
-16.5,-63.5,2024,126,17.87
-16.5,-62.5,2024,126,19.18
-18.5,-63.5,2024,127,18.25
-18.5,-62.5,2024,127,16.89
-17.5,-63.5,2024,127,15.07
-17.5,-62.5,2024,127,17.27
-16.5,-63.5,2024,127,17.95
-16.5,-62.5,2024,127,17.26
-18.5,-63.5,2024,128,18.41
-18.5,-62.5,2024,128,15.7
-17.5,-63.5,2024,128,14.76
-17.5,-62.5,2024,128,16.49
-16.5,-63.5,2024,128,15.8
-16.5,-62.5,2024,128,16.01
-18.5,-63.5,2024,129,18.72
-18.5,-62.5,2024,129,16.88
-17.5,-63.5,2024,129,14.98
-17.5,-62.5,2024,129,16.23
-16.5,-63.5,2024,129,17.1
-16.5,-62.5,2024,129,17.18
-18.5,-63.5,2024,130,10.18
-18.5,-62.5,2024,130,8.46
-17.5,-63.5,2024,130,10.25
-17.5,-62.5,2024,130,9.31
-16.5,-63.5,2024,130,12.65
-16.5,-62.5,2024,130,10.81
-18.5,-63.5,2024,131,15.78
-18.5,-62.5,2024,131,18.19
-17.5,-63.5,2024,131,17.34
-17.5,-62.5,2024,131,18.49
-16.5,-63.5,2024,131,18.47
-16.5,-62.5,2024,131,17.41
-18.5,-63.5,2024,132,10.21
-18.5,-62.5,2024,132,9.53
-17.5,-63.5,2024,132,10.57
-17.5,-62.5,2024,132,15.06
-16.5,-63.5,2024,132,17.75
-16.5,-62.5,2024,132,19.23
-18.5,-63.5,2024,133,6.78
-18.5,-62.5,2024,133,3.67
-17.5,-63.5,2024,133,5.76
-17.5,-62.5,2024,133,10.3
-16.5,-63.5,2024,133,14.96
-16.5,-62.5,2024,133,17.4
-18.5,-63.5,2024,134,5.64
-18.5,-62.5,2024,134,5.95
-17.5,-63.5,2024,134,5.71
-17.5,-62.5,2024,134,6.42
-16.5,-63.5,2024,134,8.46
-16.5,-62.5,2024,134,6.14
-18.5,-63.5,2024,135,8.05
-18.5,-62.5,2024,135,7.7
-17.5,-63.5,2024,135,8.51
-17.5,-62.5,2024,135,8.46
-16.5,-63.5,2024,135,7.78
-16.5,-62.5,2024,135,5.65
-18.5,-63.5,2024,136,8.87
-18.5,-62.5,2024,136,8.25
-17.5,-63.5,2024,136,8.44
-17.5,-62.5,2024,136,8.9
-16.5,-63.5,2024,136,8.45
-16.5,-62.5,2024,136,8.39
-18.5,-63.5,2024,137,12.89
-18.5,-62.5,2024,137,16.35
-17.5,-63.5,2024,137,15.96
-17.5,-62.5,2024,137,17.4
-16.5,-63.5,2024,137,16.8
-16.5,-62.5,2024,137,16.1
-18.5,-63.5,2024,138,6.31
-18.5,-62.5,2024,138,4.59
-17.5,-63.5,2024,138,4.65
-17.5,-62.5,2024,138,5.25
-16.5,-63.5,2024,138,6.46
-16.5,-62.5,2024,138,8.04
-18.5,-63.5,2024,139,6.9
-18.5,-62.5,2024,139,7.17
-17.5,-63.5,2024,139,6.55
-17.5,-62.5,2024,139,6.35
-16.5,-63.5,2024,139,10.22
-16.5,-62.5,2024,139,8.64
-18.5,-63.5,2024,140,7.93
-18.5,-62.5,2024,140,9.21
-17.5,-63.5,2024,140,8.78
-17.5,-62.5,2024,140,11.78
-16.5,-63.5,2024,140,13.26
-16.5,-62.5,2024,140,13.39
-18.5,-63.5,2024,141,13.41
-18.5,-62.5,2024,141,15.01
-17.5,-63.5,2024,141,13.6
-17.5,-62.5,2024,141,15.06
-16.5,-63.5,2024,141,14.18
-16.5,-62.5,2024,141,16.64
-18.5,-63.5,2024,142,18.77
-18.5,-62.5,2024,142,18.95
-17.5,-63.5,2024,142,18.83
-17.5,-62.5,2024,142,18.84
-16.5,-63.5,2024,142,18.42
-16.5,-62.5,2024,142,19.21
-18.5,-63.5,2024,143,15.37
-18.5,-62.5,2024,143,17.86
-17.5,-63.5,2024,143,15.87
-17.5,-62.5,2024,143,18.55
-16.5,-63.5,2024,143,18.52
-16.5,-62.5,2024,143,18.49
-18.5,-63.5,2024,144,11.42
