-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2MWET
-16.5,-63.75,2023,320,27.65
-16.5,-63.125,2023,320,27.22
-16.5,-62.5,2023,320,26.04
-18.5,-63.75,2023,321,21.59
-18.5,-63.125,2023,321,26.7
-18.5,-62.5,2023,321,27.32
-18.0,-63.75,2023,321,22.53
-18.0,-63.125,2023,321,26.49
-18.0,-62.5,2023,321,27.25
-17.5,-63.75,2023,321,26.23
-17.5,-63.125,2023,321,27.12
-17.5,-62.5,2023,321,27.16
-17.0,-63.75,2023,321,27.39
-17.0,-63.125,2023,321,27.22
-17.0,-62.5,2023,321,26.77
-16.5,-63.75,2023,321,27.23
-16.5,-63.125,2023,321,26.96
-16.5,-62.5,2023,321,25.83
-18.5,-63.75,2023,322,21.7
-18.5,-63.125,2023,322,26.45
-18.5,-62.5,2023,322,26.92
-18.0,-63.75,2023,322,22.24
-18.0,-63.125,2023,322,26.01
-18.0,-62.5,2023,322,26.86
-17.5,-63.75,2023,322,25.71
-17.5,-63.125,2023,322,26.72
-17.5,-62.5,2023,322,26.94
-17.0,-63.75,2023,322,27.15
-17.0,-63.125,2023,322,27.07
-17.0,-62.5,2023,322,26.73
-16.5,-63.75,2023,322,27.24
-16.5,-63.125,2023,322,26.97
-16.5,-62.5,2023,322,26.0
-18.5,-63.75,2023,323,21.01
-18.5,-63.125,2023,323,25.23
-18.5,-62.5,2023,323,25.77
-18.0,-63.75,2023,323,21.63
-18.0,-63.125,2023,323,25.31
-18.0,-62.5,2023,323,26.17
-17.5,-63.75,2023,323,25.13
-17.5,-63.125,2023,323,26.07
-17.5,-62.5,2023,323,26.35
-17.0,-63.75,2023,323,26.08
-17.0,-63.125,2023,323,26.3
-17.0,-62.5,2023,323,26.07
-16.5,-63.75,2023,323,25.94
-16.5,-63.125,2023,323,26.05
-16.5,-62.5,2023,323,25.37
-18.5,-63.75,2023,324,19.56
-18.5,-63.125,2023,324,24.28
-18.5,-62.5,2023,324,25.25
-18.0,-63.75,2023,324,20.29
-18.0,-63.125,2023,324,24.23
-18.0,-62.5,2023,324,25.34
-17.5,-63.75,2023,324,24.05
-17.5,-63.125,2023,324,25.13
-17.5,-62.5,2023,324,25.46
-17.0,-63.75,2023,324,25.48
-17.0,-63.125,2023,324,25.62
-17.0,-62.5,2023,324,25.41
-16.5,-63.75,2023,324,25.83
-16.5,-63.125,2023,324,25.58
-16.5,-62.5,2023,324,25.22
-18.5,-63.75,2023,325,19.99
-18.5,-63.125,2023,325,24.32
-18.5,-62.5,2023,325,24.95
-18.0,-63.75,2023,325,20.83
-18.0,-63.125,2023,325,24.21
-18.0,-62.5,2023,325,25.04
-17.5,-63.75,2023,325,24.27
-17.5,-63.125,2023,325,24.99
-17.5,-62.5,2023,325,25.2
-17.0,-63.75,2023,325,25.59
-17.0,-63.125,2023,325,25.49
-17.0,-62.5,2023,325,25.23
-16.5,-63.75,2023,325,25.59
-16.5,-63.125,2023,325,25.49
-16.5,-62.5,2023,325,24.74
-18.5,-63.75,2023,326,20.53
-18.5,-63.125,2023,326,25.04
-18.5,-62.5,2023,326,25.64
-18.0,-63.75,2023,326,21.16
-18.0,-63.125,2023,326,24.82
-18.0,-62.5,2023,326,25.67
-17.5,-63.75,2023,326,24.47
-17.5,-63.125,2023,326,25.53
-17.5,-62.5,2023,326,25.68
-17.0,-63.75,2023,326,25.74
-17.0,-63.125,2023,326,25.86
-17.0,-62.5,2023,326,25.44
-16.5,-63.75,2023,326,25.76
-16.5,-63.125,2023,326,25.6
-16.5,-62.5,2023,326,24.9
-18.5,-63.75,2023,327,20.02
-18.5,-63.125,2023,327,24.63
-18.5,-62.5,2023,327,25.63
-18.0,-63.75,2023,327,21.26
-18.0,-63.125,2023,327,25.05
-18.0,-62.5,2023,327,26.03
-17.5,-63.75,2023,327,24.9
-17.5,-63.125,2023,327,25.97
-17.5,-62.5,2023,327,26.07
-17.0,-63.75,2023,327,26.15
-17.0,-63.125,2023,327,26.12
-17.0,-62.5,2023,327,25.74
-16.5,-63.75,2023,327,26.14
-16.5,-63.125,2023,327,25.87
-16.5,-62.5,2023,327,25.19
-18.5,-63.75,2023,328,17.53
-18.5,-63.125,2023,328,21.78
-18.5,-62.5,2023,328,21.72
-18.0,-63.75,2023,328,18.69
-18.0,-63.125,2023,328,21.64
-18.0,-62.5,2023,328,22.22
-17.5,-63.75,2023,328,22.38
-17.5,-63.125,2023,328,22.68
-17.5,-62.5,2023,328,22.93
-17.0,-63.75,2023,328,23.89
-17.0,-63.125,2023,328,23.64
-17.0,-62.5,2023,328,23.64
-16.5,-63.75,2023,328,24.09
-16.5,-63.125,2023,328,24.11
-16.5,-62.5,2023,328,24.07
-18.5,-63.75,2023,329,17.31
-18.5,-63.125,2023,329,22.03
-18.5,-62.5,2023,329,23.08
-18.0,-63.75,2023,329,18.43
-18.0,-63.125,2023,329,22.12
-18.0,-62.5,2023,329,23.26
-17.5,-63.75,2023,329,22.07
-17.5,-63.125,2023,329,23.03
-17.5,-62.5,2023,329,23.32
-17.0,-63.75,2023,329,23.36
-17.0,-63.125,2023,329,23.45
-17.0,-62.5,2023,329,23.32
-16.5,-63.75,2023,329,23.55
-16.5,-63.125,2023,329,23.54
-16.5,-62.5,2023,329,23.26
-18.5,-63.75,2023,330,18.63
-18.5,-63.125,2023,330,23.59
-18.5,-62.5,2023,330,24.35
-18.0,-63.75,2023,330,19.63
-18.0,-63.125,2023,330,23.37
-18.0,-62.5,2023,330,24.28
-17.5,-63.75,2023,330,23.08
-17.5,-63.125,2023,330,23.98
-17.5,-62.5,2023,330,24.32
-17.0,-63.75,2023,330,24.26
-17.0,-63.125,2023,330,24.25
-17.0,-62.5,2023,330,24.24
-16.5,-63.75,2023,330,24.45
-16.5,-63.125,2023,330,24.3
-16.5,-62.5,2023,330,23.76
-18.5,-63.75,2023,331,19.28
-18.5,-63.125,2023,331,23.88
-18.5,-62.5,2023,331,24.6
-18.0,-63.75,2023,331,20.08
-18.0,-63.125,2023,331,23.85
-18.0,-62.5,2023,331,24.73
-17.5,-63.75,2023,331,23.78
-17.5,-63.125,2023,331,24.73
-17.5,-62.5,2023,331,24.82
-17.0,-63.75,2023,331,25.13
-17.0,-63.125,2023,331,25.07
-17.0,-62.5,2023,331,24.59
-16.5,-63.75,2023,331,25.2
-16.5,-63.125,2023,331,24.9
-16.5,-62.5,2023,331,24.1
-18.5,-63.75,2023,332,20.79
-18.5,-63.125,2023,332,24.92
-18.5,-62.5,2023,332,25.39
-18.0,-63.75,2023,332,21.21
-18.0,-63.125,2023,332,24.43
-18.0,-62.5,2023,332,25.34
-17.5,-63.75,2023,332,24.33
-17.5,-63.125,2023,332,24.98
-17.5,-62.5,2023,332,25.37
-17.0,-63.75,2023,332,25.38
-17.0,-63.125,2023,332,25.41
-17.0,-62.5,2023,332,25.17
-16.5,-63.75,2023,332,25.56
-16.5,-63.125,2023,332,25.33
-16.5,-62.5,2023,332,24.57
-18.5,-63.75,2023,333,21.05
-18.5,-63.125,2023,333,25.4
-18.5,-62.5,2023,333,25.8
-18.0,-63.75,2023,333,21.51
-18.0,-63.125,2023,333,24.98
-18.0,-62.5,2023,333,25.76
-17.5,-63.75,2023,333,24.74
-17.5,-63.125,2023,333,25.48
-17.5,-62.5,2023,333,25.68
-17.0,-63.75,2023,333,25.83
-17.0,-63.125,2023,333,25.7
-17.0,-62.5,2023,333,25.53
-16.5,-63.75,2023,333,25.85
-16.5,-63.125,2023,333,25.63
-16.5,-62.5,2023,333,25.06
-18.5,-63.75,2023,334,20.56
-18.5,-63.125,2023,334,25.35
-18.5,-62.5,2023,334,25.97
-18.0,-63.75,2023,334,21.33
-18.0,-63.125,2023,334,25.14
-18.0,-62.5,2023,334,25.92
-17.5,-63.75,2023,334,24.8
-17.5,-63.125,2023,334,25.7
-17.5,-62.5,2023,334,25.84
-17.0,-63.75,2023,334,26.04
-17.0,-63.125,2023,334,25.91
-17.0,-62.5,2023,334,25.61
-16.5,-63.75,2023,334,26.01
-16.5,-63.125,2023,334,25.7
-16.5,-62.5,2023,334,24.86
-18.5,-63.75,2023,335,20.59
-18.5,-63.125,2023,335,25.31
-18.5,-62.5,2023,335,25.9
-18.0,-63.75,2023,335,21.39
-18.0,-63.125,2023,335,25.04
-18.0,-62.5,2023,335,25.91
-17.5,-63.75,2023,335,24.74
-17.5,-63.125,2023,335,25.64
-17.5,-62.5,2023,335,25.89
-17.0,-63.75,2023,335,25.84
-17.0,-63.125,2023,335,25.82
-17.0,-62.5,2023,335,25.65
-16.5,-63.75,2023,335,25.76
-16.5,-63.125,2023,335,25.66
-16.5,-62.5,2023,335,24.93
-18.5,-63.75,2023,336,20.57
-18.5,-63.125,2023,336,25.14
-18.5,-62.5,2023,336,25.71
-18.0,-63.75,2023,336,21.06
-18.0,-63.125,2023,336,24.88
-18.0,-62.5,2023,336,25.69
-17.5,-63.75,2023,336,24.54
-17.5,-63.125,2023,336,25.52
-17.5,-62.5,2023,336,25.59
-17.0,-63.75,2023,336,25.6
-17.0,-63.125,2023,336,25.76
-17.0,-62.5,2023,336,25.36
-16.5,-63.75,2023,336,25.59
-16.5,-63.125,2023,336,25.57
-16.5,-62.5,2023,336,24.79
-18.5,-63.75,2023,337,20.64
-18.5,-63.125,2023,337,25.45
-18.5,-62.5,2023,337,26.09
-18.0,-63.75,2023,337,21.3
-18.0,-63.125,2023,337,25.3
-18.0,-62.5,2023,337,26.1
-17.5,-63.75,2023,337,24.8
-17.5,-63.125,2023,337,25.91
-17.5,-62.5,2023,337,26.07
-17.0,-63.75,2023,337,25.97
-17.0,-63.125,2023,337,26.18
-17.0,-62.5,2023,337,25.87
-16.5,-63.75,2023,337,26.05
-16.5,-63.125,2023,337,25.95
-16.5,-62.5,2023,337,25.29
-18.5,-63.75,2023,338,18.23
-18.5,-63.125,2023,338,22.55
-18.5,-62.5,2023,338,23.59
-18.0,-63.75,2023,338,20.05
-18.0,-63.125,2023,338,23.38
-18.0,-62.5,2023,338,24.45
-17.5,-63.75,2023,338,24.17
-17.5,-63.125,2023,338,24.99
-17.5,-62.5,2023,338,24.96
-17.0,-63.75,2023,338,25.51
-17.0,-63.125,2023,338,25.38
-17.0,-62.5,2023,338,24.92
-16.5,-63.75,2023,338,25.42
-16.5,-63.125,2023,338,25.22
-16.5,-62.5,2023,338,24.37
-18.5,-63.75,2023,339,18.31
-18.5,-63.125,2023,339,23.09
-18.5,-62.5,2023,339,24.07
-18.0,-63.75,2023,339,19.81
-18.0,-63.125,2023,339,23.47
-18.0,-62.5,2023,339,24.72
-17.5,-63.75,2023,339,23.89
-17.5,-63.125,2023,339,24.8
-17.5,-62.5,2023,339,25.04
-17.0,-63.75,2023,339,25.37
-17.0,-63.125,2023,339,25.28
-17.0,-62.5,2023,339,24.87
-16.5,-63.75,2023,339,25.31
-16.5,-63.125,2023,339,25.0
-16.5,-62.5,2023,339,24.37
-18.5,-63.75,2023,340,20.39
-18.5,-63.125,2023,340,25.01
-18.5,-62.5,2023,340,25.56
-18.0,-63.75,2023,340,21.07
-18.0,-63.125,2023,340,24.79
-18.0,-62.5,2023,340,25.58
-17.5,-63.75,2023,340,24.53
-17.5,-63.125,2023,340,25.36
-17.5,-62.5,2023,340,25.46
-17.0,-63.75,2023,340,25.65
-17.0,-63.125,2023,340,25.54
-17.0,-62.5,2023,340,25.13
-16.5,-63.75,2023,340,25.6
-16.5,-63.125,2023,340,25.26
-16.5,-62.5,2023,340,24.54
-18.5,-63.75,2023,341,20.74
-18.5,-63.125,2023,341,25.37
-18.5,-62.5,2023,341,26.12
-18.0,-63.75,2023,341,21.32
-18.0,-63.125,2023,341,25.22
-18.0,-62.5,2023,341,26.14
-17.5,-63.75,2023,341,24.98
-17.5,-63.125,2023,341,25.94
-17.5,-62.5,2023,341,26.08
-17.0,-63.75,2023,341,26.16
-17.0,-63.125,2023,341,26.15
-17.0,-62.5,2023,341,25.8
-16.5,-63.75,2023,341,26.24
-16.5,-63.125,2023,341,25.89
-16.5,-62.5,2023,341,25.3
-18.5,-63.75,2023,342,19.88
-18.5,-63.125,2023,342,24.63
-18.5,-62.5,2023,342,25.47
-18.0,-63.75,2023,342,20.98
-18.0,-63.125,2023,342,24.68
-18.0,-62.5,2023,342,25.62
-17.5,-63.75,2023,342,24.93
-17.5,-63.125,2023,342,25.55
-17.5,-62.5,2023,342,25.81
-17.0,-63.75,2023,342,26.22
-17.0,-63.125,2023,342,25.93
-17.0,-62.5,2023,342,25.82
-16.5,-63.75,2023,342,26.18
-16.5,-63.125,2023,342,25.8
-16.5,-62.5,2023,342,25.45
-18.5,-63.75,2023,343,20.36
-18.5,-63.125,2023,343,25.1
-18.5,-62.5,2023,343,25.96
-18.0,-63.75,2023,343,21.32
-18.0,-63.125,2023,343,25.1
-18.0,-62.5,2023,343,26.12
-17.5,-63.75,2023,343,24.88
-17.5,-63.125,2023,343,25.85
-17.5,-62.5,2023,343,26.16
-17.0,-63.75,2023,343,26.18
-17.0,-63.125,2023,343,26.08
-17.0,-62.5,2023,343,25.97
-16.5,-63.75,2023,343,26.1
-16.5,-63.125,2023,343,25.79
-16.5,-62.5,2023,343,25.55
-18.5,-63.75,2023,344,20.26
-18.5,-63.125,2023,344,25.13
-18.5,-62.5,2023,344,26.17
-18.0,-63.75,2023,344,21.15
-18.0,-63.125,2023,344,25.12
-18.0,-62.5,2023,344,26.17
-17.5,-63.75,2023,344,24.89
-17.5,-63.125,2023,344,25.89
-17.5,-62.5,2023,344,26.21
-17.0,-63.75,2023,344,26.2
-17.0,-63.125,2023,344,26.22
-17.0,-62.5,2023,344,26.06
-16.5,-63.75,2023,344,26.25
-16.5,-63.125,2023,344,26.0
-16.5,-62.5,2023,344,25.68
-18.5,-63.75,2023,345,20.35
-18.5,-63.125,2023,345,24.72
-18.5,-62.5,2023,345,25.7
-18.0,-63.75,2023,345,21.27
-18.0,-63.125,2023,345,24.87
-18.0,-62.5,2023,345,25.99
-17.5,-63.75,2023,345,25.07
-17.5,-63.125,2023,345,25.71
-17.5,-62.5,2023,345,25.99
-17.0,-63.75,2023,345,26.4
-17.0,-63.125,2023,345,26.15
-17.0,-62.5,2023,345,25.76
-16.5,-63.75,2023,345,26.34
-16.5,-63.125,2023,345,25.89
-16.5,-62.5,2023,345,25.35
-18.5,-63.75,2023,346,21.28
-18.5,-63.125,2023,346,26.05
-18.5,-62.5,2023,346,26.58
-18.0,-63.75,2023,346,21.96
-18.0,-63.125,2023,346,25.78
-18.0,-62.5,2023,346,26.63
-17.5,-63.75,2023,346,25.4
-17.5,-63.125,2023,346,26.31
-17.5,-62.5,2023,346,26.43
-17.0,-63.75,2023,346,26.55
-17.0,-63.125,2023,346,26.39
-17.0,-62.5,2023,346,26.01
-16.5,-63.75,2023,346,26.46
-16.5,-63.125,2023,346,25.96
-16.5,-62.5,2023,346,25.35
-18.5,-63.75,2023,347,21.14
-18.5,-63.125,2023,347,25.85
-18.5,-62.5,2023,347,26.31
-18.0,-63.75,2023,347,21.78
-18.0,-63.125,2023,347,25.6
-18.0,-62.5,2023,347,26.16
-17.5,-63.75,2023,347,25.3
-17.5,-63.125,2023,347,26.19
-17.5,-62.5,2023,347,25.94
-17.0,-63.75,2023,347,26.4
-17.0,-63.125,2023,347,26.24
-17.0,-62.5,2023,347,25.66
-16.5,-63.75,2023,347,26.41
-16.5,-63.125,2023,347,25.95
-16.5,-62.5,2023,347,25.12
-18.5,-63.75,2023,348,21.11
-18.5,-63.125,2023,348,25.85
-18.5,-62.5,2023,348,26.53
-18.0,-63.75,2023,348,21.85
-18.0,-63.125,2023,348,25.66
-18.0,-62.5,2023,348,26.56
-17.5,-63.75,2023,348,25.37
-17.5,-63.125,2023,348,26.25
-17.5,-62.5,2023,348,26.47
-17.0,-63.75,2023,348,26.42
-17.0,-63.125,2023,348,26.42
-17.0,-62.5,2023,348,26.21
-16.5,-63.75,2023,348,26.38
-16.5,-63.125,2023,348,26.14
-16.5,-62.5,2023,348,25.71
-18.5,-63.75,2023,349,20.38
-18.5,-63.125,2023,349,25.47
-18.5,-62.5,2023,349,26.4
-18.0,-63.75,2023,349,21.18
-18.0,-63.125,2023,349,25.39
-18.0,-62.5,2023,349,26.49
-17.5,-63.75,2023,349,24.95
-17.5,-63.125,2023,349,26.14
-17.5,-62.5,2023,349,26.5
-17.0,-63.75,2023,349,26.3
-17.0,-63.125,2023,349,26.55
-17.0,-62.5,2023,349,26.37
-16.5,-63.75,2023,349,26.5
-16.5,-63.125,2023,349,26.58
-16.5,-62.5,2023,349,25.88
-18.5,-63.75,2023,350,20.54
-18.5,-63.125,2023,350,25.82
-18.5,-62.5,2023,350,26.92
-18.0,-63.75,2023,350,21.54
-18.0,-63.125,2023,350,25.78
-18.0,-62.5,2023,350,26.97
-17.5,-63.75,2023,350,25.33
-17.5,-63.125,2023,350,26.57
-17.5,-62.5,2023,350,26.86
-17.0,-63.75,2023,350,26.74
-17.0,-63.125,2023,350,26.91
-17.0,-62.5,2023,350,26.6
-16.5,-63.75,2023,350,26.77
-16.5,-63.125,2023,350,26.72
-16.5,-62.5,2023,350,26.15
-18.5,-63.75,2023,351,20.87
-18.5,-63.125,2023,351,25.95
-18.5,-62.5,2023,351,26.72
-18.0,-63.75,2023,351,21.7
-18.0,-63.125,2023,351,25.8
-18.0,-62.5,2023,351,26.73
-17.5,-63.75,2023,351,25.42
-17.5,-63.125,2023,351,26.5
-17.5,-62.5,2023,351,26.64
-17.0,-63.75,2023,351,26.64
-17.0,-63.125,2023,351,26.72
-17.0,-62.5,2023,351,26.34
-16.5,-63.75,2023,351,26.7
-16.5,-63.125,2023,351,26.53
-16.5,-62.5,2023,351,25.77
-18.5,-63.75,2023,352,20.94
-18.5,-63.125,2023,352,25.54
-18.5,-62.5,2023,352,26.17
-18.0,-63.75,2023,352,21.56
-18.0,-63.125,2023,352,25.21
-18.0,-62.5,2023,352,26.12
-17.5,-63.75,2023,352,24.95
-17.5,-63.125,2023,352,25.95
-17.5,-62.5,2023,352,26.11
-17.0,-63.75,2023,352,26.08
-17.0,-63.125,2023,352,26.17
-17.0,-62.5,2023,352,25.83
-16.5,-63.75,2023,352,26.08
-16.5,-63.125,2023,352,25.86
-16.5,-62.5,2023,352,25.36
-18.5,-63.75,2023,353,19.53
-18.5,-63.125,2023,353,23.81
-18.5,-62.5,2023,353,24.79
-18.0,-63.75,2023,353,20.84
-18.0,-63.125,2023,353,24.18
-18.0,-62.5,2023,353,25.06
-17.5,-63.75,2023,353,24.11
-17.5,-63.125,2023,353,24.98
-17.5,-62.5,2023,353,25.18
-17.0,-63.75,2023,353,25.23
-17.0,-63.125,2023,353,25.28
-17.0,-62.5,2023,353,25.22
-16.5,-63.75,2023,353,25.42
-16.5,-63.125,2023,353,25.29
-16.5,-62.5,2023,353,25.25
-18.5,-63.75,2023,354,19.52
-18.5,-63.125,2023,354,23.68
-18.5,-62.5,2023,354,24.51
-18.0,-63.75,2023,354,20.35
-18.0,-63.125,2023,354,23.64
-18.0,-62.5,2023,354,24.62
-17.5,-63.75,2023,354,23.7
-17.5,-63.125,2023,354,24.52
-17.5,-62.5,2023,354,24.87
-17.0,-63.75,2023,354,24.81
-17.0,-63.125,2023,354,24.87
-17.0,-62.5,2023,354,25.25
-16.5,-63.75,2023,354,24.9
-16.5,-63.125,2023,354,25.04
-16.5,-62.5,2023,354,25.43
-18.5,-63.75,2023,355,20.64
-18.5,-63.125,2023,355,25.15
-18.5,-62.5,2023,355,26.03
-18.0,-63.75,2023,355,21.48
-18.0,-63.125,2023,355,25.11
-18.0,-62.5,2023,355,26.13
-17.5,-63.75,2023,355,25.04
-17.5,-63.125,2023,355,26.0
-17.5,-62.5,2023,355,26.4
-17.0,-63.75,2023,355,26.19
-17.0,-63.125,2023,355,26.42
-17.0,-62.5,2023,355,26.53
-16.5,-63.75,2023,355,26.34
-16.5,-63.125,2023,355,26.37
-16.5,-62.5,2023,355,26.08
-18.5,-63.75,2023,356,20.3
-18.5,-63.125,2023,356,25.24
-18.5,-62.5,2023,356,26.17
-18.0,-63.75,2023,356,21.18
-18.0,-63.125,2023,356,25.19
-18.0,-62.5,2023,356,26.27
-17.5,-63.75,2023,356,24.74
-17.5,-63.125,2023,356,26.02
-17.5,-62.5,2023,356,26.49
-17.0,-63.75,2023,356,26.32
-17.0,-63.125,2023,356,26.66
-17.0,-62.5,2023,356,26.62
-16.5,-63.75,2023,356,26.98
-16.5,-63.125,2023,356,26.88
-16.5,-62.5,2023,356,26.31
-18.5,-63.75,2023,357,20.96
-18.5,-63.125,2023,357,25.61
-18.5,-62.5,2023,357,26.3
-18.0,-63.75,2023,357,21.73
-18.0,-63.125,2023,357,25.44
-18.0,-62.5,2023,357,26.39
-17.5,-63.75,2023,357,25.06
-17.5,-63.125,2023,357,26.08
-17.5,-62.5,2023,357,26.57
-17.0,-63.75,2023,357,26.28
-17.0,-63.125,2023,357,26.68
-17.0,-62.5,2023,357,26.65
-16.5,-63.75,2023,357,26.69
-16.5,-63.125,2023,357,26.81
-16.5,-62.5,2023,357,26.39
-18.5,-63.75,2023,358,22.19
-18.5,-63.125,2023,358,26.58
-18.5,-62.5,2023,358,26.98
-18.0,-63.75,2023,358,22.81
-18.0,-63.125,2023,358,26.41
-18.0,-62.5,2023,358,27.01
-17.5,-63.75,2023,358,26.05
-17.5,-63.125,2023,358,27.01
-17.5,-62.5,2023,358,27.05
-17.0,-63.75,2023,358,27.08
-17.0,-63.125,2023,358,27.22
-17.0,-62.5,2023,358,26.9
-16.5,-63.75,2023,358,27.06
-16.5,-63.125,2023,358,27.02
-16.5,-62.5,2023,358,26.41
-18.5,-63.75,2023,359,21.93
-18.5,-63.125,2023,359,26.48
-18.5,-62.5,2023,359,27.02
-18.0,-63.75,2023,359,22.42
-18.0,-63.125,2023,359,26.22
-18.0,-62.5,2023,359,27.02
-17.5,-63.75,2023,359,25.87
-17.5,-63.125,2023,359,26.84
-17.5,-62.5,2023,359,27.06
-17.0,-63.75,2023,359,26.95
-17.0,-63.125,2023,359,27.2
-17.0,-62.5,2023,359,26.95
-16.5,-63.75,2023,359,27.08
-16.5,-63.125,2023,359,27.22
-16.5,-62.5,2023,359,26.54
-18.5,-63.75,2023,360,20.7
-18.5,-63.125,2023,360,25.44
-18.5,-62.5,2023,360,25.93
-18.0,-63.75,2023,360,21.55
-18.0,-63.125,2023,360,25.28
-18.0,-62.5,2023,360,26.17
-17.5,-63.75,2023,360,25.12
-17.5,-63.125,2023,360,26.15
-17.5,-62.5,2023,360,26.61
-17.0,-63.75,2023,360,26.38
-17.0,-63.125,2023,360,26.74
-17.0,-62.5,2023,360,26.54
-16.5,-63.75,2023,360,26.65
-16.5,-63.125,2023,360,26.71
-16.5,-62.5,2023,360,25.84
-18.5,-63.75,2023,361,20.05
-18.5,-63.125,2023,361,24.69
-18.5,-62.5,2023,361,25.2
-18.0,-63.75,2023,361,20.88
-18.0,-63.125,2023,361,24.56
-18.0,-62.5,2023,361,25.31
-17.5,-63.75,2023,361,24.49
-17.5,-63.125,2023,361,25.32
-17.5,-62.5,2023,361,25.49
-17.0,-63.75,2023,361,25.61
-17.0,-63.125,2023,361,25.69
-17.0,-62.5,2023,361,25.54
-16.5,-63.75,2023,361,25.96
-16.5,-63.125,2023,361,25.75
-16.5,-62.5,2023,361,25.24
-18.5,-63.75,2023,362,20.23
-18.5,-63.125,2023,362,25.03
-18.5,-62.5,2023,362,25.77
-18.0,-63.75,2023,362,20.96
-18.0,-63.125,2023,362,25.02
-18.0,-62.5,2023,362,25.86
-17.5,-63.75,2023,362,24.73
-17.5,-63.125,2023,362,25.81
-17.5,-62.5,2023,362,25.95
-17.0,-63.75,2023,362,26.12
-17.0,-63.125,2023,362,26.18
-17.0,-62.5,2023,362,25.92
-16.5,-63.75,2023,362,26.3
-16.5,-63.125,2023,362,26.21
-16.5,-62.5,2023,362,25.64
-18.5,-63.75,2023,363,21.37
-18.5,-63.125,2023,363,25.86
-18.5,-62.5,2023,363,26.42
-18.0,-63.75,2023,363,22.01
-18.0,-63.125,2023,363,25.67
-18.0,-62.5,2023,363,26.56
-17.5,-63.75,2023,363,25.45
-17.5,-63.125,2023,363,26.52
-17.5,-62.5,2023,363,26.67
-17.0,-63.75,2023,363,26.52
-17.0,-63.125,2023,363,26.95
-17.0,-62.5,2023,363,26.58
-16.5,-63.75,2023,363,26.77
-16.5,-63.125,2023,363,26.94
-16.5,-62.5,2023,363,26.36
-18.5,-63.75,2023,364,20.33
-18.5,-63.125,2023,364,25.28
-18.5,-62.5,2023,364,26.25
-18.0,-63.75,2023,364,21.24
-18.0,-63.125,2023,364,25.22
-18.0,-62.5,2023,364,26.28
-17.5,-63.75,2023,364,24.72
-17.5,-63.125,2023,364,26.07
-17.5,-62.5,2023,364,26.33
-17.0,-63.75,2023,364,25.99
-17.0,-63.125,2023,364,26.44
-17.0,-62.5,2023,364,26.07
-16.5,-63.75,2023,364,26.16
-16.5,-63.125,2023,364,26.34
-16.5,-62.5,2023,364,25.7
-18.5,-63.75,2023,365,20.07
-18.5,-63.125,2023,365,24.75
-18.5,-62.5,2023,365,25.65
-18.0,-63.75,2023,365,20.89
-18.0,-63.125,2023,365,24.74
-18.0,-62.5,2023,365,25.75
-17.5,-63.75,2023,365,24.53
-17.5,-63.125,2023,365,25.59
-17.5,-62.5,2023,365,25.81
-17.0,-63.75,2023,365,25.78
-17.0,-63.125,2023,365,25.91
-17.0,-62.5,2023,365,25.61
-16.5,-63.75,2023,365,25.94
-16.5,-63.125,2023,365,25.66
-16.5,-62.5,2023,365,25.19
-18.5,-63.75,2024,1,21.18
-18.5,-63.125,2024,1,25.42
-18.5,-62.5,2024,1,25.84
-18.0,-63.75,2024,1,21.6
-18.0,-63.125,2024,1,25.11
-18.0,-62.5,2024,1,25.78
-17.5,-63.75,2024,1,24.89
-17.5,-63.125,2024,1,25.62
-17.5,-62.5,2024,1,25.69
-17.0,-63.75,2024,1,25.96
-17.0,-63.125,2024,1,25.81
-17.0,-62.5,2024,1,25.47
-16.5,-63.75,2024,1,25.93
-16.5,-63.125,2024,1,25.67
-16.5,-62.5,2024,1,25.02
-18.5,-63.75,2024,2,21.05
-18.5,-63.125,2024,2,25.1
-18.5,-62.5,2024,2,25.47
-18.0,-63.75,2024,2,21.86
-18.0,-63.125,2024,2,25.13
-18.0,-62.5,2024,2,25.79
-17.5,-63.75,2024,2,24.95
-17.5,-63.125,2024,2,25.78
-17.5,-62.5,2024,2,25.98
-17.0,-63.75,2024,2,26.22
-17.0,-63.125,2024,2,26.16
-17.0,-62.5,2024,2,25.83
-16.5,-63.75,2024,2,26.34
-16.5,-63.125,2024,2,26.02
-16.5,-62.5,2024,2,25.35
-18.5,-63.75,2024,3,20.01
-18.5,-63.125,2024,3,25.05
-18.5,-62.5,2024,3,25.81
-18.0,-63.75,2024,3,21.19
-18.0,-63.125,2024,3,24.98
-18.0,-62.5,2024,3,25.83
-17.5,-63.75,2024,3,24.83
-17.5,-63.125,2024,3,25.5
-17.5,-62.5,2024,3,25.61
-17.0,-63.75,2024,3,26.05
-17.0,-63.125,2024,3,25.79
-17.0,-62.5,2024,3,25.47
-16.5,-63.75,2024,3,26.01
-16.5,-63.125,2024,3,25.68
-16.5,-62.5,2024,3,25.01
-18.5,-63.75,2024,4,20.37
-18.5,-63.125,2024,4,25.23
