-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
-18.5,-63.75,2023,282,15.03
-18.5,-63.125,2023,282,19.13
-18.5,-62.5,2023,282,19.07
-18.0,-63.75,2023,282,16.26
-18.0,-63.125,2023,282,19.34
-18.0,-62.5,2023,282,19.43
-17.5,-63.75,2023,282,20.97
-17.5,-63.125,2023,282,20.58
-17.5,-62.5,2023,282,20.23
-17.0,-63.75,2023,282,20.92
-17.0,-63.125,2023,282,20.85
-17.0,-62.5,2023,282,20.41
-16.5,-63.75,2023,282,21.8
-16.5,-63.125,2023,282,21.69
-16.5,-62.5,2023,282,20.5
-18.5,-63.75,2023,283,16.6
-18.5,-63.125,2023,283,22.09
-18.5,-62.5,2023,283,23.57
-18.0,-63.75,2023,283,17.32
-18.0,-63.125,2023,283,22.51
-18.0,-62.5,2023,283,23.0
-17.5,-63.75,2023,283,22.7
-17.5,-63.125,2023,283,22.68
-17.5,-62.5,2023,283,22.65
-17.0,-63.75,2023,283,22.3
-17.0,-63.125,2023,283,22.8
-17.0,-62.5,2023,283,22.6
-16.5,-63.75,2023,283,22.64
-16.5,-63.125,2023,283,23.07
-16.5,-62.5,2023,283,22.74
-18.5,-63.75,2023,284,20.42
-18.5,-63.125,2023,284,26.85
-18.5,-62.5,2023,284,26.81
-18.0,-63.75,2023,284,20.77
-18.0,-63.125,2023,284,25.98
-18.0,-62.5,2023,284,26.76
-17.5,-63.75,2023,284,25.24
-17.5,-63.125,2023,284,25.73
-17.5,-62.5,2023,284,26.52
-17.0,-63.75,2023,284,25.58
-17.0,-63.125,2023,284,26.96
-17.0,-62.5,2023,284,26.71
-16.5,-63.75,2023,284,26.46
-16.5,-63.125,2023,284,26.85
-16.5,-62.5,2023,284,24.93
-18.5,-63.75,2023,285,16.9
-18.5,-63.125,2023,285,19.76
-18.5,-62.5,2023,285,20.19
-18.0,-63.75,2023,285,19.08
-18.0,-63.125,2023,285,20.01
-18.0,-62.5,2023,285,20.42
-17.5,-63.75,2023,285,23.34
-17.5,-63.125,2023,285,21.48
-17.5,-62.5,2023,285,21.57
-17.0,-63.75,2023,285,24.6
-17.0,-63.125,2023,285,23.04
-17.0,-62.5,2023,285,23.88
-16.5,-63.75,2023,285,27.05
-16.5,-63.125,2023,285,27.62
-16.5,-62.5,2023,285,25.54
-18.5,-63.75,2023,286,14.34
-18.5,-63.125,2023,286,21.02
-18.5,-62.5,2023,286,21.55
-18.0,-63.75,2023,286,16.13
-18.0,-63.125,2023,286,21.21
-18.0,-62.5,2023,286,21.59
-17.5,-63.75,2023,286,22.25
-17.5,-63.125,2023,286,22.07
-17.5,-62.5,2023,286,21.82
-17.0,-63.75,2023,286,24.02
-17.0,-63.125,2023,286,23.36
-17.0,-62.5,2023,286,22.62
-16.5,-63.75,2023,286,25.02
-16.5,-63.125,2023,286,24.43
-16.5,-62.5,2023,286,22.47
-18.5,-63.75,2023,287,13.59
-18.5,-63.125,2023,287,19.46
-18.5,-62.5,2023,287,19.37
-18.0,-63.75,2023,287,15.95
-18.0,-63.125,2023,287,19.8
-18.0,-62.5,2023,287,19.64
-17.5,-63.75,2023,287,21.66
-17.5,-63.125,2023,287,20.46
-17.5,-62.5,2023,287,19.78
-17.0,-63.75,2023,287,21.42
-17.0,-63.125,2023,287,21.4
-17.0,-62.5,2023,287,20.19
-16.5,-63.75,2023,287,22.33
-16.5,-63.125,2023,287,22.43
-16.5,-62.5,2023,287,20.22
-18.5,-63.75,2023,288,16.49
-18.5,-63.125,2023,288,22.72
-18.5,-62.5,2023,288,23.89
-18.0,-63.75,2023,288,17.67
-18.0,-63.125,2023,288,23.17
-18.0,-62.5,2023,288,23.98
-17.5,-63.75,2023,288,23.74
-17.5,-63.125,2023,288,24.09
-17.5,-62.5,2023,288,24.42
-17.0,-63.75,2023,288,25.15
-17.0,-63.125,2023,288,25.2
-17.0,-62.5,2023,288,25.49
-16.5,-63.75,2023,288,24.92
-16.5,-63.125,2023,288,26.81
-16.5,-62.5,2023,288,25.31
-18.5,-63.75,2023,289,18.38
-18.5,-63.125,2023,289,24.89
-18.5,-62.5,2023,289,26.81
-18.0,-63.75,2023,289,19.18
-18.0,-63.125,2023,289,25.08
-18.0,-62.5,2023,289,26.69
-17.5,-63.75,2023,289,23.95
-17.5,-63.125,2023,289,25.69
-17.5,-62.5,2023,289,26.56
-17.0,-63.75,2023,289,25.63
-17.0,-63.125,2023,289,26.98
-17.0,-62.5,2023,289,27.08
-16.5,-63.75,2023,289,26.61
-16.5,-63.125,2023,289,28.19
-16.5,-62.5,2023,289,25.88
-18.5,-63.75,2023,290,20.81
-18.5,-63.125,2023,290,27.47
-18.5,-62.5,2023,290,27.01
-18.0,-63.75,2023,290,21.26
-18.0,-63.125,2023,290,26.5
-18.0,-62.5,2023,290,26.86
-17.5,-63.75,2023,290,26.31
-17.5,-63.125,2023,290,26.15
-17.5,-62.5,2023,290,26.89
-17.0,-63.75,2023,290,27.69
-17.0,-63.125,2023,290,27.12
-17.0,-62.5,2023,290,28.08
-16.5,-63.75,2023,290,27.5
-16.5,-63.125,2023,290,27.61
-16.5,-62.5,2023,290,25.94
-18.5,-63.75,2023,291,18.02
-18.5,-63.125,2023,291,23.31
-18.5,-62.5,2023,291,25.33
-18.0,-63.75,2023,291,19.4
-18.0,-63.125,2023,291,24.51
-18.0,-62.5,2023,291,25.7
-17.5,-63.75,2023,291,25.99
-17.5,-63.125,2023,291,26.7
-17.5,-62.5,2023,291,26.48
-17.0,-63.75,2023,291,27.46
-17.0,-63.125,2023,291,27.57
-17.0,-62.5,2023,291,27.1
-16.5,-63.75,2023,291,27.24
-16.5,-63.125,2023,291,27.62
-16.5,-62.5,2023,291,26.15
-18.5,-63.75,2023,292,18.26
-18.5,-63.125,2023,292,24.73
-18.5,-62.5,2023,292,25.39
-18.0,-63.75,2023,292,19.46
-18.0,-63.125,2023,292,24.87
-18.0,-62.5,2023,292,25.64
-17.5,-63.75,2023,292,25.21
-17.5,-63.125,2023,292,25.87
-17.5,-62.5,2023,292,26.02
-17.0,-63.75,2023,292,27.12
-17.0,-63.125,2023,292,26.94
-17.0,-62.5,2023,292,26.77
-16.5,-63.75,2023,292,26.98
-16.5,-63.125,2023,292,26.8
-16.5,-62.5,2023,292,26.0
-18.5,-63.75,2023,293,19.73
-18.5,-63.125,2023,293,25.9
-18.5,-62.5,2023,293,27.15
-18.0,-63.75,2023,293,21.76
-18.0,-63.125,2023,293,26.69
-18.0,-62.5,2023,293,28.26
-17.5,-63.75,2023,293,26.88
-17.5,-63.125,2023,293,28.44
-17.5,-62.5,2023,293,28.38
-17.0,-63.75,2023,293,27.65
-17.0,-63.125,2023,293,28.52
-17.0,-62.5,2023,293,28.61
-16.5,-63.75,2023,293,27.52
-16.5,-63.125,2023,293,28.69
-16.5,-62.5,2023,293,28.1
-18.5,-63.75,2023,294,20.36
-18.5,-63.125,2023,294,25.62
-18.5,-62.5,2023,294,25.63
-18.0,-63.75,2023,294,20.61
-18.0,-63.125,2023,294,25.48
-18.0,-62.5,2023,294,25.59
-17.5,-63.75,2023,294,25.35
-17.5,-63.125,2023,294,25.9
-17.5,-62.5,2023,294,25.87
-17.0,-63.75,2023,294,26.76
-17.0,-63.125,2023,294,26.41
-17.0,-62.5,2023,294,26.38
-16.5,-63.75,2023,294,26.62
-16.5,-63.125,2023,294,26.71
-16.5,-62.5,2023,294,27.1
-18.5,-63.75,2023,295,19.71
-18.5,-63.125,2023,295,26.17
-18.5,-62.5,2023,295,28.52
-18.0,-63.75,2023,295,20.34
-18.0,-63.125,2023,295,26.0
-18.0,-62.5,2023,295,28.64
-17.5,-63.75,2023,295,25.78
-17.5,-63.125,2023,295,26.44
-17.5,-62.5,2023,295,28.39
-17.0,-63.75,2023,295,28.44
-17.0,-63.125,2023,295,28.53
-17.0,-62.5,2023,295,28.66
-16.5,-63.75,2023,295,28.06
-16.5,-63.125,2023,295,29.02
-16.5,-62.5,2023,295,27.46
-18.5,-63.75,2023,296,21.45
-18.5,-63.125,2023,296,27.55
-18.5,-62.5,2023,296,29.15
-18.0,-63.75,2023,296,21.21
-18.0,-63.125,2023,296,27.35
-18.0,-62.5,2023,296,29.51
-17.5,-63.75,2023,296,27.09
-17.5,-63.125,2023,296,27.73
-17.5,-62.5,2023,296,29.91
-17.0,-63.75,2023,296,29.89
-17.0,-63.125,2023,296,29.23
-17.0,-62.5,2023,296,30.24
-16.5,-63.75,2023,296,30.17
-16.5,-63.125,2023,296,29.84
-16.5,-62.5,2023,296,28.3
-18.5,-63.75,2023,297,20.68
-18.5,-63.125,2023,297,27.11
-18.5,-62.5,2023,297,27.73
-18.0,-63.75,2023,297,21.15
-18.0,-63.125,2023,297,26.56
-18.0,-62.5,2023,297,27.86
-17.5,-63.75,2023,297,26.68
-17.5,-63.125,2023,297,27.76
-17.5,-62.5,2023,297,28.59
-17.0,-63.75,2023,297,28.67
-17.0,-63.125,2023,297,28.61
-17.0,-62.5,2023,297,29.65
-16.5,-63.75,2023,297,28.9
-16.5,-63.125,2023,297,29.28
-16.5,-62.5,2023,297,27.76
-18.5,-63.75,2023,298,19.42
-18.5,-63.125,2023,298,25.63
-18.5,-62.5,2023,298,27.77
-18.0,-63.75,2023,298,21.04
-18.0,-63.125,2023,298,27.41
-18.0,-62.5,2023,298,28.57
-17.5,-63.75,2023,298,25.61
-17.5,-63.125,2023,298,29.16
-17.5,-62.5,2023,298,29.39
-17.0,-63.75,2023,298,28.44
-17.0,-63.125,2023,298,29.58
-17.0,-62.5,2023,298,29.94
-16.5,-63.75,2023,298,29.99
-16.5,-63.125,2023,298,29.71
-16.5,-62.5,2023,298,28.14
-18.5,-63.75,2023,299,20.63
-18.5,-63.125,2023,299,27.23
-18.5,-62.5,2023,299,28.06
-18.0,-63.75,2023,299,21.43
-18.0,-63.125,2023,299,27.68
-18.0,-62.5,2023,299,28.59
-17.5,-63.75,2023,299,26.71
-17.5,-63.125,2023,299,28.57
-17.5,-62.5,2023,299,28.82
-17.0,-63.75,2023,299,29.6
-17.0,-63.125,2023,299,28.96
-17.0,-62.5,2023,299,28.41
-16.5,-63.75,2023,299,29.69
-16.5,-63.125,2023,299,28.27
-16.5,-62.5,2023,299,27.6
-18.5,-63.75,2023,300,20.73
-18.5,-63.125,2023,300,27.48
-18.5,-62.5,2023,300,27.73
-18.0,-63.75,2023,300,21.15
-18.0,-63.125,2023,300,26.76
-18.0,-62.5,2023,300,27.69
-17.5,-63.75,2023,300,27.21
-17.5,-63.125,2023,300,27.57
-17.5,-62.5,2023,300,28.84
-17.0,-63.75,2023,300,29.45
-17.0,-63.125,2023,300,28.88
-17.0,-62.5,2023,300,29.49
-16.5,-63.75,2023,300,29.24
-16.5,-63.125,2023,300,28.77
-16.5,-62.5,2023,300,27.37
-18.5,-63.75,2023,301,21.98
-18.5,-63.125,2023,301,28.75
-18.5,-62.5,2023,301,29.63
-18.0,-63.75,2023,301,22.32
-18.0,-63.125,2023,301,28.39
-18.0,-62.5,2023,301,29.77
-17.5,-63.75,2023,301,28.09
-17.5,-63.125,2023,301,29.5
-17.5,-62.5,2023,301,30.07
-17.0,-63.75,2023,301,30.32
-17.0,-63.125,2023,301,29.97
-17.0,-62.5,2023,301,30.02
-16.5,-63.75,2023,301,30.12
-16.5,-63.125,2023,301,29.93
-16.5,-62.5,2023,301,28.57
-18.5,-63.75,2023,302,20.86
-18.5,-63.125,2023,302,27.79
-18.5,-62.5,2023,302,28.63
-18.0,-63.75,2023,302,21.22
-18.0,-63.125,2023,302,27.0
-18.0,-62.5,2023,302,28.74
-17.5,-63.75,2023,302,26.88
-17.5,-63.125,2023,302,27.49
-17.5,-62.5,2023,302,29.13
-17.0,-63.75,2023,302,28.04
-17.0,-63.125,2023,302,28.74
-17.0,-62.5,2023,302,29.52
-16.5,-63.75,2023,302,28.21
-16.5,-63.125,2023,302,29.27
-16.5,-62.5,2023,302,27.02
-18.5,-63.75,2023,303,20.59
-18.5,-63.125,2023,303,27.65
-18.5,-62.5,2023,303,28.48
-18.0,-63.75,2023,303,21.05
-18.0,-63.125,2023,303,26.95
-18.0,-62.5,2023,303,28.49
-17.5,-63.75,2023,303,27.23
-17.5,-63.125,2023,303,27.99
-17.5,-62.5,2023,303,28.6
-17.0,-63.75,2023,303,29.1
-17.0,-63.125,2023,303,28.12
-17.0,-62.5,2023,303,28.12
-16.5,-63.75,2023,303,28.6
-16.5,-63.125,2023,303,28.05
-16.5,-62.5,2023,303,25.39
-18.5,-63.75,2023,304,18.69
-18.5,-63.125,2023,304,23.96
-18.5,-62.5,2023,304,26.9
-18.0,-63.75,2023,304,20.29
-18.0,-63.125,2023,304,25.66
-18.0,-62.5,2023,304,26.7
-17.5,-63.75,2023,304,26.59
-17.5,-63.125,2023,304,27.25
-17.5,-62.5,2023,304,28.03
-17.0,-63.75,2023,304,29.46
-17.0,-63.125,2023,304,28.45
-17.0,-62.5,2023,304,28.12
-16.5,-63.75,2023,304,28.82
-16.5,-63.125,2023,304,28.15
-16.5,-62.5,2023,304,25.83
-18.5,-63.75,2023,305,18.99
-18.5,-63.125,2023,305,23.93
-18.5,-62.5,2023,305,25.39
-18.0,-63.75,2023,305,20.81
-18.0,-63.125,2023,305,25.43
-18.0,-62.5,2023,305,26.49
-17.5,-63.75,2023,305,27.37
-17.5,-63.125,2023,305,27.79
-17.5,-62.5,2023,305,27.63
-17.0,-63.75,2023,305,29.01
-17.0,-63.125,2023,305,28.93
-17.0,-62.5,2023,305,27.71
-16.5,-63.75,2023,305,27.88
-16.5,-63.125,2023,305,28.5
-16.5,-62.5,2023,305,25.67
-18.5,-63.75,2023,306,20.37
-18.5,-63.125,2023,306,26.13
-18.5,-62.5,2023,306,26.68
-18.0,-63.75,2023,306,20.44
-18.0,-63.125,2023,306,25.48
-18.0,-62.5,2023,306,26.86
-17.5,-63.75,2023,306,25.31
-17.5,-63.125,2023,306,26.44
-17.5,-62.5,2023,306,27.39
-17.0,-63.75,2023,306,27.3
-17.0,-63.125,2023,306,27.09
-17.0,-62.5,2023,306,27.52
-16.5,-63.75,2023,306,27.41
-16.5,-63.125,2023,306,27.65
-16.5,-62.5,2023,306,26.03
-18.5,-63.75,2023,307,14.99
-18.5,-63.125,2023,307,20.63
-18.5,-62.5,2023,307,21.78
-18.0,-63.75,2023,307,17.15
-18.0,-63.125,2023,307,21.05
-18.0,-62.5,2023,307,22.56
-17.5,-63.75,2023,307,23.91
-17.5,-63.125,2023,307,23.72
-17.5,-62.5,2023,307,24.64
-17.0,-63.75,2023,307,26.48
-17.0,-63.125,2023,307,26.05
-17.0,-62.5,2023,307,25.77
-16.5,-63.75,2023,307,26.98
-16.5,-63.125,2023,307,26.62
-16.5,-62.5,2023,307,24.98
-18.5,-63.75,2023,308,12.65
-18.5,-63.125,2023,308,19.96
-18.5,-62.5,2023,308,19.56
-18.0,-63.75,2023,308,14.7
-18.0,-63.125,2023,308,19.88
-18.0,-62.5,2023,308,20.09
-17.5,-63.75,2023,308,21.95
-17.5,-63.125,2023,308,21.7
-17.5,-62.5,2023,308,21.36
-17.0,-63.75,2023,308,24.43
-17.0,-63.125,2023,308,23.98
-17.0,-62.5,2023,308,23.16
-16.5,-63.75,2023,308,24.54
-16.5,-63.125,2023,308,23.86
-16.5,-62.5,2023,308,22.56
-18.5,-63.75,2023,309,13.79
-18.5,-63.125,2023,309,19.2
-18.5,-62.5,2023,309,19.77
-18.0,-63.75,2023,309,14.21
-18.0,-63.125,2023,309,20.44
-18.0,-62.5,2023,309,20.48
-17.5,-63.75,2023,309,20.73
-17.5,-63.125,2023,309,22.05
-17.5,-62.5,2023,309,20.85
-17.0,-63.75,2023,309,23.18
-17.0,-63.125,2023,309,21.71
-17.0,-62.5,2023,309,20.4
-16.5,-63.75,2023,309,22.38
-16.5,-63.125,2023,309,21.09
-16.5,-62.5,2023,309,20.51
-18.5,-63.75,2023,310,17.4
-18.5,-63.125,2023,310,23.78
-18.5,-62.5,2023,310,25.93
-18.0,-63.75,2023,310,18.51
-18.0,-63.125,2023,310,24.29
-18.0,-62.5,2023,310,26.12
-17.5,-63.75,2023,310,24.23
-17.5,-63.125,2023,310,25.07
-17.5,-62.5,2023,310,26.48
-17.0,-63.75,2023,310,25.52
-17.0,-63.125,2023,310,25.78
-17.0,-62.5,2023,310,26.85
-16.5,-63.75,2023,310,25.6
-16.5,-63.125,2023,310,25.91
-16.5,-62.5,2023,310,26.08
-18.5,-63.75,2023,311,19.47
-18.5,-63.125,2023,311,26.09
-18.5,-62.5,2023,311,27.63
-18.0,-63.75,2023,311,20.21
-18.0,-63.125,2023,311,26.6
-18.0,-62.5,2023,311,27.51
-17.5,-63.75,2023,311,25.93
-17.5,-63.125,2023,311,27.02
-17.5,-62.5,2023,311,27.41
-17.0,-63.75,2023,311,27.05
-17.0,-63.125,2023,311,27.29
-17.0,-62.5,2023,311,27.76
-16.5,-63.75,2023,311,27.59
-16.5,-63.125,2023,311,27.43
-16.5,-62.5,2023,311,26.94
-18.5,-63.75,2023,312,22.68
-18.5,-63.125,2023,312,28.51
-18.5,-62.5,2023,312,29.19
-18.0,-63.75,2023,312,22.51
-18.0,-63.125,2023,312,28.17
-18.0,-62.5,2023,312,29.2
-17.5,-63.75,2023,312,27.53
-17.5,-63.125,2023,312,28.23
-17.5,-62.5,2023,312,29.45
-17.0,-63.75,2023,312,28.94
-17.0,-63.125,2023,312,29.08
-17.0,-62.5,2023,312,30.03
-16.5,-63.75,2023,312,28.89
-16.5,-63.125,2023,312,29.42
-16.5,-62.5,2023,312,28.15
-18.5,-63.75,2023,313,21.04
-18.5,-63.125,2023,313,28.62
-18.5,-62.5,2023,313,29.62
-18.0,-63.75,2023,313,22.41
-18.0,-63.125,2023,313,28.42
-18.0,-62.5,2023,313,29.34
-17.5,-63.75,2023,313,28.78
-17.5,-63.125,2023,313,28.94
-17.5,-62.5,2023,313,29.92
-17.0,-63.75,2023,313,30.22
-17.0,-63.125,2023,313,29.94
-17.0,-62.5,2023,313,30.26
-16.5,-63.75,2023,313,30.19
-16.5,-63.125,2023,313,30.0
-16.5,-62.5,2023,313,28.04
-18.5,-63.75,2023,314,21.42
-18.5,-63.125,2023,314,28.91
-18.5,-62.5,2023,314,30.5
-18.0,-63.75,2023,314,22.42
-18.0,-63.125,2023,314,29.17
-18.0,-62.5,2023,314,30.85
-17.5,-63.75,2023,314,28.96
-17.5,-63.125,2023,314,30.46
-17.5,-62.5,2023,314,31.28
-17.0,-63.75,2023,314,31.5
-17.0,-63.125,2023,314,31.0
-17.0,-62.5,2023,314,31.35
-16.5,-63.75,2023,314,30.78
-16.5,-63.125,2023,314,30.6
-16.5,-62.5,2023,314,29.47
-18.5,-63.75,2023,315,21.3
-18.5,-63.125,2023,315,28.96
-18.5,-62.5,2023,315,29.02
-18.0,-63.75,2023,315,22.38
-18.0,-63.125,2023,315,28.02
-18.0,-62.5,2023,315,28.73
-17.5,-63.75,2023,315,28.06
-17.5,-63.125,2023,315,28.57
-17.5,-62.5,2023,315,29.54
-17.0,-63.75,2023,315,29.88
-17.0,-63.125,2023,315,29.45
-17.0,-62.5,2023,315,30.04
-16.5,-63.75,2023,315,29.82
-16.5,-63.125,2023,315,29.82
-16.5,-62.5,2023,315,27.77
-18.5,-63.75,2023,316,22.68
-18.5,-63.125,2023,316,30.26
-18.5,-62.5,2023,316,30.81
-18.0,-63.75,2023,316,23.59
-18.0,-63.125,2023,316,29.8
-18.0,-62.5,2023,316,31.03
-17.5,-63.75,2023,316,29.59
-17.5,-63.125,2023,316,30.91
-17.5,-62.5,2023,316,31.25
-17.0,-63.75,2023,316,31.76
-17.0,-63.125,2023,316,31.09
-17.0,-62.5,2023,316,31.7
-16.5,-63.75,2023,316,31.56
-16.5,-63.125,2023,316,31.03
-16.5,-62.5,2023,316,28.87
-18.5,-63.75,2023,317,21.47
-18.5,-63.125,2023,317,29.6
-18.5,-62.5,2023,317,30.35
-18.0,-63.75,2023,317,22.19
-18.0,-63.125,2023,317,29.06
-18.0,-62.5,2023,317,30.71
-17.5,-63.75,2023,317,28.38
-17.5,-63.125,2023,317,30.46
-17.5,-62.5,2023,317,31.41
-17.0,-63.75,2023,317,31.99
-17.0,-63.125,2023,317,31.32
-17.0,-62.5,2023,317,31.66
-16.5,-63.75,2023,317,31.98
-16.5,-63.125,2023,317,31.66
-16.5,-62.5,2023,317,29.91
-18.5,-63.75,2023,318,22.13
-18.5,-63.125,2023,318,29.68
-18.5,-62.5,2023,318,30.35
-18.0,-63.75,2023,318,23.13
-18.0,-63.125,2023,318,29.38
-18.0,-62.5,2023,318,30.67
-17.5,-63.75,2023,318,29.17
-17.5,-63.125,2023,318,29.98
-17.5,-62.5,2023,318,31.13
-17.0,-63.75,2023,318,31.2
-17.0,-63.125,2023,318,31.18
-17.0,-62.5,2023,318,31.51
-16.5,-63.75,2023,318,30.57
-16.5,-63.125,2023,318,31.38
-16.5,-62.5,2023,318,29.26
-18.5,-63.75,2023,319,22.14
-18.5,-63.125,2023,319,30.36
-18.5,-62.5,2023,319,31.2
-18.0,-63.75,2023,319,23.58
-18.0,-63.125,2023,319,30.11
-18.0,-62.5,2023,319,31.26
-17.5,-63.75,2023,319,29.87
-17.5,-63.125,2023,319,30.98
-17.5,-62.5,2023,319,31.84
-17.0,-63.75,2023,319,32.23
-17.0,-63.125,2023,319,31.33
-17.0,-62.5,2023,319,31.89
-16.5,-63.75,2023,319,31.75
-16.5,-63.125,2023,319,31.14
-16.5,-62.5,2023,319,29.28
-18.5,-63.75,2023,320,22.25
-18.5,-63.125,2023,320,30.64
-18.5,-62.5,2023,320,31.63
-18.0,-63.75,2023,320,23.54
-18.0,-63.125,2023,320,30.31
-18.0,-62.5,2023,320,31.63
-17.5,-63.75,2023,320,30.13
-17.5,-63.125,2023,320,31.3
-17.5,-62.5,2023,320,31.96
-17.0,-63.75,2023,320,32.47
-17.0,-63.125,2023,320,31.42
-17.0,-62.5,2023,320,31.8
-16.5,-63.75,2023,320,32.08
-16.5,-63.125,2023,320,31.61
-16.5,-62.5,2023,320,29.55
-18.5,-63.75,2023,321,23.16
-18.5,-63.125,2023,321,31.53
-18.5,-62.5,2023,321,32.47
-18.0,-63.75,2023,321,24.81
-18.0,-63.125,2023,321,31.16
-18.0,-62.5,2023,321,32.36
-17.5,-63.75,2023,321,31.06
-17.5,-63.125,2023,321,32.03
-17.5,-62.5,2023,321,32.71
-17.0,-63.75,2023,321,33.38
-17.0,-63.125,2023,321,32.31
-17.0,-62.5,2023,321,32.47
-16.5,-63.75,2023,321,33.11
-16.5,-63.125,2023,321,32.49
-16.5,-62.5,2023,321,30.21
-18.5,-63.75,2023,322,24.28
-18.5,-63.125,2023,322,32.38
-18.5,-62.5,2023,322,33.0
-18.0,-63.75,2023,322,25.74
-18.0,-63.125,2023,322,31.89
-18.0,-62.5,2023,322,33.03
-17.5,-63.75,2023,322,32.16
-17.5,-63.125,2023,322,32.8
-17.5,-62.5,2023,322,33.31
-17.0,-63.75,2023,322,34.22
-17.0,-63.125,2023,322,33.14
-17.0,-62.5,2023,322,33.08
-16.5,-63.75,2023,322,33.8
-16.5,-63.125,2023,322,33.17
-16.5,-62.5,2023,322,30.77
-18.5,-63.75,2023,323,21.42
-18.5,-63.125,2023,323,26.88
-18.5,-62.5,2023,323,26.64
-18.0,-63.75,2023,323,23.31
-18.0,-63.125,2023,323,28.72
-18.0,-62.5,2023,323,29.45
-17.5,-63.75,2023,323,27.94
-17.5,-63.125,2023,323,30.22
-17.5,-62.5,2023,323,30.85
-17.0,-63.75,2023,323,28.31
-17.0,-63.125,2023,323,30.88
-17.0,-62.5,2023,323,31.15
-16.5,-63.75,2023,323,28.35
-16.5,-63.125,2023,323,30.51
-16.5,-62.5,2023,323,29.65
-18.5,-63.75,2023,324,19.96
-18.5,-63.125,2023,324,26.32
-18.5,-62.5,2023,324,27.71
-18.0,-63.75,2023,324,20.34
-18.0,-63.125,2023,324,26.2
-18.0,-62.5,2023,324,27.63
-17.5,-63.75,2023,324,25.31
-17.5,-63.125,2023,324,26.8
-17.5,-62.5,2023,324,27.46
