-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT
-16.5,-62.5,2024,22,6.54
-18.5,-63.5,2024,23,8.58
-18.5,-62.5,2024,23,8.75
-17.5,-63.5,2024,23,9.41
-17.5,-62.5,2024,23,9.72
-16.5,-63.5,2024,23,8.75
-16.5,-62.5,2024,23,8.7
-18.5,-63.5,2024,24,6.04
-18.5,-62.5,2024,24,9.55
-17.5,-63.5,2024,24,7.73
-17.5,-62.5,2024,24,7.86
-16.5,-63.5,2024,24,8.44
-16.5,-62.5,2024,24,8.15
-18.5,-63.5,2024,25,10.7
-18.5,-62.5,2024,25,11.24
-17.5,-63.5,2024,25,10.54
-17.5,-62.5,2024,25,10.6
-16.5,-63.5,2024,25,11.18
-16.5,-62.5,2024,25,11.59
-18.5,-63.5,2024,26,12.48
-18.5,-62.5,2024,26,12.79
-17.5,-63.5,2024,26,12.25
-17.5,-62.5,2024,26,12.13
-16.5,-63.5,2024,26,12.13
-16.5,-62.5,2024,26,11.84
-18.5,-63.5,2024,27,12.28
-18.5,-62.5,2024,27,12.86
-17.5,-63.5,2024,27,13.28
-17.5,-62.5,2024,27,12.38
-16.5,-63.5,2024,27,12.46
-16.5,-62.5,2024,27,11.92
-18.5,-63.5,2024,28,11.96
-18.5,-62.5,2024,28,12.15
-17.5,-63.5,2024,28,12.25
-17.5,-62.5,2024,28,12.09
-16.5,-63.5,2024,28,10.83
-16.5,-62.5,2024,28,12.34
-18.5,-63.5,2024,29,8.61
-18.5,-62.5,2024,29,10.77
-17.5,-63.5,2024,29,9.0
-17.5,-62.5,2024,29,10.01
-16.5,-63.5,2024,29,5.6
-16.5,-62.5,2024,29,5.72
-18.5,-63.5,2024,30,11.98
-18.5,-62.5,2024,30,12.57
-17.5,-63.5,2024,30,10.26
-17.5,-62.5,2024,30,10.62
-16.5,-63.5,2024,30,9.67
-16.5,-62.5,2024,30,10.38
-18.5,-63.5,2024,31,13.19
-18.5,-62.5,2024,31,13.21
-17.5,-63.5,2024,31,13.23
-17.5,-62.5,2024,31,13.29
-16.5,-63.5,2024,31,12.99
-16.5,-62.5,2024,31,12.91
-18.5,-63.5,2024,32,9.66
-18.5,-62.5,2024,32,8.37
-17.5,-63.5,2024,32,9.97
-17.5,-62.5,2024,32,8.76
-16.5,-63.5,2024,32,11.45
-16.5,-62.5,2024,32,9.15
-18.5,-63.5,2024,33,12.13
-18.5,-62.5,2024,33,12.23
-17.5,-63.5,2024,33,12.35
-17.5,-62.5,2024,33,12.31
-16.5,-63.5,2024,33,12.73
-16.5,-62.5,2024,33,12.11
-18.5,-63.5,2024,34,12.46
-18.5,-62.5,2024,34,12.74
-17.5,-63.5,2024,34,12.81
-17.5,-62.5,2024,34,12.66
-16.5,-63.5,2024,34,12.79
-16.5,-62.5,2024,34,10.9
-18.5,-63.5,2024,35,12.17
-18.5,-62.5,2024,35,11.62
-17.5,-63.5,2024,35,12.32
-17.5,-62.5,2024,35,10.78
-16.5,-63.5,2024,35,13.01
-16.5,-62.5,2024,35,11.88
-18.5,-63.5,2024,36,12.13
-18.5,-62.5,2024,36,10.56
-17.5,-63.5,2024,36,12.18
-17.5,-62.5,2024,36,10.34
-16.5,-63.5,2024,36,11.95
-16.5,-62.5,2024,36,8.94
-18.5,-63.5,2024,37,9.23
-18.5,-62.5,2024,37,10.99
-17.5,-63.5,2024,37,11.48
-17.5,-62.5,2024,37,11.81
-16.5,-63.5,2024,37,9.56
-16.5,-62.5,2024,37,10.75
-18.5,-63.5,2024,38,13.34
-18.5,-62.5,2024,38,13.17
-17.5,-63.5,2024,38,12.25
-17.5,-62.5,2024,38,12.75
-16.5,-63.5,2024,38,12.6
-16.5,-62.5,2024,38,12.6
-18.5,-63.5,2024,39,9.74
-18.5,-62.5,2024,39,11.23
-17.5,-63.5,2024,39,9.35
-17.5,-62.5,2024,39,10.53
-16.5,-63.5,2024,39,10.2
-16.5,-62.5,2024,39,11.08
-18.5,-63.5,2024,40,5.16
-18.5,-62.5,2024,40,8.4
-17.5,-63.5,2024,40,2.94
-17.5,-62.5,2024,40,6.82
-16.5,-63.5,2024,40,5.23
-16.5,-62.5,2024,40,8.3
-18.5,-63.5,2024,41,7.22
-18.5,-62.5,2024,41,8.96
-17.5,-63.5,2024,41,5.26
-17.5,-62.5,2024,41,5.1
-16.5,-63.5,2024,41,5.72
-16.5,-62.5,2024,41,3.6
-18.5,-63.5,2024,42,7.97
-18.5,-62.5,2024,42,7.01
-17.5,-63.5,2024,42,8.18
-17.5,-62.5,2024,42,8.04
-16.5,-63.5,2024,42,7.5
-16.5,-62.5,2024,42,7.08
-18.5,-63.5,2024,43,10.98
-18.5,-62.5,2024,43,10.17
-17.5,-63.5,2024,43,8.24
-17.5,-62.5,2024,43,8.96
-16.5,-63.5,2024,43,9.16
-16.5,-62.5,2024,43,9.7
-18.5,-63.5,2024,44,4.33
-18.5,-62.5,2024,44,4.38
-17.5,-63.5,2024,44,4.45
-17.5,-62.5,2024,44,4.14
-16.5,-63.5,2024,44,5.16
-16.5,-62.5,2024,44,4.54
-18.5,-63.5,2024,45,8.88
-18.5,-62.5,2024,45,9.6
-17.5,-63.5,2024,45,10.34
-17.5,-62.5,2024,45,9.98
-16.5,-63.5,2024,45,10.89
-16.5,-62.5,2024,45,10.09
-18.5,-63.5,2024,46,6.36
-18.5,-62.5,2024,46,8.62
-17.5,-63.5,2024,46,9.93
-17.5,-62.5,2024,46,10.57
-16.5,-63.5,2024,46,11.46
-16.5,-62.5,2024,46,11.0
-18.5,-63.5,2024,47,11.06
-18.5,-62.5,2024,47,11.4
-17.5,-63.5,2024,47,11.94
-17.5,-62.5,2024,47,11.87
-16.5,-63.5,2024,47,11.67
-16.5,-62.5,2024,47,11.31
-18.5,-63.5,2024,48,10.39
-18.5,-62.5,2024,48,11.61
-17.5,-63.5,2024,48,9.37
-17.5,-62.5,2024,48,10.84
-16.5,-63.5,2024,48,9.33
-16.5,-62.5,2024,48,11.57
-18.5,-63.5,2024,49,6.28
-18.5,-62.5,2024,49,7.84
-17.5,-63.5,2024,49,9.3
-17.5,-62.5,2024,49,10.45
-16.5,-63.5,2024,49,9.0
-16.5,-62.5,2024,49,10.9
-18.5,-63.5,2024,50,6.85
-18.5,-62.5,2024,50,6.77
-17.5,-63.5,2024,50,4.11
-17.5,-62.5,2024,50,2.88
-16.5,-63.5,2024,50,3.66
-16.5,-62.5,2024,50,2.37
-18.5,-63.5,2024,51,10.73
-18.5,-62.5,2024,51,10.82
-17.5,-63.5,2024,51,8.88
-17.5,-62.5,2024,51,10.13
-16.5,-63.5,2024,51,6.82
-16.5,-62.5,2024,51,7.88
-18.5,-63.5,2024,52,10.58
-18.5,-62.5,2024,52,11.4
-17.5,-63.5,2024,52,9.9
-17.5,-62.5,2024,52,10.56
-16.5,-63.5,2024,52,7.19
-16.5,-62.5,2024,52,7.34
-18.5,-63.5,2024,53,11.16
-18.5,-62.5,2024,53,9.88
-17.5,-63.5,2024,53,8.61
-17.5,-62.5,2024,53,9.47
-16.5,-63.5,2024,53,7.02
-16.5,-62.5,2024,53,7.21
-18.5,-63.5,2024,54,10.16
-18.5,-62.5,2024,54,7.12
-17.5,-63.5,2024,54,5.4
-17.5,-62.5,2024,54,7.0
-16.5,-63.5,2024,54,6.52
-16.5,-62.5,2024,54,7.01
-18.5,-63.5,2024,55,7.71
-18.5,-62.5,2024,55,5.93
-17.5,-63.5,2024,55,5.42
-17.5,-62.5,2024,55,5.75
-16.5,-63.5,2024,55,4.08
-16.5,-62.5,2024,55,5.34
-18.5,-63.5,2024,56,5.21
-18.5,-62.5,2024,56,6.11
-17.5,-63.5,2024,56,5.55
-17.5,-62.5,2024,56,6.68
-16.5,-63.5,2024,56,6.42
-16.5,-62.5,2024,56,7.94
-18.5,-63.5,2024,57,11.43
-18.5,-62.5,2024,57,11.05
-17.5,-63.5,2024,57,9.36
-17.5,-62.5,2024,57,9.75
-16.5,-63.5,2024,57,9.17
-16.5,-62.5,2024,57,10.26
-18.5,-63.5,2024,58,12.37
-18.5,-62.5,2024,58,12.57
-17.5,-63.5,2024,58,12.34
-17.5,-62.5,2024,58,12.59
-16.5,-63.5,2024,58,12.19
-16.5,-62.5,2024,58,12.12
-18.5,-63.5,2024,59,12.47
-18.5,-62.5,2024,59,12.52
-17.5,-63.5,2024,59,12.36
-17.5,-62.5,2024,59,12.53
-16.5,-63.5,2024,59,12.33
-16.5,-62.5,2024,59,12.29
-18.5,-63.5,2024,60,11.76
-18.5,-62.5,2024,60,12.25
-17.5,-63.5,2024,60,12.03
-17.5,-62.5,2024,60,11.26
-16.5,-63.5,2024,60,12.45
-16.5,-62.5,2024,60,11.16
-18.5,-63.5,2024,61,12.06
-18.5,-62.5,2024,61,12.71
-17.5,-63.5,2024,61,12.26
-17.5,-62.5,2024,61,12.51
-16.5,-63.5,2024,61,11.34
-16.5,-62.5,2024,61,11.79
-18.5,-63.5,2024,62,11.16
-18.5,-62.5,2024,62,11.63
-17.5,-63.5,2024,62,11.14
-17.5,-62.5,2024,62,11.75
-16.5,-63.5,2024,62,10.89
-16.5,-62.5,2024,62,11.31
-18.5,-63.5,2024,63,10.41
-18.5,-62.5,2024,63,11.43
-17.5,-63.5,2024,63,9.7
-17.5,-62.5,2024,63,10.85
-16.5,-63.5,2024,63,10.17
-16.5,-62.5,2024,63,10.32
-18.5,-63.5,2024,64,7.78
-18.5,-62.5,2024,64,8.14
-17.5,-63.5,2024,64,5.61
-17.5,-62.5,2024,64,8.3
-16.5,-63.5,2024,64,5.33
-16.5,-62.5,2024,64,7.4
-18.5,-63.5,2024,65,6.52
-18.5,-62.5,2024,65,7.72
-17.5,-63.5,2024,65,7.42
-17.5,-62.5,2024,65,6.64
-16.5,-63.5,2024,65,8.06
-16.5,-62.5,2024,65,7.5
-18.5,-63.5,2024,66,8.05
-18.5,-62.5,2024,66,10.27
-17.5,-63.5,2024,66,9.75
-17.5,-62.5,2024,66,10.85
-16.5,-63.5,2024,66,10.45
-16.5,-62.5,2024,66,10.15
-18.5,-63.5,2024,67,9.57
-18.5,-62.5,2024,67,9.11
-17.5,-63.5,2024,67,9.19
-17.5,-62.5,2024,67,8.96
-16.5,-63.5,2024,67,9.99
-16.5,-62.5,2024,67,7.97
-18.5,-63.5,2024,68,11.01
-18.5,-62.5,2024,68,10.66
-17.5,-63.5,2024,68,7.84
-17.5,-62.5,2024,68,9.68
-16.5,-63.5,2024,68,8.18
-16.5,-62.5,2024,68,10.1
-18.5,-63.5,2024,69,11.32
-18.5,-62.5,2024,69,10.23
-17.5,-63.5,2024,69,8.16
-17.5,-62.5,2024,69,9.64
-16.5,-63.5,2024,69,9.28
-16.5,-62.5,2024,69,10.24
-18.5,-63.5,2024,70,9.18
-18.5,-62.5,2024,70,10.24
-17.5,-63.5,2024,70,8.73
-17.5,-62.5,2024,70,9.34
-16.5,-63.5,2024,70,8.83
-16.5,-62.5,2024,70,9.6
-18.5,-63.5,2024,71,11.82
-18.5,-62.5,2024,71,11.41
-17.5,-63.5,2024,71,10.76
-17.5,-62.5,2024,71,11.27
-16.5,-63.5,2024,71,11.04
-16.5,-62.5,2024,71,10.78
-18.5,-63.5,2024,72,11.11
-18.5,-62.5,2024,72,11.01
-17.5,-63.5,2024,72,10.05
-17.5,-62.5,2024,72,10.54
-16.5,-63.5,2024,72,10.6
-16.5,-62.5,2024,72,10.2
-18.5,-63.5,2024,73,10.74
-18.5,-62.5,2024,73,10.9
-17.5,-63.5,2024,73,8.93
-17.5,-62.5,2024,73,10.81
-16.5,-63.5,2024,73,10.2
-16.5,-62.5,2024,73,10.73
-18.5,-63.5,2024,74,11.79
-18.5,-62.5,2024,74,11.12
-17.5,-63.5,2024,74,9.8
-17.5,-62.5,2024,74,10.57
-16.5,-63.5,2024,74,10.59
-16.5,-62.5,2024,74,10.69
-18.5,-63.5,2024,75,11.64
-18.5,-62.5,2024,75,10.61
-17.5,-63.5,2024,75,9.94
-17.5,-62.5,2024,75,10.21
-16.5,-63.5,2024,75,10.81
-16.5,-62.5,2024,75,10.6
-18.5,-63.5,2024,76,11.33
-18.5,-62.5,2024,76,10.64
-17.5,-63.5,2024,76,8.8
-17.5,-62.5,2024,76,10.27
-16.5,-63.5,2024,76,10.38
-16.5,-62.5,2024,76,10.74
-18.5,-63.5,2024,77,8.41
-18.5,-62.5,2024,77,10.13
-17.5,-63.5,2024,77,4.99
-17.5,-62.5,2024,77,8.28
-16.5,-63.5,2024,77,5.98
-16.5,-62.5,2024,77,6.55
-18.5,-63.5,2024,78,11.27
-18.5,-62.5,2024,78,11.32
-17.5,-63.5,2024,78,8.51
-17.5,-62.5,2024,78,10.46
-16.5,-63.5,2024,78,9.94
-16.5,-62.5,2024,78,10.1
-18.5,-63.5,2024,79,10.99
-18.5,-62.5,2024,79,10.14
-17.5,-63.5,2024,79,8.67
-17.5,-62.5,2024,79,9.81
-16.5,-63.5,2024,79,10.42
-16.5,-62.5,2024,79,10.28
-18.5,-63.5,2024,80,9.17
-18.5,-62.5,2024,80,8.85
-17.5,-63.5,2024,80,7.24
-17.5,-62.5,2024,80,8.61
-16.5,-63.5,2024,80,8.66
-16.5,-62.5,2024,80,9.62
-18.5,-63.5,2024,81,1.25
-18.5,-62.5,2024,81,4.16
-17.5,-63.5,2024,81,4.58
-17.5,-62.5,2024,81,7.69
-16.5,-63.5,2024,81,8.4
-16.5,-62.5,2024,81,9.34
-18.5,-63.5,2024,82,8.95
-18.5,-62.5,2024,82,7.74
-17.5,-63.5,2024,82,10.51
-17.5,-62.5,2024,82,7.84
-16.5,-63.5,2024,82,8.79
-16.5,-62.5,2024,82,5.64
-18.5,-63.5,2024,83,10.62
-18.5,-62.5,2024,83,9.98
-17.5,-63.5,2024,83,11.21
-17.5,-62.5,2024,83,8.04
-16.5,-63.5,2024,83,8.91
-16.5,-62.5,2024,83,6.35
-18.5,-63.5,2024,84,10.47
-18.5,-62.5,2024,84,10.05
-17.5,-63.5,2024,84,11.23
-17.5,-62.5,2024,84,10.7
-16.5,-63.5,2024,84,10.84
-16.5,-62.5,2024,84,9.42
-18.5,-63.5,2024,85,9.33
-18.5,-62.5,2024,85,9.62
-17.5,-63.5,2024,85,10.51
-17.5,-62.5,2024,85,9.95
-16.5,-63.5,2024,85,10.43
-16.5,-62.5,2024,85,9.47
-18.5,-63.5,2024,86,10.64
-18.5,-62.5,2024,86,10.93
-17.5,-63.5,2024,86,11.44
-17.5,-62.5,2024,86,11.04
-16.5,-63.5,2024,86,11.22
-16.5,-62.5,2024,86,11.22
-18.5,-63.5,2024,87,11.36
-18.5,-62.5,2024,87,10.5
-17.5,-63.5,2024,87,11.56
-17.5,-62.5,2024,87,9.93
-16.5,-63.5,2024,87,11.54
-16.5,-62.5,2024,87,10.67
-18.5,-63.5,2024,88,8.99
-18.5,-62.5,2024,88,8.96
-17.5,-63.5,2024,88,8.58
-17.5,-62.5,2024,88,8.54
-16.5,-63.5,2024,88,8.72
-16.5,-62.5,2024,88,8.99
-18.5,-63.5,2024,89,9.44
-18.5,-62.5,2024,89,7.65
-17.5,-63.5,2024,89,8.29
-17.5,-62.5,2024,89,6.8
-16.5,-63.5,2024,89,6.74
-16.5,-62.5,2024,89,6.42
-18.5,-63.5,2024,90,8.03
-18.5,-62.5,2024,90,7.66
-17.5,-63.5,2024,90,8.17
-17.5,-62.5,2024,90,7.8
-16.5,-63.5,2024,90,6.93
-16.5,-62.5,2024,90,5.67
-18.5,-63.5,2024,91,8.22
-18.5,-62.5,2024,91,7.38
-17.5,-63.5,2024,91,6.64
-17.5,-62.5,2024,91,8.48
-16.5,-63.5,2024,91,7.05
-16.5,-62.5,2024,91,8.71
-18.5,-63.5,2024,92,9.3
-18.5,-62.5,2024,92,10.08
-17.5,-63.5,2024,92,9.39
-17.5,-62.5,2024,92,9.68
-16.5,-63.5,2024,92,9.68
-16.5,-62.5,2024,92,9.9
-18.5,-63.5,2024,93,9.17
-18.5,-62.5,2024,93,8.97
-17.5,-63.5,2024,93,5.99
-17.5,-62.5,2024,93,6.01
-16.5,-63.5,2024,93,4.67
-16.5,-62.5,2024,93,6.05
-18.5,-63.5,2024,94,10.24
-18.5,-62.5,2024,94,8.38
-17.5,-63.5,2024,94,6.98
-17.5,-62.5,2024,94,8.66
-16.5,-63.5,2024,94,8.77
-16.5,-62.5,2024,94,9.1
-18.5,-63.5,2024,95,7.23
-18.5,-62.5,2024,95,8.92
-17.5,-63.5,2024,95,9.15
-17.5,-62.5,2024,95,9.45
-16.5,-63.5,2024,95,9.35
-16.5,-62.5,2024,95,9.05
-18.5,-63.5,2024,96,7.08
-18.5,-62.5,2024,96,8.88
-17.5,-63.5,2024,96,9.16
-17.5,-62.5,2024,96,9.5
-16.5,-63.5,2024,96,9.29
-16.5,-62.5,2024,96,9.39
-18.5,-63.5,2024,97,7.64
-18.5,-62.5,2024,97,8.03
-17.5,-63.5,2024,97,8.93
-17.5,-62.5,2024,97,8.4
-16.5,-63.5,2024,97,7.85
-16.5,-62.5,2024,97,7.81
-18.5,-63.5,2024,98,8.72
-18.5,-62.5,2024,98,9.64
-17.5,-63.5,2024,98,8.49
-17.5,-62.5,2024,98,8.26
-16.5,-63.5,2024,98,8.6
-16.5,-62.5,2024,98,8.42
-18.5,-63.5,2024,99,6.98
-18.5,-62.5,2024,99,7.06
-17.5,-63.5,2024,99,4.5
-17.5,-62.5,2024,99,2.99
-16.5,-63.5,2024,99,4.65
-16.5,-62.5,2024,99,2.95
-18.5,-63.5,2024,100,5.72
-18.5,-62.5,2024,100,6.98
-17.5,-63.5,2024,100,6.39
-17.5,-62.5,2024,100,8.8
-16.5,-63.5,2024,100,8.34
-16.5,-62.5,2024,100,8.14
-18.5,-63.5,2024,101,8.47
-18.5,-62.5,2024,101,8.83
-17.5,-63.5,2024,101,7.07
-17.5,-62.5,2024,101,7.51
-16.5,-63.5,2024,101,7.03
-16.5,-62.5,2024,101,7.59
-18.5,-63.5,2024,102,5.22
-18.5,-62.5,2024,102,6.11
-17.5,-63.5,2024,102,3.99
-17.5,-62.5,2024,102,3.51
-16.5,-63.5,2024,102,3.91
-16.5,-62.5,2024,102,3.89
-18.5,-63.5,2024,103,4.89
-18.5,-62.5,2024,103,4.96
-17.5,-63.5,2024,103,3.72
-17.5,-62.5,2024,103,3.7
-16.5,-63.5,2024,103,2.47
-16.5,-62.5,2024,103,3.4
-18.5,-63.5,2024,104,4.03
-18.5,-62.5,2024,104,4.55
-17.5,-63.5,2024,104,2.71
-17.5,-62.5,2024,104,4.9
-16.5,-63.5,2024,104,3.92
-16.5,-62.5,2024,104,6.79
-18.5,-63.5,2024,105,2.9
-18.5,-62.5,2024,105,2.22
-17.5,-63.5,2024,105,2.92
-17.5,-62.5,2024,105,4.59
-16.5,-63.5,2024,105,6.22
-16.5,-62.5,2024,105,6.6
-18.5,-63.5,2024,106,4.55
-18.5,-62.5,2024,106,3.49
-17.5,-63.5,2024,106,2.13
-17.5,-62.5,2024,106,2.97
-16.5,-63.5,2024,106,2.92
-16.5,-62.5,2024,106,2.56
-18.5,-63.5,2024,107,4.32
-18.5,-62.5,2024,107,3.9
-17.5,-63.5,2024,107,3.02
-17.5,-62.5,2024,107,3.18
-16.5,-63.5,2024,107,2.78
-16.5,-62.5,2024,107,3.9
-18.5,-63.5,2024,108,5.9
-18.5,-62.5,2024,108,6.98
-17.5,-63.5,2024,108,5.93
-17.5,-62.5,2024,108,6.43
-16.5,-63.5,2024,108,6.43
-16.5,-62.5,2024,108,5.54
-18.5,-63.5,2024,109,6.73
-18.5,-62.5,2024,109,7.16
-17.5,-63.5,2024,109,6.56
-17.5,-62.5,2024,109,7.47
-16.5,-63.5,2024,109,7.89
-16.5,-62.5,2024,109,7.15
-18.5,-63.5,2024,110,9.9
-18.5,-62.5,2024,110,10.35
-17.5,-63.5,2024,110,9.95
-17.5,-62.5,2024,110,10.23
-16.5,-63.5,2024,110,9.95
-16.5,-62.5,2024,110,9.98
-18.5,-63.5,2024,111,10.08
-18.5,-62.5,2024,111,10.24
-17.5,-63.5,2024,111,9.83
-17.5,-62.5,2024,111,10.04
-16.5,-63.5,2024,111,9.9
-16.5,-62.5,2024,111,9.8
-18.5,-63.5,2024,112,8.69
-18.5,-62.5,2024,112,8.95
-17.5,-63.5,2024,112,8.55
-17.5,-62.5,2024,112,9.16
-16.5,-63.5,2024,112,8.94
-16.5,-62.5,2024,112,8.91
-18.5,-63.5,2024,113,8.15
-18.5,-62.5,2024,113,8.47
-17.5,-63.5,2024,113,7.36
-17.5,-62.5,2024,113,8.52
-16.5,-63.5,2024,113,8.46
-16.5,-62.5,2024,113,8.39
-18.5,-63.5,2024,114,7.6
-18.5,-62.5,2024,114,8.71
-17.5,-63.5,2024,114,7.12
-17.5,-62.5,2024,114,9.13
-16.5,-63.5,2024,114,8.68
-16.5,-62.5,2024,114,9.43
-18.5,-63.5,2024,115,7.41
-18.5,-62.5,2024,115,8.21
-17.5,-63.5,2024,115,7.11
-17.5,-62.5,2024,115,8.37
-16.5,-63.5,2024,115,7.99
-16.5,-62.5,2024,115,8.59
-18.5,-63.5,2024,116,8.29
-18.5,-62.5,2024,116,8.04
-17.5,-63.5,2024,116,7.29
-17.5,-62.5,2024,116,7.93
-16.5,-63.5,2024,116,8.13
-16.5,-62.5,2024,116,8.77
-18.5,-63.5,2024,117,8.6
-18.5,-62.5,2024,117,8.79
-17.5,-63.5,2024,117,7.32
-17.5,-62.5,2024,117,8.94
-16.5,-63.5,2024,117,9.05
-16.5,-62.5,2024,117,9.31
-18.5,-63.5,2024,118,7.99
-18.5,-62.5,2024,118,8.9
-17.5,-63.5,2024,118,7.52
-17.5,-62.5,2024,118,9.15
-16.5,-63.5,2024,118,9.23
-16.5,-62.5,2024,118,9.25
-18.5,-63.5,2024,119,6.17
-18.5,-62.5,2024,119,7.79
-17.5,-63.5,2024,119,7.35
-17.5,-62.5,2024,119,8.69
-16.5,-63.5,2024,119,8.27
-16.5,-62.5,2024,119,8.58
-18.5,-63.5,2024,120,8.74
-18.5,-62.5,2024,120,8.13
-17.5,-63.5,2024,120,7.56
-17.5,-62.5,2024,120,8.53
-16.5,-63.5,2024,120,8.51
-16.5,-62.5,2024,120,8.49
-18.5,-63.5,2024,121,8.98
-18.5,-62.5,2024,121,8.16
-17.5,-63.5,2024,121,7.55
-17.5,-62.5,2024,121,8.38
-16.5,-63.5,2024,121,8.75
-16.5,-62.5,2024,121,8.66
-18.5,-63.5,2024,122,7.15
-18.5,-62.5,2024,122,8.08
-17.5,-63.5,2024,122,7.36
-17.5,-62.5,2024,122,8.88
-16.5,-63.5,2024,122,9.04
-16.5,-62.5,2024,122,9.2
-18.5,-63.5,2024,123,6.01
-18.5,-62.5,2024,123,6.31
-17.5,-63.5,2024,123,5.72
-17.5,-62.5,2024,123,7.98
-16.5,-63.5,2024,123,8.09
-16.5,-62.5,2024,123,8.21
-18.5,-63.5,2024,124,0.78
-18.5,-62.5,2024,124,1.5
-17.5,-63.5,2024,124,2.73
-17.5,-62.5,2024,124,5.3
-16.5,-63.5,2024,124,5.9
-16.5,-62.5,2024,124,8.15
-18.5,-63.5,2024,125,5.21
-18.5,-62.5,2024,125,3.91
-17.5,-63.5,2024,125,4.62
-17.5,-62.5,2024,125,5.34
-16.5,-63.5,2024,125,6.42
-16.5,-62.5,2024,125,5.34
-18.5,-63.5,2024,126,7.09
-18.5,-62.5,2024,126,8.11
-17.5,-63.5,2024,126,6.98
-17.5,-62.5,2024,126,8.32
-16.5,-63.5,2024,126,8.47
-16.5,-62.5,2024,126,9.03
-18.5,-63.5,2024,127,8.51
-18.5,-62.5,2024,127,8.25
-17.5,-63.5,2024,127,7.13
-17.5,-62.5,2024,127,8.13
-16.5,-63.5,2024,127,8.48
-16.5,-62.5,2024,127,8.11
-18.5,-63.5,2024,128,8.52
-18.5,-62.5,2024,128,7.75
-17.5,-63.5,2024,128,6.97
-17.5,-62.5,2024,128,7.75
-16.5,-63.5,2024,128,7.47
-16.5,-62.5,2024,128,7.57
-18.5,-63.5,2024,129,8.68
-18.5,-62.5,2024,129,8.19
-17.5,-63.5,2024,129,7.03
-17.5,-62.5,2024,129,7.61
-16.5,-63.5,2024,129,8.08
-16.5,-62.5,2024,129,8.09
-18.5,-63.5,2024,130,4.79
-18.5,-62.5,2024,130,4.46
-17.5,-63.5,2024,130,4.78
-17.5,-62.5,2024,130,4.38
-16.5,-63.5,2024,130,5.92
-16.5,-62.5,2024,130,5.11
-18.5,-63.5,2024,131,7.39
-18.5,-62.5,2024,131,8.71
-17.5,-63.5,2024,131,8.16
-17.5,-62.5,2024,131,8.63
-16.5,-63.5,2024,131,8.69
-16.5,-62.5,2024,131,8.12
-18.5,-63.5,2024,132,4.82
-18.5,-62.5,2024,132,5.02
-17.5,-63.5,2024,132,5.02
-17.5,-62.5,2024,132,7.11
-16.5,-63.5,2024,132,8.39
-16.5,-62.5,2024,132,8.98
-18.5,-63.5,2024,133,3.28
-18.5,-62.5,2024,133,2.15
-17.5,-63.5,2024,133,2.84
-17.5,-62.5,2024,133,4.9
-16.5,-63.5,2024,133,7.09
-16.5,-62.5,2024,133,8.13
-18.5,-63.5,2024,134,2.79
-18.5,-62.5,2024,134,3.33
-17.5,-63.5,2024,134,2.8
-17.5,-62.5,2024,134,3.1
-16.5,-63.5,2024,134,4.08
-16.5,-62.5,2024,134,3.01
-18.5,-63.5,2024,135,3.81
-18.5,-62.5,2024,135,4.14
-17.5,-63.5,2024,135,3.98
-17.5,-62.5,2024,135,4.01
-16.5,-63.5,2024,135,3.7
-16.5,-62.5,2024,135,2.76
-18.5,-63.5,2024,136,4.11
-18.5,-62.5,2024,136,4.35
-17.5,-63.5,2024,136,3.94
-17.5,-62.5,2024,136,4.19
-16.5,-63.5,2024,136,3.97
-16.5,-62.5,2024,136,3.98
-18.5,-63.5,2024,137,6.0
-18.5,-62.5,2024,137,7.84
-17.5,-63.5,2024,137,7.4
-17.5,-62.5,2024,137,8.06
-16.5,-63.5,2024,137,7.78
-16.5,-62.5,2024,137,7.46
-18.5,-63.5,2024,138,3.04
-18.5,-62.5,2024,138,2.62
-17.5,-63.5,2024,138,2.28
-17.5,-62.5,2024,138,2.55
-16.5,-63.5,2024,138,3.07
-16.5,-62.5,2024,138,3.73
-18.5,-63.5,2024,139,3.33
-18.5,-62.5,2024,139,3.89
-17.5,-63.5,2024,139,3.15
-17.5,-62.5,2024,139,3.06
-16.5,-63.5,2024,139,4.82
-16.5,-62.5,2024,139,4.01
-18.5,-63.5,2024,140,3.73
-18.5,-62.5,2024,140,4.81
-17.5,-63.5,2024,140,4.09
-17.5,-62.5,2024,140,5.5
-16.5,-63.5,2024,140,6.19
-16.5,-62.5,2024,140,6.21
-18.5,-63.5,2024,141,6.16
-18.5,-62.5,2024,141,7.28
-17.5,-63.5,2024,141,6.32
-17.5,-62.5,2024,141,7.01
-16.5,-63.5,2024,141,6.63
-16.5,-62.5,2024,141,7.73
-18.5,-63.5,2024,142,8.54
-18.5,-62.5,2024,142,8.87
-17.5,-63.5,2024,142,8.71
-17.5,-62.5,2024,142,8.73
-16.5,-63.5,2024,142,8.54
-16.5,-62.5,2024,142,8.89
-18.5,-63.5,2024,143,7.09
-18.5,-62.5,2024,143,8.39
