-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
-17.0,-63.125,2023,321,0.2
-17.0,-62.5,2023,321,0.21
-16.5,-63.75,2023,321,0.24
-16.5,-63.125,2023,321,0.23
-16.5,-62.5,2023,321,0.19
-18.5,-63.75,2023,322,0.27
-18.5,-63.125,2023,322,0.17
-18.5,-62.5,2023,322,0.16
-18.0,-63.75,2023,322,0.25
-18.0,-63.125,2023,322,0.16
-18.0,-62.5,2023,322,0.14
-17.5,-63.75,2023,322,0.18
-17.5,-63.125,2023,322,0.17
-17.5,-62.5,2023,322,0.18
-17.0,-63.75,2023,322,0.22
-17.0,-63.125,2023,322,0.2
-17.0,-62.5,2023,322,0.21
-16.5,-63.75,2023,322,0.24
-16.5,-63.125,2023,322,0.22
-16.5,-62.5,2023,322,0.18
-18.5,-63.75,2023,323,0.29
-18.5,-63.125,2023,323,0.19
-18.5,-62.5,2023,323,0.18
-18.0,-63.75,2023,323,0.25
-18.0,-63.125,2023,323,0.17
-18.0,-62.5,2023,323,0.15
-17.5,-63.75,2023,323,0.18
-17.5,-63.125,2023,323,0.17
-17.5,-62.5,2023,323,0.19
-17.0,-63.75,2023,323,0.22
-17.0,-63.125,2023,323,0.2
-17.0,-62.5,2023,323,0.21
-16.5,-63.75,2023,323,0.25
-16.5,-63.125,2023,323,0.24
-16.5,-62.5,2023,323,0.19
-18.5,-63.75,2023,324,0.34
-18.5,-63.125,2023,324,0.32
-18.5,-62.5,2023,324,0.31
-18.0,-63.75,2023,324,0.28
-18.0,-63.125,2023,324,0.29
-18.0,-62.5,2023,324,0.28
-17.5,-63.75,2023,324,0.22
-17.5,-63.125,2023,324,0.29
-17.5,-62.5,2023,324,0.33
-17.0,-63.75,2023,324,0.31
-17.0,-63.125,2023,324,0.35
-17.0,-62.5,2023,324,0.35
-16.5,-63.75,2023,324,0.42
-16.5,-63.125,2023,324,0.38
-16.5,-62.5,2023,324,0.34
-18.5,-63.75,2023,325,0.38
-18.5,-63.125,2023,325,0.34
-18.5,-62.5,2023,325,0.33
-18.0,-63.75,2023,325,0.4
-18.0,-63.125,2023,325,0.37
-18.0,-62.5,2023,325,0.35
-17.5,-63.75,2023,325,0.4
-17.5,-63.125,2023,325,0.41
-17.5,-62.5,2023,325,0.4
-17.0,-63.75,2023,325,0.59
-17.0,-63.125,2023,325,0.46
-17.0,-62.5,2023,325,0.46
-16.5,-63.75,2023,325,0.62
-16.5,-63.125,2023,325,0.45
-16.5,-62.5,2023,325,0.47
-18.5,-63.75,2023,326,0.36
-18.5,-63.125,2023,326,0.3
-18.5,-62.5,2023,326,0.27
-18.0,-63.75,2023,326,0.38
-18.0,-63.125,2023,326,0.32
-18.0,-62.5,2023,326,0.27
-17.5,-63.75,2023,326,0.37
-17.5,-63.125,2023,326,0.37
-17.5,-62.5,2023,326,0.36
-17.0,-63.75,2023,326,0.59
-17.0,-63.125,2023,326,0.43
-17.0,-62.5,2023,326,0.46
-16.5,-63.75,2023,326,0.54
-16.5,-63.125,2023,326,0.44
-16.5,-62.5,2023,326,0.49
-18.5,-63.75,2023,327,0.43
-18.5,-63.125,2023,327,0.33
-18.5,-62.5,2023,327,0.3
-18.0,-63.75,2023,327,0.45
-18.0,-63.125,2023,327,0.34
-18.0,-62.5,2023,327,0.29
-17.5,-63.75,2023,327,0.44
-17.5,-63.125,2023,327,0.43
-17.5,-62.5,2023,327,0.42
-17.0,-63.75,2023,327,0.69
-17.0,-63.125,2023,327,0.57
-17.0,-62.5,2023,327,0.56
-16.5,-63.75,2023,327,0.71
-16.5,-63.125,2023,327,0.62
-16.5,-62.5,2023,327,0.61
-18.5,-63.75,2023,328,0.45
-18.5,-63.125,2023,328,0.44
-18.5,-62.5,2023,328,0.44
-18.0,-63.75,2023,328,0.46
-18.0,-63.125,2023,328,0.46
-18.0,-62.5,2023,328,0.45
-17.5,-63.75,2023,328,0.45
-17.5,-63.125,2023,328,0.53
-17.5,-62.5,2023,328,0.56
-17.0,-63.75,2023,328,0.71
-17.0,-63.125,2023,328,0.68
-17.0,-62.5,2023,328,0.7
-16.5,-63.75,2023,328,0.74
-16.5,-63.125,2023,328,0.8
-16.5,-62.5,2023,328,0.78
-18.5,-63.75,2023,329,0.4
-18.5,-63.125,2023,329,0.34
-18.5,-62.5,2023,329,0.31
-18.0,-63.75,2023,329,0.42
-18.0,-63.125,2023,329,0.34
-18.0,-62.5,2023,329,0.32
-17.5,-63.75,2023,329,0.39
-17.5,-63.125,2023,329,0.4
-17.5,-62.5,2023,329,0.44
-17.0,-63.75,2023,329,0.64
-17.0,-63.125,2023,329,0.52
-17.0,-62.5,2023,329,0.59
-16.5,-63.75,2023,329,0.64
-16.5,-63.125,2023,329,0.63
-16.5,-62.5,2023,329,0.67
-18.5,-63.75,2023,330,0.41
-18.5,-63.125,2023,330,0.34
-18.5,-62.5,2023,330,0.3
-18.0,-63.75,2023,330,0.43
-18.0,-63.125,2023,330,0.33
-18.0,-62.5,2023,330,0.3
-17.5,-63.75,2023,330,0.39
-17.5,-63.125,2023,330,0.42
-17.5,-62.5,2023,330,0.46
-17.0,-63.75,2023,330,0.66
-17.0,-63.125,2023,330,0.58
-17.0,-62.5,2023,330,0.62
-16.5,-63.75,2023,330,0.68
-16.5,-63.125,2023,330,0.67
-16.5,-62.5,2023,330,0.7
-18.5,-63.75,2023,331,0.41
-18.5,-63.125,2023,331,0.33
-18.5,-62.5,2023,331,0.3
-18.0,-63.75,2023,331,0.43
-18.0,-63.125,2023,331,0.33
-18.0,-62.5,2023,331,0.28
-17.5,-63.75,2023,331,0.39
-17.5,-63.125,2023,331,0.39
-17.5,-62.5,2023,331,0.42
-17.0,-63.75,2023,331,0.63
-17.0,-63.125,2023,331,0.51
-17.0,-62.5,2023,331,0.57
-16.5,-63.75,2023,331,0.61
-16.5,-63.125,2023,331,0.58
-16.5,-62.5,2023,331,0.63
-18.5,-63.75,2023,332,0.39
-18.5,-63.125,2023,332,0.31
-18.5,-62.5,2023,332,0.26
-18.0,-63.75,2023,332,0.42
-18.0,-63.125,2023,332,0.32
-18.0,-62.5,2023,332,0.26
-17.5,-63.75,2023,332,0.38
-17.5,-63.125,2023,332,0.38
-17.5,-62.5,2023,332,0.4
-17.0,-63.75,2023,332,0.62
-17.0,-63.125,2023,332,0.49
-17.0,-62.5,2023,332,0.54
-16.5,-63.75,2023,332,0.59
-16.5,-63.125,2023,332,0.55
-16.5,-62.5,2023,332,0.61
-18.5,-63.75,2023,333,0.38
-18.5,-63.125,2023,333,0.29
-18.5,-62.5,2023,333,0.24
-18.0,-63.75,2023,333,0.41
-18.0,-63.125,2023,333,0.3
-18.0,-62.5,2023,333,0.24
-17.5,-63.75,2023,333,0.37
-17.5,-63.125,2023,333,0.36
-17.5,-62.5,2023,333,0.38
-17.0,-63.75,2023,333,0.61
-17.0,-63.125,2023,333,0.46
-17.0,-62.5,2023,333,0.52
-16.5,-63.75,2023,333,0.57
-16.5,-63.125,2023,333,0.52
-16.5,-62.5,2023,333,0.59
-18.5,-63.75,2023,334,0.39
-18.5,-63.125,2023,334,0.28
-18.5,-62.5,2023,334,0.23
-18.0,-63.75,2023,334,0.42
-18.0,-63.125,2023,334,0.29
-18.0,-62.5,2023,334,0.22
-17.5,-63.75,2023,334,0.37
-17.5,-63.125,2023,334,0.35
-17.5,-62.5,2023,334,0.36
-17.0,-63.75,2023,334,0.6
-17.0,-63.125,2023,334,0.44
-17.0,-62.5,2023,334,0.51
-16.5,-63.75,2023,334,0.56
-16.5,-63.125,2023,334,0.5
-16.5,-62.5,2023,334,0.58
-18.5,-63.75,2023,335,0.39
-18.5,-63.125,2023,335,0.27
-18.5,-62.5,2023,335,0.23
-18.0,-63.75,2023,335,0.42
-18.0,-63.125,2023,335,0.29
-18.0,-62.5,2023,335,0.21
-17.5,-63.75,2023,335,0.38
-17.5,-63.125,2023,335,0.35
-17.5,-62.5,2023,335,0.35
-17.0,-63.75,2023,335,0.6
-17.0,-63.125,2023,335,0.43
-17.0,-62.5,2023,335,0.5
-16.5,-63.75,2023,335,0.54
-16.5,-63.125,2023,335,0.48
-16.5,-62.5,2023,335,0.56
-18.5,-63.75,2023,336,0.37
-18.5,-63.125,2023,336,0.26
-18.5,-62.5,2023,336,0.21
-18.0,-63.75,2023,336,0.41
-18.0,-63.125,2023,336,0.28
-18.0,-62.5,2023,336,0.2
-17.5,-63.75,2023,336,0.36
-17.5,-63.125,2023,336,0.34
-17.5,-62.5,2023,336,0.34
-17.0,-63.75,2023,336,0.59
-17.0,-63.125,2023,336,0.41
-17.0,-62.5,2023,336,0.49
-16.5,-63.75,2023,336,0.52
-16.5,-63.125,2023,336,0.45
-16.5,-62.5,2023,336,0.54
-18.5,-63.75,2023,337,0.36
-18.5,-63.125,2023,337,0.25
-18.5,-62.5,2023,337,0.2
-18.0,-63.75,2023,337,0.41
-18.0,-63.125,2023,337,0.27
-18.0,-62.5,2023,337,0.19
-17.5,-63.75,2023,337,0.36
-17.5,-63.125,2023,337,0.33
-17.5,-62.5,2023,337,0.33
-17.0,-63.75,2023,337,0.59
-17.0,-63.125,2023,337,0.4
-17.0,-62.5,2023,337,0.49
-16.5,-63.75,2023,337,0.51
-16.5,-63.125,2023,337,0.44
-16.5,-62.5,2023,337,0.53
-18.5,-63.75,2023,338,0.42
-18.5,-63.125,2023,338,0.27
-18.5,-62.5,2023,338,0.24
-18.0,-63.75,2023,338,0.46
-18.0,-63.125,2023,338,0.31
-18.0,-62.5,2023,338,0.23
-17.5,-63.75,2023,338,0.41
-17.5,-63.125,2023,338,0.38
-17.5,-62.5,2023,338,0.37
-17.0,-63.75,2023,338,0.62
-17.0,-63.125,2023,338,0.46
-17.0,-62.5,2023,338,0.52
-16.5,-63.75,2023,338,0.56
-16.5,-63.125,2023,338,0.49
-16.5,-62.5,2023,338,0.57
-18.5,-63.75,2023,339,0.44
-18.5,-63.125,2023,339,0.32
-18.5,-62.5,2023,339,0.29
-18.0,-63.75,2023,339,0.45
-18.0,-63.125,2023,339,0.33
-18.0,-62.5,2023,339,0.26
-17.5,-63.75,2023,339,0.4
-17.5,-63.125,2023,339,0.41
-17.5,-62.5,2023,339,0.4
-17.0,-63.75,2023,339,0.64
-17.0,-63.125,2023,339,0.53
-17.0,-62.5,2023,339,0.56
-16.5,-63.75,2023,339,0.62
-16.5,-63.125,2023,339,0.61
-16.5,-62.5,2023,339,0.64
-18.5,-63.75,2023,340,0.39
-18.5,-63.125,2023,340,0.29
-18.5,-62.5,2023,340,0.25
-18.0,-63.75,2023,340,0.42
-18.0,-63.125,2023,340,0.31
-18.0,-62.5,2023,340,0.23
-17.5,-63.75,2023,340,0.37
-17.5,-63.125,2023,340,0.36
-17.5,-62.5,2023,340,0.37
-17.0,-63.75,2023,340,0.6
-17.0,-63.125,2023,340,0.45
-17.0,-62.5,2023,340,0.51
-16.5,-63.75,2023,340,0.55
-16.5,-63.125,2023,340,0.5
-16.5,-62.5,2023,340,0.58
-18.5,-63.75,2023,341,0.38
-18.5,-63.125,2023,341,0.27
-18.5,-62.5,2023,341,0.23
-18.0,-63.75,2023,341,0.41
-18.0,-63.125,2023,341,0.29
-18.0,-62.5,2023,341,0.22
-17.5,-63.75,2023,341,0.36
-17.5,-63.125,2023,341,0.34
-17.5,-62.5,2023,341,0.35
-17.0,-63.75,2023,341,0.59
-17.0,-63.125,2023,341,0.42
-17.0,-62.5,2023,341,0.5
-16.5,-63.75,2023,341,0.52
-16.5,-63.125,2023,341,0.46
-16.5,-62.5,2023,341,0.56
-18.5,-63.75,2023,342,0.39
-18.5,-63.125,2023,342,0.31
-18.5,-62.5,2023,342,0.28
-18.0,-63.75,2023,342,0.41
-18.0,-63.125,2023,342,0.3
-18.0,-62.5,2023,342,0.25
-17.5,-63.75,2023,342,0.36
-17.5,-63.125,2023,342,0.35
-17.5,-62.5,2023,342,0.36
-17.0,-63.75,2023,342,0.6
-17.0,-63.125,2023,342,0.43
-17.0,-62.5,2023,342,0.51
-16.5,-63.75,2023,342,0.54
-16.5,-63.125,2023,342,0.48
-16.5,-62.5,2023,342,0.57
-18.5,-63.75,2023,343,0.37
-18.5,-63.125,2023,343,0.28
-18.5,-62.5,2023,343,0.24
-18.0,-63.75,2023,343,0.41
-18.0,-63.125,2023,343,0.28
-18.0,-62.5,2023,343,0.22
-17.5,-63.75,2023,343,0.35
-17.5,-63.125,2023,343,0.34
-17.5,-62.5,2023,343,0.35
-17.0,-63.75,2023,343,0.59
-17.0,-63.125,2023,343,0.43
-17.0,-62.5,2023,343,0.5
-16.5,-63.75,2023,343,0.53
-16.5,-63.125,2023,343,0.47
-16.5,-62.5,2023,343,0.55
-18.5,-63.75,2023,344,0.35
-18.5,-63.125,2023,344,0.25
-18.5,-62.5,2023,344,0.22
-18.0,-63.75,2023,344,0.4
-18.0,-63.125,2023,344,0.26
-18.0,-62.5,2023,344,0.19
-17.5,-63.75,2023,344,0.34
-17.5,-63.125,2023,344,0.32
-17.5,-62.5,2023,344,0.33
-17.0,-63.75,2023,344,0.57
-17.0,-63.125,2023,344,0.4
-17.0,-62.5,2023,344,0.49
-16.5,-63.75,2023,344,0.5
-16.5,-63.125,2023,344,0.43
-16.5,-62.5,2023,344,0.53
-18.5,-63.75,2023,345,0.35
-18.5,-63.125,2023,345,0.24
-18.5,-62.5,2023,345,0.21
-18.0,-63.75,2023,345,0.4
-18.0,-63.125,2023,345,0.25
-18.0,-62.5,2023,345,0.19
-17.5,-63.75,2023,345,0.35
-17.5,-63.125,2023,345,0.32
-17.5,-62.5,2023,345,0.33
-17.0,-63.75,2023,345,0.57
-17.0,-63.125,2023,345,0.42
-17.0,-62.5,2023,345,0.5
-16.5,-63.75,2023,345,0.53
-16.5,-63.125,2023,345,0.53
-16.5,-62.5,2023,345,0.58
-18.5,-63.75,2023,346,0.34
-18.5,-63.125,2023,346,0.23
-18.5,-62.5,2023,346,0.21
-18.0,-63.75,2023,346,0.39
-18.0,-63.125,2023,346,0.26
-18.0,-62.5,2023,346,0.19
-17.5,-63.75,2023,346,0.34
-17.5,-63.125,2023,346,0.32
-17.5,-62.5,2023,346,0.33
-17.0,-63.75,2023,346,0.55
-17.0,-63.125,2023,346,0.42
-17.0,-62.5,2023,346,0.49
-16.5,-63.75,2023,346,0.51
-16.5,-63.125,2023,346,0.49
-16.5,-62.5,2023,346,0.56
-18.5,-63.75,2023,347,0.33
-18.5,-63.125,2023,347,0.23
-18.5,-62.5,2023,347,0.2
-18.0,-63.75,2023,347,0.39
-18.0,-63.125,2023,347,0.25
-18.0,-62.5,2023,347,0.18
-17.5,-63.75,2023,347,0.33
-17.5,-63.125,2023,347,0.32
-17.5,-62.5,2023,347,0.33
-17.0,-63.75,2023,347,0.52
-17.0,-63.125,2023,347,0.41
-17.0,-62.5,2023,347,0.49
-16.5,-63.75,2023,347,0.49
-16.5,-63.125,2023,347,0.46
-16.5,-62.5,2023,347,0.56
-18.5,-63.75,2023,348,0.33
-18.5,-63.125,2023,348,0.22
-18.5,-62.5,2023,348,0.19
-18.0,-63.75,2023,348,0.38
-18.0,-63.125,2023,348,0.24
-18.0,-62.5,2023,348,0.18
-17.5,-63.75,2023,348,0.32
-17.5,-63.125,2023,348,0.31
-17.5,-62.5,2023,348,0.32
-17.0,-63.75,2023,348,0.49
-17.0,-63.125,2023,348,0.39
-17.0,-62.5,2023,348,0.47
-16.5,-63.75,2023,348,0.47
-16.5,-63.125,2023,348,0.42
-16.5,-62.5,2023,348,0.53
-18.5,-63.75,2023,349,0.32
-18.5,-63.125,2023,349,0.22
-18.5,-62.5,2023,349,0.19
-18.0,-63.75,2023,349,0.38
-18.0,-63.125,2023,349,0.24
-18.0,-62.5,2023,349,0.18
-17.5,-63.75,2023,349,0.33
-17.5,-63.125,2023,349,0.33
-17.5,-62.5,2023,349,0.33
-17.0,-63.75,2023,349,0.48
-17.0,-63.125,2023,349,0.43
-17.0,-62.5,2023,349,0.5
-16.5,-63.75,2023,349,0.5
-16.5,-63.125,2023,349,0.5
-16.5,-62.5,2023,349,0.57
-18.5,-63.75,2023,350,0.32
-18.5,-63.125,2023,350,0.22
-18.5,-62.5,2023,350,0.19
-18.0,-63.75,2023,350,0.37
-18.0,-63.125,2023,350,0.25
-18.0,-62.5,2023,350,0.19
-17.5,-63.75,2023,350,0.34
-17.5,-63.125,2023,350,0.36
-17.5,-62.5,2023,350,0.35
-17.0,-63.75,2023,350,0.53
-17.0,-63.125,2023,350,0.48
-17.0,-62.5,2023,350,0.52
-16.5,-63.75,2023,350,0.54
-16.5,-63.125,2023,350,0.54
-16.5,-62.5,2023,350,0.58
-18.5,-63.75,2023,351,0.31
-18.5,-63.125,2023,351,0.21
-18.5,-62.5,2023,351,0.19
-18.0,-63.75,2023,351,0.36
-18.0,-63.125,2023,351,0.24
-18.0,-62.5,2023,351,0.18
-17.5,-63.75,2023,351,0.32
-17.5,-63.125,2023,351,0.32
-17.5,-62.5,2023,351,0.33
-17.0,-63.75,2023,351,0.49
-17.0,-63.125,2023,351,0.4
-17.0,-62.5,2023,351,0.48
-16.5,-63.75,2023,351,0.49
-16.5,-63.125,2023,351,0.44
-16.5,-62.5,2023,351,0.53
-18.5,-63.75,2023,352,0.37
-18.5,-63.125,2023,352,0.37
-18.5,-62.5,2023,352,0.32
-18.0,-63.75,2023,352,0.46
-18.0,-63.125,2023,352,0.42
-18.0,-62.5,2023,352,0.39
-17.5,-63.75,2023,352,0.42
-17.5,-63.125,2023,352,0.47
-17.5,-62.5,2023,352,0.49
-17.0,-63.75,2023,352,0.53
-17.0,-63.125,2023,352,0.52
-17.0,-62.5,2023,352,0.56
-16.5,-63.75,2023,352,0.47
-16.5,-63.125,2023,352,0.46
-16.5,-62.5,2023,352,0.56
-18.5,-63.75,2023,353,0.53
-18.5,-63.125,2023,353,0.57
-18.5,-62.5,2023,353,0.58
-18.0,-63.75,2023,353,0.57
-18.0,-63.125,2023,353,0.58
-18.0,-62.5,2023,353,0.59
-17.5,-63.75,2023,353,0.59
-17.5,-63.125,2023,353,0.61
-17.5,-62.5,2023,353,0.58
-17.0,-63.75,2023,353,0.76
-17.0,-63.125,2023,353,0.63
-17.0,-62.5,2023,353,0.57
-16.5,-63.75,2023,353,0.62
-16.5,-63.125,2023,353,0.48
-16.5,-62.5,2023,353,0.54
-18.5,-63.75,2023,354,0.45
-18.5,-63.125,2023,354,0.43
-18.5,-62.5,2023,354,0.43
-18.0,-63.75,2023,354,0.49
-18.0,-63.125,2023,354,0.48
-18.0,-62.5,2023,354,0.48
-17.5,-63.75,2023,354,0.49
-17.5,-63.125,2023,354,0.55
-17.5,-62.5,2023,354,0.54
-17.0,-63.75,2023,354,0.69
-17.0,-63.125,2023,354,0.59
-17.0,-62.5,2023,354,0.57
-16.5,-63.75,2023,354,0.58
-16.5,-63.125,2023,354,0.46
-16.5,-62.5,2023,354,0.54
-18.5,-63.75,2023,355,0.41
-18.5,-63.125,2023,355,0.37
-18.5,-62.5,2023,355,0.36
-18.0,-63.75,2023,355,0.45
-18.0,-63.125,2023,355,0.39
-18.0,-62.5,2023,355,0.37
-17.5,-63.75,2023,355,0.42
-17.5,-63.125,2023,355,0.44
-17.5,-62.5,2023,355,0.45
-17.0,-63.75,2023,355,0.63
-17.0,-63.125,2023,355,0.5
-17.0,-62.5,2023,355,0.53
-16.5,-63.75,2023,355,0.52
-16.5,-63.125,2023,355,0.42
-16.5,-62.5,2023,355,0.52
-18.5,-63.75,2023,356,0.41
-18.5,-63.125,2023,356,0.35
-18.5,-62.5,2023,356,0.33
-18.0,-63.75,2023,356,0.45
-18.0,-63.125,2023,356,0.37
-18.0,-62.5,2023,356,0.34
-17.5,-63.75,2023,356,0.42
-17.5,-63.125,2023,356,0.42
-17.5,-62.5,2023,356,0.43
-17.0,-63.75,2023,356,0.62
-17.0,-63.125,2023,356,0.46
-17.0,-62.5,2023,356,0.51
-16.5,-63.75,2023,356,0.5
-16.5,-63.125,2023,356,0.4
-16.5,-62.5,2023,356,0.51
-18.5,-63.75,2023,357,0.41
-18.5,-63.125,2023,357,0.33
-18.5,-62.5,2023,357,0.3
-18.0,-63.75,2023,357,0.44
-18.0,-63.125,2023,357,0.35
-18.0,-62.5,2023,357,0.32
-17.5,-63.75,2023,357,0.41
-17.5,-63.125,2023,357,0.4
-17.5,-62.5,2023,357,0.41
-17.0,-63.75,2023,357,0.61
-17.0,-63.125,2023,357,0.44
-17.0,-62.5,2023,357,0.5
-16.5,-63.75,2023,357,0.5
-16.5,-63.125,2023,357,0.4
-16.5,-62.5,2023,357,0.5
-18.5,-63.75,2023,358,0.4
-18.5,-63.125,2023,358,0.31
-18.5,-62.5,2023,358,0.27
-18.0,-63.75,2023,358,0.44
-18.0,-63.125,2023,358,0.32
-18.0,-62.5,2023,358,0.3
-17.5,-63.75,2023,358,0.4
-17.5,-63.125,2023,358,0.38
-17.5,-62.5,2023,358,0.39
-17.0,-63.75,2023,358,0.6
-17.0,-63.125,2023,358,0.42
-17.0,-62.5,2023,358,0.49
-16.5,-63.75,2023,358,0.49
-16.5,-63.125,2023,358,0.39
-16.5,-62.5,2023,358,0.5
-18.5,-63.75,2023,359,0.41
-18.5,-63.125,2023,359,0.31
-18.5,-62.5,2023,359,0.26
-18.0,-63.75,2023,359,0.46
-18.0,-63.125,2023,359,0.32
-18.0,-62.5,2023,359,0.29
-17.5,-63.75,2023,359,0.42
-17.5,-63.125,2023,359,0.37
-17.5,-62.5,2023,359,0.39
-17.0,-63.75,2023,359,0.6
-17.0,-63.125,2023,359,0.41
-17.0,-62.5,2023,359,0.48
-16.5,-63.75,2023,359,0.48
-16.5,-63.125,2023,359,0.38
-16.5,-62.5,2023,359,0.49
-18.5,-63.75,2023,360,0.51
-18.5,-63.125,2023,360,0.46
-18.5,-62.5,2023,360,0.45
-18.0,-63.75,2023,360,0.5
-18.0,-63.125,2023,360,0.42
-18.0,-62.5,2023,360,0.42
-17.5,-63.75,2023,360,0.47
-17.5,-63.125,2023,360,0.45
-17.5,-62.5,2023,360,0.46
-17.0,-63.75,2023,360,0.65
-17.0,-63.125,2023,360,0.47
-17.0,-62.5,2023,360,0.52
-16.5,-63.75,2023,360,0.56
-16.5,-63.125,2023,360,0.46
-16.5,-62.5,2023,360,0.54
-18.5,-63.75,2023,361,0.42
-18.5,-63.125,2023,361,0.36
-18.5,-62.5,2023,361,0.34
-18.0,-63.75,2023,361,0.45
-18.0,-63.125,2023,361,0.36
-18.0,-62.5,2023,361,0.34
-17.5,-63.75,2023,361,0.42
-17.5,-63.125,2023,361,0.42
-17.5,-62.5,2023,361,0.43
-17.0,-63.75,2023,361,0.62
-17.0,-63.125,2023,361,0.51
-17.0,-62.5,2023,361,0.52
-16.5,-63.75,2023,361,0.54
-16.5,-63.125,2023,361,0.5
-16.5,-62.5,2023,361,0.53
-18.5,-63.75,2023,362,0.41
-18.5,-63.125,2023,362,0.32
-18.5,-62.5,2023,362,0.27
-18.0,-63.75,2023,362,0.44
-18.0,-63.125,2023,362,0.31
-18.0,-62.5,2023,362,0.27
-17.5,-63.75,2023,362,0.4
-17.5,-63.125,2023,362,0.36
-17.5,-62.5,2023,362,0.38
-17.0,-63.75,2023,362,0.59
-17.0,-63.125,2023,362,0.42
-17.0,-62.5,2023,362,0.48
-16.5,-63.75,2023,362,0.49
-16.5,-63.125,2023,362,0.4
-16.5,-62.5,2023,362,0.49
-18.5,-63.75,2023,363,0.54
-18.5,-63.125,2023,363,0.46
-18.5,-62.5,2023,363,0.43
-18.0,-63.75,2023,363,0.56
-18.0,-63.125,2023,363,0.45
-18.0,-62.5,2023,363,0.41
-17.5,-63.75,2023,363,0.52
-17.5,-63.125,2023,363,0.5
-17.5,-62.5,2023,363,0.49
-17.0,-63.75,2023,363,0.69
-17.0,-63.125,2023,363,0.53
-17.0,-62.5,2023,363,0.56
-16.5,-63.75,2023,363,0.57
-16.5,-63.125,2023,363,0.45
-16.5,-62.5,2023,363,0.53
-18.5,-63.75,2023,364,0.59
-18.5,-63.125,2023,364,0.6
-18.5,-62.5,2023,364,0.61
-18.0,-63.75,2023,364,0.57
-18.0,-63.125,2023,364,0.56
-18.0,-62.5,2023,364,0.57
-17.5,-63.75,2023,364,0.55
-17.5,-63.125,2023,364,0.58
-17.5,-62.5,2023,364,0.57
-17.0,-63.75,2023,364,0.74
-17.0,-63.125,2023,364,0.61
-17.0,-62.5,2023,364,0.58
-16.5,-63.75,2023,364,0.63
-16.5,-63.125,2023,364,0.5
-16.5,-62.5,2023,364,0.56
-18.5,-63.75,2023,365,0.51
-18.5,-63.125,2023,365,0.45
-18.5,-62.5,2023,365,0.42
-18.0,-63.75,2023,365,0.52
-18.0,-63.125,2023,365,0.46
-18.0,-62.5,2023,365,0.42
-17.5,-63.75,2023,365,0.49
-17.5,-63.125,2023,365,0.53
-17.5,-62.5,2023,365,0.52
-17.0,-63.75,2023,365,0.71
-17.0,-63.125,2023,365,0.63
-17.0,-62.5,2023,365,0.62
-16.5,-63.75,2023,365,0.68
-16.5,-63.125,2023,365,0.65
-16.5,-62.5,2023,365,0.65
-18.5,-63.75,2024,1,0.49
-18.5,-63.125,2024,1,0.4
-18.5,-62.5,2024,1,0.37
-18.0,-63.75,2024,1,0.5
-18.0,-63.125,2024,1,0.4
-18.0,-62.5,2024,1,0.35
-17.5,-63.75,2024,1,0.46
-17.5,-63.125,2024,1,0.44
-17.5,-62.5,2024,1,0.45
-17.0,-63.75,2024,1,0.66
-17.0,-63.125,2024,1,0.51
-17.0,-62.5,2024,1,0.55
-16.5,-63.75,2024,1,0.57
-16.5,-63.125,2024,1,0.5
-16.5,-62.5,2024,1,0.56
-18.5,-63.75,2024,2,0.61
-18.5,-63.125,2024,2,0.47
-18.5,-62.5,2024,2,0.45
-18.0,-63.75,2024,2,0.58
-18.0,-63.125,2024,2,0.46
-18.0,-62.5,2024,2,0.41
-17.5,-63.75,2024,2,0.52
-17.5,-63.125,2024,2,0.48
-17.5,-62.5,2024,2,0.47
-17.0,-63.75,2024,2,0.69
-17.0,-63.125,2024,2,0.53
-17.0,-62.5,2024,2,0.55
-16.5,-63.75,2024,2,0.61
-16.5,-63.125,2024,2,0.49
-16.5,-62.5,2024,2,0.55
-18.5,-63.75,2024,3,0.6
-18.5,-63.125,2024,3,0.55
-18.5,-62.5,2024,3,0.55
-18.0,-63.75,2024,3,0.62
-18.0,-63.125,2024,3,0.56
-18.0,-62.5,2024,3,0.54
-17.5,-63.75,2024,3,0.6
-17.5,-63.125,2024,3,0.62
-17.5,-62.5,2024,3,0.59
-17.0,-63.75,2024,3,0.8
-17.0,-63.125,2024,3,0.69
-17.0,-62.5,2024,3,0.66
-16.5,-63.75,2024,3,0.76
-16.5,-63.125,2024,3,0.69
-16.5,-62.5,2024,3,0.69
-18.5,-63.75,2024,4,0.56
-18.5,-63.125,2024,4,0.46
-18.5,-62.5,2024,4,0.43
-18.0,-63.75,2024,4,0.57
-18.0,-63.125,2024,4,0.47
-18.0,-62.5,2024,4,0.43
-17.5,-63.75,2024,4,0.52
-17.5,-63.125,2024,4,0.54
-17.5,-62.5,2024,4,0.53
-17.0,-63.75,2024,4,0.76
-17.0,-63.125,2024,4,0.66
-17.0,-62.5,2024,4,0.67
-16.5,-63.75,2024,4,0.77
-16.5,-63.125,2024,4,0.72
-16.5,-62.5,2024,4,0.75
