-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
-17.5,-62.5,2024,286,37.03
-17.0,-63.75,2024,286,38.12
-17.0,-63.125,2024,286,37.89
-17.0,-62.5,2024,286,37.4
-16.5,-63.75,2024,286,38.45
-16.5,-63.125,2024,286,37.98
-16.5,-62.5,2024,286,37.37
-18.5,-63.75,2024,287,29.64
-18.5,-63.125,2024,287,38.17
-18.5,-62.5,2024,287,39.52
-18.0,-63.75,2024,287,31.97
-18.0,-63.125,2024,287,38.14
-18.0,-62.5,2024,287,39.14
-17.5,-63.75,2024,287,38.25
-17.5,-63.125,2024,287,39.75
-17.5,-62.5,2024,287,39.7
-17.0,-63.75,2024,287,40.25
-17.0,-63.125,2024,287,40.36
-17.0,-62.5,2024,287,40.27
-16.5,-63.75,2024,287,40.55
-16.5,-63.125,2024,287,40.58
-16.5,-62.5,2024,287,39.95
-18.5,-63.75,2024,288,31.24
-18.5,-63.125,2024,288,37.53
-18.5,-62.5,2024,288,37.59
-18.0,-63.75,2024,288,31.81
-18.0,-63.125,2024,288,36.36
-18.0,-62.5,2024,288,37.61
-17.5,-63.75,2024,288,36.53
-17.5,-63.125,2024,288,37.5
-17.5,-62.5,2024,288,38.31
-17.0,-63.75,2024,288,38.58
-17.0,-63.125,2024,288,38.94
-17.0,-62.5,2024,288,39.24
-16.5,-63.75,2024,288,39.25
-16.5,-63.125,2024,288,40.02
-16.5,-62.5,2024,288,39.42
-18.5,-63.75,2024,289,32.53
-18.5,-63.125,2024,289,37.19
-18.5,-62.5,2024,289,36.86
-18.0,-63.75,2024,289,31.14
-18.0,-63.125,2024,289,35.11
-18.0,-62.5,2024,289,35.28
-17.5,-63.75,2024,289,35.86
-17.5,-63.125,2024,289,36.64
-17.5,-62.5,2024,289,36.83
-17.0,-63.75,2024,289,38.69
-17.0,-63.125,2024,289,39.0
-17.0,-62.5,2024,289,39.08
-16.5,-63.75,2024,289,39.56
-16.5,-63.125,2024,289,39.92
-16.5,-62.5,2024,289,39.67
-18.5,-63.75,2024,290,28.91
-18.5,-63.125,2024,290,33.5
-18.5,-62.5,2024,290,32.84
-18.0,-63.75,2024,290,27.97
-18.0,-63.125,2024,290,32.4
-18.0,-62.5,2024,290,32.49
-17.5,-63.75,2024,290,31.74
-17.5,-63.125,2024,290,33.38
-17.5,-62.5,2024,290,33.72
-17.0,-63.75,2024,290,33.44
-17.0,-63.125,2024,290,34.66
-17.0,-62.5,2024,290,35.91
-16.5,-63.75,2024,290,35.71
-16.5,-63.125,2024,290,36.61
-16.5,-62.5,2024,290,36.64
-18.5,-63.75,2024,291,30.27
-18.5,-63.125,2024,291,34.96
-18.5,-62.5,2024,291,34.94
-18.0,-63.75,2024,291,29.51
-18.0,-63.125,2024,291,33.82
-18.0,-62.5,2024,291,34.68
-17.5,-63.75,2024,291,34.01
-17.5,-63.125,2024,291,34.56
-17.5,-62.5,2024,291,34.94
-17.0,-63.75,2024,291,36.11
-17.0,-63.125,2024,291,35.17
-17.0,-62.5,2024,291,35.52
-16.5,-63.75,2024,291,37.03
-16.5,-63.125,2024,291,35.62
-16.5,-62.5,2024,291,34.94
-18.5,-63.75,2024,292,29.37
-18.5,-63.125,2024,292,34.25
-18.5,-62.5,2024,292,34.1
-18.0,-63.75,2024,292,29.94
-18.0,-63.125,2024,292,33.8
-18.0,-62.5,2024,292,34.37
-17.5,-63.75,2024,292,34.94
-17.5,-63.125,2024,292,35.0
-17.5,-62.5,2024,292,35.42
-17.0,-63.75,2024,292,37.5
-17.0,-63.125,2024,292,36.82
-17.0,-62.5,2024,292,36.71
-16.5,-63.75,2024,292,38.54
-16.5,-63.125,2024,292,37.46
-16.5,-62.5,2024,292,36.31
-18.5,-63.75,2024,293,29.53
-18.5,-63.125,2024,293,33.41
-18.5,-62.5,2024,293,34.32
-18.0,-63.75,2024,293,29.73
-18.0,-63.125,2024,293,32.45
-18.0,-62.5,2024,293,33.52
-17.5,-63.75,2024,293,32.52
-17.5,-63.125,2024,293,32.95
-17.5,-62.5,2024,293,33.28
-17.0,-63.75,2024,293,33.91
-17.0,-63.125,2024,293,33.18
-17.0,-62.5,2024,293,33.63
-16.5,-63.75,2024,293,33.35
-16.5,-63.125,2024,293,32.84
-16.5,-62.5,2024,293,32.29
-18.5,-63.75,2024,294,31.49
-18.5,-63.125,2024,294,35.11
-18.5,-62.5,2024,294,35.66
-18.0,-63.75,2024,294,29.55
-18.0,-63.125,2024,294,34.22
-18.0,-62.5,2024,294,35.22
-17.5,-63.75,2024,294,34.49
-17.5,-63.125,2024,294,35.41
-17.5,-62.5,2024,294,35.83
-17.0,-63.75,2024,294,36.82
-17.0,-63.125,2024,294,36.33
-17.0,-62.5,2024,294,36.8
-16.5,-63.75,2024,294,37.47
-16.5,-63.125,2024,294,36.69
-16.5,-62.5,2024,294,36.69
-18.5,-63.75,2024,295,31.07
-18.5,-63.125,2024,295,35.97
-18.5,-62.5,2024,295,37.19
-18.0,-63.75,2024,295,30.11
-18.0,-63.125,2024,295,35.33
-18.0,-62.5,2024,295,36.75
-17.5,-63.75,2024,295,35.2
-17.5,-63.125,2024,295,36.58
-17.5,-62.5,2024,295,37.11
-17.0,-63.75,2024,295,37.55
-17.0,-63.125,2024,295,37.52
-17.0,-62.5,2024,295,37.5
-16.5,-63.75,2024,295,38.19
-16.5,-63.125,2024,295,37.78
-16.5,-62.5,2024,295,37.19
-18.5,-63.75,2024,296,30.46
-18.5,-63.125,2024,296,35.3
-18.5,-62.5,2024,296,35.74
-18.0,-63.75,2024,296,29.03
-18.0,-63.125,2024,296,34.25
-18.0,-62.5,2024,296,35.21
-17.5,-63.75,2024,296,33.93
-17.5,-63.125,2024,296,35.19
-17.5,-62.5,2024,296,36.3
-17.0,-63.75,2024,296,36.19
-17.0,-63.125,2024,296,36.57
-17.0,-62.5,2024,296,37.24
-16.5,-63.75,2024,296,36.76
-16.5,-63.125,2024,296,37.08
-16.5,-62.5,2024,296,36.58
-18.5,-63.75,2024,297,32.28
-18.5,-63.125,2024,297,37.44
-18.5,-62.5,2024,297,37.88
-18.0,-63.75,2024,297,31.17
-18.0,-63.125,2024,297,36.41
-18.0,-62.5,2024,297,37.49
-17.5,-63.75,2024,297,36.0
-17.5,-63.125,2024,297,37.83
-17.5,-62.5,2024,297,37.77
-17.0,-63.75,2024,297,38.27
-17.0,-63.125,2024,297,38.59
-17.0,-62.5,2024,297,37.61
-16.5,-63.75,2024,297,38.74
-16.5,-63.125,2024,297,38.02
-16.5,-62.5,2024,297,36.86
-18.5,-63.75,2024,298,34.48
-18.5,-63.125,2024,298,38.51
-18.5,-62.5,2024,298,38.45
-18.0,-63.75,2024,298,32.19
-18.0,-63.125,2024,298,36.43
-18.0,-62.5,2024,298,37.51
-17.5,-63.75,2024,298,35.07
-17.5,-63.125,2024,298,37.09
-17.5,-62.5,2024,298,37.5
-17.0,-63.75,2024,298,37.35
-17.0,-63.125,2024,298,37.81
-17.0,-62.5,2024,298,37.48
-16.5,-63.75,2024,298,37.68
-16.5,-63.125,2024,298,37.71
-16.5,-62.5,2024,298,37.15
-18.5,-63.75,2024,299,27.55
-18.5,-63.125,2024,299,32.64
-18.5,-62.5,2024,299,34.27
-18.0,-63.75,2024,299,24.99
-18.0,-63.125,2024,299,29.94
-18.0,-62.5,2024,299,32.05
-17.5,-63.75,2024,299,28.4
-17.5,-63.125,2024,299,29.89
-17.5,-62.5,2024,299,31.6
-17.0,-63.75,2024,299,30.4
-17.0,-63.125,2024,299,31.48
-17.0,-62.5,2024,299,32.02
-16.5,-63.75,2024,299,32.19
-16.5,-63.125,2024,299,32.59
-16.5,-62.5,2024,299,31.89
-18.5,-63.75,2024,300,20.13
-18.5,-63.125,2024,300,24.95
-18.5,-62.5,2024,300,26.42
-18.0,-63.75,2024,300,20.75
-18.0,-63.125,2024,300,24.58
-18.0,-62.5,2024,300,26.1
-17.5,-63.75,2024,300,24.84
-17.5,-63.125,2024,300,25.64
-17.5,-62.5,2024,300,25.88
-17.0,-63.75,2024,300,26.26
-17.0,-63.125,2024,300,26.11
-17.0,-62.5,2024,300,26.08
-16.5,-63.75,2024,300,26.72
-16.5,-63.125,2024,300,27.03
-16.5,-62.5,2024,300,26.64
-18.5,-63.75,2024,301,25.67
-18.5,-63.125,2024,301,31.32
-18.5,-62.5,2024,301,32.2
-18.0,-63.75,2024,301,26.7
-18.0,-63.125,2024,301,30.24
-18.0,-62.5,2024,301,31.73
-17.5,-63.75,2024,301,30.36
-17.5,-63.125,2024,301,30.98
-17.5,-62.5,2024,301,31.68
-17.0,-63.75,2024,301,30.76
-17.0,-63.125,2024,301,31.18
-17.0,-62.5,2024,301,33.2
-16.5,-63.75,2024,301,31.56
-16.5,-63.125,2024,301,34.27
-16.5,-62.5,2024,301,34.76
-18.5,-63.75,2024,302,27.34
-18.5,-63.125,2024,302,32.98
-18.5,-62.5,2024,302,34.23
-18.0,-63.75,2024,302,28.05
-18.0,-63.125,2024,302,32.67
-18.0,-62.5,2024,302,34.07
-17.5,-63.75,2024,302,33.11
-17.5,-63.125,2024,302,33.7
-17.5,-62.5,2024,302,34.42
-17.0,-63.75,2024,302,35.01
-17.0,-63.125,2024,302,34.5
-17.0,-62.5,2024,302,35.79
-16.5,-63.75,2024,302,35.93
-16.5,-63.125,2024,302,37.2
-16.5,-62.5,2024,302,35.73
-18.5,-63.75,2024,303,27.93
-18.5,-63.125,2024,303,32.84
-18.5,-62.5,2024,303,33.87
-18.0,-63.75,2024,303,28.65
-18.0,-63.125,2024,303,32.02
-18.0,-62.5,2024,303,33.46
-17.5,-63.75,2024,303,33.26
-17.5,-63.125,2024,303,32.23
-17.5,-62.5,2024,303,33.28
-17.0,-63.75,2024,303,35.96
-17.0,-63.125,2024,303,32.12
-17.0,-62.5,2024,303,32.94
-16.5,-63.75,2024,303,37.38
-16.5,-63.125,2024,303,34.75
-16.5,-62.5,2024,303,32.13
-18.5,-63.75,2024,304,29.42
-18.5,-63.125,2024,304,35.42
-18.5,-62.5,2024,304,36.46
-18.0,-63.75,2024,304,28.94
-18.0,-63.125,2024,304,33.97
-18.0,-62.5,2024,304,35.74
-17.5,-63.75,2024,304,32.96
-17.5,-63.125,2024,304,33.99
-17.5,-62.5,2024,304,35.27
-17.0,-63.75,2024,304,35.14
-17.0,-63.125,2024,304,34.69
-17.0,-62.5,2024,304,36.14
-16.5,-63.75,2024,304,35.39
-16.5,-63.125,2024,304,36.11
-16.5,-62.5,2024,304,36.06
-18.5,-63.75,2024,305,29.83
-18.5,-63.125,2024,305,34.75
-18.5,-62.5,2024,305,35.27
-18.0,-63.75,2024,305,28.8
-18.0,-63.125,2024,305,33.06
-18.0,-62.5,2024,305,34.36
-17.5,-63.75,2024,305,32.72
-17.5,-63.125,2024,305,33.39
-17.5,-62.5,2024,305,33.67
-17.0,-63.75,2024,305,34.01
-17.0,-63.125,2024,305,33.45
-17.0,-62.5,2024,305,33.31
-16.5,-63.75,2024,305,33.95
-16.5,-63.125,2024,305,33.26
-16.5,-62.5,2024,305,32.39
-18.5,-63.75,2024,306,28.33
-18.5,-63.125,2024,306,31.48
-18.5,-62.5,2024,306,32.38
-18.0,-63.75,2024,306,25.0
-18.0,-63.125,2024,306,29.89
-18.0,-62.5,2024,306,31.74
-17.5,-63.75,2024,306,28.83
-17.5,-63.125,2024,306,30.31
-17.5,-62.5,2024,306,31.53
-17.0,-63.75,2024,306,30.77
-17.0,-63.125,2024,306,30.57
-17.0,-62.5,2024,306,31.64
-16.5,-63.75,2024,306,30.69
-16.5,-63.125,2024,306,31.07
-16.5,-62.5,2024,306,32.31
-18.5,-63.75,2024,307,30.28
-18.5,-63.125,2024,307,33.68
-18.5,-62.5,2024,307,33.21
-18.0,-63.75,2024,307,27.23
-18.0,-63.125,2024,307,31.34
-18.0,-62.5,2024,307,32.6
-17.5,-63.75,2024,307,30.23
-17.5,-63.125,2024,307,31.98
-17.5,-62.5,2024,307,32.93
-17.0,-63.75,2024,307,32.25
-17.0,-63.125,2024,307,32.62
-17.0,-62.5,2024,307,32.81
-16.5,-63.75,2024,307,32.09
-16.5,-63.125,2024,307,32.62
-16.5,-62.5,2024,307,31.76
-18.5,-63.75,2024,308,29.3
-18.5,-63.125,2024,308,34.48
-18.5,-62.5,2024,308,34.75
-18.0,-63.75,2024,308,29.32
-18.0,-63.125,2024,308,32.89
-18.0,-62.5,2024,308,33.63
-17.5,-63.75,2024,308,30.82
-17.5,-63.125,2024,308,32.39
-17.5,-62.5,2024,308,33.3
-17.0,-63.75,2024,308,31.97
-17.0,-63.125,2024,308,32.03
-17.0,-62.5,2024,308,32.72
-16.5,-63.75,2024,308,31.85
-16.5,-63.125,2024,308,32.03
-16.5,-62.5,2024,308,32.0
-18.5,-63.75,2024,309,29.61
-18.5,-63.125,2024,309,34.89
-18.5,-62.5,2024,309,34.96
-18.0,-63.75,2024,309,28.69
-18.0,-63.125,2024,309,33.2
-18.0,-62.5,2024,309,33.87
-17.5,-63.75,2024,309,33.12
-17.5,-63.125,2024,309,34.06
-17.5,-62.5,2024,309,34.04
-17.0,-63.75,2024,309,34.69
-17.0,-63.125,2024,309,34.78
-17.0,-62.5,2024,309,34.5
-16.5,-63.75,2024,309,34.47
-16.5,-63.125,2024,309,35.05
-16.5,-62.5,2024,309,34.7
-18.5,-63.75,2024,310,29.57
-18.5,-63.125,2024,310,35.25
-18.5,-62.5,2024,310,36.56
-18.0,-63.75,2024,310,27.54
-18.0,-63.125,2024,310,34.06
-18.0,-62.5,2024,310,35.97
-17.5,-63.75,2024,310,31.53
-17.5,-63.125,2024,310,35.06
-17.5,-62.5,2024,310,36.25
-17.0,-63.75,2024,310,33.08
-17.0,-63.125,2024,310,35.37
-17.0,-62.5,2024,310,36.67
-16.5,-63.75,2024,310,33.28
-16.5,-63.125,2024,310,36.48
-16.5,-62.5,2024,310,36.47
-18.5,-63.75,2024,311,29.26
-18.5,-63.125,2024,311,33.3
-18.5,-62.5,2024,311,34.88
-18.0,-63.75,2024,311,28.01
-18.0,-63.125,2024,311,32.27
-18.0,-62.5,2024,311,33.51
-17.5,-63.75,2024,311,32.08
-17.5,-63.125,2024,311,32.73
-17.5,-62.5,2024,311,31.71
-17.0,-63.75,2024,311,32.17
-17.0,-63.125,2024,311,30.65
-17.0,-62.5,2024,311,29.15
-16.5,-63.75,2024,311,29.96
-16.5,-63.125,2024,311,28.39
-16.5,-62.5,2024,311,26.84
-18.5,-63.75,2024,312,25.88
-18.5,-63.125,2024,312,31.92
-18.5,-62.5,2024,312,32.61
-18.0,-63.75,2024,312,26.43
-18.0,-63.125,2024,312,31.06
-18.0,-62.5,2024,312,33.02
-17.5,-63.75,2024,312,30.38
-17.5,-63.125,2024,312,30.69
-17.5,-62.5,2024,312,32.72
-17.0,-63.75,2024,312,31.52
-17.0,-63.125,2024,312,30.92
-17.0,-62.5,2024,312,31.42
-16.5,-63.75,2024,312,31.26
-16.5,-63.125,2024,312,30.94
-16.5,-62.5,2024,312,30.5
-18.5,-63.75,2024,313,29.06
-18.5,-63.125,2024,313,34.12
-18.5,-62.5,2024,313,34.02
-18.0,-63.75,2024,313,29.9
-18.0,-63.125,2024,313,33.25
-18.0,-62.5,2024,313,31.8
-17.5,-63.75,2024,313,33.26
-17.5,-63.125,2024,313,33.31
-17.5,-62.5,2024,313,31.67
-17.0,-63.75,2024,313,33.59
-17.0,-63.125,2024,313,32.37
-17.0,-62.5,2024,313,31.09
-16.5,-63.75,2024,313,31.27
-16.5,-63.125,2024,313,30.96
-16.5,-62.5,2024,313,30.1
-18.5,-63.75,2024,314,29.83
-18.5,-63.125,2024,314,35.63
-18.5,-62.5,2024,314,36.93
-18.0,-63.75,2024,314,29.85
-18.0,-63.125,2024,314,34.83
-18.0,-62.5,2024,314,36.02
-17.5,-63.75,2024,314,34.49
-17.5,-63.125,2024,314,35.76
-17.5,-62.5,2024,314,35.46
-17.0,-63.75,2024,314,35.26
-17.0,-63.125,2024,314,35.15
-17.0,-62.5,2024,314,34.85
-16.5,-63.75,2024,314,32.9
-16.5,-63.125,2024,314,33.85
-16.5,-62.5,2024,314,33.82
-18.5,-63.75,2024,315,31.75
-18.5,-63.125,2024,315,37.49
-18.5,-62.5,2024,315,38.8
-18.0,-63.75,2024,315,31.11
-18.0,-63.125,2024,315,36.72
-18.0,-62.5,2024,315,38.1
-17.5,-63.75,2024,315,35.81
-17.5,-63.125,2024,315,37.71
-17.5,-62.5,2024,315,37.88
-17.0,-63.75,2024,315,36.94
-17.0,-63.125,2024,315,37.35
-17.0,-62.5,2024,315,37.24
-16.5,-63.75,2024,315,34.84
-16.5,-63.125,2024,315,35.75
-16.5,-62.5,2024,315,35.81
-18.5,-63.75,2024,316,33.05
-18.5,-63.125,2024,316,36.72
-18.5,-62.5,2024,316,38.0
-18.0,-63.75,2024,316,30.23
-18.0,-63.125,2024,316,35.19
-18.0,-62.5,2024,316,37.27
-17.5,-63.75,2024,316,34.3
-17.5,-63.125,2024,316,35.69
-17.5,-62.5,2024,316,36.66
-17.0,-63.75,2024,316,36.06
-17.0,-63.125,2024,316,35.59
-17.0,-62.5,2024,316,35.63
-16.5,-63.75,2024,316,34.47
-16.5,-63.125,2024,316,34.77
-16.5,-62.5,2024,316,34.35
-18.5,-63.75,2024,317,22.44
-18.5,-63.125,2024,317,26.26
-18.5,-62.5,2024,317,27.87
-18.0,-63.75,2024,317,21.58
-18.0,-63.125,2024,317,25.98
-18.0,-62.5,2024,317,27.65
-17.5,-63.75,2024,317,25.16
-17.5,-63.125,2024,317,26.57
-17.5,-62.5,2024,317,26.88
-17.0,-63.75,2024,317,26.26
-17.0,-63.125,2024,317,26.59
-17.0,-62.5,2024,317,26.06
-16.5,-63.75,2024,317,26.37
-16.5,-63.125,2024,317,26.81
-16.5,-62.5,2024,317,25.76
-18.5,-63.75,2024,318,26.53
-18.5,-63.125,2024,318,32.0
-18.5,-62.5,2024,318,32.48
-18.0,-63.75,2024,318,27.53
-18.0,-63.125,2024,318,30.54
-18.0,-62.5,2024,318,31.32
-17.5,-63.75,2024,318,30.95
-17.5,-63.125,2024,318,30.79
-17.5,-62.5,2024,318,30.07
-17.0,-63.75,2024,318,29.98
-17.0,-63.125,2024,318,29.34
-17.0,-62.5,2024,318,28.82
-16.5,-63.75,2024,318,28.07
-16.5,-63.125,2024,318,28.07
-16.5,-62.5,2024,318,27.56
-18.5,-63.75,2024,319,28.61
-18.5,-63.125,2024,319,33.58
-18.5,-62.5,2024,319,34.79
-18.0,-63.75,2024,319,28.68
-18.0,-63.125,2024,319,32.52
-18.0,-62.5,2024,319,33.93
-17.5,-63.75,2024,319,32.26
-17.5,-63.125,2024,319,33.38
-17.5,-62.5,2024,319,33.27
-17.0,-63.75,2024,319,32.91
-17.0,-63.125,2024,319,32.79
-17.0,-62.5,2024,319,32.88
-16.5,-63.75,2024,319,31.26
-16.5,-63.125,2024,319,32.39
-16.5,-62.5,2024,319,32.12
-18.5,-63.75,2024,320,29.7
-18.5,-63.125,2024,320,36.28
-18.5,-62.5,2024,320,37.96
-18.0,-63.75,2024,320,29.56
-18.0,-63.125,2024,320,35.49
-18.0,-62.5,2024,320,36.93
-17.5,-63.75,2024,320,34.67
-17.5,-63.125,2024,320,36.07
-17.5,-62.5,2024,320,36.46
-17.0,-63.75,2024,320,35.34
-17.0,-63.125,2024,320,35.78
-17.0,-62.5,2024,320,35.85
-16.5,-63.75,2024,320,33.98
-16.5,-63.125,2024,320,35.21
-16.5,-62.5,2024,320,34.63
-18.5,-63.75,2024,321,30.3
-18.5,-63.125,2024,321,36.43
-18.5,-62.5,2024,321,38.4
-18.0,-63.75,2024,321,29.79
-18.0,-63.125,2024,321,35.46
-18.0,-62.5,2024,321,37.87
-17.5,-63.75,2024,321,34.64
-17.5,-63.125,2024,321,36.24
-17.5,-62.5,2024,321,37.46
-17.0,-63.75,2024,321,35.97
-17.0,-63.125,2024,321,36.26
-17.0,-62.5,2024,321,36.58
-16.5,-63.75,2024,321,34.63
-16.5,-63.125,2024,321,35.66
-16.5,-62.5,2024,321,35.18
-18.5,-63.75,2024,322,32.62
-18.5,-63.125,2024,322,37.6
-18.5,-62.5,2024,322,39.03
-18.0,-63.75,2024,322,31.12
-18.0,-63.125,2024,322,35.92
-18.0,-62.5,2024,322,37.9
-17.5,-63.75,2024,322,34.81
-17.5,-63.125,2024,322,36.15
-17.5,-62.5,2024,322,36.93
-17.0,-63.75,2024,322,36.01
-17.0,-63.125,2024,322,35.89
-17.0,-62.5,2024,322,35.12
-16.5,-63.75,2024,322,34.64
-16.5,-63.125,2024,322,35.14
-16.5,-62.5,2024,322,32.62
-18.5,-63.75,2024,323,30.25
-18.5,-63.125,2024,323,35.96
-18.5,-62.5,2024,323,37.8
-18.0,-63.75,2024,323,28.13
-18.0,-63.125,2024,323,34.48
-18.0,-62.5,2024,323,37.53
-17.5,-63.75,2024,323,31.84
-17.5,-63.125,2024,323,35.2
-17.5,-62.5,2024,323,37.36
-17.0,-63.75,2024,323,34.31
-17.0,-63.125,2024,323,36.14
-17.0,-62.5,2024,323,36.53
-16.5,-63.75,2024,323,33.54
-16.5,-63.125,2024,323,35.93
-16.5,-62.5,2024,323,34.12
-18.5,-63.75,2024,324,27.51
-18.5,-63.125,2024,324,30.89
-18.5,-62.5,2024,324,31.53
-18.0,-63.75,2024,324,27.7
-18.0,-63.125,2024,324,30.43
-18.0,-62.5,2024,324,30.23
-17.5,-63.75,2024,324,31.24
-17.5,-63.125,2024,324,30.64
-17.5,-62.5,2024,324,30.73
-17.0,-63.75,2024,324,31.07
-17.0,-63.125,2024,324,30.71
-17.0,-62.5,2024,324,31.51
-16.5,-63.75,2024,324,29.9
-16.5,-63.125,2024,324,31.04
-16.5,-62.5,2024,324,31.7
-18.5,-63.75,2024,325,29.7
-18.5,-63.125,2024,325,34.48
-18.5,-62.5,2024,325,35.16
-18.0,-63.75,2024,325,29.09
-18.0,-63.125,2024,325,34.12
-18.0,-62.5,2024,325,34.9
-17.5,-63.75,2024,325,33.53
-17.5,-63.125,2024,325,35.05
-17.5,-62.5,2024,325,35.73
