-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
-17.5,-63.5,2025,30,19.92
-17.5,-62.5,2025,30,21.28
-16.5,-63.5,2025,30,23.22
-16.5,-62.5,2025,30,23.66
-18.5,-63.5,2025,31,26.17
-18.5,-62.5,2025,31,26.57
-17.5,-63.5,2025,31,25.89
-17.5,-62.5,2025,31,24.16
-16.5,-63.5,2025,31,24.63
-16.5,-62.5,2025,31,22.18
-18.5,-63.5,2025,32,29.94
-18.5,-62.5,2025,32,28.46
-17.5,-63.5,2025,32,29.28
-17.5,-62.5,2025,32,29.09
-16.5,-63.5,2025,32,28.58
-16.5,-62.5,2025,32,27.8
-18.5,-63.5,2025,33,28.76
-18.5,-62.5,2025,33,26.96
-17.5,-63.5,2025,33,28.19
-17.5,-62.5,2025,33,27.6
-16.5,-63.5,2025,33,27.06
-16.5,-62.5,2025,33,25.63
-18.5,-63.5,2025,34,29.58
-18.5,-62.5,2025,34,29.2
-17.5,-63.5,2025,34,26.57
-17.5,-62.5,2025,34,27.65
-16.5,-63.5,2025,34,23.24
-16.5,-62.5,2025,34,21.21
-18.5,-63.5,2025,35,29.33
-18.5,-62.5,2025,35,29.61
-17.5,-63.5,2025,35,29.02
-17.5,-62.5,2025,35,28.28
-16.5,-63.5,2025,35,25.49
-16.5,-62.5,2025,35,22.72
-18.5,-63.5,2025,36,28.79
-18.5,-62.5,2025,36,28.71
-17.5,-63.5,2025,36,26.98
-17.5,-62.5,2025,36,28.11
-16.5,-63.5,2025,36,26.7
-16.5,-62.5,2025,36,26.43
-18.5,-63.5,2025,37,24.82
-18.5,-62.5,2025,37,25.26
-17.5,-63.5,2025,37,20.77
-17.5,-62.5,2025,37,24.49
-16.5,-63.5,2025,37,19.45
-16.5,-62.5,2025,37,22.97
-18.5,-63.5,2025,38,20.08
-18.5,-62.5,2025,38,18.26
-17.5,-63.5,2025,38,20.28
-17.5,-62.5,2025,38,17.61
-16.5,-63.5,2025,38,16.81
-16.5,-62.5,2025,38,15.92
-18.5,-63.5,2025,39,21.05
-18.5,-62.5,2025,39,19.72
-17.5,-63.5,2025,39,18.38
-17.5,-62.5,2025,39,18.58
-16.5,-63.5,2025,39,19.8
-16.5,-62.5,2025,39,15.73
-18.5,-63.5,2025,40,18.68
-18.5,-62.5,2025,40,20.15
-17.5,-63.5,2025,40,20.13
-17.5,-62.5,2025,40,19.38
-16.5,-63.5,2025,40,18.36
-16.5,-62.5,2025,40,16.66
-18.5,-63.5,2025,41,28.04
-18.5,-62.5,2025,41,28.24
-17.5,-63.5,2025,41,27.67
-17.5,-62.5,2025,41,28.51
-16.5,-63.5,2025,41,27.88
-16.5,-62.5,2025,41,27.4
-18.5,-63.5,2025,42,27.37
-18.5,-62.5,2025,42,25.44
-17.5,-63.5,2025,42,24.38
-17.5,-62.5,2025,42,24.35
-16.5,-63.5,2025,42,24.94
-16.5,-62.5,2025,42,24.41
-18.5,-63.5,2025,43,27.15
-18.5,-62.5,2025,43,26.52
-17.5,-63.5,2025,43,24.2
-17.5,-62.5,2025,43,24.8
-16.5,-63.5,2025,43,21.38
-16.5,-62.5,2025,43,21.41
-18.5,-63.5,2025,44,20.12
-18.5,-62.5,2025,44,23.08
-17.5,-63.5,2025,44,20.0
-17.5,-62.5,2025,44,21.89
-16.5,-63.5,2025,44,22.09
-16.5,-62.5,2025,44,22.35
-18.5,-63.5,2025,45,21.78
-18.5,-62.5,2025,45,20.16
-17.5,-63.5,2025,45,22.68
-17.5,-62.5,2025,45,23.74
-16.5,-63.5,2025,45,19.88
-16.5,-62.5,2025,45,20.94
-18.5,-63.5,2025,46,22.31
-18.5,-62.5,2025,46,21.37
-17.5,-63.5,2025,46,17.04
-17.5,-62.5,2025,46,18.66
-16.5,-63.5,2025,46,9.66
-16.5,-62.5,2025,46,14.84
-18.5,-63.5,2025,47,24.0
-18.5,-62.5,2025,47,21.63
-17.5,-63.5,2025,47,15.32
-17.5,-62.5,2025,47,20.92
-16.5,-63.5,2025,47,16.15
-16.5,-62.5,2025,47,21.41
-18.5,-63.5,2025,48,26.3
-18.5,-62.5,2025,48,26.94
-17.5,-63.5,2025,48,23.88
-17.5,-62.5,2025,48,25.71
-16.5,-63.5,2025,48,24.82
-16.5,-62.5,2025,48,23.36
-18.5,-63.5,2025,49,9.29
-18.5,-62.5,2025,49,15.39
-17.5,-63.5,2025,49,10.48
-17.5,-62.5,2025,49,13.84
-16.5,-63.5,2025,49,12.01
-16.5,-62.5,2025,49,15.97
-18.5,-63.5,2025,50,15.94
-18.5,-62.5,2025,50,17.37
-17.5,-63.5,2025,50,18.17
-17.5,-62.5,2025,50,18.05
-16.5,-63.5,2025,50,19.88
-16.5,-62.5,2025,50,16.56
-18.5,-63.5,2025,51,24.15
-18.5,-62.5,2025,51,22.34
-17.5,-63.5,2025,51,18.0
-17.5,-62.5,2025,51,21.43
-16.5,-63.5,2025,51,17.67
-16.5,-62.5,2025,51,22.82
-18.5,-63.5,2025,52,24.25
-18.5,-62.5,2025,52,25.31
-17.5,-63.5,2025,52,24.78
-17.5,-62.5,2025,52,23.39
-16.5,-63.5,2025,52,22.83
-16.5,-62.5,2025,52,19.5
-18.5,-63.5,2025,53,23.78
-18.5,-62.5,2025,53,26.41
-17.5,-63.5,2025,53,24.59
-17.5,-62.5,2025,53,26.64
-16.5,-63.5,2025,53,21.84
-16.5,-62.5,2025,53,25.45
-18.5,-63.5,2025,54,28.17
-18.5,-62.5,2025,54,27.02
-17.5,-63.5,2025,54,27.62
-17.5,-62.5,2025,54,25.2
-16.5,-63.5,2025,54,25.88
-16.5,-62.5,2025,54,23.44
-18.5,-63.5,2025,55,27.82
-18.5,-62.5,2025,55,27.14
-17.5,-63.5,2025,55,26.06
-17.5,-62.5,2025,55,25.3
-16.5,-63.5,2025,55,23.12
-16.5,-62.5,2025,55,20.44
-18.5,-63.5,2025,56,26.36
-18.5,-62.5,2025,56,26.73
-17.5,-63.5,2025,56,24.17
-17.5,-62.5,2025,56,25.19
-16.5,-63.5,2025,56,23.26
-16.5,-62.5,2025,56,22.73
-18.5,-63.5,2025,57,25.14
-18.5,-62.5,2025,57,25.09
-17.5,-63.5,2025,57,22.21
-17.5,-62.5,2025,57,24.6
-16.5,-63.5,2025,57,24.05
-16.5,-62.5,2025,57,24.72
-18.5,-63.5,2025,58,22.87
-18.5,-62.5,2025,58,18.42
-17.5,-63.5,2025,58,18.0
-17.5,-62.5,2025,58,17.2
-16.5,-63.5,2025,58,10.54
-16.5,-62.5,2025,58,13.34
-18.5,-63.5,2025,59,21.33
-18.5,-62.5,2025,59,21.66
-17.5,-63.5,2025,59,15.57
-17.5,-62.5,2025,59,19.39
-16.5,-63.5,2025,59,14.59
-16.5,-62.5,2025,59,15.57
-18.5,-63.5,2025,60,20.8
-18.5,-62.5,2025,60,22.06
-17.5,-63.5,2025,60,17.98
-17.5,-62.5,2025,60,19.68
-16.5,-63.5,2025,60,18.67
-16.5,-62.5,2025,60,18.62
-18.5,-63.5,2025,61,19.94
-18.5,-62.5,2025,61,21.63
-17.5,-63.5,2025,61,15.59
-17.5,-62.5,2025,61,18.27
-16.5,-63.5,2025,61,14.84
-16.5,-62.5,2025,61,15.25
-18.5,-63.5,2025,62,18.22
-18.5,-62.5,2025,62,19.8
-17.5,-63.5,2025,62,17.3
-17.5,-62.5,2025,62,18.75
-16.5,-63.5,2025,62,17.32
-16.5,-62.5,2025,62,17.27
-18.5,-63.5,2025,63,17.28
-18.5,-62.5,2025,63,19.9
-17.5,-63.5,2025,63,16.65
-17.5,-62.5,2025,63,18.38
-16.5,-63.5,2025,63,15.54
-16.5,-62.5,2025,63,13.82
-18.5,-63.5,2025,64,19.51
-18.5,-62.5,2025,64,23.02
-17.5,-63.5,2025,64,17.86
-17.5,-62.5,2025,64,19.64
-16.5,-63.5,2025,64,18.09
-16.5,-62.5,2025,64,18.75
-18.5,-63.5,2025,65,18.38
-18.5,-62.5,2025,65,20.95
-17.5,-63.5,2025,65,16.9
-17.5,-62.5,2025,65,19.31
-16.5,-63.5,2025,65,17.67
-16.5,-62.5,2025,65,18.87
-18.5,-63.5,2025,66,22.01
-18.5,-62.5,2025,66,23.18
-17.5,-63.5,2025,66,20.28
-17.5,-62.5,2025,66,21.83
-16.5,-63.5,2025,66,17.64
-16.5,-62.5,2025,66,18.98
-18.5,-63.5,2025,67,20.9
-18.5,-62.5,2025,67,21.29
-17.5,-63.5,2025,67,18.21
-17.5,-62.5,2025,67,20.8
-16.5,-63.5,2025,67,18.8
-16.5,-62.5,2025,67,20.46
-18.5,-63.5,2025,68,11.63
-18.5,-62.5,2025,68,12.61
-17.5,-63.5,2025,68,11.04
-17.5,-62.5,2025,68,9.34
-16.5,-63.5,2025,68,9.15
-16.5,-62.5,2025,68,12.95
-18.5,-63.5,2025,69,14.73
-18.5,-62.5,2025,69,12.77
-17.5,-63.5,2025,69,18.22
-17.5,-62.5,2025,69,12.76
-16.5,-63.5,2025,69,15.1
-16.5,-62.5,2025,69,11.27
-18.5,-63.5,2025,70,11.56
-18.5,-62.5,2025,70,13.55
-17.5,-63.5,2025,70,12.54
-17.5,-62.5,2025,70,15.5
-16.5,-63.5,2025,70,14.64
-16.5,-62.5,2025,70,15.62
-18.5,-63.5,2025,71,9.09
-18.5,-62.5,2025,71,10.98
-17.5,-63.5,2025,71,12.13
-17.5,-62.5,2025,71,9.71
-16.5,-63.5,2025,71,8.61
-16.5,-62.5,2025,71,7.35
-18.5,-63.5,2025,72,8.48
-18.5,-62.5,2025,72,7.84
-17.5,-63.5,2025,72,15.05
-17.5,-62.5,2025,72,11.49
-16.5,-63.5,2025,72,16.75
-16.5,-62.5,2025,72,14.01
-18.5,-63.5,2025,73,12.82
-18.5,-62.5,2025,73,12.11
-17.5,-63.5,2025,73,16.25
-17.5,-62.5,2025,73,12.58
-16.5,-63.5,2025,73,15.74
-16.5,-62.5,2025,73,14.36
-18.5,-63.5,2025,74,12.41
-18.5,-62.5,2025,74,15.15
-17.5,-63.5,2025,74,19.81
-17.5,-62.5,2025,74,19.91
-16.5,-63.5,2025,74,21.94
-16.5,-62.5,2025,74,20.09
-18.5,-63.5,2025,75,11.55
-18.5,-62.5,2025,75,14.55
-17.5,-63.5,2025,75,18.28
-17.5,-62.5,2025,75,18.81
-16.5,-63.5,2025,75,21.75
-16.5,-62.5,2025,75,18.89
-18.5,-63.5,2025,76,19.55
-18.5,-62.5,2025,76,17.23
-17.5,-63.5,2025,76,16.79
-17.5,-62.5,2025,76,17.77
-16.5,-63.5,2025,76,15.72
-16.5,-62.5,2025,76,15.72
-18.5,-63.5,2025,77,21.13
-18.5,-62.5,2025,77,19.7
-17.5,-63.5,2025,77,22.94
-17.5,-62.5,2025,77,21.18
-16.5,-63.5,2025,77,21.62
-16.5,-62.5,2025,77,19.12
-18.5,-63.5,2025,78,19.14
-18.5,-62.5,2025,78,17.99
-17.5,-63.5,2025,78,20.84
-17.5,-62.5,2025,78,15.84
-16.5,-63.5,2025,78,15.66
-16.5,-62.5,2025,78,12.14
-18.5,-63.5,2025,79,20.88
-18.5,-62.5,2025,79,24.27
-17.5,-63.5,2025,79,22.78
-17.5,-62.5,2025,79,23.28
-16.5,-63.5,2025,79,21.56
-16.5,-62.5,2025,79,20.71
-18.5,-63.5,2025,80,19.31
-18.5,-62.5,2025,80,21.67
-17.5,-63.5,2025,80,17.98
-17.5,-62.5,2025,80,20.08
-16.5,-63.5,2025,80,19.89
-16.5,-62.5,2025,80,20.65
-18.5,-63.5,2025,81,18.21
-18.5,-62.5,2025,81,20.72
-17.5,-63.5,2025,81,16.51
-17.5,-62.5,2025,81,21.16
-16.5,-63.5,2025,81,17.91
-16.5,-62.5,2025,81,20.88
-18.5,-63.5,2025,82,17.52
-18.5,-62.5,2025,82,20.58
-17.5,-63.5,2025,82,13.42
-17.5,-62.5,2025,82,18.31
-16.5,-63.5,2025,82,15.05
-16.5,-62.5,2025,82,17.38
-18.5,-63.5,2025,83,12.06
-18.5,-62.5,2025,83,7.82
-17.5,-63.5,2025,83,3.75
-17.5,-62.5,2025,83,3.11
-16.5,-63.5,2025,83,6.27
-16.5,-62.5,2025,83,13.95
-18.5,-63.5,2025,84,13.69
-18.5,-62.5,2025,84,10.71
-17.5,-63.5,2025,84,5.87
-17.5,-62.5,2025,84,6.4
-16.5,-63.5,2025,84,4.4
-16.5,-62.5,2025,84,8.45
-18.5,-63.5,2025,85,12.54
-18.5,-62.5,2025,85,11.87
-17.5,-63.5,2025,85,9.13
-17.5,-62.5,2025,85,13.06
-16.5,-63.5,2025,85,10.02
-16.5,-62.5,2025,85,16.05
-18.5,-63.5,2025,86,15.88
-18.5,-62.5,2025,86,18.93
-17.5,-63.5,2025,86,14.09
-17.5,-62.5,2025,86,19.41
-16.5,-63.5,2025,86,18.59
-16.5,-62.5,2025,86,19.18
-18.5,-63.5,2025,87,14.34
-18.5,-62.5,2025,87,16.81
-17.5,-63.5,2025,87,13.03
-17.5,-62.5,2025,87,18.6
-16.5,-63.5,2025,87,17.39
-16.5,-62.5,2025,87,18.74
-18.5,-63.5,2025,88,7.42
-18.5,-62.5,2025,88,9.89
-17.5,-63.5,2025,88,2.8
-17.5,-62.5,2025,88,7.93
-16.5,-63.5,2025,88,5.99
-16.5,-62.5,2025,88,10.45
-18.5,-63.5,2025,89,16.05
-18.5,-62.5,2025,89,14.44
-17.5,-63.5,2025,89,11.93
-17.5,-62.5,2025,89,13.54
-16.5,-63.5,2025,89,10.69
-16.5,-62.5,2025,89,13.94
-18.5,-63.5,2025,90,10.82
-18.5,-62.5,2025,90,11.66
-17.5,-63.5,2025,90,11.08
-17.5,-62.5,2025,90,15.06
-16.5,-63.5,2025,90,14.83
-16.5,-62.5,2025,90,18.27
-18.5,-63.5,2025,91,14.47
-18.5,-62.5,2025,91,18.52
-17.5,-63.5,2025,91,15.95
-17.5,-62.5,2025,91,17.54
-16.5,-63.5,2025,91,17.11
-16.5,-62.5,2025,91,14.61
-18.5,-63.5,2025,92,13.52
-18.5,-62.5,2025,92,21.21
-17.5,-63.5,2025,92,17.55
-17.5,-62.5,2025,92,21.85
-16.5,-63.5,2025,92,19.83
-16.5,-62.5,2025,92,19.15
-18.5,-63.5,2025,93,12.78
-18.5,-62.5,2025,93,15.61
-17.5,-63.5,2025,93,15.77
-17.5,-62.5,2025,93,18.76
-16.5,-63.5,2025,93,18.31
-16.5,-62.5,2025,93,18.18
-18.5,-63.5,2025,94,14.29
-18.5,-62.5,2025,94,12.83
-17.5,-63.5,2025,94,20.52
-17.5,-62.5,2025,94,14.48
-16.5,-63.5,2025,94,20.07
-16.5,-62.5,2025,94,13.48
-18.5,-63.5,2025,95,19.15
-18.5,-62.5,2025,95,20.54
-17.5,-63.5,2025,95,21.06
-17.5,-62.5,2025,95,22.21
-16.5,-63.5,2025,95,19.44
-16.5,-62.5,2025,95,20.29
-18.5,-63.5,2025,96,15.44
-18.5,-62.5,2025,96,15.67
-17.5,-63.5,2025,96,16.99
-17.5,-62.5,2025,96,18.09
-16.5,-63.5,2025,96,21.39
-16.5,-62.5,2025,96,19.6
-18.5,-63.5,2025,97,7.96
-18.5,-62.5,2025,97,9.62
-17.5,-63.5,2025,97,12.8
-17.5,-62.5,2025,97,14.74
-16.5,-63.5,2025,97,16.02
-16.5,-62.5,2025,97,17.05
-18.5,-63.5,2025,98,11.45
-18.5,-62.5,2025,98,15.59
-17.5,-63.5,2025,98,14.92
-17.5,-62.5,2025,98,15.92
-16.5,-63.5,2025,98,18.74
-16.5,-62.5,2025,98,17.28
-18.5,-63.5,2025,99,8.56
-18.5,-62.5,2025,99,16.47
-17.5,-63.5,2025,99,15.17
-17.5,-62.5,2025,99,18.37
-16.5,-63.5,2025,99,19.16
-16.5,-62.5,2025,99,15.72
-18.5,-63.5,2025,100,7.71
-18.5,-62.5,2025,100,12.05
-17.5,-63.5,2025,100,15.05
-17.5,-62.5,2025,100,18.17
-16.5,-63.5,2025,100,19.67
-16.5,-62.5,2025,100,17.52
-18.5,-63.5,2025,101,12.56
-18.5,-62.5,2025,101,16.33
-17.5,-63.5,2025,101,15.07
-17.5,-62.5,2025,101,17.48
-16.5,-63.5,2025,101,17.24
-16.5,-62.5,2025,101,17.98
-18.5,-63.5,2025,102,10.21
-18.5,-62.5,2025,102,10.35
-17.5,-63.5,2025,102,10.41
-17.5,-62.5,2025,102,4.06
-16.5,-63.5,2025,102,7.78
-16.5,-62.5,2025,102,5.44
-18.5,-63.5,2025,103,14.15
-18.5,-62.5,2025,103,12.31
-17.5,-63.5,2025,103,15.96
-17.5,-62.5,2025,103,10.04
-16.5,-63.5,2025,103,9.3
-16.5,-62.5,2025,103,7.39
-18.5,-63.5,2025,104,14.79
-18.5,-62.5,2025,104,17.72
-17.5,-63.5,2025,104,16.39
-17.5,-62.5,2025,104,16.87
-16.5,-63.5,2025,104,15.88
-16.5,-62.5,2025,104,14.12
-18.5,-63.5,2025,105,16.67
-18.5,-62.5,2025,105,17.47
-17.5,-63.5,2025,105,14.74
-17.5,-62.5,2025,105,17.01
-16.5,-63.5,2025,105,17.18
-16.5,-62.5,2025,105,15.78
-18.5,-63.5,2025,106,8.99
-18.5,-62.5,2025,106,14.08
-17.5,-63.5,2025,106,10.0
-17.5,-62.5,2025,106,12.83
-16.5,-63.5,2025,106,11.58
-16.5,-62.5,2025,106,14.8
-18.5,-63.5,2025,107,12.6
-18.5,-62.5,2025,107,11.56
-17.5,-63.5,2025,107,8.76
-17.5,-62.5,2025,107,13.79
-16.5,-63.5,2025,107,12.95
-16.5,-62.5,2025,107,14.77
-18.5,-63.5,2025,108,12.79
-18.5,-62.5,2025,108,15.13
-17.5,-63.5,2025,108,12.35
-17.5,-62.5,2025,108,14.69
-16.5,-63.5,2025,108,17.45
-16.5,-62.5,2025,108,18.52
-18.5,-63.5,2025,109,13.6
-18.5,-62.5,2025,109,15.61
-17.5,-63.5,2025,109,10.42
-17.5,-62.5,2025,109,14.15
-16.5,-63.5,2025,109,7.86
-16.5,-62.5,2025,109,12.52
-18.5,-63.5,2025,110,14.21
-18.5,-62.5,2025,110,15.55
-17.5,-63.5,2025,110,17.41
-17.5,-62.5,2025,110,17.31
-16.5,-63.5,2025,110,18.74
-16.5,-62.5,2025,110,18.25
-18.5,-63.5,2025,111,4.94
-18.5,-62.5,2025,111,7.14
-17.5,-63.5,2025,111,10.04
-17.5,-62.5,2025,111,9.09
-16.5,-63.5,2025,111,14.52
-16.5,-62.5,2025,111,14.29
-18.5,-63.5,2025,112,8.62
-18.5,-62.5,2025,112,12.98
-17.5,-63.5,2025,112,11.14
-17.5,-62.5,2025,112,13.5
-16.5,-63.5,2025,112,12.74
-16.5,-62.5,2025,112,14.1
-18.5,-63.5,2025,113,10.04
-18.5,-62.5,2025,113,10.97
-17.5,-63.5,2025,113,12.28
-17.5,-62.5,2025,113,13.73
-16.5,-63.5,2025,113,14.66
-16.5,-62.5,2025,113,14.74
-18.5,-63.5,2025,114,15.65
-18.5,-62.5,2025,114,13.37
-17.5,-63.5,2025,114,13.89
-17.5,-62.5,2025,114,13.78
-16.5,-63.5,2025,114,12.87
-16.5,-62.5,2025,114,12.61
-18.5,-63.5,2025,115,12.51
-18.5,-62.5,2025,115,10.69
-17.5,-63.5,2025,115,11.77
-17.5,-62.5,2025,115,14.24
-16.5,-63.5,2025,115,15.63
-16.5,-62.5,2025,115,15.96
-18.5,-63.5,2025,116,11.5
-18.5,-62.5,2025,116,12.35
-17.5,-63.5,2025,116,13.16
-17.5,-62.5,2025,116,14.66
-16.5,-63.5,2025,116,14.2
-16.5,-62.5,2025,116,16.29
-18.5,-63.5,2025,117,9.27
-18.5,-62.5,2025,117,11.15
-17.5,-63.5,2025,117,7.02
-17.5,-62.5,2025,117,9.55
-16.5,-63.5,2025,117,10.44
-16.5,-62.5,2025,117,9.99
-18.5,-63.5,2025,118,10.22
-18.5,-62.5,2025,118,10.63
-17.5,-63.5,2025,118,10.65
-17.5,-62.5,2025,118,7.37
-16.5,-63.5,2025,118,9.19
-16.5,-62.5,2025,118,5.95
-18.5,-63.5,2025,119,10.11
-18.5,-62.5,2025,119,14.8
-17.5,-63.5,2025,119,14.98
-17.5,-62.5,2025,119,15.78
-16.5,-63.5,2025,119,14.99
-16.5,-62.5,2025,119,11.72
-18.5,-63.5,2025,120,10.6
-18.5,-62.5,2025,120,18.02
-17.5,-63.5,2025,120,11.98
-17.5,-62.5,2025,120,15.51
-16.5,-63.5,2025,120,14.11
-16.5,-62.5,2025,120,14.73
-18.5,-63.5,2025,121,18.19
-18.5,-62.5,2025,121,18.0
-17.5,-63.5,2025,121,18.68
-17.5,-62.5,2025,121,17.93
-16.5,-63.5,2025,121,18.22
-16.5,-62.5,2025,121,17.56
-18.5,-63.5,2025,122,12.59
-18.5,-62.5,2025,122,16.28
-17.5,-63.5,2025,122,15.22
-17.5,-62.5,2025,122,17.12
-16.5,-63.5,2025,122,17.17
-16.5,-62.5,2025,122,18.07
-18.5,-63.5,2025,123,9.86
-18.5,-62.5,2025,123,9.07
-17.5,-63.5,2025,123,9.07
-17.5,-62.5,2025,123,5.96
-16.5,-63.5,2025,123,7.82
-16.5,-62.5,2025,123,4.16
-18.5,-63.5,2025,124,14.7
-18.5,-62.5,2025,124,16.35
-17.5,-63.5,2025,124,16.05
-17.5,-62.5,2025,124,17.4
-16.5,-63.5,2025,124,16.88
-16.5,-62.5,2025,124,17.24
-18.5,-63.5,2025,125,16.46
-18.5,-62.5,2025,125,17.11
-17.5,-63.5,2025,125,17.08
-17.5,-62.5,2025,125,17.69
-16.5,-63.5,2025,125,18.05
-16.5,-62.5,2025,125,18.05
-18.5,-63.5,2025,126,17.17
-18.5,-62.5,2025,126,16.49
-17.5,-63.5,2025,126,15.06
-17.5,-62.5,2025,126,17.42
-16.5,-63.5,2025,126,17.39
-16.5,-62.5,2025,126,17.21
-18.5,-63.5,2025,127,16.93
-18.5,-62.5,2025,127,18.36
-17.5,-63.5,2025,127,15.47
-17.5,-62.5,2025,127,18.01
-16.5,-63.5,2025,127,18.2
-16.5,-62.5,2025,127,17.62
-18.5,-63.5,2025,128,17.9
-18.5,-62.5,2025,128,16.45
-17.5,-63.5,2025,128,15.61
-17.5,-62.5,2025,128,17.34
-16.5,-63.5,2025,128,17.95
-16.5,-62.5,2025,128,18.24
-18.5,-63.5,2025,129,12.0
-18.5,-62.5,2025,129,13.0
-17.5,-63.5,2025,129,14.11
-17.5,-62.5,2025,129,15.88
-16.5,-63.5,2025,129,17.37
-16.5,-62.5,2025,129,18.18
-18.5,-63.5,2025,130,11.06
-18.5,-62.5,2025,130,11.66
-17.5,-63.5,2025,130,10.16
-17.5,-62.5,2025,130,8.96
-16.5,-63.5,2025,130,8.67
-16.5,-62.5,2025,130,13.16
-18.5,-63.5,2025,131,18.68
-18.5,-62.5,2025,131,20.31
-17.5,-63.5,2025,131,19.7
-17.5,-62.5,2025,131,20.15
-16.5,-63.5,2025,131,19.85
-16.5,-62.5,2025,131,20.01
-18.5,-63.5,2025,132,20.46
-18.5,-62.5,2025,132,20.74
-17.5,-63.5,2025,132,20.68
-17.5,-62.5,2025,132,20.36
-16.5,-63.5,2025,132,20.51
-16.5,-62.5,2025,132,20.28
-18.5,-63.5,2025,133,19.76
-18.5,-62.5,2025,133,19.33
-17.5,-63.5,2025,133,19.92
-17.5,-62.5,2025,133,19.43
-16.5,-63.5,2025,133,19.75
-16.5,-62.5,2025,133,19.62
-18.5,-63.5,2025,134,17.88
-18.5,-62.5,2025,134,17.21
-17.5,-63.5,2025,134,17.39
-17.5,-62.5,2025,134,17.95
-16.5,-63.5,2025,134,16.59
-16.5,-62.5,2025,134,17.52
-18.5,-63.5,2025,135,17.57
-18.5,-62.5,2025,135,17.09
-17.5,-63.5,2025,135,18.35
-17.5,-62.5,2025,135,16.64
-16.5,-63.5,2025,135,18.01
-16.5,-62.5,2025,135,16.08
-18.5,-63.5,2025,136,18.08
-18.5,-62.5,2025,136,16.55
-17.5,-63.5,2025,136,16.76
-17.5,-62.5,2025,136,14.77
-16.5,-63.5,2025,136,13.9
-16.5,-62.5,2025,136,12.11
-18.5,-63.5,2025,137,17.26
-18.5,-62.5,2025,137,15.91
-17.5,-63.5,2025,137,13.56
-17.5,-62.5,2025,137,15.45
-16.5,-63.5,2025,137,16.58
-16.5,-62.5,2025,137,18.17
-18.5,-63.5,2025,138,18.88
-18.5,-62.5,2025,138,16.71
-17.5,-63.5,2025,138,17.23
-17.5,-62.5,2025,138,15.66
-16.5,-63.5,2025,138,15.41
-16.5,-62.5,2025,138,16.16
-18.5,-63.5,2025,139,11.59
-18.5,-62.5,2025,139,14.82
-17.5,-63.5,2025,139,13.06
-17.5,-62.5,2025,139,14.66
-16.5,-63.5,2025,139,11.87
-16.5,-62.5,2025,139,13.19
-18.5,-63.5,2025,140,5.23
-18.5,-62.5,2025,140,5.76
-17.5,-63.5,2025,140,9.66
-17.5,-62.5,2025,140,11.01
-16.5,-63.5,2025,140,12.91
-16.5,-62.5,2025,140,12.37
-18.5,-63.5,2025,141,6.62
-18.5,-62.5,2025,141,6.34
-17.5,-63.5,2025,141,9.61
-17.5,-62.5,2025,141,10.64
-16.5,-63.5,2025,141,13.32
-16.5,-62.5,2025,141,14.03
-18.5,-63.5,2025,142,5.38
-18.5,-62.5,2025,142,5.92
-17.5,-63.5,2025,142,8.8
-17.5,-62.5,2025,142,11.31
-16.5,-63.5,2025,142,11.82
-16.5,-62.5,2025,142,13.72
-18.5,-63.5,2025,143,8.99
-18.5,-62.5,2025,143,8.9
-17.5,-63.5,2025,143,10.12
-17.5,-62.5,2025,143,14.66
-16.5,-63.5,2025,143,14.71
-16.5,-62.5,2025,143,16.95
-18.5,-63.5,2025,144,14.44
-18.5,-62.5,2025,144,13.66
-17.5,-63.5,2025,144,12.79
-17.5,-62.5,2025,144,14.4
-16.5,-63.5,2025,144,15.6
-16.5,-62.5,2025,144,17.53
-18.5,-63.5,2025,145,8.58
-18.5,-62.5,2025,145,11.92
-17.5,-63.5,2025,145,9.25
-17.5,-62.5,2025,145,14.83
-16.5,-63.5,2025,145,14.59
-16.5,-62.5,2025,145,16.7
-18.5,-63.5,2025,146,14.97
-18.5,-62.5,2025,146,13.34
-17.5,-63.5,2025,146,13.44
-17.5,-62.5,2025,146,14.33
-16.5,-63.5,2025,146,15.49
-16.5,-62.5,2025,146,14.57
-18.5,-63.5,2025,147,17.84
-18.5,-62.5,2025,147,16.09
-17.5,-63.5,2025,147,15.39
-17.5,-62.5,2025,147,13.18
-16.5,-63.5,2025,147,13.66
-16.5,-62.5,2025,147,12.35
-18.5,-63.5,2025,148,12.85
-18.5,-62.5,2025,148,15.17
-17.5,-63.5,2025,148,11.16
-17.5,-62.5,2025,148,10.72
-16.5,-63.5,2025,148,4.98
-16.5,-62.5,2025,148,6.49
-18.5,-63.5,2025,149,19.0
-18.5,-62.5,2025,149,19.33
-17.5,-63.5,2025,149,16.51
-17.5,-62.5,2025,149,19.35
-16.5,-63.5,2025,149,16.98
-16.5,-62.5,2025,149,18.92
-18.5,-63.5,2025,150,14.86
-18.5,-62.5,2025,150,19.06
-17.5,-63.5,2025,150,18.2
-17.5,-62.5,2025,150,18.96
-16.5,-63.5,2025,150,17.37
