-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
-18.0,-63.125,2024,295,0.34
-18.0,-62.5,2024,295,0.29
-17.5,-63.75,2024,295,0.41
-17.5,-63.125,2024,295,0.38
-17.5,-62.5,2024,295,0.39
-17.0,-63.75,2024,295,0.59
-17.0,-63.125,2024,295,0.42
-17.0,-62.5,2024,295,0.49
-16.5,-63.75,2024,295,0.47
-16.5,-63.125,2024,295,0.39
-16.5,-62.5,2024,295,0.47
-18.5,-63.75,2024,296,0.39
-18.5,-63.125,2024,296,0.33
-18.5,-62.5,2024,296,0.28
-18.0,-63.75,2024,296,0.44
-18.0,-63.125,2024,296,0.34
-18.0,-62.5,2024,296,0.29
-17.5,-63.75,2024,296,0.41
-17.5,-63.125,2024,296,0.38
-17.5,-62.5,2024,296,0.39
-17.0,-63.75,2024,296,0.59
-17.0,-63.125,2024,296,0.41
-17.0,-62.5,2024,296,0.48
-16.5,-63.75,2024,296,0.46
-16.5,-63.125,2024,296,0.38
-16.5,-62.5,2024,296,0.47
-18.5,-63.75,2024,297,0.39
-18.5,-63.125,2024,297,0.31
-18.5,-62.5,2024,297,0.26
-18.0,-63.75,2024,297,0.44
-18.0,-63.125,2024,297,0.32
-18.0,-62.5,2024,297,0.27
-17.5,-63.75,2024,297,0.4
-17.5,-63.125,2024,297,0.37
-17.5,-62.5,2024,297,0.37
-17.0,-63.75,2024,297,0.58
-17.0,-63.125,2024,297,0.4
-17.0,-62.5,2024,297,0.48
-16.5,-63.75,2024,297,0.45
-16.5,-63.125,2024,297,0.38
-16.5,-62.5,2024,297,0.47
-18.5,-63.75,2024,298,0.39
-18.5,-63.125,2024,298,0.31
-18.5,-62.5,2024,298,0.25
-18.0,-63.75,2024,298,0.44
-18.0,-63.125,2024,298,0.32
-18.0,-62.5,2024,298,0.26
-17.5,-63.75,2024,298,0.4
-17.5,-63.125,2024,298,0.36
-17.5,-62.5,2024,298,0.37
-17.0,-63.75,2024,298,0.57
-17.0,-63.125,2024,298,0.4
-17.0,-62.5,2024,298,0.47
-16.5,-63.75,2024,298,0.44
-16.5,-63.125,2024,298,0.37
-16.5,-62.5,2024,298,0.46
-18.5,-63.75,2024,299,0.45
-18.5,-63.125,2024,299,0.41
-18.5,-62.5,2024,299,0.38
-18.0,-63.75,2024,299,0.54
-18.0,-63.125,2024,299,0.44
-18.0,-62.5,2024,299,0.4
-17.5,-63.75,2024,299,0.53
-17.5,-63.125,2024,299,0.5
-17.5,-62.5,2024,299,0.47
-17.0,-63.75,2024,299,0.68
-17.0,-63.125,2024,299,0.52
-17.0,-62.5,2024,299,0.52
-16.5,-63.75,2024,299,0.54
-16.5,-63.125,2024,299,0.42
-16.5,-62.5,2024,299,0.49
-18.5,-63.75,2024,300,0.6
-18.5,-63.125,2024,300,0.62
-18.5,-62.5,2024,300,0.63
-18.0,-63.75,2024,300,0.64
-18.0,-63.125,2024,300,0.64
-18.0,-62.5,2024,300,0.63
-17.5,-63.75,2024,300,0.62
-17.5,-63.125,2024,300,0.66
-17.5,-62.5,2024,300,0.63
-17.0,-63.75,2024,300,0.77
-17.0,-63.125,2024,300,0.66
-17.0,-62.5,2024,300,0.61
-16.5,-63.75,2024,300,0.66
-16.5,-63.125,2024,300,0.5
-16.5,-62.5,2024,300,0.53
-18.5,-63.75,2024,301,0.47
-18.5,-63.125,2024,301,0.45
-18.5,-62.5,2024,301,0.42
-18.0,-63.75,2024,301,0.53
-18.0,-63.125,2024,301,0.46
-18.0,-62.5,2024,301,0.41
-17.5,-63.75,2024,301,0.5
-17.5,-63.125,2024,301,0.49
-17.5,-62.5,2024,301,0.48
-17.0,-63.75,2024,301,0.66
-17.0,-63.125,2024,301,0.53
-17.0,-62.5,2024,301,0.53
-16.5,-63.75,2024,301,0.55
-16.5,-63.125,2024,301,0.42
-16.5,-62.5,2024,301,0.48
-18.5,-63.75,2024,302,0.45
-18.5,-63.125,2024,302,0.4
-18.5,-62.5,2024,302,0.36
-18.0,-63.75,2024,302,0.52
-18.0,-63.125,2024,302,0.42
-18.0,-62.5,2024,302,0.35
-17.5,-63.75,2024,302,0.48
-17.5,-63.125,2024,302,0.46
-17.5,-62.5,2024,302,0.45
-17.0,-63.75,2024,302,0.63
-17.0,-63.125,2024,302,0.48
-17.0,-62.5,2024,302,0.51
-16.5,-63.75,2024,302,0.51
-16.5,-63.125,2024,302,0.39
-16.5,-62.5,2024,302,0.47
-18.5,-63.75,2024,303,0.45
-18.5,-63.125,2024,303,0.41
-18.5,-62.5,2024,303,0.38
-18.0,-63.75,2024,303,0.51
-18.0,-63.125,2024,303,0.42
-18.0,-62.5,2024,303,0.35
-17.5,-63.75,2024,303,0.46
-17.5,-63.125,2024,303,0.46
-17.5,-62.5,2024,303,0.45
-17.0,-63.75,2024,303,0.62
-17.0,-63.125,2024,303,0.48
-17.0,-62.5,2024,303,0.53
-16.5,-63.75,2024,303,0.49
-16.5,-63.125,2024,303,0.43
-16.5,-62.5,2024,303,0.52
-18.5,-63.75,2024,304,0.47
-18.5,-63.125,2024,304,0.42
-18.5,-62.5,2024,304,0.38
-18.0,-63.75,2024,304,0.51
-18.0,-63.125,2024,304,0.42
-18.0,-62.5,2024,304,0.35
-17.5,-63.75,2024,304,0.47
-17.5,-63.125,2024,304,0.46
-17.5,-62.5,2024,304,0.44
-17.0,-63.75,2024,304,0.63
-17.0,-63.125,2024,304,0.51
-17.0,-62.5,2024,304,0.54
-16.5,-63.75,2024,304,0.52
-16.5,-63.125,2024,304,0.49
-16.5,-62.5,2024,304,0.53
-18.5,-63.75,2024,305,0.46
-18.5,-63.125,2024,305,0.4
-18.5,-62.5,2024,305,0.36
-18.0,-63.75,2024,305,0.51
-18.0,-63.125,2024,305,0.41
-18.0,-62.5,2024,305,0.35
-17.5,-63.75,2024,305,0.47
-17.5,-63.125,2024,305,0.47
-17.5,-62.5,2024,305,0.45
-17.0,-63.75,2024,305,0.65
-17.0,-63.125,2024,305,0.53
-17.0,-62.5,2024,305,0.55
-16.5,-63.75,2024,305,0.59
-16.5,-63.125,2024,305,0.54
-16.5,-62.5,2024,305,0.56
-18.5,-63.75,2024,306,0.46
-18.5,-63.125,2024,306,0.41
-18.5,-62.5,2024,306,0.37
-18.0,-63.75,2024,306,0.51
-18.0,-63.125,2024,306,0.42
-18.0,-62.5,2024,306,0.35
-17.5,-63.75,2024,306,0.48
-17.5,-63.125,2024,306,0.47
-17.5,-62.5,2024,306,0.46
-17.0,-63.75,2024,306,0.69
-17.0,-63.125,2024,306,0.57
-17.0,-62.5,2024,306,0.56
-16.5,-63.75,2024,306,0.67
-16.5,-63.125,2024,306,0.56
-16.5,-62.5,2024,306,0.56
-18.5,-63.75,2024,307,0.45
-18.5,-63.125,2024,307,0.43
-18.5,-62.5,2024,307,0.41
-18.0,-63.75,2024,307,0.53
-18.0,-63.125,2024,307,0.44
-18.0,-62.5,2024,307,0.4
-17.5,-63.75,2024,307,0.5
-17.5,-63.125,2024,307,0.48
-17.5,-62.5,2024,307,0.46
-17.0,-63.75,2024,307,0.66
-17.0,-63.125,2024,307,0.52
-17.0,-62.5,2024,307,0.53
-16.5,-63.75,2024,307,0.58
-16.5,-63.125,2024,307,0.46
-16.5,-62.5,2024,307,0.51
-18.5,-63.75,2024,308,0.49
-18.5,-63.125,2024,308,0.46
-18.5,-62.5,2024,308,0.45
-18.0,-63.75,2024,308,0.54
-18.0,-63.125,2024,308,0.48
-18.0,-62.5,2024,308,0.44
-17.5,-63.75,2024,308,0.5
-17.5,-63.125,2024,308,0.51
-17.5,-62.5,2024,308,0.49
-17.0,-63.75,2024,308,0.67
-17.0,-63.125,2024,308,0.53
-17.0,-62.5,2024,308,0.54
-16.5,-63.75,2024,308,0.58
-16.5,-63.125,2024,308,0.47
-16.5,-62.5,2024,308,0.52
-18.5,-63.75,2024,309,0.45
-18.5,-63.125,2024,309,0.39
-18.5,-62.5,2024,309,0.35
-18.0,-63.75,2024,309,0.51
-18.0,-63.125,2024,309,0.41
-18.0,-62.5,2024,309,0.35
-17.5,-63.75,2024,309,0.46
-17.5,-63.125,2024,309,0.44
-17.5,-62.5,2024,309,0.43
-17.0,-63.75,2024,309,0.63
-17.0,-63.125,2024,309,0.47
-17.0,-62.5,2024,309,0.51
-16.5,-63.75,2024,309,0.53
-16.5,-63.125,2024,309,0.43
-16.5,-62.5,2024,309,0.5
-18.5,-63.75,2024,310,0.45
-18.5,-63.125,2024,310,0.37
-18.5,-62.5,2024,310,0.33
-18.0,-63.75,2024,310,0.52
-18.0,-63.125,2024,310,0.39
-18.0,-62.5,2024,310,0.33
-17.5,-63.75,2024,310,0.49
-17.5,-63.125,2024,310,0.43
-17.5,-62.5,2024,310,0.42
-17.0,-63.75,2024,310,0.68
-17.0,-63.125,2024,310,0.5
-17.0,-62.5,2024,310,0.52
-16.5,-63.75,2024,310,0.59
-16.5,-63.125,2024,310,0.43
-16.5,-62.5,2024,310,0.52
-18.5,-63.75,2024,311,0.45
-18.5,-63.125,2024,311,0.4
-18.5,-62.5,2024,311,0.35
-18.0,-63.75,2024,311,0.5
-18.0,-63.125,2024,311,0.42
-18.0,-62.5,2024,311,0.36
-17.5,-63.75,2024,311,0.46
-17.5,-63.125,2024,311,0.48
-17.5,-62.5,2024,311,0.48
-17.0,-63.75,2024,311,0.68
-17.0,-63.125,2024,311,0.59
-17.0,-62.5,2024,311,0.61
-16.5,-63.75,2024,311,0.74
-16.5,-63.125,2024,311,0.68
-16.5,-62.5,2024,311,0.67
-18.5,-63.75,2024,312,0.45
-18.5,-63.125,2024,312,0.39
-18.5,-62.5,2024,312,0.34
-18.0,-63.75,2024,312,0.5
-18.0,-63.125,2024,312,0.4
-18.0,-62.5,2024,312,0.34
-17.5,-63.75,2024,312,0.47
-17.5,-63.125,2024,312,0.48
-17.5,-62.5,2024,312,0.46
-17.0,-63.75,2024,312,0.67
-17.0,-63.125,2024,312,0.58
-17.0,-62.5,2024,312,0.61
-16.5,-63.75,2024,312,0.62
-16.5,-63.125,2024,312,0.61
-16.5,-62.5,2024,312,0.63
-18.5,-63.75,2024,313,0.44
-18.5,-63.125,2024,313,0.4
-18.5,-62.5,2024,313,0.36
-18.0,-63.75,2024,313,0.49
-18.0,-63.125,2024,313,0.39
-18.0,-62.5,2024,313,0.36
-17.5,-63.75,2024,313,0.45
-17.5,-63.125,2024,313,0.44
-17.5,-62.5,2024,313,0.45
-17.0,-63.75,2024,313,0.64
-17.0,-63.125,2024,313,0.51
-17.0,-62.5,2024,313,0.57
-16.5,-63.75,2024,313,0.59
-16.5,-63.125,2024,313,0.55
-16.5,-62.5,2024,313,0.6
-18.5,-63.75,2024,314,0.43
-18.5,-63.125,2024,314,0.35
-18.5,-62.5,2024,314,0.29
-18.0,-63.75,2024,314,0.48
-18.0,-63.125,2024,314,0.36
-18.0,-62.5,2024,314,0.3
-17.5,-63.75,2024,314,0.44
-17.5,-63.125,2024,314,0.4
-17.5,-62.5,2024,314,0.41
-17.0,-63.75,2024,314,0.62
-17.0,-63.125,2024,314,0.47
-17.0,-62.5,2024,314,0.54
-16.5,-63.75,2024,314,0.59
-16.5,-63.125,2024,314,0.49
-16.5,-62.5,2024,314,0.56
-18.5,-63.75,2024,315,0.42
-18.5,-63.125,2024,315,0.33
-18.5,-62.5,2024,315,0.25
-18.0,-63.75,2024,315,0.47
-18.0,-63.125,2024,315,0.33
-18.0,-62.5,2024,315,0.26
-17.5,-63.75,2024,315,0.43
-17.5,-63.125,2024,315,0.38
-17.5,-62.5,2024,315,0.38
-17.0,-63.75,2024,315,0.61
-17.0,-63.125,2024,315,0.44
-17.0,-62.5,2024,315,0.52
-16.5,-63.75,2024,315,0.55
-16.5,-63.125,2024,315,0.45
-16.5,-62.5,2024,315,0.54
-18.5,-63.75,2024,316,0.42
-18.5,-63.125,2024,316,0.33
-18.5,-62.5,2024,316,0.25
-18.0,-63.75,2024,316,0.49
-18.0,-63.125,2024,316,0.35
-18.0,-62.5,2024,316,0.27
-17.5,-63.75,2024,316,0.44
-17.5,-63.125,2024,316,0.41
-17.5,-62.5,2024,316,0.41
-17.0,-63.75,2024,316,0.61
-17.0,-63.125,2024,316,0.46
-17.0,-62.5,2024,316,0.52
-16.5,-63.75,2024,316,0.54
-16.5,-63.125,2024,316,0.44
-16.5,-62.5,2024,316,0.54
-18.5,-63.75,2024,317,0.49
-18.5,-63.125,2024,317,0.47
-18.5,-62.5,2024,317,0.44
-18.0,-63.75,2024,317,0.54
-18.0,-63.125,2024,317,0.49
-18.0,-62.5,2024,317,0.47
-17.5,-63.75,2024,317,0.54
-17.5,-63.125,2024,317,0.55
-17.5,-62.5,2024,317,0.54
-17.0,-63.75,2024,317,0.74
-17.0,-63.125,2024,317,0.63
-17.0,-62.5,2024,317,0.61
-16.5,-63.75,2024,317,0.71
-16.5,-63.125,2024,317,0.61
-16.5,-62.5,2024,317,0.64
-18.5,-63.75,2024,318,0.43
-18.5,-63.125,2024,318,0.37
-18.5,-62.5,2024,318,0.33
-18.0,-63.75,2024,318,0.48
-18.0,-63.125,2024,318,0.38
-18.0,-62.5,2024,318,0.34
-17.5,-63.75,2024,318,0.44
-17.5,-63.125,2024,318,0.44
-17.5,-62.5,2024,318,0.44
-17.0,-63.75,2024,318,0.64
-17.0,-63.125,2024,318,0.51
-17.0,-62.5,2024,318,0.55
-16.5,-63.75,2024,318,0.58
-16.5,-63.125,2024,318,0.49
-16.5,-62.5,2024,318,0.58
-18.5,-63.75,2024,319,0.42
-18.5,-63.125,2024,319,0.34
-18.5,-62.5,2024,319,0.27
-18.0,-63.75,2024,319,0.47
-18.0,-63.125,2024,319,0.35
-18.0,-62.5,2024,319,0.28
-17.5,-63.75,2024,319,0.43
-17.5,-63.125,2024,319,0.4
-17.5,-62.5,2024,319,0.4
-17.0,-63.75,2024,319,0.62
-17.0,-63.125,2024,319,0.47
-17.0,-62.5,2024,319,0.53
-16.5,-63.75,2024,319,0.56
-16.5,-63.125,2024,319,0.46
-16.5,-62.5,2024,319,0.56
-18.5,-63.75,2024,320,0.42
-18.5,-63.125,2024,320,0.32
-18.5,-62.5,2024,320,0.24
-18.0,-63.75,2024,320,0.47
-18.0,-63.125,2024,320,0.33
-18.0,-62.5,2024,320,0.24
-17.5,-63.75,2024,320,0.42
-17.5,-63.125,2024,320,0.38
-17.5,-62.5,2024,320,0.38
-17.0,-63.75,2024,320,0.61
-17.0,-63.125,2024,320,0.44
-17.0,-62.5,2024,320,0.51
-16.5,-63.75,2024,320,0.54
-16.5,-63.125,2024,320,0.43
-16.5,-62.5,2024,320,0.54
-18.5,-63.75,2024,321,0.41
-18.5,-63.125,2024,321,0.31
-18.5,-62.5,2024,321,0.22
-18.0,-63.75,2024,321,0.46
-18.0,-63.125,2024,321,0.32
-18.0,-62.5,2024,321,0.22
-17.5,-63.75,2024,321,0.42
-17.5,-63.125,2024,321,0.37
-17.5,-62.5,2024,321,0.37
-17.0,-63.75,2024,321,0.6
-17.0,-63.125,2024,321,0.42
-17.0,-62.5,2024,321,0.5
-16.5,-63.75,2024,321,0.52
-16.5,-63.125,2024,321,0.41
-16.5,-62.5,2024,321,0.53
-18.5,-63.75,2024,322,0.41
-18.5,-63.125,2024,322,0.31
-18.5,-62.5,2024,322,0.22
-18.0,-63.75,2024,322,0.46
-18.0,-63.125,2024,322,0.31
-18.0,-62.5,2024,322,0.21
-17.5,-63.75,2024,322,0.42
-17.5,-63.125,2024,322,0.37
-17.5,-62.5,2024,322,0.35
-17.0,-63.75,2024,322,0.6
-17.0,-63.125,2024,322,0.42
-17.0,-62.5,2024,322,0.5
-16.5,-63.75,2024,322,0.51
-16.5,-63.125,2024,322,0.4
-16.5,-62.5,2024,322,0.52
-18.5,-63.75,2024,323,0.41
-18.5,-63.125,2024,323,0.32
-18.5,-62.5,2024,323,0.23
-18.0,-63.75,2024,323,0.47
-18.0,-63.125,2024,323,0.32
-18.0,-62.5,2024,323,0.22
-17.5,-63.75,2024,323,0.45
-17.5,-63.125,2024,323,0.39
-17.5,-62.5,2024,323,0.36
-17.0,-63.75,2024,323,0.62
-17.0,-63.125,2024,323,0.43
-17.0,-62.5,2024,323,0.5
-16.5,-63.75,2024,323,0.54
-16.5,-63.125,2024,323,0.41
-16.5,-62.5,2024,323,0.52
-18.5,-63.75,2024,324,0.45
-18.5,-63.125,2024,324,0.45
-18.5,-62.5,2024,324,0.41
-18.0,-63.75,2024,324,0.49
-18.0,-63.125,2024,324,0.46
-18.0,-62.5,2024,324,0.44
-17.5,-63.75,2024,324,0.47
-17.5,-63.125,2024,324,0.5
-17.5,-62.5,2024,324,0.49
-17.0,-63.75,2024,324,0.66
-17.0,-63.125,2024,324,0.53
-17.0,-62.5,2024,324,0.55
-16.5,-63.75,2024,324,0.61
-16.5,-63.125,2024,324,0.49
-16.5,-62.5,2024,324,0.56
-18.5,-63.75,2024,325,0.42
-18.5,-63.125,2024,325,0.39
-18.5,-62.5,2024,325,0.36
-18.0,-63.75,2024,325,0.47
-18.0,-63.125,2024,325,0.38
-18.0,-62.5,2024,325,0.35
-17.5,-63.75,2024,325,0.43
-17.5,-63.125,2024,325,0.41
-17.5,-62.5,2024,325,0.43
