-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2MWET
-18.0,-62.5,2024,283,24.89
-17.5,-63.75,2024,283,24.03
-17.5,-63.125,2024,283,25.17
-17.5,-62.5,2024,283,24.85
-17.0,-63.75,2024,283,25.63
-17.0,-63.125,2024,283,25.68
-17.0,-62.5,2024,283,24.75
-16.5,-63.75,2024,283,25.93
-16.5,-63.125,2024,283,25.37
-16.5,-62.5,2024,283,24.71
-18.5,-63.75,2024,284,18.5
-18.5,-63.125,2024,284,24.11
-18.5,-62.5,2024,284,24.98
-18.0,-63.75,2024,284,19.57
-18.0,-63.125,2024,284,24.01
-18.0,-62.5,2024,284,25.04
-17.5,-63.75,2024,284,23.42
-17.5,-63.125,2024,284,24.96
-17.5,-62.5,2024,284,25.15
-17.0,-63.75,2024,284,25.24
-17.0,-63.125,2024,284,25.63
-17.0,-62.5,2024,284,25.26
-16.5,-63.75,2024,284,25.73
-16.5,-63.125,2024,284,25.74
-16.5,-62.5,2024,284,24.93
-18.5,-63.75,2024,285,18.56
-18.5,-63.125,2024,285,21.98
-18.5,-62.5,2024,285,22.55
-18.0,-63.75,2024,285,19.92
-18.0,-63.125,2024,285,22.63
-18.0,-62.5,2024,285,23.31
-17.5,-63.75,2024,285,23.68
-17.5,-63.125,2024,285,24.02
-17.5,-62.5,2024,285,24.21
-17.0,-63.75,2024,285,25.43
-17.0,-63.125,2024,285,25.38
-17.0,-62.5,2024,285,25.1
-16.5,-63.75,2024,285,25.8
-16.5,-63.125,2024,285,25.88
-16.5,-62.5,2024,285,25.09
-18.5,-63.75,2024,286,19.46
-18.5,-63.125,2024,286,24.32
-18.5,-62.5,2024,286,25.37
-18.0,-63.75,2024,286,20.67
-18.0,-63.125,2024,286,24.45
-18.0,-62.5,2024,286,25.52
-17.5,-63.75,2024,286,24.43
-17.5,-63.125,2024,286,25.32
-17.5,-62.5,2024,286,25.56
-17.0,-63.75,2024,286,25.74
-17.0,-63.125,2024,286,25.78
-17.0,-62.5,2024,286,25.47
-16.5,-63.75,2024,286,25.8
-16.5,-63.125,2024,286,25.79
-16.5,-62.5,2024,286,25.1
-18.5,-63.75,2024,287,19.6
-18.5,-63.125,2024,287,24.53
-18.5,-62.5,2024,287,25.61
-18.0,-63.75,2024,287,20.76
-18.0,-63.125,2024,287,24.44
-18.0,-62.5,2024,287,25.71
-17.5,-63.75,2024,287,24.5
-17.5,-63.125,2024,287,25.29
-17.5,-62.5,2024,287,25.86
-17.0,-63.75,2024,287,25.6
-17.0,-63.125,2024,287,25.84
-17.0,-62.5,2024,287,25.79
-16.5,-63.75,2024,287,25.67
-16.5,-63.125,2024,287,25.93
-16.5,-62.5,2024,287,25.36
-18.5,-63.75,2024,288,18.99
-18.5,-63.125,2024,288,23.83
-18.5,-62.5,2024,288,24.94
-18.0,-63.75,2024,288,20.02
-18.0,-63.125,2024,288,23.74
-18.0,-62.5,2024,288,24.91
-17.5,-63.75,2024,288,23.67
-17.5,-63.125,2024,288,24.54
-17.5,-62.5,2024,288,25.01
-17.0,-63.75,2024,288,25.13
-17.0,-63.125,2024,288,25.3
-17.0,-62.5,2024,288,25.0
-16.5,-63.75,2024,288,25.39
-16.5,-63.125,2024,288,25.51
-16.5,-62.5,2024,288,24.56
-18.5,-63.75,2024,289,19.68
-18.5,-63.125,2024,289,24.13
-18.5,-62.5,2024,289,25.0
-18.0,-63.75,2024,289,20.44
-18.0,-63.125,2024,289,24.02
-18.0,-62.5,2024,289,25.0
-17.5,-63.75,2024,289,23.89
-17.5,-63.125,2024,289,24.94
-17.5,-62.5,2024,289,25.22
-17.0,-63.75,2024,289,25.28
-17.0,-63.125,2024,289,25.55
-17.0,-62.5,2024,289,25.14
-16.5,-63.75,2024,289,25.61
-16.5,-63.125,2024,289,25.75
-16.5,-62.5,2024,289,24.75
-18.5,-63.75,2024,290,18.9
-18.5,-63.125,2024,290,24.07
-18.5,-62.5,2024,290,24.9
-18.0,-63.75,2024,290,20.06
-18.0,-63.125,2024,290,23.93
-18.0,-62.5,2024,290,24.88
-17.5,-63.75,2024,290,23.49
-17.5,-63.125,2024,290,24.78
-17.5,-62.5,2024,290,25.11
-17.0,-63.75,2024,290,24.87
-17.0,-63.125,2024,290,25.32
-17.0,-62.5,2024,290,25.45
-16.5,-63.75,2024,290,25.26
-16.5,-63.125,2024,290,25.65
-16.5,-62.5,2024,290,25.27
-18.5,-63.75,2024,291,19.14
-18.5,-63.125,2024,291,23.9
-18.5,-62.5,2024,291,24.86
-18.0,-63.75,2024,291,20.13
-18.0,-63.125,2024,291,24.0
-18.0,-62.5,2024,291,25.04
-17.5,-63.75,2024,291,23.97
-17.5,-63.125,2024,291,24.93
-17.5,-62.5,2024,291,25.35
-17.0,-63.75,2024,291,25.23
-17.0,-63.125,2024,291,25.64
-17.0,-62.5,2024,291,25.68
-16.5,-63.75,2024,291,25.57
-16.5,-63.125,2024,291,26.0
-16.5,-62.5,2024,291,25.41
-18.5,-63.75,2024,292,19.49
-18.5,-63.125,2024,292,24.15
-18.5,-62.5,2024,292,25.06
-18.0,-63.75,2024,292,20.3
-18.0,-63.125,2024,292,24.07
-18.0,-62.5,2024,292,25.23
-17.5,-63.75,2024,292,23.88
-17.5,-63.125,2024,292,24.99
-17.5,-62.5,2024,292,25.54
-17.0,-63.75,2024,292,25.41
-17.0,-63.125,2024,292,25.85
-17.0,-62.5,2024,292,25.77
-16.5,-63.75,2024,292,25.84
-16.5,-63.125,2024,292,26.01
-16.5,-62.5,2024,292,25.42
-18.5,-63.75,2024,293,18.79
-18.5,-63.125,2024,293,22.83
-18.5,-62.5,2024,293,23.5
-18.0,-63.75,2024,293,19.92
-18.0,-63.125,2024,293,22.93
-18.0,-62.5,2024,293,23.66
-17.5,-63.75,2024,293,23.45
-17.5,-63.125,2024,293,23.96
-17.5,-62.5,2024,293,24.17
-17.0,-63.75,2024,293,24.88
-17.0,-63.125,2024,293,24.79
-17.0,-62.5,2024,293,24.87
-16.5,-63.75,2024,293,25.26
-16.5,-63.125,2024,293,25.09
-16.5,-62.5,2024,293,24.5
-18.5,-63.75,2024,294,19.28
-18.5,-63.125,2024,294,23.19
-18.5,-62.5,2024,294,23.06
-18.0,-63.75,2024,294,20.19
-18.0,-63.125,2024,294,23.24
-18.0,-62.5,2024,294,23.46
-17.5,-63.75,2024,294,23.83
-17.5,-63.125,2024,294,24.24
-17.5,-62.5,2024,294,24.02
-17.0,-63.75,2024,294,25.25
-17.0,-63.125,2024,294,24.94
-17.0,-62.5,2024,294,24.5
-16.5,-63.75,2024,294,25.41
-16.5,-63.125,2024,294,25.07
-16.5,-62.5,2024,294,24.46
-18.5,-63.75,2024,295,20.19
-18.5,-63.125,2024,295,24.35
-18.5,-62.5,2024,295,25.1
-18.0,-63.75,2024,295,20.94
-18.0,-63.125,2024,295,24.41
-18.0,-62.5,2024,295,25.39
-17.5,-63.75,2024,295,24.63
-17.5,-63.125,2024,295,25.44
-17.5,-62.5,2024,295,25.64
-17.0,-63.75,2024,295,26.05
-17.0,-63.125,2024,295,25.95
-17.0,-62.5,2024,295,25.61
-16.5,-63.75,2024,295,26.34
-16.5,-63.125,2024,295,25.98
-16.5,-62.5,2024,295,25.37
-18.5,-63.75,2024,296,19.97
-18.5,-63.125,2024,296,24.62
-18.5,-62.5,2024,296,25.37
-18.0,-63.75,2024,296,21.03
-18.0,-63.125,2024,296,24.61
-18.0,-62.5,2024,296,25.49
-17.5,-63.75,2024,296,24.89
-17.5,-63.125,2024,296,25.53
-17.5,-62.5,2024,296,25.7
-17.0,-63.75,2024,296,26.29
-17.0,-63.125,2024,296,26.09
-17.0,-62.5,2024,296,25.69
-16.5,-63.75,2024,296,26.57
-16.5,-63.125,2024,296,26.28
-16.5,-62.5,2024,296,25.4
-18.5,-63.75,2024,297,19.99
-18.5,-63.125,2024,297,24.56
-18.5,-62.5,2024,297,25.42
-18.0,-63.75,2024,297,20.93
-18.0,-63.125,2024,297,24.61
-18.0,-62.5,2024,297,25.58
-17.5,-63.75,2024,297,24.56
-17.5,-63.125,2024,297,25.47
-17.5,-62.5,2024,297,25.77
-17.0,-63.75,2024,297,25.79
-17.0,-63.125,2024,297,26.0
-17.0,-62.5,2024,297,25.81
-16.5,-63.75,2024,297,25.97
-16.5,-63.125,2024,297,25.96
-16.5,-62.5,2024,297,25.41
-18.5,-63.75,2024,298,20.83
-18.5,-63.125,2024,298,25.4
-18.5,-62.5,2024,298,26.19
-18.0,-63.75,2024,298,21.96
-18.0,-63.125,2024,298,25.52
-18.0,-62.5,2024,298,26.34
-17.5,-63.75,2024,298,25.21
-17.5,-63.125,2024,298,26.2
-17.5,-62.5,2024,298,26.43
-17.0,-63.75,2024,298,26.48
-17.0,-63.125,2024,298,26.66
-17.0,-62.5,2024,298,26.29
-16.5,-63.75,2024,298,26.69
-16.5,-63.125,2024,298,26.62
-16.5,-62.5,2024,298,25.82
-18.5,-63.75,2024,299,19.55
-18.5,-63.125,2024,299,23.64
-18.5,-62.5,2024,299,24.46
-18.0,-63.75,2024,299,20.59
-18.0,-63.125,2024,299,23.63
-18.0,-62.5,2024,299,24.64
-17.5,-63.75,2024,299,24.11
-17.5,-63.125,2024,299,24.66
-17.5,-62.5,2024,299,24.95
-17.0,-63.75,2024,299,25.78
-17.0,-63.125,2024,299,25.72
-17.0,-62.5,2024,299,25.37
-16.5,-63.75,2024,299,26.14
-16.5,-63.125,2024,299,26.23
-16.5,-62.5,2024,299,25.35
-18.5,-63.75,2024,300,16.19
-18.5,-63.125,2024,300,20.59
-18.5,-62.5,2024,300,21.5
-18.0,-63.75,2024,300,17.48
-18.0,-63.125,2024,300,20.62
-18.0,-62.5,2024,300,21.75
-17.5,-63.75,2024,300,21.22
-17.5,-63.125,2024,300,21.68
-17.5,-62.5,2024,300,22.13
-17.0,-63.75,2024,300,22.43
-17.0,-63.125,2024,300,22.38
-17.0,-62.5,2024,300,22.43
-16.5,-63.75,2024,300,22.85
-16.5,-63.125,2024,300,22.83
-16.5,-62.5,2024,300,22.56
-18.5,-63.75,2024,301,16.11
-18.5,-63.125,2024,301,21.09
-18.5,-62.5,2024,301,22.21
-18.0,-63.75,2024,301,17.48
-18.0,-63.125,2024,301,21.03
-18.0,-62.5,2024,301,22.33
-17.5,-63.75,2024,301,20.86
-17.5,-63.125,2024,301,21.86
-17.5,-62.5,2024,301,22.5
-17.0,-63.75,2024,301,21.96
-17.0,-63.125,2024,301,22.31
-17.0,-62.5,2024,301,22.66
-16.5,-63.75,2024,301,22.17
-16.5,-63.125,2024,301,22.57
-16.5,-62.5,2024,301,22.7
-18.5,-63.75,2024,302,18.19
-18.5,-63.125,2024,302,23.21
-18.5,-62.5,2024,302,24.49
-18.0,-63.75,2024,302,19.42
-18.0,-63.125,2024,302,23.41
-18.0,-62.5,2024,302,24.54
-17.5,-63.75,2024,302,23.33
-17.5,-63.125,2024,302,24.5
-17.5,-62.5,2024,302,24.72
-17.0,-63.75,2024,302,24.59
-17.0,-63.125,2024,302,24.91
-17.0,-62.5,2024,302,24.92
-16.5,-63.75,2024,302,25.21
-16.5,-63.125,2024,302,25.3
-16.5,-62.5,2024,302,24.92
-18.5,-63.75,2024,303,19.6
-18.5,-63.125,2024,303,24.5
-18.5,-62.5,2024,303,25.35
-18.0,-63.75,2024,303,20.74
-18.0,-63.125,2024,303,24.53
-18.0,-62.5,2024,303,25.48
-17.5,-63.75,2024,303,24.48
-17.5,-63.125,2024,303,25.07
-17.5,-62.5,2024,303,25.53
-17.0,-63.75,2024,303,25.87
-17.0,-63.125,2024,303,25.15
-17.0,-62.5,2024,303,25.09
-16.5,-63.75,2024,303,26.21
-16.5,-63.125,2024,303,25.46
-16.5,-62.5,2024,303,24.57
-18.5,-63.75,2024,304,19.83
-18.5,-63.125,2024,304,24.83
-18.5,-62.5,2024,304,25.81
-18.0,-63.75,2024,304,20.81
-18.0,-63.125,2024,304,24.68
-18.0,-62.5,2024,304,25.74
-17.5,-63.75,2024,304,24.62
-17.5,-63.125,2024,304,25.44
-17.5,-62.5,2024,304,25.86
-17.0,-63.75,2024,304,26.23
-17.0,-63.125,2024,304,25.95
-17.0,-62.5,2024,304,25.88
-16.5,-63.75,2024,304,26.46
-16.5,-63.125,2024,304,26.36
-16.5,-62.5,2024,304,25.39
-18.5,-63.75,2024,305,19.73
-18.5,-63.125,2024,305,24.94
-18.5,-62.5,2024,305,25.74
-18.0,-63.75,2024,305,20.7
-18.0,-63.125,2024,305,24.87
-18.0,-62.5,2024,305,25.74
-17.5,-63.75,2024,305,24.43
-17.5,-63.125,2024,305,25.61
-17.5,-62.5,2024,305,25.68
-17.0,-63.75,2024,305,25.77
-17.0,-63.125,2024,305,25.97
-17.0,-62.5,2024,305,25.59
-16.5,-63.75,2024,305,26.15
-16.5,-63.125,2024,305,26.09
-16.5,-62.5,2024,305,25.3
-18.5,-63.75,2024,306,19.68
-18.5,-63.125,2024,306,24.34
-18.5,-62.5,2024,306,25.01
-18.0,-63.75,2024,306,20.47
-18.0,-63.125,2024,306,24.29
-18.0,-62.5,2024,306,25.1
-17.5,-63.75,2024,306,24.01
-17.5,-63.125,2024,306,25.06
-17.5,-62.5,2024,306,25.22
-17.0,-63.75,2024,306,25.57
-17.0,-63.125,2024,306,25.58
-17.0,-62.5,2024,306,25.22
-16.5,-63.75,2024,306,25.84
-16.5,-63.125,2024,306,25.64
-16.5,-62.5,2024,306,24.88
-18.5,-63.75,2024,307,20.63
-18.5,-63.125,2024,307,24.98
-18.5,-62.5,2024,307,25.49
-18.0,-63.75,2024,307,21.19
-18.0,-63.125,2024,307,24.67
-18.0,-62.5,2024,307,25.4
-17.5,-63.75,2024,307,24.48
-17.5,-63.125,2024,307,25.28
-17.5,-62.5,2024,307,25.37
-17.0,-63.75,2024,307,25.8
-17.0,-63.125,2024,307,25.73
-17.0,-62.5,2024,307,25.28
-16.5,-63.75,2024,307,25.98
-16.5,-63.125,2024,307,25.75
-16.5,-62.5,2024,307,24.8
-18.5,-63.75,2024,308,20.25
-18.5,-63.125,2024,308,25.14
-18.5,-62.5,2024,308,25.99
-18.0,-63.75,2024,308,21.18
-18.0,-63.125,2024,308,24.93
-18.0,-62.5,2024,308,25.85
-17.5,-63.75,2024,308,24.45
-17.5,-63.125,2024,308,25.42
-17.5,-62.5,2024,308,25.69
-17.0,-63.75,2024,308,25.64
-17.0,-63.125,2024,308,25.74
-17.0,-62.5,2024,308,25.53
-16.5,-63.75,2024,308,25.83
-16.5,-63.125,2024,308,25.74
-16.5,-62.5,2024,308,25.2
-18.5,-63.75,2024,309,20.72
-18.5,-63.125,2024,309,25.26
-18.5,-62.5,2024,309,25.88
-18.0,-63.75,2024,309,21.36
-18.0,-63.125,2024,309,24.95
-18.0,-62.5,2024,309,25.8
-17.5,-63.75,2024,309,24.74
-17.5,-63.125,2024,309,25.57
-17.5,-62.5,2024,309,25.76
-17.0,-63.75,2024,309,25.97
-17.0,-63.125,2024,309,26.02
-17.0,-62.5,2024,309,25.74
-16.5,-63.75,2024,309,26.08
-16.5,-63.125,2024,309,26.11
-16.5,-62.5,2024,309,25.51
-18.5,-63.75,2024,310,20.86
-18.5,-63.125,2024,310,25.4
-18.5,-62.5,2024,310,26.12
-18.0,-63.75,2024,310,21.42
-18.0,-63.125,2024,310,25.2
-18.0,-62.5,2024,310,26.18
-17.5,-63.75,2024,310,24.76
-17.5,-63.125,2024,310,26.01
-17.5,-62.5,2024,310,26.38
-17.0,-63.75,2024,310,26.09
-17.0,-63.125,2024,310,26.5
-17.0,-62.5,2024,310,26.44
-16.5,-63.75,2024,310,26.28
-16.5,-63.125,2024,310,26.48
-16.5,-62.5,2024,310,26.0
-18.5,-63.75,2024,311,19.39
-18.5,-63.125,2024,311,23.25
-18.5,-62.5,2024,311,23.85
-18.0,-63.75,2024,311,20.23
-18.0,-63.125,2024,311,23.36
-18.0,-62.5,2024,311,24.22
-17.5,-63.75,2024,311,23.95
-17.5,-63.125,2024,311,24.36
-17.5,-62.5,2024,311,24.38
-17.0,-63.75,2024,311,25.1
-17.0,-63.125,2024,311,24.78
-17.0,-62.5,2024,311,24.45
-16.5,-63.75,2024,311,25.5
-16.5,-63.125,2024,311,24.91
-16.5,-62.5,2024,311,24.5
-18.5,-63.75,2024,312,18.63
-18.5,-63.125,2024,312,23.83
-18.5,-62.5,2024,312,25.16
-18.0,-63.75,2024,312,20.13
-18.0,-63.125,2024,312,24.02
-18.0,-62.5,2024,312,25.24
-17.5,-63.75,2024,312,24.07
-17.5,-63.125,2024,312,24.9
-17.5,-62.5,2024,312,25.37
-17.0,-63.75,2024,312,25.47
-17.0,-63.125,2024,312,25.34
-17.0,-62.5,2024,312,25.2
-16.5,-63.75,2024,312,25.79
-16.5,-63.125,2024,312,25.42
-16.5,-62.5,2024,312,24.65
-18.5,-63.75,2024,313,18.7
-18.5,-63.125,2024,313,23.9
-18.5,-62.5,2024,313,25.16
-18.0,-63.75,2024,313,19.74
-18.0,-63.125,2024,313,23.73
-18.0,-62.5,2024,313,24.83
-17.5,-63.75,2024,313,23.36
-17.5,-63.125,2024,313,24.48
-17.5,-62.5,2024,313,24.84
-17.0,-63.75,2024,313,24.92
-17.0,-63.125,2024,313,25.05
-17.0,-62.5,2024,313,24.84
-16.5,-63.75,2024,313,25.24
-16.5,-63.125,2024,313,25.05
-16.5,-62.5,2024,313,24.41
-18.5,-63.75,2024,314,19.19
-18.5,-63.125,2024,314,23.71
-18.5,-62.5,2024,314,24.28
-18.0,-63.75,2024,314,20.12
-18.0,-63.125,2024,314,23.75
-18.0,-62.5,2024,314,24.29
-17.5,-63.75,2024,314,23.79
-17.5,-63.125,2024,314,24.57
-17.5,-62.5,2024,314,24.45
-17.0,-63.75,2024,314,24.89
-17.0,-63.125,2024,314,24.94
-17.0,-62.5,2024,314,24.44
-16.5,-63.75,2024,314,25.28
-16.5,-63.125,2024,314,25.01
-16.5,-62.5,2024,314,24.2
-18.5,-63.75,2024,315,19.0
-18.5,-63.125,2024,315,23.85
-18.5,-62.5,2024,315,24.53
-18.0,-63.75,2024,315,20.42
-18.0,-63.125,2024,315,24.21
-18.0,-62.5,2024,315,24.77
-17.5,-63.75,2024,315,24.42
-17.5,-63.125,2024,315,25.27
-17.5,-62.5,2024,315,24.96
-17.0,-63.75,2024,315,25.96
-17.0,-63.125,2024,315,25.67
-17.0,-62.5,2024,315,25.02
-16.5,-63.75,2024,315,26.06
-16.5,-63.125,2024,315,25.58
-16.5,-62.5,2024,315,24.89
-18.5,-63.75,2024,316,21.06
-18.5,-63.125,2024,316,25.94
-18.5,-62.5,2024,316,26.95
-18.0,-63.75,2024,316,22.1
-18.0,-63.125,2024,316,25.94
-18.0,-62.5,2024,316,26.98
-17.5,-63.75,2024,316,25.7
-17.5,-63.125,2024,316,26.73
-17.5,-62.5,2024,316,26.93
-17.0,-63.75,2024,316,26.9
-17.0,-63.125,2024,316,26.96
-17.0,-62.5,2024,316,26.58
-16.5,-63.75,2024,316,26.85
-16.5,-63.125,2024,316,26.77
-16.5,-62.5,2024,316,26.09
-18.5,-63.75,2024,317,15.45
-18.5,-63.125,2024,317,18.38
-18.5,-62.5,2024,317,18.49
-18.0,-63.75,2024,317,16.71
-18.0,-63.125,2024,317,18.49
-18.0,-62.5,2024,317,18.8
-17.5,-63.75,2024,317,20.22
-17.5,-63.125,2024,317,19.33
-17.5,-62.5,2024,317,19.16
-17.0,-63.75,2024,317,20.81
-17.0,-63.125,2024,317,19.91
-17.0,-62.5,2024,317,19.5
-16.5,-63.75,2024,317,20.81
-16.5,-63.125,2024,317,20.19
-16.5,-62.5,2024,317,19.67
-18.5,-63.75,2024,318,13.3
-18.5,-63.125,2024,318,17.91
-18.5,-62.5,2024,318,18.74
-18.0,-63.75,2024,318,14.84
-18.0,-63.125,2024,318,18.0
-18.0,-62.5,2024,318,18.92
-17.5,-63.75,2024,318,18.46
-17.5,-63.125,2024,318,18.88
-17.5,-62.5,2024,318,18.95
-17.0,-63.75,2024,318,19.44
-17.0,-63.125,2024,318,19.42
-17.0,-62.5,2024,318,19.12
-16.5,-63.75,2024,318,19.58
-16.5,-63.125,2024,318,19.41
-16.5,-62.5,2024,318,19.0
-18.5,-63.75,2024,319,15.35
-18.5,-63.125,2024,319,19.87
-18.5,-62.5,2024,319,20.19
-18.0,-63.75,2024,319,16.76
-18.0,-63.125,2024,319,19.91
-18.0,-62.5,2024,319,20.73
-17.5,-63.75,2024,319,20.08
-17.5,-63.125,2024,319,20.92
-17.5,-62.5,2024,319,21.19
-17.0,-63.75,2024,319,21.78
-17.0,-63.125,2024,319,21.75
-17.0,-62.5,2024,319,21.61
-16.5,-63.75,2024,319,22.11
-16.5,-63.125,2024,319,21.96
-16.5,-62.5,2024,319,21.78
-18.5,-63.75,2024,320,17.55
-18.5,-63.125,2024,320,22.11
-18.5,-62.5,2024,320,22.69
-18.0,-63.75,2024,320,18.62
-18.0,-63.125,2024,320,22.35
-18.0,-62.5,2024,320,23.2
-17.5,-63.75,2024,320,22.37
-17.5,-63.125,2024,320,23.42
-17.5,-62.5,2024,320,23.76
-17.0,-63.75,2024,320,23.59
-17.0,-63.125,2024,320,24.14
-17.0,-62.5,2024,320,24.02
-16.5,-63.75,2024,320,24.04
-16.5,-63.125,2024,320,24.28
-16.5,-62.5,2024,320,24.07
-18.5,-63.75,2024,321,19.68
-18.5,-63.125,2024,321,24.63
-18.5,-62.5,2024,321,25.74
-18.0,-63.75,2024,321,20.61
-18.0,-63.125,2024,321,24.74
-18.0,-62.5,2024,321,25.88
-17.5,-63.75,2024,321,24.51
-17.5,-63.125,2024,321,25.56
-17.5,-62.5,2024,321,25.91
-17.0,-63.75,2024,321,25.89
-17.0,-63.125,2024,321,26.07
-17.0,-62.5,2024,321,25.81
-16.5,-63.75,2024,321,25.99
-16.5,-63.125,2024,321,26.1
-16.5,-62.5,2024,321,25.55
-18.5,-63.75,2024,322,20.41
-18.5,-63.125,2024,322,25.31
-18.5,-62.5,2024,322,26.35
-18.0,-63.75,2024,322,21.4
-18.0,-63.125,2024,322,25.34
-18.0,-62.5,2024,322,26.37
-17.5,-63.75,2024,322,25.06
-17.5,-63.125,2024,322,26.03
-17.5,-62.5,2024,322,26.28
-17.0,-63.75,2024,322,26.28
-17.0,-63.125,2024,322,26.34
-17.0,-62.5,2024,322,26.0
-16.5,-63.75,2024,322,26.23
-16.5,-63.125,2024,322,26.27
-16.5,-62.5,2024,322,25.34
-18.5,-63.75,2024,323,20.08
-18.5,-63.125,2024,323,25.18
-18.5,-62.5,2024,323,26.06
-18.0,-63.75,2024,323,21.13
-18.0,-63.125,2024,323,25.13
-18.0,-62.5,2024,323,26.12
-17.5,-63.75,2024,323,24.78
-17.5,-63.125,2024,323,25.88
-17.5,-62.5,2024,323,26.09
-17.0,-63.75,2024,323,25.97
-17.0,-63.125,2024,323,26.15
-17.0,-62.5,2024,323,25.71
-16.5,-63.75,2024,323,25.94
-16.5,-63.125,2024,323,25.91
-16.5,-62.5,2024,323,24.95
-18.5,-63.75,2024,324,19.37
-18.5,-63.125,2024,324,23.22
-18.5,-62.5,2024,324,24.42
-18.0,-63.75,2024,324,20.1
-18.0,-63.125,2024,324,23.82
-18.0,-62.5,2024,324,24.83
-17.5,-63.75,2024,324,23.57
-17.5,-63.125,2024,324,24.54
-17.5,-62.5,2024,324,24.89
-17.0,-63.75,2024,324,24.7
-17.0,-63.125,2024,324,24.82
-17.0,-62.5,2024,324,24.8
-16.5,-63.75,2024,324,24.94
-16.5,-63.125,2024,324,24.92
-16.5,-62.5,2024,324,24.56
-18.5,-63.75,2024,325,19.43
-18.5,-63.125,2024,325,23.98
-18.5,-62.5,2024,325,25.2
-18.0,-63.75,2024,325,20.25
-18.0,-63.125,2024,325,24.07
-18.0,-62.5,2024,325,25.24
-17.5,-63.75,2024,325,23.87
-17.5,-63.125,2024,325,24.98
-17.5,-62.5,2024,325,25.38
