-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
-17.0,-63.75,2024,292,3.64
-17.0,-63.125,2024,292,2.5
-17.0,-62.5,2024,292,2.45
-16.5,-63.75,2024,292,2.79
-16.5,-63.125,2024,292,3.46
-16.5,-62.5,2024,292,3.89
-18.5,-63.75,2024,293,0.56
-18.5,-63.125,2024,293,2.7
-18.5,-62.5,2024,293,2.35
-18.0,-63.75,2024,293,1.17
-18.0,-63.125,2024,293,4.53
-18.0,-62.5,2024,293,4.81
-17.5,-63.75,2024,293,3.44
-17.5,-63.125,2024,293,8.05
-17.5,-62.5,2024,293,8.76
-17.0,-63.75,2024,293,5.68
-17.0,-63.125,2024,293,10.21
-17.0,-62.5,2024,293,10.98
-16.5,-63.75,2024,293,6.31
-16.5,-63.125,2024,293,11.28
-16.5,-62.5,2024,293,10.85
-18.5,-63.75,2024,294,0.0
-18.5,-63.125,2024,294,0.0
-18.5,-62.5,2024,294,0.0
-18.0,-63.75,2024,294,0.0
-18.0,-63.125,2024,294,0.0
-18.0,-62.5,2024,294,0.0
-17.5,-63.75,2024,294,0.0
-17.5,-63.125,2024,294,0.0
-17.5,-62.5,2024,294,0.0
-17.0,-63.75,2024,294,0.01
-17.0,-63.125,2024,294,0.0
-17.0,-62.5,2024,294,0.0
-16.5,-63.75,2024,294,0.07
-16.5,-63.125,2024,294,0.0
-16.5,-62.5,2024,294,0.0
-18.5,-63.75,2024,295,0.04
-18.5,-63.125,2024,295,0.11
-18.5,-62.5,2024,295,0.15
-18.0,-63.75,2024,295,0.04
-18.0,-63.125,2024,295,0.17
-18.0,-62.5,2024,295,0.21
-17.5,-63.75,2024,295,0.04
-17.5,-63.125,2024,295,0.23
-17.5,-62.5,2024,295,0.28
-17.0,-63.75,2024,295,0.07
-17.0,-63.125,2024,295,0.29
-17.0,-62.5,2024,295,0.43
-16.5,-63.75,2024,295,0.09
-16.5,-63.125,2024,295,0.54
-16.5,-62.5,2024,295,0.59
-18.5,-63.75,2024,296,0.15
-18.5,-63.125,2024,296,0.31
-18.5,-62.5,2024,296,0.55
-18.0,-63.75,2024,296,0.19
-18.0,-63.125,2024,296,0.34
-18.0,-62.5,2024,296,0.44
-17.5,-63.75,2024,296,0.14
-17.5,-63.125,2024,296,0.29
-17.5,-62.5,2024,296,0.36
-17.0,-63.75,2024,296,0.09
-17.0,-63.125,2024,296,0.26
-17.0,-62.5,2024,296,0.42
-16.5,-63.75,2024,296,0.1
-16.5,-63.125,2024,296,0.72
-16.5,-62.5,2024,296,0.81
-18.5,-63.75,2024,297,0.04
-18.5,-63.125,2024,297,0.01
-18.5,-62.5,2024,297,0.0
-18.0,-63.75,2024,297,0.01
-18.0,-63.125,2024,297,0.08
-18.0,-62.5,2024,297,0.05
-17.5,-63.75,2024,297,0.02
-17.5,-63.125,2024,297,0.21
-17.5,-62.5,2024,297,0.24
-17.0,-63.75,2024,297,0.05
-17.0,-63.125,2024,297,0.29
-17.0,-62.5,2024,297,0.55
-16.5,-63.75,2024,297,0.05
-16.5,-63.125,2024,297,0.48
-16.5,-62.5,2024,297,0.56
-18.5,-63.75,2024,298,2.24
-18.5,-63.125,2024,298,2.38
-18.5,-62.5,2024,298,2.69
-18.0,-63.75,2024,298,2.08
-18.0,-63.125,2024,298,2.91
-18.0,-62.5,2024,298,2.58
-17.5,-63.75,2024,298,1.4
-17.5,-63.125,2024,298,1.93
-17.5,-62.5,2024,298,1.72
-17.0,-63.75,2024,298,1.23
-17.0,-63.125,2024,298,1.34
-17.0,-62.5,2024,298,1.01
-16.5,-63.75,2024,298,0.88
-16.5,-63.125,2024,298,0.55
-16.5,-62.5,2024,298,0.46
-18.5,-63.75,2024,299,9.22
-18.5,-63.125,2024,299,6.17
-18.5,-62.5,2024,299,5.46
-18.0,-63.75,2024,299,18.53
-18.0,-63.125,2024,299,9.64
-18.0,-62.5,2024,299,8.51
-17.5,-63.75,2024,299,19.78
-17.5,-63.125,2024,299,12.28
-17.5,-62.5,2024,299,9.88
-17.0,-63.75,2024,299,17.76
-17.0,-63.125,2024,299,12.57
-17.0,-62.5,2024,299,9.05
-16.5,-63.75,2024,299,12.47
-16.5,-63.125,2024,299,6.18
-16.5,-62.5,2024,299,5.0
-18.5,-63.75,2024,300,35.61
-18.5,-63.125,2024,300,44.15
-18.5,-62.5,2024,300,46.47
-18.0,-63.75,2024,300,37.08
-18.0,-63.125,2024,300,47.43
-18.0,-62.5,2024,300,49.44
-17.5,-63.75,2024,300,37.67
-17.5,-63.125,2024,300,42.14
-17.5,-62.5,2024,300,40.64
-17.0,-63.75,2024,300,29.97
-17.0,-63.125,2024,300,28.19
-17.0,-62.5,2024,300,23.14
-16.5,-63.75,2024,300,20.5
-16.5,-63.125,2024,300,8.68
-16.5,-62.5,2024,300,8.43
-18.5,-63.75,2024,301,0.06
-18.5,-63.125,2024,301,0.01
-18.5,-62.5,2024,301,0.01
-18.0,-63.75,2024,301,0.13
-18.0,-63.125,2024,301,0.01
-18.0,-62.5,2024,301,0.01
-17.5,-63.75,2024,301,0.12
-17.5,-63.125,2024,301,0.04
-17.5,-62.5,2024,301,0.02
-17.0,-63.75,2024,301,0.21
-17.0,-63.125,2024,301,0.05
-17.0,-62.5,2024,301,0.04
-16.5,-63.75,2024,301,0.73
-16.5,-63.125,2024,301,0.02
-16.5,-62.5,2024,301,0.03
-18.5,-63.75,2024,302,0.0
-18.5,-63.125,2024,302,0.0
-18.5,-62.5,2024,302,0.0
-18.0,-63.75,2024,302,0.0
-18.0,-63.125,2024,302,0.0
-18.0,-62.5,2024,302,0.0
-17.5,-63.75,2024,302,0.0
-17.5,-63.125,2024,302,0.0
-17.5,-62.5,2024,302,0.0
-17.0,-63.75,2024,302,0.01
-17.0,-63.125,2024,302,0.0
-17.0,-62.5,2024,302,0.0
-16.5,-63.75,2024,302,0.22
-16.5,-63.125,2024,302,0.0
-16.5,-62.5,2024,302,0.0
-18.5,-63.75,2024,303,1.16
-18.5,-63.125,2024,303,2.87
-18.5,-62.5,2024,303,3.36
-18.0,-63.75,2024,303,0.16
-18.0,-63.125,2024,303,1.52
-18.0,-62.5,2024,303,2.47
-17.5,-63.75,2024,303,0.19
-17.5,-63.125,2024,303,1.63
-17.5,-62.5,2024,303,3.23
-17.0,-63.75,2024,303,0.43
-17.0,-63.125,2024,303,2.11
-17.0,-62.5,2024,303,4.75
-16.5,-63.75,2024,303,0.59
-16.5,-63.125,2024,303,5.47
-16.5,-62.5,2024,303,6.48
-18.5,-63.75,2024,304,5.4
-18.5,-63.125,2024,304,2.84
-18.5,-62.5,2024,304,2.37
-18.0,-63.75,2024,304,3.92
-18.0,-63.125,2024,304,2.1
-18.0,-62.5,2024,304,1.33
-17.5,-63.75,2024,304,2.83
-17.5,-63.125,2024,304,2.52
-17.5,-62.5,2024,304,2.47
-17.0,-63.75,2024,304,3.36
-17.0,-63.125,2024,304,4.98
-17.0,-62.5,2024,304,5.5
-16.5,-63.75,2024,304,3.69
-16.5,-63.125,2024,304,8.44
-16.5,-62.5,2024,304,7.92
-18.5,-63.75,2024,305,2.08
-18.5,-63.125,2024,305,1.6
-18.5,-62.5,2024,305,1.56
-18.0,-63.75,2024,305,1.95
-18.0,-63.125,2024,305,1.65
-18.0,-62.5,2024,305,1.65
-17.5,-63.75,2024,305,2.03
-17.5,-63.125,2024,305,3.38
-17.5,-62.5,2024,305,3.78
-17.0,-63.75,2024,305,6.05
-17.0,-63.125,2024,305,7.03
-17.0,-62.5,2024,305,8.01
-16.5,-63.75,2024,305,14.39
-16.5,-63.125,2024,305,14.99
-16.5,-62.5,2024,305,14.9
-18.5,-63.75,2024,306,2.07
-18.5,-63.125,2024,306,2.7
-18.5,-62.5,2024,306,2.02
-18.0,-63.75,2024,306,1.02
-18.0,-63.125,2024,306,1.64
-18.0,-62.5,2024,306,1.37
-17.5,-63.75,2024,306,2.58
-17.5,-63.125,2024,306,2.59
-17.5,-62.5,2024,306,2.91
-17.0,-63.75,2024,306,7.94
-17.0,-63.125,2024,306,7.0
-17.0,-62.5,2024,306,6.3
-16.5,-63.75,2024,306,15.16
-16.5,-63.125,2024,306,8.42
-16.5,-62.5,2024,306,7.54
-18.5,-63.75,2024,307,4.89
-18.5,-63.125,2024,307,6.67
-18.5,-62.5,2024,307,7.15
-18.0,-63.75,2024,307,7.96
-18.0,-63.125,2024,307,6.56
-18.0,-62.5,2024,307,7.03
-17.5,-63.75,2024,307,7.87
-17.5,-63.125,2024,307,5.64
-17.5,-62.5,2024,307,4.75
-17.0,-63.75,2024,307,5.45
-17.0,-63.125,2024,307,3.93
-17.0,-62.5,2024,307,2.07
-16.5,-63.75,2024,307,3.71
-16.5,-63.125,2024,307,0.99
-16.5,-62.5,2024,307,0.75
-18.5,-63.75,2024,308,6.0
-18.5,-63.125,2024,308,5.04
-18.5,-62.5,2024,308,5.35
-18.0,-63.75,2024,308,4.56
-18.0,-63.125,2024,308,6.24
-18.0,-62.5,2024,308,5.82
-17.5,-63.75,2024,308,3.7
-17.5,-63.125,2024,308,5.47
-17.5,-62.5,2024,308,5.52
-17.0,-63.75,2024,308,4.07
-17.0,-63.125,2024,308,4.31
-17.0,-62.5,2024,308,5.0
-16.5,-63.75,2024,308,3.6
-16.5,-63.125,2024,308,3.85
-16.5,-62.5,2024,308,3.69
-18.5,-63.75,2024,309,0.03
-18.5,-63.125,2024,309,0.82
-18.5,-62.5,2024,309,1.21
-18.0,-63.75,2024,309,0.04
-18.0,-63.125,2024,309,0.51
-18.0,-62.5,2024,309,1.29
-17.5,-63.75,2024,309,0.04
-17.5,-63.125,2024,309,0.17
-17.5,-62.5,2024,309,0.98
-17.0,-63.75,2024,309,0.04
-17.0,-63.125,2024,309,0.04
-17.0,-62.5,2024,309,0.48
-16.5,-63.75,2024,309,0.02
-16.5,-63.125,2024,309,0.01
-16.5,-62.5,2024,309,0.16
-18.5,-63.75,2024,310,2.72
-18.5,-63.125,2024,310,0.89
-18.5,-62.5,2024,310,1.43
-18.0,-63.75,2024,310,3.17
-18.0,-63.125,2024,310,0.86
-18.0,-62.5,2024,310,1.18
-17.5,-63.75,2024,310,4.72
-17.5,-63.125,2024,310,2.35
-17.5,-62.5,2024,310,2.83
-17.0,-63.75,2024,310,12.22
-17.0,-63.125,2024,310,8.04
-17.0,-62.5,2024,310,6.84
-16.5,-63.75,2024,310,13.04
-16.5,-63.125,2024,310,11.25
-16.5,-62.5,2024,310,12.27
-18.5,-63.75,2024,311,1.36
-18.5,-63.125,2024,311,3.28
-18.5,-62.5,2024,311,3.4
-18.0,-63.75,2024,311,0.81
-18.0,-63.125,2024,311,4.14
-18.0,-62.5,2024,311,4.41
-17.5,-63.75,2024,311,1.26
-17.5,-63.125,2024,311,5.93
-17.5,-62.5,2024,311,7.99
-17.0,-63.75,2024,311,7.32
-17.0,-63.125,2024,311,10.38
-17.0,-62.5,2024,311,16.02
-16.5,-63.75,2024,311,34.42
-16.5,-63.125,2024,311,29.22
-16.5,-62.5,2024,311,28.34
-18.5,-63.75,2024,312,2.28
-18.5,-63.125,2024,312,3.85
-18.5,-62.5,2024,312,5.13
-18.0,-63.75,2024,312,1.18
-18.0,-63.125,2024,312,2.79
-18.0,-62.5,2024,312,4.16
-17.5,-63.75,2024,312,1.66
-17.5,-63.125,2024,312,4.86
-17.5,-62.5,2024,312,6.69
-17.0,-63.75,2024,312,4.07
-17.0,-63.125,2024,312,9.75
-17.0,-62.5,2024,312,11.81
-16.5,-63.75,2024,312,3.36
-16.5,-63.125,2024,312,12.21
-16.5,-62.5,2024,312,12.87
-18.5,-63.75,2024,313,0.2
-18.5,-63.125,2024,313,0.29
-18.5,-62.5,2024,313,0.25
-18.0,-63.75,2024,313,0.13
-18.0,-63.125,2024,313,0.56
-18.0,-62.5,2024,313,0.68
-17.5,-63.75,2024,313,0.05
-17.5,-63.125,2024,313,0.62
-17.5,-62.5,2024,313,1.62
-17.0,-63.75,2024,313,0.26
-17.0,-63.125,2024,313,0.52
-17.0,-62.5,2024,313,2.15
-16.5,-63.75,2024,313,1.25
-16.5,-63.125,2024,313,2.06
-16.5,-62.5,2024,313,2.36
-18.5,-63.75,2024,314,0.0
-18.5,-63.125,2024,314,0.0
-18.5,-62.5,2024,314,0.0
-18.0,-63.75,2024,314,0.0
-18.0,-63.125,2024,314,0.0
-18.0,-62.5,2024,314,0.0
-17.5,-63.75,2024,314,0.01
-17.5,-63.125,2024,314,0.0
-17.5,-62.5,2024,314,0.0
-17.0,-63.75,2024,314,0.71
-17.0,-63.125,2024,314,0.0
-17.0,-62.5,2024,314,0.0
-16.5,-63.75,2024,314,3.79
-16.5,-63.125,2024,314,0.08
-16.5,-62.5,2024,314,0.04
-18.5,-63.75,2024,315,0.0
-18.5,-63.125,2024,315,0.0
-18.5,-62.5,2024,315,0.0
-18.0,-63.75,2024,315,0.0
-18.0,-63.125,2024,315,0.0
-18.0,-62.5,2024,315,0.0
-17.5,-63.75,2024,315,0.0
-17.5,-63.125,2024,315,0.0
-17.5,-62.5,2024,315,0.0
-17.0,-63.75,2024,315,0.0
-17.0,-63.125,2024,315,0.0
-17.0,-62.5,2024,315,0.0
-16.5,-63.75,2024,315,0.14
-16.5,-63.125,2024,315,0.0
-16.5,-62.5,2024,315,0.0
-18.5,-63.75,2024,316,3.65
-18.5,-63.125,2024,316,2.15
-18.5,-62.5,2024,316,1.97
-18.0,-63.75,2024,316,6.32
-18.0,-63.125,2024,316,3.96
-18.0,-62.5,2024,316,4.2
-17.5,-63.75,2024,316,4.22
-17.5,-63.125,2024,316,5.67
-17.5,-62.5,2024,316,5.66
-17.0,-63.75,2024,316,2.68
-17.0,-63.125,2024,316,5.45
-17.0,-62.5,2024,316,4.23
-16.5,-63.75,2024,316,2.36
-16.5,-63.125,2024,316,2.43
-16.5,-62.5,2024,316,2.61
-18.5,-63.75,2024,317,8.19
-18.5,-63.125,2024,317,11.23
-18.5,-62.5,2024,317,11.86
-18.0,-63.75,2024,317,7.71
-18.0,-63.125,2024,317,11.98
-18.0,-62.5,2024,317,12.45
-17.5,-63.75,2024,317,13.44
-17.5,-63.125,2024,317,13.56
-17.5,-62.5,2024,317,14.1
-17.0,-63.75,2024,317,23.06
-17.0,-63.125,2024,317,18.82
-17.0,-62.5,2024,317,18.11
-16.5,-63.75,2024,317,36.36
-16.5,-63.125,2024,317,23.25
-16.5,-62.5,2024,317,22.16
-18.5,-63.75,2024,318,0.02
-18.5,-63.125,2024,318,0.0
-18.5,-62.5,2024,318,0.0
-18.0,-63.75,2024,318,0.02
-18.0,-63.125,2024,318,0.0
-18.0,-62.5,2024,318,0.0
-17.5,-63.75,2024,318,0.0
-17.5,-63.125,2024,318,0.0
-17.5,-62.5,2024,318,0.0
-17.0,-63.75,2024,318,0.0
-17.0,-63.125,2024,318,0.01
-17.0,-62.5,2024,318,0.02
-16.5,-63.75,2024,318,0.0
-16.5,-63.125,2024,318,0.04
-16.5,-62.5,2024,318,0.04
-18.5,-63.75,2024,319,0.03
-18.5,-63.125,2024,319,0.0
-18.5,-62.5,2024,319,0.0
-18.0,-63.75,2024,319,0.01
-18.0,-63.125,2024,319,0.0
-18.0,-62.5,2024,319,0.0
-17.5,-63.75,2024,319,0.0
-17.5,-63.125,2024,319,0.0
-17.5,-62.5,2024,319,0.0
-17.0,-63.75,2024,319,0.0
-17.0,-63.125,2024,319,0.0
-17.0,-62.5,2024,319,0.0
-16.5,-63.75,2024,319,0.01
-16.5,-63.125,2024,319,0.0
-16.5,-62.5,2024,319,0.0
-18.5,-63.75,2024,320,0.0
-18.5,-63.125,2024,320,0.0
-18.5,-62.5,2024,320,0.0
-18.0,-63.75,2024,320,0.0
-18.0,-63.125,2024,320,0.0
-18.0,-62.5,2024,320,0.0
-17.5,-63.75,2024,320,0.0
-17.5,-63.125,2024,320,0.0
-17.5,-62.5,2024,320,0.0
-17.0,-63.75,2024,320,0.0
-17.0,-63.125,2024,320,0.0
-17.0,-62.5,2024,320,0.0
-16.5,-63.75,2024,320,0.01
-16.5,-63.125,2024,320,0.0
-16.5,-62.5,2024,320,0.0
-18.5,-63.75,2024,321,0.0
-18.5,-63.125,2024,321,0.0
-18.5,-62.5,2024,321,0.0
-18.0,-63.75,2024,321,0.0
-18.0,-63.125,2024,321,0.0
-18.0,-62.5,2024,321,0.0
-17.5,-63.75,2024,321,0.0
-17.5,-63.125,2024,321,0.0
-17.5,-62.5,2024,321,0.0
-17.0,-63.75,2024,321,0.0
-17.0,-63.125,2024,321,0.0
-17.0,-62.5,2024,321,0.0
-16.5,-63.75,2024,321,0.0
-16.5,-63.125,2024,321,0.0
-16.5,-62.5,2024,321,0.0
-18.5,-63.75,2024,322,0.03
-18.5,-63.125,2024,322,0.0
-18.5,-62.5,2024,322,0.0
-18.0,-63.75,2024,322,0.02
-18.0,-63.125,2024,322,0.0
-18.0,-62.5,2024,322,0.0
-17.5,-63.75,2024,322,0.03
-17.5,-63.125,2024,322,0.02
-17.5,-62.5,2024,322,0.03
-17.0,-63.75,2024,322,0.24
-17.0,-63.125,2024,322,0.17
-17.0,-62.5,2024,322,0.17
-16.5,-63.75,2024,322,0.71
-16.5,-63.125,2024,322,0.43
-16.5,-62.5,2024,322,0.45
-18.5,-63.75,2024,323,1.34
-18.5,-63.125,2024,323,2.71
-18.5,-62.5,2024,323,2.57
-18.0,-63.75,2024,323,3.65
-18.0,-63.125,2024,323,2.71
-18.0,-62.5,2024,323,3.29
-17.5,-63.75,2024,323,5.78
-17.5,-63.125,2024,323,3.96
-17.5,-62.5,2024,323,3.69
-17.0,-63.75,2024,323,4.74
-17.0,-63.125,2024,323,2.42
-17.0,-62.5,2024,323,2.99
-16.5,-63.75,2024,323,6.7
-16.5,-63.125,2024,323,2.98
-16.5,-62.5,2024,323,3.2
-18.5,-63.75,2024,324,5.68
-18.5,-63.125,2024,324,8.51
-18.5,-62.5,2024,324,9.7
-18.0,-63.75,2024,324,4.91
-18.0,-63.125,2024,324,9.81
-18.0,-62.5,2024,324,10.36
-17.5,-63.75,2024,324,4.36
-17.5,-63.125,2024,324,8.08
-17.5,-62.5,2024,324,8.61
-17.0,-63.75,2024,324,6.65
-17.0,-63.125,2024,324,8.26
-17.0,-62.5,2024,324,7.17
-16.5,-63.75,2024,324,8.09
-16.5,-63.125,2024,324,5.91
-16.5,-62.5,2024,324,5.6
-18.5,-63.75,2024,325,2.07
-18.5,-63.125,2024,325,2.69
-18.5,-62.5,2024,325,3.4
-18.0,-63.75,2024,325,1.64
-18.0,-63.125,2024,325,1.92
-18.0,-62.5,2024,325,2.78
-17.5,-63.75,2024,325,1.33
-17.5,-63.125,2024,325,1.23
-17.5,-62.5,2024,325,2.24
